,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
38425,110,137563459593611_1343914605625151,2016-05-04 10:38:54,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1343914605625151/?type=3,"Dagobah planet it is not. Pacific Rim National Park Reserve it is!
#Yoda #StarWarsDay #MayThe4thBeWithYou",Dagobah planet it is not. Pacific Rim National Park Reserve it is!,"['#Yoda', '#StarWarsDay', '#MayThe4thBeWithYou']",17.0,124.0,1183,1396,Social,"['planet', 'park', '#starwarsday', '#maythe4thbewithyou']",en,0.251875,positive,ParksCanada_facebook
38487,172,137563459593611_1343973832285895,2016-05-04 13:10:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1343973832285895/?type=3,"Although this looks like Endor, Gwaii Haanas - Islands of Beauty isn't home to any Ewoks... or is it?  #StarWarsDay #MayThe4thBeWithYou","Although this looks like Endor, Gwaii Haanas - Islands of Beauty isn't home to any Ewoks... or is it?","['#StarWarsDay', '#MayThe4thBeWithYou']",11.0,92.0,924,1083,Social,"['home', '#starwarsday', '#maythe4thbewithyou']",en,0.16666666666666666,positive,ParksCanada_facebook
38528,213,137563459593611_1348482901834988,2016-05-11 11:00:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1348482901834988/?type=3,Did you know that Terra Nova National Park has played a significant role in the recovery of the Newfoundland marten over the past 30 years? Learn how: http://ow.ly/KK10C #WildlifeWednesday,Did you know that Terra Nova National Park has played a significant role in the recovery of the Newfoundland marten over the past years? Learn how: 10C,['#WildlifeWednesday'],10.0,80.0,777,911,Environmental,"['park', '#wildlifewednesday']",en,0.2490319865319865,positive,ParksCanada_facebook
38556,241,137563459593611_1349723885044223,2016-05-13 08:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1349723885044223/?type=3,"Happy Friday Follower Photo!!!
This amazing shot taken at Mount Revelstoke and Glacier national parks comes to us from Lester T. who captioned it: ""Reflections on Revelstoke."" 

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This amazing shot taken at Mount Revelstoke and Glacier national parks comes to us from Lester T. who captioned it: ""Reflections on Revelstoke."" Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],13.0,85.0,717,858,Social,"['park', 'photo', 'photo', 'photo']",en,0.3073295454545455,positive,ParksCanada_facebook
26501,4,318424514044_10154771845659045,2016-05-17 07:34:48,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154771845659045/?type=3,Curious about sustainability? Check out the draft 2016-19 Federal Sustainable Development Strategy and see what the Government of Canada is doing to work towards a sustainable future. We’re curious about what you think of our plans to get there. http://ow.ly/10rvIV http://ow.ly/10rvDn,Curious about sustainability? Check out the draft -19 Federal Sustainable Development Strategy and see what the Government of Canada is doing to work towards a sustainable future. We’re curious about what you think of our plans to get there.,[],28.0,151.0,603,813,Social,"['sustainability', 'federal', 'sustainable', 'government', 'government', 'sustainable', 'future']",en,0.12130285883526624,positive,EnvironmentandNaturalResourcesinCanada_facebook
38660,345,137563459593611_1344723225544289,2016-05-09 10:30:00,http://ow.ly/4ntgcg,"Vacationing in #Muskoka? Hiking, biking, canoeing and more await in Georgian Bay Islands National Park!","Vacationing in ? Hiking, biking, canoeing and more await in Georgian Bay Islands National Park!",['#Muskoka'],10.0,60.0,556,656,Environmental,"['hiking', 'biking']",tl,0.2429958137100994,positive,ParksCanada_facebook
38666,351,137563459593611_1355587674457844,2016-05-24 08:45:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1355587674457844/?type=3,"It’s Canadian RVing and Camping Week! 
Tag someone you'd like to go camping with this summer. Go on, it's #TimeToConnect! #CampingWeekCA

Photo taken at Grasslands National Park.","It’s Canadian RVing and Camping Week! Tag someone you'd like to go camping with this summer. Go on, it's ! Photo taken at Grasslands National Park.","['#TimeToConnect', '#CampingWeekCA']",25.0,52.0,540,642,Social,"['canadian', 'camping', 'camping', 'summer', 'summer', 'photo', 'park']",en,0.06524242424242424,positive,ParksCanada_facebook
38670,355,137563459593611_1344036622279616,2016-05-04 14:52:57,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1344036622279616/?type=3,“Parks Canada will leave you as speechless as Luke Skywalker!” #MayThe4thBeWithYou #StarWarsDay,“Parks Canada will leave you as speechless as Luke Skywalker!”,"['#MayThe4thBeWithYou', '#StarWarsDay']",11.0,38.0,554,627,Social,"['#maythe4thbewithyou', '#starwarsday']",en,0.09375,positive,ParksCanada_facebook
38684,369,137563459593611_1353604487989496,2016-05-19 08:00:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1353604487989496/?type=3,"It's Parks Canada's 105th birthday! That's 105 years of protecting Canada's natural and cultural heritage. Celebrate with us by sharing one of your favourite Parks memories in the comments!!

Photo taken at Kluane National Park.",It's Parks Canada's th birthday! That's years of protecting Canada's natural and cultural heritage. Celebrate with us by sharing one of your favourite Parks memories in the comments!! Photo taken at Kluane National Park.,[],28.0,95.0,442,603,Social,"['natural', 'heritage', 'photo', 'park']",en,0.39138492063492064,positive,ParksCanada_facebook
38709,394,137563459593611_1349052305111381,2016-05-12 11:00:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1349052305111381/?type=3,Caption this photo taken in the Gulf Islands National Park Reserve!,Caption this photo taken in the Gulf Islands National Park Reserve!,[],35.0,39.0,475,578,Social,"['photo', 'park']",en,0.10870996046777297,positive,ParksCanada_facebook
26504,7,318424514044_10154732005664045,2016-05-02 09:47:42,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154732005664045/?type=3,"Sustainability: we’re listening for your input
We’re hoping to start a conversation... One that results in a solid plan to shape an economically robust and environmentally healthy Canada. Check out our new draft Federal Sustainable Development Strategy, a plan that sets out federal environmental priorities and actions for the next three years. Get involved and your input will shape the final strategy and guide improvements in future strategies. Comment until June 24. http://ow.ly/10rvIV http://ow.ly/10rvDn","Sustainability: we’re listening for your input We’re hoping to start a conversation... One that results in a solid plan to shape an economically robust and environmentally healthy Canada. Check out our new draft Federal Sustainable Development Strategy, a plan that sets out federal environmental priorities and actions for the next three years. Get involved and your input will shape the final strategy and guide improvements in future strategies. Comment until June .",[],17.0,66.0,463,558,Social,"['sustainability', 'healthy', 'federal', 'sustainable', 'federal', 'future']",en,0.07631039777622252,positive,EnvironmentandNaturalResourcesinCanada_facebook
38797,482,137563459593611_1354110091272269,2016-05-18 11:05:00,http://ow.ly/66Bs300flLd,"Get to know Canada's heritage on another level this summer! A visit to a national historic site is the perfect way to connect with the past, AND have a great time doing it. Have a look at Wheels.ca's top 10 list of historic sites, and start planning your trip! http://ow.ly/66Bs300flLd","Get to know Canada's heritage on another level this summer! A visit to a national historic site is the perfect way to connect with the past, AND have a great time doing it. Have a look at Wheels.ca's top list of historic sites, and start planning your trip! d",[],4.0,71.0,385,472,Social,['heritage'],en,0.309375,positive,ParksCanada_facebook
38882,567,137563459593611_1359629227387022,2016-05-30 09:10:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1359629227387022/?type=3,"Happy Canadian Bike Day! With so many amazing parks to explore by bike, how can you not #GetOutside today? Tell us about your favourite park or site to take your bike in the comments.

Photo taken at Prince Edward Island National Park.","Happy Canadian Bike Day! With so many amazing parks to elore by bike, how can you not today? Tell us about your favourite park or site to take your bike in the comments. Photo taken at Prince Edward Island National Park.",['#GetOutside'],6.0,26.0,337,386,Environmental,"['canadian', 'park', 'park', 'photo', 'park']",en,0.2435016835016835,positive,ParksCanada_facebook
19917,3,727206741855862785,2016-05-02 18:42:52,['https://t.co/EFXBLNhpxR'],RT @CanadianPM: It’s Mental Health Week. We’re proud to #Getloud to promote awareness in Canada. https://t.co/EFXBLNhpxR,RT CanadianPM Mental Health Week proud Getloud promote awareness Canada https co EFXBLNhpxR,['#Getloud'],,384.0,0,384,Social,"['health', '#getloud']",en,0.35000000000000003,Positive,DFO_Science_tweeter
13266,5,727508141320077313,2016-05-03 14:40:31,['https://t.co/EFXBLNhpxR'],RT @CanadianPM: It’s Mental Health Week. We’re proud to #Getloud to promote awareness in Canada. https://t.co/EFXBLNhpxR,RT CanadianPM Mental Health Week proud Getloud promote awareness Canada https co EFXBLNhpxR,['#Getloud'],,384.0,0,384,Social,"['health', '#getloud']",en,0.35000000000000003,Positive,DFO_MPO_tweeter
31177,23,727130138257797120,2016-05-02 13:38:29,['https://t.co/EFXBLNhpxR'],RT @CanadianPM: It’s Mental Health Week. We’re proud to #Getloud to promote awareness in Canada. https://t.co/EFXBLNhpxR,RT CanadianPM Mental Health Week proud Getloud promote awareness Canada https co EFXBLNhpxR,['#Getloud'],,384.0,0,384,Social,"['health', '#getloud']",en,0.35000000000000003,Positive,GCIndigenous_tweeter
18413,4,727201321229627392,2016-05-02 18:21:20,['https://t.co/EFXBLNhpxR'],RT @CanadianPM: It’s Mental Health Week. We’re proud to #Getloud to promote awareness in Canada. https://t.co/EFXBLNhpxR,RT CanadianPM Mental Health Week proud Getloud promote awareness Canada https co EFXBLNhpxR,['#Getloud'],,384.0,0,384,Social,"['health', '#getloud']",en,0.35000000000000003,Positive,DFO_Pacific_tweeter
38889,574,137563459593611_1343317969018148,2016-05-03 13:00:00,http://ow.ly/4nkM1w,"Hiking, wildlife, tours... what a lineup! 
To help plan your weekend, here's Northwest Territories Tourism's guide to Wood Buffalo National Park!","Hiking, wildlife, tours... what a lineup! To help plan your weekend, here's Northwest Territories Tourism's guide to Wood Buffalo National Park!",[],10.0,43.0,320,381,Environmental,"['hiking', 'wildlife']",en,0.09090909090909093,positive,ParksCanada_facebook
38928,613,137563459593611_1355590984457513,2016-05-29 08:00:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1355590984457513/?type=3,"Happy Canadian RVing and Camping Week! 
Have you started making plans for the summer yet? Maybe we can help: http://ow.ly/kNPU300q1pp #CampingWeekCA #TimeToConnect

Photo taken at Ivvavik National Park.",Happy Canadian RVing and Camping Week! Have you started making plans for the summer yet? Maybe we can help: Photo taken at Ivvavik National Park.,"['#CampingWeekCA', '#TimeToConnect']",5.0,29.0,305,347,Social,"['canadian', 'camping', 'summer', 'summer', 'photo', 'park']",en,0.1791666666666667,positive,ParksCanada_facebook
38944,629,137563459593611_1352761961407082,2016-05-17 10:05:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1352761961407082/?type=3,"Ivvavik National Park and its stunning Porcupine caribou herds will be featured tomorrow on BBC One's program Nature's Epic Journeys! Find out why wildlife cameraman Max Hug Williams says the Porcupine caribou is one of the toughest animals he's ever seen: http://ow.ly/Xt1s300aUKZ

Want to experience Ivvavik for yourself? http://ow.ly/mKSX300aQw3",Ivvavik National Park and its stunning Porcupine caribou herds will be featured tomorrow on BBC One's program Nature's Epic Journeys! Find out why wildlife cameraman Max Hug Williams says the Porcupine caribou is one of the toughest animals he's ever seen: Want to eerience Ivvavik for yourself?,[],2.0,48.0,272,335,Environmental,"['park', 'wildlife']",en,0.1,positive,ParksCanada_facebook
38996,681,137563459593611_1344641738885771,2016-05-05 12:55:00,http://ow.ly/4nskug,"According to MUCH's travel guide #FarAndWide, THESE are the parks to visit this summer! How many will you cross off your list? http://ow.ly/4nskug","According to MUCH's travel guide , THESE are the parks to visit this summer! How many will you cross off your list?",['#FarAndWide'],9.0,59.0,224,300,Social,"['travel', 'park']",en,0.1199891414141414,positive,ParksCanada_facebook
39028,713,137563459593611_1353580884658523,2016-05-17 14:04:53,https://www.facebook.com/SignalHillNHS/photos/a.471674766248212.1073741847.445666215515734/1049266255155724/?type=3,You too can fire the Noon Day gun this summer! Find out how: http://ow.ly/SJdR300izVI,You too can fire the Noon Day gun this summer! Find out how:,[],4.0,0.0,271,280,Environmental,['fire'],en,0.1075,positive,ParksCanada_facebook
13278,17,730383626865627137,2016-05-11 13:06:41,[],We'll be hiring 135 new scientists across the country —DFO's largest scientist recruitment in recent history. #morescience,hiring 135 new scientists across country DFO largest scientist recruitment recent history morescience,['#morescience'],,142.0,120,262,Environmental,"['scientist', 'scientist', 'history']",en,0.06818181818181818,Neutral,DFO_MPO_tweeter
39053,738,137563459593611_1344662528883692,2016-05-07 09:30:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1344662528883692/?type=3,"According to Thrillist, the Mingan Archipelago National Park Reserve should be on your summer to-do list. You won't soon forget the spectacular marine life, including dolphins, seals and whales, and the towering limestone islands! http://ow.ly/4ncR4t","According to Thrillist, the Mingan Archipelago National Park Reserve should be on your summer to-do list. You won't soon forget the spectacular marine life, including dolphins, seals and whales, and the towering limestone islands!",[],7.0,28.0,216,261,Environmental,"['park', 'summer', 'summer', 'marine', 'dolphin', 'whale', 'limestone']",en,0.24444444444444444,positive,ParksCanada_facebook
39063,748,137563459593611_1359598887390056,2016-05-28 05:30:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1359598887390056/?type=3,"Parks Canada and Leclerc want to give you a break from the everyday to celebrate the great outdoors! Enter the #LeclercContest today and you could win a family trip at a #ParksCanada place of your choice. http://ow.ly/w1qp300wSpA
Photo taken in Fundy National Park",Parks Canada and Leclerc want to give you a break from the everyday to celebrate the great outdoors! Enter the today and you could win a family trip at a place of your choice. Photo taken in Fundy National Park,"['#LeclercContest', '#ParksCanada']",4.0,20.0,220,254,Social,"['family', '#parkscanada', 'photo', 'park']",en,0.45,positive,ParksCanada_facebook
39075,760,137563459593611_1354987441184534,2016-05-23 08:30:03,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1354987024517909/?type=3,"Happy #TurtleDay! 
#DYK in 2014, Rouge National Urban Park was home to only 6 Blandings Turtles? Thanks to our partnership with The Toronto Zoo, in June 2015, 21 were released into the park, with more releases planned in the future! More info: http://ow.ly/LWNf300hG5U #BlandingsTurtles","Happy ! in , Rouge National Urban Park was home to only Blandings Turtles? Thanks to our partnership with The Toronto Zoo, in June , were released into the park, with more releases planned in the future! More info: U","['#TurtleDay', '#DYK', '#BlandingsTurtles']",5.0,52.0,183,248,Social,"['#dyk', 'park', 'home', 'partnership', 'park']",en,0.375,positive,ParksCanada_facebook
26515,18,318424514044_10154807727819045,2016-05-30 09:18:54,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154807727819045/?type=3,What’s your vision for a sustainable Canada? The Government of Canada has released a new Federal Sustainable Development Strategy for 2016-19.  Tell us what you see for our environmental future and what you think about our plans to get to a fully sustainable Canada. Comment until June 24. http://ow.ly/10rvIV  http://ow.ly/10rvDn,What’s your vision for a sustainable Canada? The Government of Canada has released a new Federal Sustainable Development Strategy for -19. Tell us what you see for our environmental future and what you think about our plans to get to a fully sustainable Canada. Comment until June .,[],26.0,25.0,174,229,Environmental,"['sustainable', 'government', 'government', 'federal', 'sustainable', 'future', 'sustainable']",en,0.1731306137436175,positive,EnvironmentandNaturalResourcesinCanada_facebook
26518,21,318424514044_10154797582689045,2016-05-26 12:20:29,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154797582689045/?type=3,Canadian Environment Week is June 5 to 11. Plan a picnic or a walk in the woods! http://ow.ly/OW8t300zxnn,Canadian Environment Week is June to . Plan a picnic or a walk in the woods!,[],0.0,21.0,184,208,Social,"['canadian', 'environment']",en,0.0,neutral,EnvironmentandNaturalResourcesinCanada_facebook
39195,880,137563459593611_1354847064531905,2016-05-21 08:00:03,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1354937297856215/?type=3,"On #WorldFishMigrationDay, we highlight the American Eel!
This eel faces a number of threats, such as obstacles in freshwater preventing its upstream migration, mortality due to hydroelectric power plant turbines, fisheries, contaminants, swim bladder parasites, climate change and changes in ocean conditions. Collecting data in order to properly assess the American Eel's status has become a necessity: http://ow.ly/PWSC300i9XU World Fish Migration Day #SpeciesAtRisk #FishMigration #WFMD2016","On , we highlight the American Eel! This eel faces a number of threats, such as obstacles in freshwater preventing its upstream migration, mortality due to hydroelectric power plant turbines, fisheries, contaminants, swim bladder parasites, climate change and changes in ocean conditions. Collecting data in order to properly assess the American Eel's status has become a necessity: U World Fish Migration Day","['#WorldFishMigrationDay', '#SpeciesAtRisk', '#FishMigration', '#WFMD2016']",5.0,22.0,146,177,Environmental,"['plant', 'fishery', 'climate_change', 'change', 'ocean', '#speciesatrisk']",en,0.04690476190476192,positive,ParksCanada_facebook
18418,9,727201213276676097,2016-05-02 18:20:54,['https://t.co/45Yu0lhuaE'],RT @CanadianPM: It’s Emergency Preparedness Week! Follow #EPWeek for tips to keep you &amp; your community safe. https://t.co/45Yu0lhuaE https:…,RT CanadianPM Emergency Preparedness Week Follow EPWeek tips keep amp community safe https co 45Yu0lhuaE https,['#EPWeek'],,169.0,0,169,Social,"['#epweek', 'community', 'safe']",en,0.5,Positive,DFO_Pacific_tweeter
19923,9,727206793634537476,2016-05-02 18:43:05,['https://t.co/45Yu0lhuaE'],RT @CanadianPM: It’s Emergency Preparedness Week! Follow #EPWeek for tips to keep you &amp; your community safe. https://t.co/45Yu0lhuaE https:…,RT CanadianPM Emergency Preparedness Week Follow EPWeek tips keep amp community safe https co 45Yu0lhuaE https,['#EPWeek'],,169.0,0,169,Social,"['#epweek', 'community', 'safe']",en,0.5,Positive,DFO_Science_tweeter
31215,61,727130010029592576,2016-05-02 13:37:58,['https://t.co/45Yu0lhuaE'],RT @CanadianPM: It’s Emergency Preparedness Week! Follow #EPWeek for tips to keep you &amp; your community safe. https://t.co/45Yu0lhuaE https:…,RT CanadianPM Emergency Preparedness Week Follow EPWeek tips keep amp community safe https co 45Yu0lhuaE https,['#EPWeek'],,169.0,0,169,Social,"['#epweek', 'community', 'safe']",en,0.5,Positive,GCIndigenous_tweeter
13296,35,727205013316091906,2016-05-02 18:36:00,['https://t.co/45Yu0lhuaE'],RT @CanadianPM: It’s Emergency Preparedness Week! Follow #EPWeek for tips to keep you &amp; your community safe. https://t.co/45Yu0lhuaE https:…,RT CanadianPM Emergency Preparedness Week Follow EPWeek tips keep amp community safe https co 45Yu0lhuaE https,['#EPWeek'],,169.0,0,169,Social,"['#epweek', 'community', 'safe']",en,0.5,Positive,DFO_MPO_tweeter
26531,34,318424514044_10154797021289045,2016-05-26 08:25:24,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154797021289045/?type=3,"Did you know that there are 92 Migratory Bird Sanctuaries across Canada?  They provide safe refuge for migratory birds in the terrestrial and marine environment. These sanctuaries are located on federal, provincial or private land. Let’s protect migratory birds and species at risk, and their habitat! http://ow.ly/FoI2300zuR6","Did you know that there are Migratory Bird Sanctuaries across Canada? They provide safe refuge for migratory birds in the terrestrial and marine environment. These sanctuaries are located on federal, provincial or private land. Let’s protect migratory birds and species at risk, and their habitat!",[],1.0,17.0,140,166,Environmental,"['bird', 'safe', 'bird', 'marine', 'environment', 'federal', 'land', 'bird', 'specie']",en,0.6000000000000001,positive,EnvironmentandNaturalResourcesinCanada_facebook
41694,43,735259205288988672,2016-05-25 00:00:29,"['https://t.co/ZbSPiC1kkz', 'https://t.co/8I1JKGlvHb']",Laser strikes can leave pilots flying blind #NotABrightIdea https://t.co/ZbSPiC1kkz https://t.co/8I1JKGlvHb,Laser strikes leave pilots flying blind NotABrightIdea https co ZbSPiC1kkz https co 8I1JKGlvHb,['#NotABrightIdea'],,112.0,47,159,Economical,['pilot'],en,-0.5,Negative,Transport_gc_tweeter
31220,66,727577110970281986,2016-05-03 19:14:35,"['https://t.co/g8EkD0uvP', 'https://t.co/YJaBKn0GH']",RT @CBC_Aboriginal: Meet the teenager who solved his First Nation's drinking water problems https://t.co/g8EkD0uvP2 https://t.co/YJaBKn0GHd,RT Meet teenager solved First Nation drinking water problems https co g8EkD0uvP2 https co YJaBKn0GHd,[],,155.0,0,155,Environmental,['water'],en,0.25,Neutral,GCIndigenous_tweeter
26541,44,318424514044_10154738149479045,2016-05-04 15:35:11,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154738149479045/?type=3,“I didn't think there was this much green in the whole galaxy.” – Rey Grasslands National Park #StarWarsDay #MayThe4thBeWithYou,“I didn't think there was this much green in the whole galaxy.” – Rey Grasslands National Park,"['#StarWarsDay', '#MayThe4thBeWithYou']",1.0,3.0,140,147,Social,"['green', 'green', 'park', '#starwarsday', '#maythe4thbewithyou']",en,0.55,positive,EnvironmentandNaturalResourcesinCanada_facebook
18421,12,730410680642371585,2016-05-11 14:54:11,[],RT @DFO_MPO: We'll be hiring 135 new scientists across the country —DFO's largest scientist recruitment in recent history. #morescience,RT hiring 135 new scientists across country DFO largest scientist recruitment recent history morescience,['#morescience'],,142.0,0,142,Environmental,"['scientist', 'scientist', 'history']",en,0.06818181818181818,Neutral,DFO_Pacific_tweeter
19927,13,730387781512466433,2016-05-11 13:23:11,[],RT @DFO_MPO: We'll be hiring 135 new scientists across the country —DFO's largest scientist recruitment in recent history. #morescience,RT hiring 135 new scientists across country DFO largest scientist recruitment recent history morescience,['#morescience'],,142.0,0,142,Environmental,"['scientist', 'scientist', 'history']",en,0.06818181818181818,Neutral,DFO_Science_tweeter
