,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url
101,10,1.53212E+18,Min Carr underlined the support for CNNC Joint Ventures during meeting with Chairman Wang Shoujun,https://instagram.fyvr3-1.fna.fbcdn.net/vp/22a44e8b4d30ee00a1ad427ef698ef56/5AFDFB26/t51.2885-15/e35/18950416_269347226806890_8715787304255356928_n.jpg,BVDLUlGAdXq,0,GraphImage,"[""goc"",""canadachina""]",[],2017-06-07T12:12:10,[],FALSE,2017-06-07_12-12-10,naturalresourcescanada,4211313612,
102,15,1.53339E+18,Min Carr announced Canada’s intent to host the & Ministerial in,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1eadd8d8fa9509348476caee6d1ac852/5AE96E93/t51.2885-15/e35/18888447_1392525337504692_1580108009953034240_n.jpg,BVHss6wgqBK,0,GraphImage,"[""cleanenergy"",""missioninnovation"",""canadachina""]",[],2017-06-09T06:20:49,[],FALSE,2017-06-09_06-20-49,naturalresourcescanada,4211313612,
103,7,1.5334E+18,Mininster Carr promoted market access for Canada’s wood products in China at meeting with Vice-Minister Yi Jun,https://instagram.fyvr3-1.fna.fbcdn.net/vp/48ed4ef9329b28dd38196ec8942e6c75/5AF63B66/t51.2885-15/e35/18889283_507913222890525_7114864555641012224_n.jpg,BVHvZJzgB1R,0,GraphImage,"[""canadachina""]",[],2017-06-09T06:44:20,[],FALSE,2017-06-09_06-44-20,naturalresourcescanada,4211313612,
104,22,1.53356E+18,Going to this Sat? Stop by & visit the team at their booth to tell them what looks like!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/601a230c302d7a7277caf23994948ee1/5A63EF77/t51.2885-15/e15/19120920_666189980243142_1042691920574283776_n.jpg,BVITaNlgIMx,0,GraphVideo,"[""genenergy"",""yourenergyfuture""]",[],2017-06-09T11:59:03,"[""festibieredegatineau""]",TRUE,2017-06-09_11-59-03,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6ae2cc23632a79e53a0bf9762b344a4e/5A6455DB/t50.2886-16/19054516_341271736292278_339239825825595392_n.mp4
105,19,1.53572E+18,"Min Carr, forest & delegations showcased CDN innovation in wood products & clean tech during visit to Eco-Village",https://instagram.fyvr3-1.fna.fbcdn.net/vp/c5ca4ec3450e250f7b51be82cd82e21f/5AD8C0A4/t51.2885-15/e35/19227255_1390133031066066_7940393755679391744_n.jpg,BVP_NT_g7a4,0,GraphImage,"[""cleantech"",""canadachina""]",[],2017-06-12T11:36:27,[],FALSE,2017-06-12_11-36-27,naturalresourcescanada,4211313612,
106,22,1.53573E+18,Min Carr & delegation elain how innovation in wood products & can contribute to China’s environmental goals,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3f3a0eafaeffe4b7c4250bb6ba22b140/5AE579DA/t51.2885-15/e35/19121799_622078837986346_8016564008536506368_n.jpg,BVP_fJQABHG,0,GraphImage,"[""cleantech"",""canadachina""]",[],2017-06-12T11:38:53,[],FALSE,2017-06-12_11-38-53,naturalresourcescanada,4211313612,
107,13,1.53573E+18,Minister Carr met with Mayor Wang Dongfeng to discuss how Canada & China can collaborate in areas of mutual interest,https://instagram.fyvr3-1.fna.fbcdn.net/vp/00a797b4b8f8809fd96ee7aba37201d1/5AFF2EC0/t51.2885-15/e35/19050267_129182907660093_3312504522156277760_n.jpg,BVP_6xNAw81,0,GraphImage,"[""canadachina""]",[],2017-06-12T11:42:39,[],FALSE,2017-06-12_11-42-39,naturalresourcescanada,4211313612,
108,11,1.5423E+18,Imani has some innovative ideas about ’s energy future. Find out what she has to say!Have some more cool suggestions? Visit our ideas forum at generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0b64fcf1a879d9a7455e8ea2373abaae/5A645AB1/t51.2885-15/e15/19228561_144434379456235_1547656272151576576_n.jpg,BVnWAAIFuZB,0,GraphVideo,"[""canada"",""genenergy"",""yourenergyfuture""]",[],2017-06-21T13:18:09,[],TRUE,2017-06-21_13-18-09,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c9e9a843c54325819baa7e683cf7975c/5A645844/t50.2886-16/19415358_1503445676384131_9086555243755339776_n.mp4
109,11,1.5436E+18,Emorose wants his energy future to be nothing short of “beautiful.” Learn more about his vision for ! Have something to add? Visit our ideas forum at generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d737d8f0b39084c31432fa9d9f3f76e9/5A6480A7/t51.2885-15/e15/19367912_1917100741906749_2646466961264869376_n.jpg,BVr9px5A0Vo,0,GraphVideo,"[""canada"",""genenergy"",""yourenergyfuture""]",[],2017-06-23T08:21:36,[],TRUE,2017-06-23_08-21-36,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/995572488891bc8df9503fcd8458b688/5A63908F/t50.2886-16/19435579_1884433811881911_7174077075022675968_n.mp4
110,32,1.54935E+18,Happy ! See Canada’s interactive map showing the territorial evolution of from to as part of .http://,https://instagram.fyvr3-1.fna.fbcdn.net/vp/43601e7a0491c7f084064d79f3491dc7/5A63E67D/t51.2885-15/e15/19533605_134166230498877_6410643970983985152_n.jpg,BWAZW-SAEPN,0,GraphVideo,"[""canadaday"",""naturalresources"",""canada"",""canada150""]",[],2017-07-01T06:48:30,[],TRUE,2017-07-01_06-48-30,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8fc2c341eb4bb8f9f895713319f4b292/5A63E9B5/t50.2886-16/19682869_139349773309049_3688183288607801344_n.mp4
111,17,1.55665E+18,Is Canada ready for a renewable energy future? Tell us how we can make the switch generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9c8a4a715a6e0f28507ad51328a8e615/5AFBE900/t51.2885-15/e35/19984424_314477778997296_7085138172157362176_n.jpg,BWaUtXVgDFE,0,GraphImage,"[""transformationtuesday"",""genenergy""]",[],2017-07-11T08:28:08,[],FALSE,2017-07-11_08-28-08,naturalresourcescanada,4211313612,
112,16,1.55743E+18,Is part of 🇨🇦 energy future? Tell us if you’re a fan,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dbb22941ffc8f24c4795b858046d9b02/5AEB7585/t51.2885-15/e35/19954833_828378393981879_7284556553137422336_n.jpg,BWdGSx3AF9C,0,GraphImage,"[""windenergy"",""genenergy""]",[],2017-07-12T10:19:53,[],FALSE,2017-07-12_10-19-53,naturalresourcescanada,4211313612,
113,7,1.55808E+18,We're making high energy intensity a situation. See how we've improved since : generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3050445ae882cbae7fc0def7b15ece0d/5AFA2744/t51.2885-15/e35/19985450_1721982884495905_8369652853328838656_n.jpg,BWfa29gAmPg,0,GraphImage,"[""tbt"",""genenergy""]",[],2017-07-13T07:58:04,[],FALSE,2017-07-13_07-58-04,naturalresourcescanada,4211313612,
114,14,1.55893E+18,Do you think marine has a place in 🇨🇦 energy future? Share your ideas with us generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/27c798dcb36c67d448d26345ced9ced1/5AE2FC8A/t51.2885-15/e35/19984976_146396269270528_5258329431155408896_n.jpg,BWicuFDAio5,0,GraphImage,"[""renewableenergy"",""genenergy""]",[],2017-07-14T12:12:03,[],FALSE,2017-07-14_12-12-03,naturalresourcescanada,4211313612,
115,43,1.56101E+18,"On July , , Victoria Tschirhart will be taking over our Instagram account to show us what it’s like to be a geophysicist doing summer fieldwork. She will be showing us everything from what her team is working on to how scientists travel while in remote locations. Stay tuned!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/569738ef53927ad38f103587b700dfa8/5AF74283/t51.2885-15/e35/20180953_1726082297687709_49820881899225088_n.jpg,BWp0_QGgr0D,1,GraphImage,"[""fieldwork"",""summerfieldwork"",""nrcansci"",""geoscience"",""stemgirls""]",[],2017-07-17T08:58:48,[],FALSE,2017-07-17_08-58-48,naturalresourcescanada,4211313612,
116,12,1.56107E+18,"Climate change is one of the biggest challenges that Canada will face in the next years. Where do we begin? When it comes to defining Canada’s energy future, you can start by telling us your ideas at a part of setting the energy course for the next generation of Canadians!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/316f6191072e7605575b206e122ec7fb/5ADD9C73/t51.2885-15/e35/20181294_1406267616087563_3749026138920321024_n.jpg,BWqB6URAcqc,1,GraphImage,"[""genenergy""]",[],2017-07-17T10:51:43,[],FALSE,2017-07-17_10-51-43,naturalresourcescanada,4211313612,
117,12,1.56171E+18,DYK Canada is a world leader in carbon capture and storage? This clean energy technology captures emissions of carbon dioxide from large point sources and safely stores them underground. This is just one of the many ways Canada will meet its GHG emission reduction goals. Do you think CCS is an important way to combat climate change in Canada’s energy future? Tell us what you think at,https://instagram.fyvr3-1.fna.fbcdn.net/vp/35701b6d5a1bdf90128d3cc33744317b/5AE90739/t51.2885-15/e35/20067400_1238009302995516_4902462459782103040_n.jpg,BWsUIhngPGJ,0,GraphImage,"[""genenergy""]",[],2017-07-18T08:09:26,[],FALSE,2017-07-18_08-09-26,naturalresourcescanada,4211313612,
118,56,1.56199E+18,"Good evening, Instagram! My name is Vicki Tschirhart, and I’m a geophysicist with the Geological Survey of Canada.Tomorrow, I’m taking over the NRCan Instagram account to give you a glimpse into a day in the life of a geoscientist in the field. Stay tuned!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4c9357b144a3dbe15e38b006e39f2754/5AEC3768/t51.2885-15/e35/20066126_1533432213393409_2012431120091578368_n.jpg,BWtTuCzA_tE,1,GraphSidecar,"[""fieldwork"",""summerfieldwork"",""nrcansci"",""geoscience"",""stemgirls"",""wcw"",""womeninscience""]",[],2017-07-18T17:25:03,[],FALSE,2017-07-18_17-25-03,naturalresourcescanada,4211313612,
119,28,1.56237E+18,"Hi everyone, and welcome to my summer home! It’s geophysicist Vicki Tschirhart here! My field site is located in the Patterson Lake corridor, southwestern Athabasca Basin, a region known for its uranium deposits. Our multidisciplinary field party includes geochemists, geochronologists, geophysicists and geologists, eerts who have the collective goal of understanding how and why these deposits formed. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a030943144eb251b0bd9cace46e3ec5f/5AEFF4D7/t51.2885-15/e35/20066567_1430463477045932_4454745757357965312_n.jpg,BWupbLEgBWd,0,GraphSidecar,"[""fieldwork"",""summerfieldwork"",""nrcansci"",""geoscience"",""exploration"",""cribs"",""homesweethome""]",[],2017-07-19T05:53:57,[],FALSE,2017-07-19_05-53-57,naturalresourcescanada,4211313612,
120,40,1.56238E+18,"When we’re out in the field, we have to get up early. There’s always quite a bit of work to do in the morning, and we need to make sure to eat a big, healthy breakfast to get us through the day!  ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/acf37645afb6909254fce2768196c8c5/5AD8E17B/t51.2885-15/e35/20067296_111495709501840_2816754387257393152_n.jpg,BWusUYBgfks,0,GraphImage,"[""fieldwork"",""summerfieldwork"",""nrcansci"",""geoscience"",""exploration"",""protein"",""fitgoals"",""work""]",[],2017-07-19T06:19:14,[],FALSE,2017-07-19_06-19-14,naturalresourcescanada,4211313612,
121,31,1.5624E+18,"Today, we will be hiking through the bush to get some drill cores — samples of a natural material previously removed using a cylinder drill. While at the core storage area, we take samples and measurements from the drill core to get information about the subsurface. Sometimes the drill core is only accessible by overgrown roads, so it can be quite the journey tracking it down! ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/fc3b7475ee8d29eda011c77ce89fdc42/5AEA2D55/t51.2885-15/e35/20066164_775454809302789_141295748204462080_n.jpg,BWuvuKPAnR4,0,GraphImage,"[""fieldwork"",""summerfieldwork"",""hiking"",""nrcansci""]",[],2017-07-19T06:48:59,[],FALSE,2017-07-19_06-48-59,naturalresourcescanada,4211313612,
122,33,1.56242E+18,"When we get to the location, it’s straight to work — everyone has their targets. Each one of us seeks to collect data to solve the research questions we formulated before leaving for the field. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/054968203779d6e47f6a4d0bf63b07d0/5ADC4321/t51.2885-15/e35/20066048_149209282299347_4499101980567797760_n.jpg,BWu1eEtAJE7,0,GraphSidecar,"[""work"",""nrcansci"",""exploration"",""fieldwork"",""uranium""]",[],2017-07-19T07:39:12,[],FALSE,2017-07-19_07-39-12,naturalresourcescanada,4211313612,
123,21,1.56245E+18,"Meet Jeremy! My colleague Jeremy Powell is interested in the low-temperature history of southern Athabasca. He’s combing the drill core for fractures and faults, using many different techniques to understand when these structures were active. Dating the movement of these structures and the timing of hydrothermal fluids that circulated through them will help us learn how and when these uranium deposits formed.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/1f5cfa53e3ab1bc33cd9799847f9e911/5AE2B157/t51.2885-15/e35/20184729_124477051497113_7542050124684328960_n.jpg,BWu8GWsAmQm,0,GraphImage,"[""faults"",""geochron"",""rockclock"",""notmyfault"",""fieldwork""]",[],2017-07-19T08:37:08,[],FALSE,2017-07-19_08-37-08,naturalresourcescanada,4211313612,
124,22,1.56251E+18,"Kathryn Bethune is a Professor of Geology at the University of Regina. She and her Ph.D. student, Dillon Johnstone, are investigating the regional setting and related structural controls of uranium deposits in the area. The primary aim is to create a fuller -D and -D picture of the major structural features and their relationship to the uranium deposits, as well as getting a fuller understanding of the sequence and timing of structures. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b7d78bfb76b6a2e3ed72b9e22e40daf3/5AFE345B/t51.2885-15/e35/20066621_1929153043965459_5682441878083993600_n.jpg,BWvJQthgCd4,0,GraphImage,"[""womeninscience"",""geology"",""uranium"",""canada""]",[],2017-07-19T10:32:09,[],FALSE,2017-07-19_10-32-09,naturalresourcescanada,4211313612,
125,20,1.56253E+18,"Meet Eric Potter, a fellow research scientist at the GSC. Eric studies how and why these uranium deposits formed. For this project, Eric is looking for ancient chemical fingerprints of fluids that formed these deposits. This research is attempting to create a way of identifying faults that channeled the uranium-bearing fluids to the site of the deposit and addressing questions on how the deposits form. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d31313541f167f7c484dc1e231dc64b/5AEEE180/t51.2885-15/e35/20180501_1982555332013727_6952440003586686976_n.jpg,BWvOvORg9lk,1,GraphImage,"[""fieldwork"",""uranium"",""exploration""]",[],2017-07-19T11:20:00,[],FALSE,2017-07-19_11-20-00,naturalresourcescanada,4211313612,
126,30,1.56258E+18,"This is Charlene, everyone’s favourite summer student! Charlene is starting an M.Sc. degree in geology this fall, so this eedition will give her some great hands-on eerience in remote settings while learning more about economic geology. Charlene will be taking detailed measurements on drill core samples, assisting with digital data management, helping manage the camp and contributing ideas to the deposit models. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/da2ec228628104ff9c54dc955cda21bc/5AFF8C18/t51.2885-15/e35/20067298_245234859328139_6424411235248242688_n.jpg,BWvY_2ugHlh,3,GraphImage,"[""stemgirls"",""geoscience"",""wcw"",""womeninscience""]",[],2017-07-19T12:49:39,[],FALSE,2017-07-19_12-49-39,naturalresourcescanada,4211313612,
127,22,1.56263E+18,"Welcome to “Come dine with me Athabasca,” where Canada’s best and brightest government scientists battle it out to become ultimate camp chef! Because we are in a smaller camp, we cook our own food and each member is responsible for at least one communal dinner. This can often lead to some friendly competition as to who’s the best cook. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/34f90ff4478a9b00d766bad79040bd95/5AFDFF51/t51.2885-15/e35/20180959_470568733304605_3185015775253495808_n.jpg,BWvkTf3Ad_N,0,GraphSidecar,"[""itsdefinitelyvicki"",""comedinewithme"",""campmeals"",""fieldwork""]",[],2017-07-19T14:28:27,[],FALSE,2017-07-19_14-28-27,naturalresourcescanada,4211313612,
128,25,1.56264E+18,"We may be done in the field for the day, but we need to go over the data collected, discuss our findings and plan our targets for tomorrow. Fieldwork often involves very long work days — but it’s worth it for the science. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a38e8db407e3f487bb0b3e875478749f/5ADE3DC6/t51.2885-15/e35/20225308_1348751471911692_7907130509577158656_n.jpg,BWvoRexgcIs,3,GraphSidecar,"[""itsworthitfortheexercise"",""andnature"",""fieldwork""]",[],2017-07-19T15:03:08,[],FALSE,2017-07-19_15-03-08,naturalresourcescanada,4211313612,
129,47,1.56266E+18,"Well, thanks for joining us today! We hope you enjoyed learning a bit about the fieldwork we do during the summer! Until next time. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/65f50d9e097d38d3af60d0e8c137a567/5AE8B27E/t51.2885-15/e35/20067163_1745876775712419_5154098073894387712_n.jpg,BWvr1gqgtWw,0,GraphImage,"[""byefornow"",""fieldwork""]",[],2017-07-19T15:34:16,[],FALSE,2017-07-19_15-34-16,naturalresourcescanada,4211313612,
130,16,1.56396E+18,"Scrum VS Swarm: researchers deliver moth migration media briefing near , Quebec.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0855f1cce0b956ba82147fa35f394a32/5AE05C3D/t51.2885-15/e35/20214646_153419368563233_8560378263451467776_n.jpg,BW0Se46AXcq,0,GraphImage,"[""nrcansci"",""sprucebudworm"",""rimouski"",""fieldwork""]",[],2017-07-21T10:28:56,[],FALSE,2017-07-21_10-28-56,naturalresourcescanada,4211313612,
131,19,1.564E+18,Gotcha! technician Jean-Michel Béland takes down a trap in to study their outbreaks,https://instagram.fyvr3-1.fna.fbcdn.net/vp/605b1e7777dd95b5532924f55d2247d9/5AE3E1DE/t51.2885-15/e35/20184093_119485222008467_3569225188568465408_n.jpg,BW0bqa3g5iA,0,GraphImage,"[""nrcansci"",""sprucebudworm"",""rimouski""]",[],2017-07-21T11:49:09,[],FALSE,2017-07-21_11-49-09,naturalresourcescanada,4211313612,
132,21,1.57257E+18,"“What will Canada’s energy picture look like in the year ?” Looking beyond their current work and eertise, participants of the Generation Energy roundtable at Dalhousie University were asked for their vision of Canada’s future energy mix. A diverse group — students, academics, Indigenous representatives, energy consultants, members of civil society — they had plenty of insights ready for Natural Resources Canada’s Minister, Jim Carr. Dal graduate Samantha Peverell provided her thoughts: “GenEnergy isn’t just about generating energy — it’s about saving energy, too.”",https://instagram.fyvr3-1.fna.fbcdn.net/vp/aa944c6dff41d6d86f553ab5d4eeb97a/5AF3DC56/t51.2885-15/e35/20479332_460114744364886_1006986049261404160_n.jpg,BXS5JGZg-Pn,0,GraphImage,[],[],2017-08-02T07:43:57,[],FALSE,2017-08-02_07-43-57,naturalresourcescanada,4211313612,
133,10,1.57257E+18,An insectiphobe’s worst nightmare! But studying dispersals in Eastern Canada doesn’t bug NRCan scientist Emily Owens. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e92d1a80c05e57b1c607601439dd5aec/5A645341/t51.2885-15/e15/20481939_554979144893230_502347848910635008_n.jpg,BXS5tGwgyPH,0,GraphVideo,"[""sprucebudworm"",""nrcansci"",""bugsarecool"",""bugs"",""citizenscience"",""budwormtrackers""]",[],2017-08-02T07:48:52,[],TRUE,2017-08-02_07-48-52,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bd509167d0f3d33b774ac9801bc44837/5A63A42C/t50.2886-16/20612474_211677036029772_3614642706787074048_n.mp4
134,12,1.57271E+18,"What will it take to fight ? A team of the best clean energy “nerds” in Canada! One self-proclaimed “GHG nerd” is Anamika, who was profiled as part of the initiative. Anamika works with Cenovus Energy to find ways to produce oil efficiently while reducing the impact of climate change. “We live in a time where the world wants answers from energy sources and [wants to] transition towards a clean energy future. And as an industry, if we are to be sustainable, it is our responsibility to be part of that clean energy future,” Anamika said. Curious about what Canada’s clean energy “nerds” are up to? Visit for more information.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/3db318a33559a303a732d02bab79e250/5ADB11BF/t51.2885-15/e35/20583057_1705290726446612_4216596353440022528_n.jpg,BXTYU9dgcqm,0,GraphImage,"[""climatechange"",""genenergy"",""genenergy""]",[],2017-08-02T12:16:27,[],FALSE,2017-08-02_12-16-27,naturalresourcescanada,4211313612,
135,26,1.57411E+18,"Student research assistants Nicolas Piette-Lauziere and Zoik Brault are in the field at the edge of Cape Breton Highlands National Park. They are proudly displaying their commemorative t-shirts! Over the last month, Nicolas and Zoik have been mapping a fault zone on Cape Breton Island that separates rocks with different geological histories on either side. By studying the fault zone in the field, and collecting samples to study in the lab, Nicolas hopes to discover when and why it formed, and how it may have created a pathway for magma deep in the Earth’s crust to rise and form granite.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/8bbcdc57acbce3a930544d2ce8874145/5AFC8B76/t51.2885-15/e35/20589955_869287163237656_2750481624540905472_n.jpg,BXYYMuXgj1k,0,GraphImage,"[""gsc175""]",[],2017-08-04T10:51:32,[],FALSE,2017-08-04_10-51-32,naturalresourcescanada,4211313612,
136,12,1.57767E+18,“The potential of tapping into the resources that are in the North gives us an opportunity to really innovate and create technology.” Hear what David had to say about his energy future. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3bc9e2fd0e08e22e76c01c9448dc69cd/5A6374A7/t51.2885-15/e15/20687855_159520187959319_3968267597857685504_n.jpg,BXk_6zDA_D6,0,GraphVideo,"[""genenergy"",""yourenergyfuture"",""cleanenergy""]",[],2017-08-09T08:29:30,[],TRUE,2017-08-09_08-29-30,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8da758d514a9f18b96a22b51480c42a0/5A637D73/t50.2886-16/20730733_139235936669947_6308829099762647040_n.mp4
137,20,1.58137E+18,"Minister Carr welcomes colleagues from across Canada to with Minister Doucet in St. Andrews, NB",https://instagram.fyvr3-1.fna.fbcdn.net/vp/e991acb191d81d068f47c5b1dfa10776/5AE2B0E0/t51.2885-15/e35/20759808_1909919879331740_4269044243495911424_n.jpg,BXyKmf5Arya,0,GraphImage,"[""emmc2017""]",[],2017-08-14T11:12:58,[],FALSE,2017-08-14_11-12-58,naturalresourcescanada,4211313612,
138,5,1.58137E+18,“We have to take everything under consideration.” See what else Kayla said about her energy future. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4b97020365b758f4414a9de8d7ca0286/5A637EE6/t51.2885-15/e15/20759904_1906383192962731_490156262118391808_n.jpg,BXyK_0igDhc,0,GraphVideo,"[""genenergy"",""yourenergyfuture"",""cleanenergy""]",[],2017-08-14T11:16:26,[],TRUE,2017-08-14_11-16-26,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c5806b64efa7feedbf282cd3419730d2/5A63EECA/t50.2886-16/20818757_147802842469163_1208907515706736640_n.mp4
139,24,1.58138E+18,PS Rudd joins panel discussion on how to increase women’s employment in the sector,https://instagram.fyvr3-1.fna.fbcdn.net/vp/65338329897f6d0dc51dbe4db45145b6/5AF2B655/t51.2885-15/e35/20766486_902503283231568_2575036969323069440_n.jpg,BXyLxTcgAFl,0,GraphImage,"[""naturalresources"",""emmc2017""]",[],2017-08-14T11:23:11,[],FALSE,2017-08-14_11-23-11,naturalresourcescanada,4211313612,
140,14,1.58193E+18,Minister Carr hears from organizations on priorities at,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2dc9bda4b71b0c04a927abf691f8e86c/5AEFA918/t51.2885-15/e35/20837809_110658786282652_8145512511743983616_n.jpg,BX0JmXhgdKM,0,GraphImage,"[""indigenous"",""naturalresource"",""emmc2017""]",[],2017-08-15T05:42:42,[],FALSE,2017-08-15_05-42-42,naturalresourcescanada,4211313612,
141,10,1.58193E+18,Minister Carr hears from representatives on and the role youth will play in shaping the future of Canada’s energy and mining sectors,https://instagram.fyvr3-1.fna.fbcdn.net/vp/47f57be1e926011db551f594b124f2ad/5AD8872F/t51.2885-15/e35/20838934_1525282617547496_7770815643535802368_n.jpg,BX0J5ZVgntk,0,GraphImage,"[""youth"",""cleangrowth"",""emmc2017""]",[],2017-08-15T05:45:18,[],FALSE,2017-08-15_05-45-18,naturalresourcescanada,4211313612,
142,23,1.58199E+18,Minister Carr delivers address on the federal vision for the transition to a clean economy in the sector,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3c4c46440ee3997ff8965b6819167d15/5AF01B55/t51.2885-15/e35/20901994_1964857143760580_406993819683258368_n.jpg,BX0XOYEAhQD,0,GraphImage,"[""naturalresources"",""emmc2017""]",[],2017-08-15T07:41:45,[],FALSE,2017-08-15_07-41-45,naturalresourcescanada,4211313612,
143,17,1.582E+18,"Min Carr & Min Doucet present award to JoAnne Nelson, recipient of the CPGeologists’ Medal",https://instagram.fyvr3-1.fna.fbcdn.net/vp/82d07b6610361f86bad1a3800b29665c/5ADE30DD/t51.2885-15/e35/20766393_177210866156098_2107434821721522176_n.jpg,BX0Z5sDAAcR,0,GraphImage,"[""emmc2017""]",[],2017-08-15T08:05:09,[],FALSE,2017-08-15_08-05-09,naturalresourcescanada,4211313612,
144,14,1.58202E+18,Canada’s Energy and Mines Ministers collaborate on priorities at in,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ad5eb8f1a84d84b22d87610193be64c5/5AEF367D/t51.2885-15/e35/20838323_842539119243957_4681240892072263680_n.jpg,BX0dAWCAKx9,0,GraphImage,"[""emmc2017"",""newbrunswick""]",[],2017-08-15T08:32:16,[],FALSE,2017-08-15_08-32-16,naturalresourcescanada,4211313612,
145,14,1.58266E+18,"Minister Carr and Minister Doucet test out from New Brunswick Power, showcasing commitment to a coast-to-coast alternative fuel network",https://instagram.fyvr3-1.fna.fbcdn.net/vp/d54625cbab31cb12be8d855b4e930569/5AD8E570/t51.2885-15/e35/20902206_1438639849562666_6115185980916891648_n.jpg,BX2uOYfgeEf,0,GraphImage,"[""ev"",""emmc2017""]",[],2017-08-16T05:41:13,[],FALSE,2017-08-16_05-41-13,naturalresourcescanada,4211313612,
146,12,1.58266E+18,Minister Carr and Minister Doucet conclude,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6358941db68840fe6deeede8b199b3c3/5AE13577/t51.2885-15/e35/20837668_593842884119701_5173459734925148160_n.jpg,BX2udNDAMuy,0,GraphImage,"[""emmc2017""]",[],2017-08-16T05:43:14,[],FALSE,2017-08-16_05-43-14,naturalresourcescanada,4211313612,
147,9,1.58715E+18,Energy systems that are resilient to climate change are important for Canada’s energy future. See what Monica had to say about it. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0d6f08516580a1234083844437ba3db7/5A63A18F/t51.2885-15/e15/20968851_1513068398789295_1656887864698339328_n.jpg,BYGsHOEg25m,0,GraphVideo,"[""genenergy""]",[],2017-08-22T10:30:37,[],TRUE,2017-08-22_10-30-37,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/04cc3285e56cf565fd0c0267075b49e9/5A6390FC/t50.2886-16/21102372_147727549145419_644174678411182080_n.mp4
148,14,1.58868E+18,"A geologist looks out over the peaks of the Cassiar Mountains in B.C., .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b3bf407419a7502344badda184c95739/5B26DA80/t51.2885-15/e35/21041502_1636842569659291_1052908007093960704_n.jpg,BYMHfopgM1j,0,GraphImage,"[""tbt""]",[],2017-08-24T13:06:05,[],FALSE,2017-08-24_13-06-05,naturalresourcescanada,4211313612,
149,14,1.59231E+18,Great ideas on Canada's opportunities & challenges from today's Halifax workshop w/ Maritimes Energy,https://instagram.fyvr3-1.fna.fbcdn.net/vp/24b8e52169dbe00cb7f5336cc1027e3d/5AE63CB9/t51.2885-15/e35/21107883_142323436365971_11920080434626560_n.jpg,BYZBk_hA3jS,0,GraphImage,"[""energyfuture"",""genenergy""]",[],2017-08-29T13:24:30,[],FALSE,2017-08-29_13-24-30,naturalresourcescanada,4211313612,
