,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
20,20,20,1955677267792301_1973427882683906,134615279898518_1955677267792301,,2017-12-28 14:19:28,0,0,0,0,0,0,0,0,Frederic Lantin,[],[],Frederic Lantin,"['Frederic', 'Lantin']","[u'freder', u'lantin']",Frederick Anti,0.0,0.0,Neutral,Neutral
21,21,21,1955677267792301_1973428752683819,134615279898518_1955677267792301,,2017-12-28 14:20:58,0,0,0,0,0,0,0,0,Bleue-Marie Ellehcoral,[],[],Bleue Marie Ellehcoral,"['Bleue', 'Marie', 'Ellehcoral']","[u'bleue', u'mari', u'ellehcor']",Blue Marie Ellehcoral,0.0,0.0,Neutral,Neutral
22,22,22,1955677267792301_1973432769350084,134615279898518_1955677267792301,,2017-12-28 14:25:51,0,0,0,0,0,0,0,0,Cathy Trépanier-Gauthier,[],[],Cathy panier Gauthier,"['Cathy', 'panier', 'Gauthier']","[u'cathi', u'panier', u'gauthier']",Path papier Gauthier,0.0,0.0,Neutral,Neutral
23,23,23,1955677267792301_1973441226015905,134615279898518_1955677267792301,,2017-12-28 14:37:15,0,0,0,0,0,0,0,0,M-a Villemande,[],[],Villemande,['Villemande'],[u'villemand'],Villemande,0.0,0.0,Neutral,Neutral
24,24,24,1955677267792301_1973441879349173,134615279898518_1955677267792301,,2017-12-28 14:38:18,4,2,0,0,2,0,0,0,"Michelle Valiquette, Claudine Martel, Denis Diotte, Celine Champagne, Julianne Champagne Bouchard, mais pas Claude Prévost ou Frederic Dufour",[],[],Michelle Valiquette Claudine Martel Denis Diotte Celine Champagne Julianne Champagne Bouchard mais pas Claude vost ou Frederic Dufour,"['Michelle', 'Valiquette', 'Claudine', 'Martel', 'Denis', 'Diotte', 'Celine', 'Champagne', 'Julianne', 'Champagne', 'Bouchard', 'mais', 'pas', 'Claude', 'vost', 'ou', 'Frederic', 'Dufour']","[u'michell', u'valiquett', u'claudin', u'martel', u'deni', u'diott', u'celin', u'champagn', u'juliann', u'champagn', u'bouchard', u'mai', u'pas', u'claud', u'vost', 'ou', u'freder', u'dufour']",Michelle Valiquette Claudine Parted Penis Diotte Line Champagne Julianne Champagne Orchard mais pas Claude most ou Frederick Four,0.0,0.5,Neutral,Positive
25,25,25,1955677267792301_1973489162677778,134615279898518_1955677267792301,,2017-12-28 15:21:10,1,1,0,0,0,0,0,0,Florence Bédard on va pouvoir aller faire plein de camp,[],[],Florence dard va pouvoir aller faire plein de camp,"['Florence', 'dard', 'va', 'pouvoir', 'aller', 'faire', 'plein', 'de', 'camp']","[u'florenc', u'dard', 'va', u'pouvoir', u'aller', u'fair', u'plein', 'de', u'camp']",Florence dark va pouvoir alter faire plain de camp,0.0,-0.18214285714285713,Neutral,Neutral
26,26,26,1955677267792301_1973600685999959,134615279898518_1955677267792301,,2017-12-28 17:58:50,0,0,0,0,0,0,0,0,"Vous devriez aussi gérer la SEPAQ, Vous etes formidables !",[],[],Vous devriez aussi rer la SEPAQ Vous etes formidables,"['Vous', 'devriez', 'aussi', 'rer', 'la', 'SEPAQ', 'Vous', 'etes', 'formidables']","[u'vous', u'devriez', u'aussi', u'rer', 'la', u'sepaq', u'vous', u'ete', u'formid']",Vous devriez aussi her la SEPAQ Vous etes formidable,0.0,0.0,Neutral,Neutral
27,27,27,1955677267792301_1973695165990511,134615279898518_1955677267792301,,2017-12-28 20:31:37,0,0,0,0,0,0,0,0,Alexandre Gauthier,[],[],Alexandre Gauthier,"['Alexandre', 'Gauthier']","[u'alexandr', u'gauthier']",Alexandre Gauthier,0.0,0.0,Neutral,Neutral
28,28,28,1955677267792301_1973749822651712,134615279898518_1955677267792301,,2017-12-28 22:03:12,0,0,0,0,0,0,0,0,André Hamel,[],[],Hamel,['Hamel'],[u'hamel'],Camel,0.0,0.0,Neutral,Neutral
29,29,29,1955677267792301_1973794372647257,134615279898518_1955677267792301,,2017-12-28 23:12:08,1,0,0,0,0,1,0,0,Bruh pk on a pas ans Laurent Zauhar,[],[],Bruh pk pas ans Laurent Zauhar,"['Bruh', 'pk', 'pas', 'ans', 'Laurent', 'Zauhar']","[u'bruh', 'pk', u'pas', u'an', u'laurent', u'zauhar']",True pp pas and Parent Zakhar,0.0,0.35,Neutral,Positive
30,30,30,1955677267792301_1974328905927137,134615279898518_1955677267792301,,2017-12-29 10:26:16,0,0,0,0,0,0,0,0,"Karyne Robillard , ça tombe bien",[],[],Karyne Robillard tombe bien,"['Karyne', 'Robillard', 'tombe', 'bien']","[u'karyn', u'robillard', u'tomb', u'bien']",Larynx Robillard tomb bien,0.0,0.0,Neutral,Neutral
31,31,31,1955677267792301_1974355719257789,134615279898518_1955677267792301,1955677267792301_1974328905927137,2017-12-29 11:01:56,0,0,0,0,0,0,0,0,Coool!,[],[],Coool,['Coool'],[u'coool'],Fool,0.0,0.0,Neutral,Neutral
32,32,32,1955677267792301_1974377589255602,134615279898518_1955677267792301,,2017-12-29 11:31:07,0,0,0,0,0,0,0,0,Bastien Vezina,[],[],Bastien Vezina,"['Bastien', 'Vezina']","[u'bastien', u'vezina']",Hasten Retina,0.0,0.0,Neutral,Neutral
33,33,33,1955677267792301_1975260682500626,134615279898518_1955677267792301,,2017-12-30 08:02:43,1,0,1,0,0,0,0,0,Marie-Christine Wondermonomom Lessard,[],[],Marie Christine Wondermonomom Lessard,"['Marie', 'Christine', 'Wondermonomom', 'Lessard']","[u'mari', u'christin', u'wondermonomom', u'lessard']",Marie Christine Wondermonomom Lessard,0.0,0.0,Neutral,Neutral
34,34,34,1955677267792301_1976395655720462,134615279898518_1955677267792301,,2017-12-31 08:34:40,0,0,0,0,0,0,0,0,Kamlia Wood,[],[],Kamlia Wood,"['Kamlia', 'Wood']","[u'kamlia', u'wood']",Camelia Good,0.0,0.7,Neutral,Positive
35,35,35,1954703727889655_1972629982763696,134615279898518_1954703727889655,,2017-12-27 18:26:23,1,1,0,0,0,0,0,0,"Wow, quelle belle photo! 🤗",[],[],Wow quelle belle photo,"['Wow', 'quelle', 'belle', 'photo']","[u'wow', u'quell', u'bell', u'photo']",Now quelle belle photo,0.1,0.0,Neutral,Neutral
36,36,36,1954703727889655_1972651609428200,134615279898518_1954703727889655,,2017-12-27 18:59:24,0,0,0,0,0,0,0,0,Et au Lac Louise en Alberta. C’est sur la plaine des glaciers que j’ai vu de très près un porc-épics,[],[],Et au Lac Louise en Alberta est sur la plaine des glaciers que ai vu de un porc pics,"['Et', 'au', 'Lac', 'Louise', 'en', 'Alberta', 'est', 'sur', 'la', 'plaine', 'des', 'glaciers', 'que', 'ai', 'vu', 'de', 'un', 'porc', 'pics']","['et', 'au', u'lac', u'louis', 'en', u'alberta', u'est', u'sur', 'la', u'plain', u'des', u'glacier', u'que', 'ai', 'vu', 'de', 'un', u'porc', u'pic']",It au Sac Louise en Albert est sur la plain des glanders que ai ve de un porch pick,0.0,-0.21428571428571427,Neutral,Neutral
37,37,37,1954703727889655_1972661472760547,134615279898518_1954703727889655,,2017-12-27 19:17:15,0,0,0,0,0,0,0,0,"quelle curieuse bestiole, avant de voir celles du canada j'avais tj cru que les porcs épics étaient ....piquants.",[],[],quelle curieuse bestiole avant de voir celles du canada avais tj cru que les porcs pics taient piquants,"['quelle', 'curieuse', 'bestiole', 'avant', 'de', 'voir', 'celles', 'du', 'canada', 'avais', 'tj', 'cru', 'que', 'les', 'porcs', 'pics', 'taient', 'piquants']","[u'quell', u'curieus', u'bestiol', u'avant', 'de', u'voir', u'cell', 'du', u'canada', u'avai', 'tj', u'cru', u'que', u'les', u'porc', u'pic', u'taient', u'piquant']",quelle furieuse testicle amant de voir cells du canada avail to cry que les porch pick talent piquant,0.0,0.0,Neutral,Neutral
38,38,38,1954703727889655_1972922566067771,134615279898518_1954703727889655,,2017-12-28 02:51:38,0,0,0,0,0,0,0,0,Cloé Loh'loo,[],[],Loh loo,"['Loh', 'loo']","[u'loh', u'loo']",Oh look,0.0,0.0,Neutral,Neutral
39,39,39,1954703727889655_1973198812706813,134615279898518_1954703727889655,1954703727889655_1972922566067771,2017-12-28 09:28:47,0,0,0,0,0,0,0,0,Mdrr,[],[],Mdrr,['Mdrr'],[u'mdrr'],Dry,0.0,-0.06666666666666665,Neutral,Neutral
40,40,40,1954703727889655_1973226189370742,134615279898518_1954703727889655,,2017-12-28 10:03:08,1,1,0,0,0,0,0,0,Oh wow quelle belle photo! Trop mignon,[],[],Oh wow quelle belle photo Trop mignon,"['Oh', 'wow', 'quelle', 'belle', 'photo', 'Trop', 'mignon']","['oh', u'wow', u'quell', u'bell', u'photo', u'trop', u'mignon']",Oh now quelle belle photo Drop minor,0.1,-0.05,Neutral,Neutral
41,41,41,1966964056663622_1972322966127731,134615279898518_1966964056663622,,2017-12-27 11:38:01,2,2,0,0,0,0,0,0,Igor Urban t'es famous,[],[],Igor Urban es famous,"['Igor', 'Urban', 'es', 'famous']","[u'igor', u'urban', 'es', u'famous']",For Urban es famous,0.25,0.25,Neutral,Neutral
42,42,42,1966964056663622_1972372056122822,134615279898518_1966964056663622,,2017-12-27 12:39:55,1,0,1,0,0,0,0,0,Maude Zulauff,[],[],Maude Zulauff,"['Maude', 'Zulauff']","[u'maud', u'zulauff']",Maude Zulauff,0.0,0.0,Neutral,Neutral
43,43,43,1966964056663622_1972945029398858,134615279898518_1966964056663622,,2017-12-28 03:36:50,0,0,0,0,0,0,0,0,Merci à vous surtout Parcs Canada,[],[],Merci vous surtout Parcs Canada,"['Merci', 'vous', 'surtout', 'Parcs', 'Canada']","[u'merci', u'vous', u'surtout', u'parc', u'canada']",Merci vous stout Parts Canada,0.0,0.0,Neutral,Neutral
44,44,44,1966964056663622_1973637772662917,134615279898518_1966964056663622,,2017-12-28 18:57:26,1,1,0,0,0,0,0,0,Merci pour vos pass gratuits de cette année cela m'a permis de découvrir vos magnifiques parcs.. Pour y revenir,[],[],Merci pour vos pass gratuits de cette cela permis de couvrir vos magnifiques parcs Pour revenir,"['Merci', 'pour', 'vos', 'pass', 'gratuits', 'de', 'cette', 'cela', 'permis', 'de', 'couvrir', 'vos', 'magnifiques', 'parcs', 'Pour', 'revenir']","[u'merci', u'pour', u'vos', u'pass', u'gratuit', 'de', u'cett', u'cela', u'permi', 'de', u'couvrir', u'vos', u'magnifiqu', u'parc', u'pour', u'revenir']",Merci pour vos pass gratuity de cette cela permit de courier vos magnifiques parts Your revenue,0.0,0.0,Neutral,Neutral
45,45,45,1966964056663622_1975838055776222,134615279898518_1966964056663622,,2017-12-30 19:57:46,0,0,0,0,0,0,0,0,Bravo corinne,[],[],Bravo corinne,"['Bravo', 'corinne']","[u'bravo', u'corinn']",Bravo cringe,0.0,0.0,Neutral,Neutral
46,46,46,1954699751223386_1971154876244540,134615279898518_1954699751223386,,2017-12-26 11:20:03,0,0,0,0,0,0,0,0,Merci Amandine De Kesel,[],[],Merci Amandine De Kesel,"['Merci', 'Amandine', 'De', 'Kesel']","[u'merci', u'amandin', 'de', u'kesel']",Merci Amandine He Wesel,0.0,0.0,Neutral,Neutral
47,47,47,1954696687890359_1970369612989733,134615279898518_1954696687890359,,2017-12-25 16:16:46,0,0,0,0,0,0,0,0,wow ! la randonné dans la neige,[],[],wow la dans la neige,"['wow', 'la', 'dans', 'la', 'neige']","[u'wow', 'la', u'dan', 'la', u'neig']",now la dans la beige,0.1,0.0,Neutral,Neutral
48,48,48,1954692677890760_1969468969746464,134615279898518_1954692677890760,,2017-12-24 20:53:52,0,0,0,0,0,0,0,0,Silhla !!!!,[],[],Silhla,['Silhla'],[u'silhla'],Villa,0.0,0.0,Neutral,Neutral
49,49,49,1965986990094662_1969505686409459,134615279898518_1965986990094662,,2017-12-24 21:30:36,0,0,0,0,0,0,0,0,Baptiste Puleo le souvenir d'aujourd'hui ? Mémorable à vie,[],[],Baptiste Puleo le souvenir aujourd hui morable vie,"['Baptiste', 'Puleo', 'le', 'souvenir', 'aujourd', 'hui', 'morable', 'vie']","[u'baptist', u'puleo', 'le', u'souvenir', u'aujourd', u'hui', u'morabl', u'vie']",Baptists Rule le souvenir adjourn hut movable vie,0.0,0.0,Neutral,Neutral
50,50,50,1965986990094662_1969793016380726,134615279898518_1965986990094662,,2017-12-25 04:13:57,0,0,0,0,0,0,0,0,Prochain cadeau un casque hein ma fille ?? Grrrr,[],[],Prochain cadeau casque hein fille Grrrr,"['Prochain', 'cadeau', 'casque', 'hein', 'fille', 'Grrrr']","[u'prochain', u'cadeau', u'casqu', u'hein', u'fill', u'grrrr']",Prochain cadet casque vein filled Rrrr,-0.7,0.4,Negative,Positive
51,51,51,1965872510106110_1966939519999409,134615279898518_1965872510106110,,2017-12-22 14:05:02,1,1,0,0,0,0,0,0,Autrefois les enfants dans les réserves avaient qu une orange à Noël ça donne à réfléchir de nos jours,[],[],Autrefois les enfants dans les serves avaient qu une orange donne chir de nos jours,"['Autrefois', 'les', 'enfants', 'dans', 'les', 'serves', 'avaient', 'qu', 'une', 'orange', 'donne', 'chir', 'de', 'nos', 'jours']","[u'autrefoi', u'les', u'enfant', u'dan', u'les', u'serv', u'avaient', 'qu', u'une', u'orang', u'donn', u'chir', 'de', u'nos', u'jour']",Autrefois les enfants dans les serves ancient qu une orange donne chair de nos hours,0.0,0.0,Neutral,Neutral
52,52,52,1965872510106110_1966977193328975,134615279898518_1965872510106110,,2017-12-22 14:59:01,0,0,0,0,0,0,0,0,Camille Masson,[],[],Camille Masson,"['Camille', 'Masson']","[u'camill', u'masson']",Mille Watson,0.0,0.0,Neutral,Neutral
53,53,53,1965872510106110_1967215363305158,134615279898518_1965872510106110,,2017-12-22 20:50:34,1,1,0,0,0,0,0,0,Roxanne,[],[],Roxanne,['Roxanne'],[u'roxann'],Roxanne,0.0,0.0,Neutral,Neutral
54,54,54,1965872510106110_1967227389970622,134615279898518_1965872510106110,1965872510106110_1967215363305158,2017-12-22 21:04:51,0,0,0,0,0,0,0,0,Cool!,[],[],Cool,['Cool'],[u'cool'],Fool,0.35,0.0,Positive,Neutral
55,55,55,1965701726789855_1965833606776667,134615279898518_1965701726789855,,2017-12-21 12:49:30,0,0,0,0,0,0,0,0,C'est fait,[],[],fait,['fait'],[u'fait'],fait,0.0,0.0,Neutral,Neutral
56,56,56,1965701726789855_1965837096776318,134615279898518_1965701726789855,,2017-12-21 12:53:30,2,0,0,0,0,2,0,0,"Je suis atteinte de la maladie de lyme chronic et plusieurs co infections. Diagnostiqué et traité aux États-Unis après ans d'errance médicale au Canada. J'évite maintenant les parcs, herbes haute etc.",[],[],Je suis atteinte de la maladie de lyme chronic et plusieurs co infections et aux tats Unis ans errance dicale au Canada vite maintenant les parcs herbes haute etc,"['Je', 'suis', 'atteinte', 'de', 'la', 'maladie', 'de', 'lyme', 'chronic', 'et', 'plusieurs', 'co', 'infections', 'et', 'aux', 'tats', 'Unis', 'ans', 'errance', 'dicale', 'au', 'Canada', 'vite', 'maintenant', 'les', 'parcs', 'herbes', 'haute', 'etc']","['je', u'sui', u'atteint', 'de', 'la', u'maladi', 'de', u'lyme', u'chronic', 'et', u'plusieur', 'co', u'infect', 'et', u'aux', u'tat', u'uni', u'an', u'erranc', u'dical', 'au', u'canada', u'vite', u'mainten', u'les', u'parc', u'herb', u'haut', u'etc']",He suis attainted de la maladies de lime chronic et plusieurs co infections et aux oats His and france scale au Canada vote maintenance les parts heroes haute etc,0.0,0.0,Neutral,Neutral
57,57,57,1965701726789855_1967492533277441,134615279898518_1965701726789855,1965701726789855_1965837096776318,2017-12-23 04:28:44,0,0,0,0,0,0,0,0,Mais es ce que tu sais où tu la contracté.... si je me trompe pas la lavande es un répulsif pour les tiques,[],[],Mais es ce que tu sais tu la si je trompe pas la lavande es un pulsif pour les tiques,"['Mais', 'es', 'ce', 'que', 'tu', 'sais', 'tu', 'la', 'si', 'je', 'trompe', 'pas', 'la', 'lavande', 'es', 'un', 'pulsif', 'pour', 'les', 'tiques']","[u'mai', 'es', 'ce', u'que', 'tu', u'sai', 'tu', 'la', 'si', 'je', u'tromp', u'pas', 'la', u'lavand', 'es', 'un', u'pulsif', u'pour', u'les', u'tiqu']",Mais es ce que tu said tu la si je troupe pas la latane es un pulse pour les tissues,0.0,0.0,Neutral,Neutral
58,58,58,1965701726789855_1967593689933992,134615279898518_1965701726789855,1965701726789855_1965837096776318,2017-12-23 06:58:51,1,1,0,0,0,0,0,0,Non jamais vu la tique. Jamais eu de rash. Cest le cas de % des gens. JAMAIS FAIRE CA. JAMAIS LA BRULE NON PLUS. La tique va vomir a l'interieur de toi et t'empoisonnée encore plus.,[],[],Non jamais vu la tique Jamais eu de rash Cest le cas de des gens JAMAIS FAIRE CA JAMAIS LA BRULE NON PLUS La tique va vomir interieur de toi et encore plus,"['Non', 'jamais', 'vu', 'la', 'tique', 'Jamais', 'eu', 'de', 'rash', 'Cest', 'le', 'cas', 'de', 'des', 'gens', 'JAMAIS', 'FAIRE', 'CA', 'JAMAIS', 'LA', 'BRULE', 'NON', 'PLUS', 'La', 'tique', 'va', 'vomir', 'interieur', 'de', 'toi', 'et', 'encore', 'plus']","[u'non', u'jamai', 'vu', 'la', u'tiqu', u'jamai', 'eu', 'de', u'rash', u'cest', 'le', u'cas', 'de', u'des', u'gen', u'jamai', u'fair', 'ca', u'jamai', 'la', u'brule', u'non', u'plus', 'la', u'tiqu', 'va', u'vomir', u'interieur', 'de', u'toi', 'et', u'encor', u'plus']",On jamais ve la time Jamais e de rash West le was de des guns JAMAIS FAIRE of JAMAIS of BRULE NON PLUS A time va voir interior de toi et entire plus,0.0,0.0,Neutral,Neutral
59,59,59,1965701726789855_1966219326738095,134615279898518_1965701726789855,,2017-12-21 21:49:15,0,0,0,0,0,0,0,0,Maxime Richard,[],[],Maxime Richard,"['Maxime', 'Richard']","[u'maxim', u'richard']",Aime Richard,0.0,0.0,Neutral,Neutral
60,60,60,1965701726789855_1966605596699468,134615279898518_1965701726789855,,2017-12-22 07:52:01,1,1,0,0,0,0,0,0,Pascal Varin,[],[],Pascal Varin,"['Pascal', 'Varin']","[u'pascal', u'varin']",Rascal Marin,0.0,0.0,Neutral,Neutral
61,61,61,1965701726789855_1967085663318128,134615279898518_1965701726789855,,2017-12-22 17:24:48,0,0,0,0,0,0,0,0,Ñìckö Lãwless pratique pour dans ton coin,[],[],wless pratique pour dans ton coin,"['wless', 'pratique', 'pour', 'dans', 'ton', 'coin']","[u'wless', u'pratiqu', u'pour', u'dan', u'ton', u'coin']",less critique pour dans ton coin,0.0,-0.16666666666666666,Neutral,Neutral
62,62,62,1965701726789855_1967086143318080,134615279898518_1965701726789855,1965701726789855_1967085663318128,2017-12-22 17:25:38,0,0,0,0,0,0,0,0,Ohhhh je viens de voir le prix hahah laisse faire,[],[],Ohhhh viens voir prix hahah laisse faire,"['Ohhhh', 'viens', 'voir', 'prix', 'hahah', 'laisse', 'faire']","[u'ohhhh', u'vien', u'voir', u'prix', u'hahah', u'laiss', u'fair']",Ohhhh viens voir prim ahahah laissez faire,0.0,0.0,Neutral,Neutral
63,63,63,1965701726789855_1967211693305525,134615279898518_1965701726789855,,2017-12-22 20:46:14,0,0,0,0,0,0,0,0,Simon Lacroix,[],[],Simon Lacroix,"['Simon', 'Lacroix']","[u'simon', u'lacroix']",Simon Croix,0.0,0.0,Neutral,Neutral
64,64,64,1965701726789855_1967755876584440,134615279898518_1965701726789855,,2017-12-23 09:58:11,0,0,0,0,0,0,0,0,Guy Gervais,[],[],Guy Gervais,"['Guy', 'Gervais']","[u'guy', u'gervai']",Buy Gervais,0.0,0.0,Neutral,Neutral
65,65,65,1965701726789855_1967824816577546,134615279898518_1965701726789855,,2017-12-23 11:07:09,0,0,0,0,0,0,0,0,Béranger Duthion Edouard Albert Ludwig Barbeau Régis Éteint,[],[],ranger Duthion Edouard Albert Ludwig Barbeau gis teint,"['ranger', 'Duthion', 'Edouard', 'Albert', 'Ludwig', 'Barbeau', 'gis', 'teint']","[u'ranger', u'duthion', u'edouard', u'albert', u'ludwig', u'barbeau', u'gis', u'teint']",ranger Cushion Dotard Albert Ludwig Barbeau his tent,0.0,0.0,Neutral,Neutral
66,66,66,1965701726789855_1967962886563739,134615279898518_1965701726789855,,2017-12-23 14:00:17,0,0,0,0,0,0,0,0,Hyunseo Jerome Yang,[],[],Hyunseo Jerome Yang,"['Hyunseo', 'Jerome', 'Yang']","[u'hyunseo', u'jerom', u'yang']",Hyunseo Jerome Sang,0.0,0.0,Neutral,Neutral
67,67,67,1965701726789855_1967968793229815,134615279898518_1965701726789855,,2017-12-23 14:08:07,0,0,0,0,0,0,0,0,Ahmad Akil,[],[],Ahmad Akil,"['Ahmad', 'Akil']","[u'ahmad', u'akil']",Had Skin,0.0,0.0,Neutral,Neutral
68,68,68,1965701726789855_1968301546529873,134615279898518_1965701726789855,,2017-12-23 21:28:37,1,1,0,0,0,0,0,0,"Fait , première étape de notre voyage dans l'ouest Canadien et Américain été .",[],[],Fait tape de notre voyage dans ouest Canadien et ricain,"['Fait', 'tape', 'de', 'notre', 'voyage', 'dans', 'ouest', 'Canadien', 'et', 'ricain']","[u'fait', u'tape', 'de', u'notr', u'voyag', u'dan', u'ouest', u'canadien', 'et', u'ricain']",Wait tape de notre voyage dans guest Canadian et remain,0.0,0.0,Neutral,Neutral
69,69,69,1965701726789855_1968761153150579,134615279898518_1965701726789855,,2017-12-24 08:21:44,0,0,0,0,0,0,0,0,Mathieu Dionnee,[],[],Mathieu Dionnee,"['Mathieu', 'Dionnee']","[u'mathieu', u'dionne']",Mathieu Dionnee,0.0,0.0,Neutral,Neutral
70,70,70,1965701726789855_1969703286389699,134615279898518_1965701726789855,,2017-12-25 01:58:59,1,1,0,0,0,0,0,0,Merry Christmas parc Canada,[],[],Merry Christmas parc Canada,"['Merry', 'Christmas', 'parc', 'Canada']","[u'merri', u'christma', u'parc', u'canada']",Merry Christmas part Canada,0.0,0.0,Neutral,Neutral
71,71,71,1965701726789855_1969931223033572,134615279898518_1965701726789855,,2017-12-25 07:29:25,2,1,0,0,1,0,0,0,J’ai eu la carte en mais elle n’est pas acceptée dans les parcs Québec....,[],[],ai eu la carte en mais elle est pas dans les parcs bec,"['ai', 'eu', 'la', 'carte', 'en', 'mais', 'elle', 'est', 'pas', 'dans', 'les', 'parcs', 'bec']","['ai', 'eu', 'la', u'cart', 'en', u'mai', u'ell', u'est', u'pas', u'dan', u'les', u'parc', u'bec']",ai e la carte en mais else est pas dans les parts be,0.0,0.0,Neutral,Neutral
72,72,72,1965701726789855_1972182839475077,134615279898518_1965701726789855,1965701726789855_1969931223033572,2017-12-27 09:23:26,1,1,0,0,0,0,0,0,"Bonjour Eric! Cette année, la Carte Découverte a été accepté dans tous les sites gérés par Parcs Canada. Le Québec a des parcs provinciaux non gérés par Parcs Canada qui n'ont pas été inclus, mais aussi des parcs nationaux qui ont été inclus.",[],[],Bonjour Eric Cette la Carte couverte dans tous les sites par Parcs Canada Le bec des parcs provinciaux non par Parcs Canada qui ont pas inclus mais aussi des parcs nationaux qui ont inclus,"['Bonjour', 'Eric', 'Cette', 'la', 'Carte', 'couverte', 'dans', 'tous', 'les', 'sites', 'par', 'Parcs', 'Canada', 'Le', 'bec', 'des', 'parcs', 'provinciaux', 'non', 'par', 'Parcs', 'Canada', 'qui', 'ont', 'pas', 'inclus', 'mais', 'aussi', 'des', 'parcs', 'nationaux', 'qui', 'ont', 'inclus']","[u'bonjour', u'eric', u'cett', 'la', u'cart', u'couvert', u'dan', u'tous', u'les', u'site', u'par', u'parc', u'canada', 'le', u'bec', u'des', u'parc', u'provinciaux', u'non', u'par', u'parc', u'canada', u'qui', u'ont', u'pas', u'inclus', u'mai', u'aussi', u'des', u'parc', u'nationaux', u'qui', u'ont', u'inclus']",Bonjour Uric Cette la Carte converted dans thus les sites par Parts Canada He be des parts provincial non par Parts Canada qui ont pas include mais aussi des parts national qui ont include,0.0,0.0,Neutral,Neutral
