,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
0,0,0,390423974747468_390665151390017,370233926766473_390423974747468,,2017-12-07 09:30:59,0,0,0,0,0,0,0,0,Belle photo!🤗,[],[],Belle photo,"['Belle', 'photo']","[u'bell', u'photo']",Selle photo,0.0,0.0,Neutral,Neutral
1,1,1,381405128982686_381432802313252,370233926766473_381405128982686,,2017-11-16 06:46:19,0,0,0,0,0,0,0,0,"En raison de difficultés techniques, il nous est impossible de diffuser en direct.",[],[],En raison de techniques il nous est impossible de diffuser en direct,"['En', 'raison', 'de', 'techniques', 'il', 'nous', 'est', 'impossible', 'de', 'diffuser', 'en', 'direct']","['en', u'raison', 'de', u'techniqu', 'il', u'nous', u'est', u'imposs', 'de', u'diffus', 'en', u'direct']",In raison de technique il nous est impossible de diffuse en direct,-0.2833333333333333,-0.2833333333333333,Neutral,Neutral
