token,tok_freq,tok_freq_perc,stemmer,stem_freq,stem_freq_perc
de,131,0.8506493506493507,de,130.0,0.8441558441558441
la,127,0.8246753246753247,la,114.0,0.7402597402597403
et,106,0.6883116883116883,et,106.0,0.6883116883116883
les,105,0.6818181818181818,les,89.0,0.577922077922078
le,97,0.6298701298701299,des,86.0,0.5584415584415584
des,87,0.564935064935065,le,80.0,0.5194805194805194
en,85,0.551948051948052,en,79.0,0.512987012987013
pour,82,0.5324675324675324,pour,76.0,0.4935064935064935
du,73,0.474025974025974,du,73.0,0.474025974025974
sur,66,0.42857142857142855,sur,66.0,0.42857142857142855
canada,59,0.38311688311688313,canada,59.0,0.38311688311688313
ministre,57,0.37012987012987014,climatiqu,58.0,0.37662337662337664
mckenna,56,0.36363636363636365,changement,58.0,0.37662337662337664
dans,51,0.33116883116883117,ministr,57.0,0.37012987012987014
environnement,46,0.2987012987012987,mckenna,56.0,0.36363636363636365
au,41,0.2662337662337662,mission,52.0,0.33766233766233766
un,40,0.2597402597402597,dan,51.0,0.33116883116883117
entreprise,40,0.2597402597402597,entrepris,48.0,0.3116883116883117
mission,39,0.2532467532467532,environn,43.0,0.2792207792207792
climatique,39,0.2532467532467532,un,40.0,0.2597402597402597
qui,39,0.2532467532467532,au,39.0,0.2532467532467532
une,38,0.24675324675324675,qui,38.0,0.24675324675324675
changement,36,0.23376623376623376,une,37.0,0.24025974025974026
changements,36,0.23376623376623376,commercial,34.0,0.22077922077922077
climatiques,35,0.22727272727272727,propr,33.0,0.21428571428571427
commerciale,34,0.22077922077922077,plus,29.0,0.18831168831168832
nous,30,0.19480519480519481,se,29.0,0.18831168831168832
plus,29,0.18831168831168832,est,28.0,0.18181818181818182
se,29,0.18831168831168832,cialis,25.0,0.16233766233766234
est,28,0.18181818181818182,nous,25.0,0.16233766233766234
vous,26,0.16883116883116883,avec,24.0,0.15584415584415584
cialise,25,0.16233766233766234,vous,24.0,0.15584415584415584
que,24,0.15584415584415584,que,22.0,0.14285714285714285
avec,24,0.15584415584415584,contr,21.0,0.13636363636363635
propre,23,0.14935064935064934,es,21.0,0.13636363636363635
contre,21,0.13636363636363635,cop23,20.0,0.12987012987012986
es,21,0.13636363636363635,aux,20.0,0.12987012987012986
cop23,20,0.12987012987012986,catherin,19.0,0.12337662337662338
aux,20,0.12987012987012986,ce,19.0,0.12337662337662338
ce,19,0.12337662337662338,il,18.0,0.11688311688311688
catherine,19,0.12337662337662338,par,18.0,0.11688311688311688
par,18,0.11688311688311688,gouvern,17.0,0.11038961038961038
cette,17,0.11038961038961038,cett,17.0,0.11038961038961038
al,15,0.09740259740259741,leur,16.0,0.1038961038961039
lutter,15,0.09740259740259741,lutter,15.0,0.09740259740259741
il,14,0.09090909090909091,al,15.0,0.09740259740259741
nergie,14,0.09090909090909091,effet,15.0,0.09740259740259741
eau,13,0.08441558441558442,mondial,14.0,0.09090909090909091
carbone,13,0.08441558441558442,nergi,14.0,0.09090909090909091
technologies,13,0.08441558441558442,conomi,13.0,0.08441558441558442
croissance,13,0.08441558441558442,croissanc,13.0,0.08441558441558442
missions,13,0.08441558441558442,eau,13.0,0.08441558441558442
ozone,13,0.08441558441558442,carbon,13.0,0.08441558441558442
gouvernement,13,0.08441558441558442,technolog,13.0,0.08441558441558442
pays,12,0.07792207792207792,ozon,12.0,0.07792207792207792
protocole,12,0.07792207792207792,nos,12.0,0.07792207792207792
propres,12,0.07792207792207792,pay,12.0,0.07792207792207792
nos,12,0.07792207792207792,canadien,12.0,0.07792207792207792
conomie,12,0.07792207792207792,gaz,11.0,0.07142857142857142
gaz,11,0.07142857142857142,protocol,11.0,0.07142857142857142
hui,11,0.07142857142857142,hui,11.0,0.07142857142857142
duire,11,0.07142857142857142,durabl,11.0,0.07142857142857142
direct,10,0.06493506493506493,duir,11.0,0.07142857142857142
action,10,0.06493506493506493,canadienn,11.0,0.07142857142857142
monde,10,0.06493506493506493,action,11.0,0.07142857142857142
sont,10,0.06493506493506493,union,10.0,0.06493506493506493
alliance,10,0.06493506493506493,traitement,10.0,0.06493506493506493
traitement,10,0.06493506493506493,engag,10.0,0.06493506493506493
charbon,10,0.06493506493506493,charbon,10.0,0.06493506493506493
ont,10,0.06493506493506493,uni,10.0,0.06493506493506493
leurs,9,0.05844155844155844,mond,10.0,0.06493506493506493
accord,9,0.05844155844155844,direct,10.0,0.06493506493506493
couche,9,0.05844155844155844,tout,10.0,0.06493506493506493
union,9,0.05844155844155844,sont,10.0,0.06493506493506493
internationale,9,0.05844155844155844,limin,10.0,0.06493506493506493
ne,9,0.05844155844155844,produit,10.0,0.06493506493506493
canadiens,9,0.05844155844155844,ont,10.0,0.06493506493506493
notre,9,0.05844155844155844,couch,9.0,0.05844155844155844
effet,9,0.05844155844155844,notr,9.0,0.05844155844155844
chine,9,0.05844155844155844,cadr,9.0,0.05844155844155844
te,9,0.05844155844155844,fait,9.0,0.05844155844155844
cadre,9,0.05844155844155844,chine,9.0,0.05844155844155844
serre,9,0.05844155844155844,mesur,9.0,0.05844155844155844
ou,8,0.05194805194805195,te,9.0,0.05844155844155844
durable,8,0.05194805194805195,serr,9.0,0.05844155844155844
air,8,0.05194805194805195,environ,9.0,0.05844155844155844
nouvelle,8,0.05194805194805195,international,9.0,0.05844155844155844
elle,8,0.05194805194805195,ne,9.0,0.05844155844155844
solutions,8,0.05194805194805195,nouvell,8.0,0.05194805194805195
moyen,8,0.05194805194805195,allianc,8.0,0.05194805194805195
entreprises,8,0.05194805194805195,climat,8.0,0.05194805194805195
climat,8,0.05194805194805195,infrastructur,8.0,0.05194805194805195
res,7,0.045454545454545456,projet,8.0,0.05194805194805195
votre,7,0.045454545454545456,ou,8.0,0.05194805194805195
technologie,7,0.045454545454545456,ell,8.0,0.05194805194805195
tout,7,0.045454545454545456,air,8.0,0.05194805194805195
ces,7,0.045454545454545456,ration,8.0,0.05194805194805195
vos,7,0.045454545454545456,accord,8.0,0.05194805194805195
mesures,7,0.045454545454545456,moyen,8.0,0.05194805194805195
aider,7,0.045454545454545456,autr,8.0,0.05194805194805195
nan,7,0.045454545454545456,solut,8.0,0.05194805194805195
emplois,7,0.045454545454545456,grand,8.0,0.05194805194805195
canadienne,7,0.045454545454545456,parti,8.0,0.05194805194805195
tre,7,0.045454545454545456,premier,7.0,0.045454545454545456
mondiale,7,0.045454545454545456,renc,7.0,0.045454545454545456
chets,7,0.045454545454545456,faibl,7.0,0.045454545454545456
visant,7,0.045454545454545456,visant,7.0,0.045454545454545456
rence,7,0.045454545454545456,nan,7.0,0.045454545454545456
enfants,7,0.045454545454545456,innov,7.0,0.045454545454545456
lutte,7,0.045454545454545456,scientifiqu,7.0,0.045454545454545456
regardez,7,0.045454545454545456,res,7.0,0.045454545454545456
leur,7,0.045454545454545456,velopp,7.0,0.045454545454545456
entier,6,0.03896103896103896,tre,7.0,0.045454545454545456
davantage,6,0.03896103896103896,votr,7.0,0.045454545454545456
effets,6,0.03896103896103896,emploi,7.0,0.045454545454545456
allemagne,6,0.03896103896103896,sol,7.0,0.045454545454545456
rations,6,0.03896103896103896,enfant,7.0,0.045454545454545456
uni,6,0.03896103896103896,aider,7.0,0.045454545454545456
comme,6,0.03896103896103896,ces,7.0,0.045454545454545456
ger,6,0.03896103896103896,vos,7.0,0.045454545454545456
faire,6,0.03896103896103896,chet,7.0,0.045454545454545456
produits,6,0.03896103896103896,technologi,7.0,0.045454545454545456
duction,6,0.03896103896103896,regardez,7.0,0.045454545454545456
veloppement,6,0.03896103896103896,lutt,7.0,0.045454545454545456
projets,6,0.03896103896103896,nement,6.0,0.03896103896103896
fait,6,0.03896103896103896,site,6.0,0.03896103896103896
hne,6,0.03896103896103896,ger,6.0,0.03896103896103896
er,6,0.03896103896103896,dollar,6.0,0.03896103896103896
pollution,6,0.03896103896103896,jour,6.0,0.03896103896103896
premier,6,0.03896103896103896,davantag,6.0,0.03896103896103896
lors,6,0.03896103896103896,comm,6.0,0.03896103896103896
canadien,6,0.03896103896103896,entier,6.0,0.03896103896103896
son,6,0.03896103896103896,hne,6.0,0.03896103896103896
jour,6,0.03896103896103896,scienc,6.0,0.03896103896103896
dollars,6,0.03896103896103896,duction,6.0,0.03896103896103896
partir,6,0.03896103896103896,allemagn,6.0,0.03896103896103896
polluants,6,0.03896103896103896,import,6.0,0.03896103896103896
faibles,5,0.032467532467532464,lor,6.0,0.03896103896103896
mondial,5,0.032467532467532464,utilis,6.0,0.03896103896103896
assurer,5,0.032467532467532464,partir,6.0,0.03896103896103896
unis,5,0.032467532467532464,pollut,6.0,0.03896103896103896
paris,5,0.032467532467532464,son,6.0,0.03896103896103896
autochtones,5,0.032467532467532464,er,6.0,0.03896103896103896
transport,5,0.032467532467532464,fair,6.0,0.03896103896103896
progressivement,5,0.032467532467532464,polluant,6.0,0.03896103896103896
ici,5,0.032467532467532464,norm,6.0,0.03896103896103896
cours,5,0.032467532467532464,bonn,5.0,0.032467532467532464
pas,5,0.032467532467532464,conomiqu,5.0,0.032467532467532464
afin,5,0.032467532467532464,group,5.0,0.032467532467532464
international,5,0.032467532467532464,carbur,5.0,0.032467532467532464
environment,5,0.032467532467532464,pile,5.0,0.032467532467532464
science,5,0.032467532467532464,recherch,5.0,0.032467532467532464
ils,5,0.032467532467532464,traditionnel,5.0,0.032467532467532464
eaux,5,0.032467532467532464,pas,5.0,0.032467532467532464
traditionnel,5,0.032467532467532464,progressiv,5.0,0.032467532467532464
tous,5,0.032467532467532464,combust,5.0,0.032467532467532464
bonn,5,0.032467532467532464,pari,5.0,0.032467532467532464
limination,5,0.032467532467532464,assur,5.0,0.032467532467532464
mes,5,0.032467532467532464,intern,5.0,0.032467532467532464
autres,5,0.032467532467532464,travail,5.0,0.032467532467532464
innovation,5,0.032467532467532464,cour,5.0,0.032467532467532464
coup,4,0.025974025974025976,fond,5.0,0.032467532467532464
connaissances,4,0.025974025974025976,eaux,5.0,0.032467532467532464
autobus,4,0.025974025974025976,renouvel,5.0,0.032467532467532464
normes,4,0.025974025974025976,tous,5.0,0.032467532467532464
millions,4,0.025974025974025976,sourc,5.0,0.032467532467532464
mondiaux,4,0.025974025974025976,afin,5.0,0.032467532467532464
energy,4,0.025974025974025976,adapt,5.0,0.032467532467532464
nement,4,0.025974025974025976,tat,5.0,0.032467532467532464
aide,4,0.025974025974025976,mes,5.0,0.032467532467532464
jetez,4,0.025974025974025976,transport,5.0,0.032467532467532464
infrastructures,4,0.025974025974025976,million,5.0,0.032467532467532464
charges,4,0.025974025974025976,ici,5.0,0.032467532467532464
rencontre,4,0.025974025974025976,futur,5.0,0.032467532467532464
actif,4,0.025974025974025976,vert,5.0,0.032467532467532464
cet,4,0.025974025974025976,ainsi,4.0,0.025974025974025976
fonds,4,0.025974025974025976,initi,4.0,0.025974025974025976
site,4,0.025974025974025976,industri,4.0,0.025974025974025976
bien,4,0.025974025974025976,jetez,4.0,0.025974025974025976
europe,4,0.025974025974025976,mis,4.0,0.025974025974025976
tranger,4,0.025974025974025976,nation,4.0,0.025974025974025976
industrie,4,0.025974025974025976,nergis,4.0,0.025974025974025976
prendre,4,0.025974025974025976,cologiqu,4.0,0.025974025974025976
seulement,4,0.025974025974025976,cet,4.0,0.025974025974025976
ensemble,4,0.025974025974025976,impact,4.0,0.025974025974025976
saison,4,0.025974025974025976,connaiss,4.0,0.025974025974025976
efforts,4,0.025974025974025976,actif,4.0,0.025974025974025976
environmental,4,0.025974025974025976,apprendr,4.0,0.025974025974025976
transition,4,0.025974025974025976,contribu,4.0,0.025974025974025976
adapter,4,0.025974025974025976,dont,4.0,0.025974025974025976
ainsi,4,0.025974025974025976,novateur,4.0,0.025974025974025976
futures,4,0.025974025974025976,charg,4.0,0.025974025974025976
recherche,4,0.025974025974025976,mainten,4.0,0.025974025974025976
environ,4,0.025974025974025976,mondiaux,4.0,0.025974025974025976
infrastructure,4,0.025974025974025976,progress,4.0,0.025974025974025976
engagement,4,0.025974025974025976,saison,4.0,0.025974025974025976
puisse,4,0.025974025974025976,autobus,4.0,0.025974025974025976
gouvernements,4,0.025974025974025976,puiss,4.0,0.025974025974025976
sujet,4,0.025974025974025976,bien,4.0,0.025974025974025976
dont,4,0.025974025974025976,petit,4.0,0.025974025974025976
savoir,4,0.025974025974025976,ensembl,4.0,0.025974025974025976
royaume,4,0.025974025974025976,tranger,4.0,0.025974025974025976
scientifique,4,0.025974025974025976,seulement,4.0,0.025974025974025976
mis,4,0.025974025974025976,plan,4.0,0.025974025974025976
sol,4,0.025974025974025976,sujet,4.0,0.025974025974025976
conomique,4,0.025974025974025976,effort,4.0,0.025974025974025976
peuples,4,0.025974025974025976,renseignez,4.0,0.025974025974025976
eerts,4,0.025974025974025976,europ,4.0,0.025974025974025976
couvrez,4,0.025974025974025976,semain,4.0,0.025974025974025976
semaine,4,0.025974025974025976,eert,4.0,0.025974025974025976
investit,4,0.025974025974025976,transit,4.0,0.025974025974025976
partenaires,4,0.025974025974025976,renseign,4.0,0.025974025974025976
renseignez,4,0.025974025974025976,avenir,4.0,0.025974025974025976
saviez,4,0.025974025974025976,partenair,4.0,0.025974025974025976
engage,4,0.025974025974025976,tel,4.0,0.025974025974025976
plan,4,0.025974025974025976,chef,4.0,0.025974025974025976
maintenant,4,0.025974025974025976,saviez,4.0,0.025974025974025976
carburant,4,0.025974025974025976,cial,4.0,0.025974025974025976
renseignements,4,0.025974025974025976,environment,4.0,0.025974025974025976
source,4,0.025974025974025976,aid,4.0,0.025974025974025976
canadiennes,4,0.025974025974025976,rencontr,4.0,0.025974025974025976
liminer,4,0.025974025974025976,investit,4.0,0.025974025974025976
dix,4,0.025974025974025976,savoir,4.0,0.025974025974025976
partie,4,0.025974025974025976,couvrez,4.0,0.025974025974025976
