token,tok_freq,tok_freq_perc,stemmer,stem_freq,stem_freq_perc
de,825,0.5612244897959183,de,823.0,0.5598639455782313
la,717,0.48775510204081635,la,681.0,0.463265306122449
le,527,0.3585034013605442,le,483.0,0.32857142857142857
du,419,0.28503401360544217,du,419.0,0.28503401360544217
les,373,0.2537414965986395,les,356.0,0.24217687074829933
des,345,0.23469387755102042,des,338.0,0.22993197278911565
et,329,0.22380952380952382,et,329.0,0.22380952380952382
pour,312,0.21224489795918366,pour,312.0,0.21224489795918366
en,298,0.20272108843537415,en,295.0,0.20068027210884354
ngcc,286,0.1945578231292517,ngcc,286.0,0.1945578231292517
sur,247,0.16802721088435374,sur,246.0,0.1673469387755102
au,205,0.13945578231292516,au,205.0,0.13945578231292516
un,173,0.11768707482993197,un,170.0,0.11564625850340136
dans,167,0.11360544217687076,dan,169.0,0.11496598639455782
est,144,0.09795918367346938,est,144.0,0.09795918367346938
avec,125,0.08503401360544217,avec,125.0,0.08503401360544217
une,124,0.08435374149659863,une,123.0,0.0836734693877551
amp,122,0.08299319727891157,amp,122.0,0.08299319727891157
nous,117,0.07959183673469387,nous,112.0,0.0761904761904762
vous,110,0.07482993197278912,gcc,105.0,0.07142857142857142
gcc,105,0.07142857142857142,vous,101.0,0.06870748299319727
nos,98,0.06666666666666667,nos,97.0,0.06598639455782312
canada,80,0.05442176870748299,navir,89.0,0.06054421768707483
ce,78,0.053061224489795916,canada,80.0,0.05442176870748299
par,75,0.05102040816326531,ce,78.0,0.053061224489795916
notre,73,0.04965986394557823,par,75.0,0.05102040816326531
ans,73,0.04965986394557823,an,73.0,0.04965986394557823
sauvetage,63,0.04285714285714286,notr,73.0,0.04965986394557823
plus,62,0.04217687074829932,quipag,66.0,0.044897959183673466
quipage,62,0.04217687074829932,sauvetag,63.0,0.04285714285714286
anglais,60,0.04081632653061224,plus,62.0,0.04217687074829932
bord,56,0.0380952380952381,anglai,60.0,0.04081632653061224
es,55,0.03741496598639456,gard,57.0,0.03877551020408163
qui,55,0.03741496598639456,bord,56.0,0.0380952380952381
eau,53,0.03605442176870748,es,55.0,0.03741496598639456
garde,52,0.03537414965986395,qui,55.0,0.03741496598639456
res,49,0.03333333333333333,marin,54.0,0.036734693877551024
arctique,49,0.03333333333333333,eau,53.0,0.03605442176870748
seulement,49,0.03333333333333333,arctiqu,52.0,0.03537414965986395
