token,tok_freq,tok_freq_perc,stemmer,stem_freq,stem_freq_perc
gulf,53,0.0965391621129326,fisheri,76.0,0.1384335154826958
fishery,48,0.08743169398907104,gulf,53.0,0.0965391621129326
dfo,37,0.06739526411657559,fish,37.0,0.06739526411657559
amp,34,0.061930783242258654,dfo,37.0,0.06739526411657559
canada,32,0.058287795992714025,amp,34.0,0.061930783242258654
st,32,0.058287795992714025,canada,32.0,0.058287795992714025
nb,29,0.052823315118397086,st,32.0,0.058287795992714025
fisheries,28,0.051001821493624776,nb,29.0,0.052823315118397086
recreational,28,0.051001821493624776,recreat,28.0,0.051001821493624776
lawrence,27,0.04918032786885246,protect,28.0,0.051001821493624776
part,26,0.04735883424408015,photo,27.0,0.04918032786885246
fishing,25,0.04553734061930783,lawrenc,27.0,0.04918032786885246
minister,25,0.04553734061930783,part,26.0,0.04735883424408015
photos,24,0.04371584699453552,minist,24.0,0.04371584699453552
atlantic,24,0.04371584699453552,atlant,24.0,0.04371584699453552
marine,23,0.04189435336976321,whale,23.0,0.04189435336976321
history,22,0.04007285974499089,marin,23.0,0.04189435336976321
region,21,0.03825136612021858,help,22.0,0.04007285974499089
us,21,0.03825136612021858,region,22.0,0.04007285974499089
new,20,0.03642987249544627,histori,22.0,0.04007285974499089
today,20,0.03642987249544627,scientist,22.0,0.04007285974499089
tootoo,19,0.03460837887067395,us,21.0,0.03825136612021858
december,19,0.03460837887067395,today,20.0,0.03642987249544627
help,19,0.03460837887067395,ocean,20.0,0.03642987249544627
scientists,19,0.03460837887067395,new,20.0,0.03642987249544627
wharves,19,0.03460837887067395,wharv,19.0,0.03460837887067395
learn,18,0.03278688524590164,decemb,19.0,0.03460837887067395
join,17,0.030965391621129327,learn,19.0,0.03460837887067395
right,16,0.029143897996357013,tootoo,19.0,0.03460837887067395
see,16,0.029143897996357013,announc,18.0,0.03278688524590164
sea,16,0.029143897996357013,take,18.0,0.03278688524590164
due,16,0.029143897996357013,year,17.0,0.030965391621129327
must,16,0.029143897996357013,join,17.0,0.030965391621129327
protect,16,0.029143897996357013,report,17.0,0.030965391621129327
made,16,0.029143897996357013,celebr,17.0,0.030965391621129327
species,15,0.0273224043715847,see,17.0,0.030965391621129327
team,15,0.0273224043715847,canadian,16.0,0.029143897996357013
north,14,0.025500910746812388,lobster,16.0,0.029143897996357013
leblanc,14,0.025500910746812388,say,16.0,0.029143897996357013
river,14,0.025500910746812388,made,16.0,0.029143897996357013
payments,14,0.025500910746812388,due,16.0,0.029143897996357013
science,14,0.025500910746812388,right,16.0,0.029143897996357013
centre,13,0.023679417122040074,sea,16.0,0.029143897996357013
canadian,13,0.023679417122040074,offic,16.0,0.029143897996357013
call,13,0.023679417122040074,must,16.0,0.029143897996357013
check,13,0.023679417122040074,team,16.0,0.029143897996357013
one,13,0.023679417122040074,licenc,16.0,0.029143897996357013
leading,13,0.023679417122040074,work,16.0,0.029143897996357013
whale,13,0.023679417122040074,biologist,15.0,0.0273224043715847
make,13,0.023679417122040074,find,15.0,0.0273224043715847
holders,13,0.023679417122040074,speci,15.0,0.0273224043715847
nols,13,0.023679417122040074,river,15.0,0.0273224043715847
licence,13,0.023679417122040074,catch,15.0,0.0273224043715847
renewals,13,0.023679417122040074,water,15.0,0.0273224043715847
ocean,12,0.02185792349726776,make,14.0,0.025500910746812388
lobster,12,0.02185792349726776,lead,14.0,0.025500910746812388
https,12,0.02185792349726776,north,14.0,0.025500910746812388
take,12,0.02185792349726776,one,14.0,0.025500910746812388
biologist,12,0.02185792349726776,scienc,14.0,0.025500910746812388
celebrate,12,0.02185792349726776,payment,14.0,0.025500910746812388
leatherback,12,0.02185792349726776,leblanc,14.0,0.025500910746812388
day,12,0.02185792349726776,renew,14.0,0.025500910746812388
say,12,0.02185792349726776,call,14.0,0.025500910746812388
read,12,0.02185792349726776,research,14.0,0.025500910746812388
tomorrow,11,0.020036429872495445,check,14.0,0.025500910746812388
min,11,0.020036429872495445,go,13.0,0.023679417122040074
water,11,0.020036429872495445,holder,13.0,0.023679417122040074
visit,11,0.020036429872495445,day,13.0,0.023679417122040074
good,11,0.020036429872495445,centr,13.0,0.023679417122040074
salmon,11,0.020036429872495445,nol,13.0,0.023679417122040074
report,11,0.020036429872495445,share,12.0,0.02185792349726776
fishermen,11,0.020036429872495445,leatherback,12.0,0.02185792349726776
time,11,0.020036429872495445,get,12.0,0.02185792349726776
year,11,0.020036429872495445,entangl,12.0,0.02185792349726776
moncton,11,0.020036429872495445,open,12.0,0.02185792349726776
crab,11,0.020036429872495445,keep,12.0,0.02185792349726776
fish,11,0.020036429872495445,area,12.0,0.02185792349726776
go,11,0.020036429872495445,https,12.0,0.02185792349726776
plastic,11,0.020036429872495445,read,12.0,0.02185792349726776
research,10,0.018214936247723135,live,12.0,0.02185792349726776
southern,10,0.018214936247723135,crab,12.0,0.02185792349726776
career,10,0.018214936247723135,career,12.0,0.02185792349726776
