,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,sentiment_score,sentiment_type
10,10,938428066078085121,57,0,2017-12-06 15:21:00,: Déclaration du premier ministre Justin Trudeau à l’occasion de la Journée nationale de commémoration et d'action contre la…,[],[],RT PMcanadien claration du premier ministre Justin Trudeau occasion de la nationale de moration et action contre,"['RT', 'PMcanadien', 'claration', 'du', 'premier', 'ministre', 'Justin', 'Trudeau', 'occasion', 'de', 'la', 'nationale', 'de', 'moration', 'et', 'action', 'contre']","['rt', u'pmcanadien', u'clarat', 'du', u'premier', u'ministr', u'justin', u'trudeau', u'occas', 'de', 'la', u'national', 'de', u'morat', 'et', u'action', u'contr']",RT @PMcanadien: Déclaration du premier ministre Justin Trudeau à l’occasion de la Journée nationale de commémoration et d'action contre la…,Environmental,fr,57,0.1,Neutral
11,11,839545129308471301,56,0,2017-03-08 18:35:31,: Célébrez la en soutenant l'égalité des genres et en reconnaissant les réalisations des femmes:,['#JIF2017'],['https://t.co/5DZRuf\xe2\x80\xa6'],RT PMcanadien brez la JIF2017 en soutenant des genres et en reconnaissant les alisations des femmes https co,"['RT', 'PMcanadien', 'brez', 'la', 'JIF2017', 'en', 'soutenant', 'des', 'genres', 'et', 'en', 'reconnaissant', 'les', 'alisations', 'des', 'femmes', 'https', 'co']","['rt', u'pmcanadien', u'brez', 'la', u'jif2017', 'en', u'souten', u'des', u'genr', 'et', 'en', u'reconnaiss', u'les', u'alis', u'des', u'femm', u'https', 'co']",RT @PMcanadien: Célébrez la #JIF2017 en soutenant l'égalité des genres et en reconnaissant les réalisations des femmes: https://t.co/5DZRuf…,Social,fr,56,0.0,Neutral
12,12,914898044004552704,55,0,2017-10-02 17:01:06,": Le PM accueille la nouvelle gouverneure générale du Canada, Son Excellence la très honorable :",[],['https://t.co/\xe2\x80\xa6'],RT PMcanadien Le PM accueille la nouvelle gouverneure rale du Canada Son Excellence la honorable GGJuliePayette https co,"['RT', 'PMcanadien', 'Le', 'PM', 'accueille', 'la', 'nouvelle', 'gouverneure', 'rale', 'du', 'Canada', 'Son', 'Excellence', 'la', 'honorable', 'GGJuliePayette', 'https', 'co']","['rt', u'pmcanadien', 'le', 'pm', u'accueill', 'la', u'nouvell', u'gouverneur', u'rale', 'du', u'canada', u'son', u'excel', 'la', u'honor', u'ggjuliepayett', u'https', 'co']","RT @PMcanadien: Le PM accueille la nouvelle gouverneure générale du Canada, Son Excellence la très honorable @GGJuliePayette: https://t.co/…",Environmental,fr,55,0.0,Neutral
13,13,930452764454539264,54,0,2017-11-14 15:10:00,": Le premier ministre Justin Trudeau annonce le lancement de , qui permettra aux Canadiens de faire le…",[],['https://t.co/vGHSSgEdSm'],RT PMcanadien Le premier ministre Justin Trudeau annonce le lancement de https co vGHSSgEdSm qui permettra aux Canadiens de faire,"['RT', 'PMcanadien', 'Le', 'premier', 'ministre', 'Justin', 'Trudeau', 'annonce', 'le', 'lancement', 'de', 'https', 'co', 'vGHSSgEdSm', 'qui', 'permettra', 'aux', 'Canadiens', 'de', 'faire']","['rt', u'pmcanadien', 'le', u'premier', u'ministr', u'justin', u'trudeau', u'annonc', 'le', u'lancement', 'de', u'https', 'co', u'vghssgedsm', u'qui', u'permettra', u'aux', u'canadien', 'de', u'fair']","RT @PMcanadien: Le premier ministre Justin Trudeau annonce le lancement de https://t.co/vGHSSgEdSm, qui permettra aux Canadiens de faire le…",Environmental,fr,54,0.0,Neutral
14,14,811969798859014144,54,0,2016-12-22 16:21:00,: : Le èreNoël a renouvelé sa licence de pilote professionnel! Voici ce qui s’est passé en coulisses:,"['#EnRappel', '#p']",['https://t\xe2\x80\xa6'],RT EnRappel Le sa licence de pilote professionnel Voici ce qui est en coulisses https,"['RT', 'EnRappel', 'Le', 'sa', 'licence', 'de', 'pilote', 'professionnel', 'Voici', 'ce', 'qui', 'est', 'en', 'coulisses', 'https']","['rt', u'enrappel', 'le', 'sa', u'licenc', 'de', u'pilot', u'professionnel', u'voici', 'ce', u'qui', u'est', 'en', u'couliss', u'https']",RT @Transports_gc: #EnRappel: Le #pèreNoël a renouvelé sa licence de pilote professionnel! Voici ce qui s’est passé en coulisses: https://t…,Environmental,fr,54,0.0,Neutral
15,15,914876466541801472,54,0,2017-10-02 15:35:21,: Watch Julie Payette’s swearing-in ceremony as Canada’s th Governor General live on Facebook: …,['#GG2'],['https://t.co/uNna6njcrw'],RT CanadianPM Watch Julie swearing ceremony 29th Governor General live Facebook https co uNna6njcrw,"['RT', 'CanadianPM', 'Watch', 'Julie', 'swearing', 'ceremony', '29th', 'Governor', 'General', 'live', 'Facebook', 'https', 'co', 'uNna6njcrw']","['rt', u'canadianpm', u'watch', u'juli', u'swear', u'ceremoni', u'29th', u'governor', u'general', u'live', u'facebook', u'https', 'co', u'unna6njcrw']",RT @CanadianPM: Watch Julie Payette’s swearing-in ceremony as Canada’s 29th Governor General live on Facebook: https://t.co/uNna6njcrw #GG2…,Environmental,en,54,0.0931818181818182,Neutral
16,16,881145099735977985,53,0,2017-07-01 13:38:57,: Joyeuse êteDuCanada!,"['#F', '#Canada150']",['https://t.co/O9qvhWiYjS'],RT PMcanadien Joyeuse Canada150 https co O9qvhWiYjS,"['RT', 'PMcanadien', 'Joyeuse', 'Canada150', 'https', 'co', 'O9qvhWiYjS']","['rt', u'pmcanadien', u'joyeus', u'canada150', u'https', 'co', u'o9qvhwiyj']",RT @PMcanadien: Joyeuse #FêteDuCanada! #Canada150 https://t.co/O9qvhWiYjS,Social,es,53,0.0,Neutral
17,17,914898134484045825,52,0,2017-10-02 17:01:27,: Apprenez-en davantage sur Son Excellence la très honorable :,['#GG29'],"['https://t.co/kDL0vL138X', 'https://t.co/pGhw\xe2\x80\xa6']",RT PMcanadien Apprenez en davantage sur Son Excellence la honorable GGJuliePayette https co kDL0vL138X GG29 https co,"['RT', 'PMcanadien', 'Apprenez', 'en', 'davantage', 'sur', 'Son', 'Excellence', 'la', 'honorable', 'GGJuliePayette', 'https', 'co', 'kDL0vL138X', 'GG29', 'https', 'co']","['rt', u'pmcanadien', u'apprenez', 'en', u'davantag', u'sur', u'son', u'excel', 'la', u'honor', u'ggjuliepayett', u'https', 'co', u'kdl0vl138x', u'gg29', u'https', 'co']",RT @PMcanadien: Apprenez-en davantage sur Son Excellence la très honorable @GGJuliePayette: https://t.co/kDL0vL138X #GG29 https://t.co/pGhw…,Environmental,fr,52,0.0,Neutral
18,18,935570424309669888,52,0,2017-11-28 18:05:45,: Visionnez en direct à h15 (HE) les excuses officielles du PM Justin Trudeau aux Canadiens LGBTQ2 à la Chambre des commune…,[],[],RT PMcanadien Visionnez en direct 15h15 les excuses officielles du PM Justin Trudeau aux Canadiens LGBTQ2 la Chambre des,"['RT', 'PMcanadien', 'Visionnez', 'en', 'direct', '15h15', 'les', 'excuses', 'officielles', 'du', 'PM', 'Justin', 'Trudeau', 'aux', 'Canadiens', 'LGBTQ2', 'la', 'Chambre', 'des']","['rt', u'pmcanadien', u'visionnez', 'en', u'direct', u'15h15', u'les', u'excus', u'officiell', 'du', 'pm', u'justin', u'trudeau', u'aux', u'canadien', u'lgbtq2', 'la', u'chambr', u'des']",RT @PMcanadien: Visionnez en direct à 15h15 (HE) les excuses officielles du PM Justin Trudeau aux Canadiens LGBTQ2 à la Chambre des commune…,Environmental,fr,52,0.1,Neutral
19,19,927631600665448449,50,0,2017-11-06 20:19:42,: En direct: le PM Trudeau souligne le e anniversaire de la re séance de la Chambre des communes.,['#polcan'],['https://t.co/I4\xe2\x80\xa6'],RT PMcanadien En direct le PM Trudeau souligne le 150e anniversaire de la 1re ance de la Chambre des communes polcan https co,"['RT', 'PMcanadien', 'En', 'direct', 'le', 'PM', 'Trudeau', 'souligne', 'le', '150e', 'anniversaire', 'de', 'la', '1re', 'ance', 'de', 'la', 'Chambre', 'des', 'communes', 'polcan', 'https', 'co']","['rt', u'pmcanadien', 'en', u'direct', 'le', 'pm', u'trudeau', u'soulign', 'le', u'150e', u'anniversair', 'de', 'la', u'1re', u'anc', 'de', 'la', u'chambr', u'des', u'commune', u'polcan', u'https', 'co']",RT @PMcanadien: En direct: le PM Trudeau souligne le 150e anniversaire de la 1re séance de la Chambre des communes. #polcan https://t.co/I4…,Environmental,fr,50,0.1,Neutral
20,20,813232409802145792,48,0,2016-12-26 03:58:10,: Joyeux Noël Canada!,[],"['https://t.co/yn2OoMCJxF', 'https://t.co/Y0DHIS2ZCK']",RT PMcanadien Joyeux Canada https co yn2OoMCJxF https co Y0DHIS2ZCK,"['RT', 'PMcanadien', 'Joyeux', 'Canada', 'https', 'co', 'yn2OoMCJxF', 'https', 'co', 'Y0DHIS2ZCK']","['rt', u'pmcanadien', u'joyeux', u'canada', u'https', 'co', u'yn2oomcjxf', u'https', 'co', u'y0dhis2zck']",RT @PMcanadien: Joyeux Noël Canada! https://t.co/yn2OoMCJxF https://t.co/Y0DHIS2ZCK,Social,en,48,0.0,Neutral
21,21,817489043587993601,48,0,2017-01-06 21:52:30,: Did you make a New Years Resolution to help the environment? We have a few easy tips on how you can start:,[],['https://t.co/n\xe2\x80\xa6'],RT NatureCanada make New Years Resolution help environment easy tips start https co,"['RT', 'NatureCanada', 'make', 'New', 'Years', 'Resolution', 'help', 'environment', 'easy', 'tips', 'start', 'https', 'co']","['rt', u'naturecanada', u'make', u'new', u'year', u'resolut', u'help', u'environ', u'easi', u'tip', u'start', u'https', 'co']",RT @NatureCanada: Did you make a New Years Resolution to help the environment? We have a few easy tips on how you can start: https://t.co/n…,Social,en,48,0.12323232323232325,Neutral
22,22,830439030676475905,46,0,2017-02-11 15:31:08,: Joignez-vous à moi et à de grandes chercheuses EN DIRECT MAINTENANT sur FB Eurêka! Canada …,['#Jour'],['https://t.co/el3cYIsA5Q'],RT MindesSciences Joignez vous moi et de grandes chercheuses EN DIRECT MAINTENANT sur FB Canada https co el3cYIsA5Q,"['RT', 'MindesSciences', 'Joignez', 'vous', 'moi', 'et', 'de', 'grandes', 'chercheuses', 'EN', 'DIRECT', 'MAINTENANT', 'sur', 'FB', 'Canada', 'https', 'co', 'el3cYIsA5Q']","['rt', u'mindessci', u'joignez', u'vous', u'moi', 'et', 'de', u'grand', u'chercheus', 'en', u'direct', u'mainten', u'sur', 'fb', u'canada', u'https', 'co', u'el3cyisa5q']",RT @MindesSciences: Joignez-vous à moi et à de grandes chercheuses EN DIRECT MAINTENANT sur FB Eurêka! Canada https://t.co/el3cYIsA5Q #Jour…,Social,fr,46,0.125,Neutral
23,23,885565756024520705,46,0,2017-07-13 18:25:03,": Apprenez-en davantage sur la prochaine gouverneure générale du Canada, Julie Payette:",[],['https://t.co/XeSLWshiEq'],RT PMcanadien Apprenez en davantage sur la prochaine gouverneure rale du Canada Julie Payette https co XeSLWshiEq,"['RT', 'PMcanadien', 'Apprenez', 'en', 'davantage', 'sur', 'la', 'prochaine', 'gouverneure', 'rale', 'du', 'Canada', 'Julie', 'Payette', 'https', 'co', 'XeSLWshiEq']","['rt', u'pmcanadien', u'apprenez', 'en', u'davantag', u'sur', 'la', u'prochain', u'gouverneur', u'rale', 'du', u'canada', u'juli', u'payett', u'https', 'co', u'xeslwshieq']","RT @PMcanadien: Apprenez-en davantage sur la prochaine gouverneure générale du Canada, Julie Payette: https://t.co/XeSLWshiEq",Social,fr,46,0.0,Neutral
24,24,885585788414693376,45,0,2017-07-13 19:44:40,: Le PM Trudeau annonce officiellement que Mme Julie Payette succédera à Son Excellence le très honorable à…,[],[],RT PMcanadien Le PM Trudeau annonce officiellement que Mme Julie Payette dera Son Excellence le honorable GGDavidJohnston,"['RT', 'PMcanadien', 'Le', 'PM', 'Trudeau', 'annonce', 'officiellement', 'que', 'Mme', 'Julie', 'Payette', 'dera', 'Son', 'Excellence', 'le', 'honorable', 'GGDavidJohnston']","['rt', u'pmcanadien', 'le', 'pm', u'trudeau', u'annonc', u'officiel', u'que', u'mme', u'juli', u'payett', u'dera', u'son', u'excel', 'le', u'honor', u'ggdavidjohnston']",RT @PMcanadien: Le PM Trudeau annonce officiellement que Mme Julie Payette succédera à Son Excellence le très honorable @GGDavidJohnston à…,Environmental,fr,45,0.0,Neutral
25,25,902233817007697920,45,0,2017-08-28 18:17:59,: Déclaration du premier ministre Justin Trudeau au sujet de changements au Conseil des ministres: …,['#p'],['https://t.co/gBHmJp5gGF'],RT PMcanadien claration du premier ministre Justin Trudeau au sujet de changements au Conseil des ministres https co gBHmJp5gGF,"['RT', 'PMcanadien', 'claration', 'du', 'premier', 'ministre', 'Justin', 'Trudeau', 'au', 'sujet', 'de', 'changements', 'au', 'Conseil', 'des', 'ministres', 'https', 'co', 'gBHmJp5gGF']","['rt', u'pmcanadien', u'clarat', 'du', u'premier', u'ministr', u'justin', u'trudeau', 'au', u'sujet', 'de', u'changement', 'au', u'conseil', u'des', u'ministr', u'https', 'co', u'gbhmjp5ggf']",RT @PMcanadien: Déclaration du premier ministre Justin Trudeau au sujet de changements au Conseil des ministres: https://t.co/gBHmJp5gGF #p…,Social,fr,45,0.0,Neutral
26,26,914928356168208384,45,0,2017-10-02 19:01:33,: C’est le mois de l’. Pouvez-vous nommer ces femmes qui ont façonné notre pays? .…,"['#Histoiredesfemmes', '#PrendreSaPlaceow']",[],RT BiblioArchives est le mois de Histoiredesfemmes Pouvez vous nommer ces 100 femmes qui ont notre pays PrendreSaPlaceow,"['RT', 'BiblioArchives', 'est', 'le', 'mois', 'de', 'Histoiredesfemmes', 'Pouvez', 'vous', 'nommer', 'ces', '100', 'femmes', 'qui', 'ont', 'notre', 'pays', 'PrendreSaPlaceow']","['rt', u'biblioarch', u'est', 'le', u'moi', 'de', u'histoiredesfemm', u'pouvez', u'vous', u'nommer', u'ces', u'100', u'femm', u'qui', u'ont', u'notr', u'pay', u'prendresaplaceow']",RT @BiblioArchives: C’est le mois de l’#Histoiredesfemmes. Pouvez-vous nommer ces 100 femmes qui ont façonné notre pays? #PrendreSaPlaceow.…,Social,fr,45,0.0,Neutral
27,27,913031174083284994,45,0,2017-09-27 13:22:49,: Âgé de à ans? Vous voulez faire une différence dans votre communauté? Postulez pour le :,['#ConseilJeunessePM'],['https://t.\xe2\x80\xa6'],RT PMcanadien de 16 24 ans Vous voulez faire une rence dans votre Postulez pour le ConseilJeunessePM https,"['RT', 'PMcanadien', 'de', '16', '24', 'ans', 'Vous', 'voulez', 'faire', 'une', 'rence', 'dans', 'votre', 'Postulez', 'pour', 'le', 'ConseilJeunessePM', 'https']","['rt', u'pmcanadien', 'de', '16', '24', u'an', u'vous', u'voulez', u'fair', u'une', u'renc', u'dan', u'votr', u'postulez', u'pour', 'le', u'conseiljeunessepm', u'https']",RT @PMcanadien: Âgé de 16 à 24 ans? Vous voulez faire une différence dans votre communauté? Postulez pour le #ConseilJeunessePM: https://t.…,Environmental,fr,45,0.0,Neutral
28,28,889558339763523586,42,0,2017-07-24 18:50:10,: Les Canadiens peuvent aider les personnes touchées par les feux de friches en C.-B. avec un don à : https://…,[],['https://\xe2\x80\xa6'],RT PMcanadien Les Canadiens peuvent aider les personnes es par les feux de friches en avec un redcrosscanada https,"['RT', 'PMcanadien', 'Les', 'Canadiens', 'peuvent', 'aider', 'les', 'personnes', 'es', 'par', 'les', 'feux', 'de', 'friches', 'en', 'avec', 'un', 'redcrosscanada', 'https']","['rt', u'pmcanadien', u'les', u'canadien', u'peuvent', u'aider', u'les', u'personn', 'es', u'par', u'les', u'feux', 'de', u'frich', 'en', u'avec', 'un', u'redcrosscanada', u'https']",RT @PMcanadien: Les Canadiens peuvent aider les personnes touchées par les feux de friches en C.-B. avec un don à @redcrosscanada: https://…,Social,fr,42,0.0,Neutral
29,29,903305788965478401,17,24,2017-08-31 17:17:37,Le changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique! énÉnergie,['#G'],"['https://t.co/L4DRNtfSZz', 'https://t.co/AfR056HouM']",Le changement climatique vous tient ur Aidez nous finir notre avenir tique https co L4DRNtfSZz nergie https co AfR056HouM,"['Le', 'changement', 'climatique', 'vous', 'tient', 'ur', 'Aidez', 'nous', 'finir', 'notre', 'avenir', 'tique', 'https', 'co', 'L4DRNtfSZz', 'nergie', 'https', 'co', 'AfR056HouM']","['le', u'changement', u'climatiqu', u'vous', u'tient', 'ur', u'aidez', u'nous', u'finir', u'notr', u'avenir', u'tiqu', u'https', 'co', u'l4drntfszz', u'nergi', u'https', 'co', u'afr056houm']",Le changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique! https://t.co/L4DRNtfSZz #GénÉnergie https://t.co/AfR056HouM,Social,fr,41,0.0,Neutral
30,30,786302963522220032,41,0,2016-10-12 20:30:09,: Le nouveau concours vise à accroître la diversité et l’équité au sein du Programme,['#CERC'],['https://t.co/hYeJNziq7X'],RT MindesSciences Le nouveau concours CERC vise tre la et au sein du Programme https co hYeJNziq7X,"['RT', 'MindesSciences', 'Le', 'nouveau', 'concours', 'CERC', 'vise', 'tre', 'la', 'et', 'au', 'sein', 'du', 'Programme', 'https', 'co', 'hYeJNziq7X']","['rt', u'mindessci', 'le', u'nouveau', u'concour', u'cerc', u'vise', u'tre', 'la', 'et', 'au', u'sein', 'du', u'programm', u'https', 'co', u'hyejnziq7x']",RT @MindesSciences: Le nouveau concours #CERC vise à accroître la diversité et l’équité au sein du Programme https://t.co/hYeJNziq7X,Environmental,fr,41,0.0,Neutral
31,31,912314343013875713,39,0,2017-09-25 13:54:24,: Plus qu'une seule semaine pour devenir membre du . Postulez maintenant!,['#ConseilJeunessePM'],['https://t.co/FtuVYcY00g'],RT PMcanadien Plus seule semaine devenir membre ConseilJeunessePM Postulez maintenant https co FtuVYcY00g,"['RT', 'PMcanadien', 'Plus', 'seule', 'semaine', 'devenir', 'membre', 'ConseilJeunessePM', 'Postulez', 'maintenant', 'https', 'co', 'FtuVYcY00g']","['rt', u'pmcanadien', u'plus', u'seul', u'semain', u'devenir', u'membr', u'conseiljeunessepm', u'postulez', u'mainten', u'https', 'co', u'ftuvycy00g']",RT @PMcanadien: Plus qu'une seule semaine pour devenir membre du #ConseilJeunessePM. Postulez maintenant! https://t.co/FtuVYcY00g,Social,fr,39,0.0,Neutral
