,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,language,score,sentiment_score,sentiment_type
10,935603484963074048,451,0,2017-11-28 20:17:08,: Prime Minister Justin Trudeau delivers a formal apology to LGBTQ2 Canadians in the House of Commons.,[],['https://t.co/HyY9hReoKY'],RT CanadianPM Prime Minister Justin Trudeau delivers formal apology LGBTQ2 Canadians House Commons https co HyY9hReoKY,"['RT', 'CanadianPM', 'Prime', 'Minister', 'Justin', 'Trudeau', 'delivers', 'formal', 'apology', 'LGBTQ2', 'Canadians', 'House', 'Commons', 'https', 'co', 'HyY9hReoKY']","['rt', u'canadianpm', u'prime', u'minist', u'justin', u'trudeau', u'deliv', u'formal', u'apolog', u'lgbtq2', u'canadian', u'hous', u'common', u'https', 'co', u'hyy9hreoki']",RT @CanadianPM: Prime Minister Justin Trudeau delivers a formal apology to LGBTQ2 Canadians in the House of Commons. https://t.co/HyY9hReoKY,Environmental,en,451,0.0,Neutral
11,856938423009071104,156,237,2017-04-25 18:30:15,"Canada will vigorously defend the interests of Canadian industry, &amp; communities, including at &amp; in the courts","['#softwood', '#jobs']",['https://t.co/A5AsDuvxCg'],Canada vigorously defend interests Canadian softwood industry jobs amp communities including WTO amp courts https co A5AsDuvxCg,"['Canada', 'vigorously', 'defend', 'interests', 'Canadian', 'softwood', 'industry', 'jobs', 'amp', 'communities', 'including', 'WTO', 'amp', 'courts', 'https', 'co', 'A5AsDuvxCg']","[u'canada', u'vigor', u'defend', u'interest', u'canadian', u'softwood', u'industri', u'job', u'amp', u'communiti', u'includ', u'wto', u'amp', u'court', u'https', 'co', u'a5asduvxcg']","Canada will vigorously defend the interests of Canadian #softwood industry, #jobs &amp; communities, including at @WTO &amp; in the courts https://t.co/A5AsDuvxCg",Economical,en,393,0.0,Neutral
12,938427218065330176,376,0,2017-12-06 15:17:38,: Prime Minister Justin Trudeau’s statement on the National Day of Remembrance and Action on Violence Against Women: https://…,[],['https://\xe2\x80\xa6'],RT CanadianPM Prime Minister Justin statement National Day Remembrance Action Violence Women https,"['RT', 'CanadianPM', 'Prime', 'Minister', 'Justin', 'statement', 'National', 'Day', 'Remembrance', 'Action', 'Violence', 'Women', 'https']","['rt', u'canadianpm', u'prime', u'minist', u'justin', u'statement', u'nation', u'day', u'remembr', u'action', u'violenc', u'women', u'https']",RT @CanadianPM: Prime Minister Justin Trudeau’s statement on the National Day of Remembrance and Action on Violence Against Women: https://…,Social,en,376,0.1,Neutral
13,839544990858690577,288,0,2017-03-08 18:34:58,: Celebrate by advocating for gender equality and recognizing the accomplishments of women everywhere:,['#IWD2017'],['https://t.co/\xe2\x80\xa6'],RT CanadianPM Celebrate IWD2017 advocating gender equality recognizing accomplishments women everywhere https co,"['RT', 'CanadianPM', 'Celebrate', 'IWD2017', 'advocating', 'gender', 'equality', 'recognizing', 'accomplishments', 'women', 'everywhere', 'https', 'co']","['rt', u'canadianpm', u'celebr', u'iwd2017', u'advoc', u'gender', u'equal', u'recogn', u'accomplish', u'women', u'everywher', u'https', 'co']",RT @CanadianPM: Celebrate #IWD2017 by advocating for gender equality and recognizing the accomplishments of women everywhere: https://t.co/…,Social,en,288,0.0,Neutral
14,913058016794202113,267,0,2017-09-27 15:09:29,: It’s an honour to have been chosen as ’s new . I look forward to my new role.,"['#Canada', '#ChiefScienceAdvisor']",['https://t.co/Cq0O\xe2\x80\xa6'],RT ChiefSciCan honour chosen new ChiefScienceAdvisor look forward new role https co,"['RT', 'ChiefSciCan', 'honour', 'chosen', 'new', 'ChiefScienceAdvisor', 'look', 'forward', 'new', 'role', 'https', 'co']","['rt', u'chiefscican', u'honour', u'chosen', u'new', u'chiefscienceadvisor', u'look', u'forward', u'new', u'role', u'https', 'co']",RT @ChiefSciCan: It’s an honour to have been chosen as #Canada’s new #ChiefScienceAdvisor. I look forward to my new role. https://t.co/Cq0O…,Environmental,en,267,0.13636363636363635,Neutral
15,930452594971029504,257,0,2017-11-14 15:09:20,": Prime Minister Justin Trudeau announces the launch of , which will allow Canadians to track progress…",[],['https://t.co/mEtZG5y7Ze'],RT CanadianPM Prime Minister Justin Trudeau announces launch https co mEtZG5y7Ze allow Canadians track,"['RT', 'CanadianPM', 'Prime', 'Minister', 'Justin', 'Trudeau', 'announces', 'launch', 'https', 'co', 'mEtZG5y7Ze', 'allow', 'Canadians', 'track']","['rt', u'canadianpm', u'prime', u'minist', u'justin', u'trudeau', u'announc', u'launch', u'https', 'co', u'metzg5y7z', u'allow', u'canadian', u'track']","RT @CanadianPM: Prime Minister Justin Trudeau announces the launch of https://t.co/mEtZG5y7Ze, which will allow Canadians to track progress…",Economical,en,257,0.0,Neutral
16,885565661233246208,250,0,2017-07-13 18:24:41,": Learn more about Canada’s next Governor General, Julie Payette: u",[],['https://t.co/BENVpRMdh'],RT CanadianPM Learn next Governor General Julie Payette https co BENVpRMdhu,"['RT', 'CanadianPM', 'Learn', 'next', 'Governor', 'General', 'Julie', 'Payette', 'https', 'co', 'BENVpRMdhu']","['rt', u'canadianpm', u'learn', u'next', u'governor', u'general', u'juli', u'payett', u'https', 'co', u'benvprmdhu']","RT @CanadianPM: Learn more about Canada’s next Governor General, Julie Payette: https://t.co/BENVpRMdhu",Environmental,en,250,0.18333333333333326,Neutral
17,927631583896653824,246,0,2017-11-06 20:19:38,: Watch live: PM Justin Trudeau marks the th anniversary of the first sitting of the House of Commons.,['#cdnpoli'],['https://t.\xe2\x80\xa6'],RT CanadianPM Watch live PM Justin Trudeau marks 150th anniversary first sitting House Commons cdnpoli https,"['RT', 'CanadianPM', 'Watch', 'live', 'PM', 'Justin', 'Trudeau', 'marks', '150th', 'anniversary', 'first', 'sitting', 'House', 'Commons', 'cdnpoli', 'https']","['rt', u'canadianpm', u'watch', u'live', 'pm', u'justin', u'trudeau', u'mark', u'150th', u'anniversari', u'first', u'sit', u'hous', u'common', u'cdnpoli', u'https']",RT @CanadianPM: Watch live: PM Justin Trudeau marks the 150th anniversary of the first sitting of the House of Commons. #cdnpoli https://t.…,Environmental,en,246,0.19318181818181812,Neutral
18,881224102425571333,225,0,2017-07-01 18:52:53,": “Today, we celebrate years since Confederation. It’s a day to celebrate our past, and look boldly towards our future.”…",[],[],RT CanadianPM Today celebrate 150 years since Confederation day celebrate past look boldly towards future,"['RT', 'CanadianPM', 'Today', 'celebrate', '150', 'years', 'since', 'Confederation', 'day', 'celebrate', 'past', 'look', 'boldly', 'towards', 'future']","['rt', u'canadianpm', u'today', u'celebr', u'150', u'year', u'sinc', u'confeder', u'day', u'celebr', u'past', u'look', u'bold', u'toward', u'futur']","RT @CanadianPM: “Today, we celebrate 150 years since Confederation. It’s a day to celebrate our past, and look boldly towards our future.”…",Social,en,225,0.027777777777777773,Neutral
19,915673586312138752,222,0,2017-10-04 20:22:50,": electricity will grow more than a third by , twice as large as the growth of gas &amp; coal combined:",['#Renewable'],['https://t.co/wnk1\xe2\x80\xa6'],RT IEA Renewable electricity grow third 2022 twice large growth gas amp coal combined https co,"['RT', 'IEA', 'Renewable', 'electricity', 'grow', 'third', '2022', 'twice', 'large', 'growth', 'gas', 'amp', 'coal', 'combined', 'https', 'co']","['rt', u'iea', u'renew', u'electr', u'grow', u'third', u'2022', u'twice', u'larg', u'growth', u'gas', u'amp', u'coal', u'combin', u'https', 'co']","RT @IEA: #Renewable electricity will grow more than a third by 2022, twice as large as the growth of gas &amp; coal combined: https://t.co/wnk1…",Environmental,en,222,0.2380952380952381,Neutral
20,935570395159252992,216,0,2017-11-28 18:05:38,: Watch live at :15PM (ET) as Prime Minister Justin Trudeau delivers an apology to LGBTQ2 Canadians in the House of Commons.…,[],[],RT CanadianPM Watch live 15PM ET Prime Minister Justin Trudeau delivers apology LGBTQ2 Canadians House Commons,"['RT', 'CanadianPM', 'Watch', 'live', '15PM', 'ET', 'Prime', 'Minister', 'Justin', 'Trudeau', 'delivers', 'apology', 'LGBTQ2', 'Canadians', 'House', 'Commons']","['rt', u'canadianpm', u'watch', u'live', u'15pm', 'et', u'prime', u'minist', u'justin', u'trudeau', u'deliv', u'apolog', u'lgbtq2', u'canadian', u'hous', u'common']",RT @CanadianPM: Watch live at 3:15PM (ET) as Prime Minister Justin Trudeau delivers an apology to LGBTQ2 Canadians in the House of Commons.…,Economical,en,216,0.13636363636363635,Neutral
21,885585713479266308,215,0,2017-07-13 19:44:22,: PM Trudeau officially announces that Ms. Julie Payette will succeed His Excellency the Right Honourable in…,[],[],RT CanadianPM PM Trudeau officially announces Ms Julie Payette succeed Excellency Right Honourable GGDavidJohnston,"['RT', 'CanadianPM', 'PM', 'Trudeau', 'officially', 'announces', 'Ms', 'Julie', 'Payette', 'succeed', 'Excellency', 'Right', 'Honourable', 'GGDavidJohnston']","['rt', u'canadianpm', 'pm', u'trudeau', u'offici', u'announc', 'ms', u'juli', u'payett', u'succeed', u'excel', u'right', u'honour', u'ggdavidjohnston']",RT @CanadianPM: PM Trudeau officially announces that Ms. Julie Payette will succeed His Excellency the Right Honourable @GGDavidJohnston in…,Environmental,en,215,0.2857142857142857,Neutral
22,912314065380368385,215,0,2017-09-25 13:53:17,: Only one week left to become a member. Apply now! 8,['#PMYouthCouncil'],['https://t.co/2iLV2sx3N'],RT CanadianPM one week left become PMYouthCouncil member Apply https co 2iLV2sx3N8,"['RT', 'CanadianPM', 'one', 'week', 'left', 'become', 'PMYouthCouncil', 'member', 'Apply', 'https', 'co', '2iLV2sx3N8']","['rt', u'canadianpm', u'one', u'week', u'left', u'becom', u'pmyouthcouncil', u'member', u'appli', u'https', 'co', u'2ilv2sx3n8']",RT @CanadianPM: Only one week left to become a #PMYouthCouncil member. Apply now! https://t.co/2iLV2sx3N8,Social,en,215,0.0,Neutral
23,913030909196193792,212,0,2017-09-27 13:21:46,: Aged -24? Want to make a difference in your community and country? Apply for the now!,['#PMYouthCouncil'],['https://t.co/x9KrnQ\xe2\x80\xa6'],RT CanadianPM Aged 16 24 Want make difference community country Apply PMYouthCouncil https co,"['RT', 'CanadianPM', 'Aged', '16', '24', 'Want', 'make', 'difference', 'community', 'country', 'Apply', 'PMYouthCouncil', 'https', 'co']","['rt', u'canadianpm', u'age', '16', '24', u'want', u'make', u'differ', u'communiti', u'countri', u'appli', u'pmyouthcouncil', u'https', 'co']",RT @CanadianPM: Aged 16-24? Want to make a difference in your community and country? Apply for the #PMYouthCouncil now! https://t.co/x9KrnQ…,Social,en,212,-0.125,Neutral
24,914897882930728961,198,0,2017-10-02 17:00:27,: Learn more about Her Excellency the Right Honourable : u,['#GG29'],"['https://t.co/VzzstceqT', 'https://t.co/fAxklo8qzt']",RT CanadianPM Learn Excellency Right Honourable GGJuliePayette https co VzzstceqTu GG29 https co fAxklo8qzt,"['RT', 'CanadianPM', 'Learn', 'Excellency', 'Right', 'Honourable', 'GGJuliePayette', 'https', 'co', 'VzzstceqTu', 'GG29', 'https', 'co', 'fAxklo8qzt']","['rt', u'canadianpm', u'learn', u'excel', u'right', u'honour', u'ggjuliepayett', u'https', 'co', u'vzzstceqtu', u'gg29', u'https', 'co', u'faxklo8qzt']",RT @CanadianPM: Learn more about Her Excellency the Right Honourable @GGJuliePayette: https://t.co/VzzstceqTu #GG29 https://t.co/fAxklo8qzt,Environmental,en,198,0.3928571428571429,Positive
25,889558244393463808,197,0,2017-07-24 18:49:47,: Canadians wishing to help those affected by the can donate to :,['#BCWildfires'],['https://t.co/xsiayoVMOR'],RT CanadianPM Canadians wishing help affected BCWildfires donate redcrosscanada https co xsiayoVMOR,"['RT', 'CanadianPM', 'Canadians', 'wishing', 'help', 'affected', 'BCWildfires', 'donate', 'redcrosscanada', 'https', 'co', 'xsiayoVMOR']","['rt', u'canadianpm', u'canadian', u'wish', u'help', u'affect', u'bcwildfir', u'donat', u'redcrosscanada', u'https', 'co', u'xsiayovmor']",RT @CanadianPM: Canadians wishing to help those affected by the #BCWildfires can donate to @redcrosscanada: https://t.co/xsiayoVMOR,Environmental,en,197,0.0,Neutral
26,837359867698507776,195,0,2017-03-02 17:52:04,: inspired many generations!,"['#DrSeuss', '#DrSeussDay', '#ClimateChange']",['https://t.co/HknonvqvEX'],RT environmentca DrSeuss inspired many generations DrSeussDay ClimateChange https co HknonvqvEX,"['RT', 'environmentca', 'DrSeuss', 'inspired', 'many', 'generations', 'DrSeussDay', 'ClimateChange', 'https', 'co', 'HknonvqvEX']","['rt', u'environmentca', u'drseuss', u'inspir', u'mani', u'generat', u'drseussday', u'climatechang', u'https', 'co', u'hknonvqvex']",RT @environmentca: #DrSeuss inspired many generations! #DrSeussDay #ClimateChange https://t.co/HknonvqvEX,Environmental,en,195,0.625,Positive
27,844603549472477184,188,0,2017-03-22 17:35:52,": On , we celebrate Canadian as an essential source in our daily lives. Protecting it is everyone’…","['#WorldWaterDay', '#freshwater']",[],RT WorldWaterDay celebrate Canadian freshwater essential source daily lives Protecting,"['RT', 'WorldWaterDay', 'celebrate', 'Canadian', 'freshwater', 'essential', 'source', 'daily', 'lives', 'Protecting']","['rt', u'worldwaterday', u'celebr', u'canadian', u'freshwat', u'essenti', u'sourc', u'daili', u'live', u'protect']","RT @ec_minister: On #WorldWaterDay, we celebrate Canadian #freshwater as an essential source in our daily lives. Protecting it is everyone’…",Environmental,en,188,0.0,Neutral
28,884866688575049729,186,0,2017-07-11 20:07:13,: Canadians wishing to help those affected by the BC wildfires can donate to : …,['#BCWild'],['https://t.co/GFmw8VBbna'],RT CanadianPM Canadians wishing help affected BC wildfires donate redcrosscanada https co GFmw8VBbna,"['RT', 'CanadianPM', 'Canadians', 'wishing', 'help', 'affected', 'BC', 'wildfires', 'donate', 'redcrosscanada', 'https', 'co', 'GFmw8VBbna']","['rt', u'canadianpm', u'canadian', u'wish', u'help', u'affect', 'bc', u'wildfir', u'donat', u'redcrosscanada', u'https', 'co', u'gfmw8vbbna']",RT @CanadianPM: Canadians wishing to help those affected by the BC wildfires can donate to @redcrosscanada: https://t.co/GFmw8VBbna #BCWild…,Social,en,186,0.0,Neutral
29,914928241617592327,183,0,2017-10-02 19:01:06,: It’s . Can you name these women who helped to shape our country?,"['#WomensHistoryMonth', '#ClaimYourPlace']",['https://t.co/\xe2\x80\xa6'],RT LibraryArchives WomensHistoryMonth name 100 women helped shape country ClaimYourPlace https co,"['RT', 'LibraryArchives', 'WomensHistoryMonth', 'name', '100', 'women', 'helped', 'shape', 'country', 'ClaimYourPlace', 'https', 'co']","['rt', u'libraryarch', u'womenshistorymonth', u'name', u'100', u'women', u'help', u'shape', u'countri', u'claimyourplac', u'https', 'co']","RT @LibraryArchives: It’s #WomensHistoryMonth. Can you name these 100 women who helped to shape our country? #ClaimYourPlace 
https://t.co/…",Social,en,183,0.0,Neutral
30,844233514220490753,180,0,2017-03-21 17:05:29,: Happy International Day of Forests! Check out our infographic on and energy d …,"['#forests', '#IntlForestDa']",['https://t.co/GnUKPi25A'],RT FAOForestry Happy International Day Forests Check infographic forests energy https co GnUKPi25Ad,"['RT', 'FAOForestry', 'Happy', 'International', 'Day', 'Forests', 'Check', 'infographic', 'forests', 'energy', 'https', 'co', 'GnUKPi25Ad']","['rt', u'faoforestri', u'happi', u'intern', u'day', u'forest', u'check', u'infograph', u'forest', u'energi', u'https', 'co', u'gnukpi25ad']",RT @FAOForestry: Happy International Day of Forests! Check out our infographic on #forests and energy https://t.co/GnUKPi25Ad #IntlForestDa…,Economical,en,180,0.4,Positive
31,928343420023791616,173,0,2017-11-08 19:28:13,: Today is ! Support youth and encourage them to &amp; https:…,"['#STEMDay', '#Canadian', '#BeCurious', '#ChooseScience']",['https://t.co/45iFzz68Gg'],RT ScienceMin Today STEMDay Support Canadian youth encourage BeCurious amp ChooseScience https co 45iFzz68Gg https,"['RT', 'ScienceMin', 'Today', 'STEMDay', 'Support', 'Canadian', 'youth', 'encourage', 'BeCurious', 'amp', 'ChooseScience', 'https', 'co', '45iFzz68Gg', 'https']","['rt', u'sciencemin', u'today', u'stemday', u'support', u'canadian', u'youth', u'encourag', u'becuri', u'amp', u'choosesci', u'https', 'co', u'45ifzz68gg', u'https']",RT @ScienceMin: Today is #STEMDay! Support #Canadian youth and encourage them to #BeCurious &amp; #ChooseScience https://t.co/45iFzz68Gg https:…,Environmental,en,173,0.0,Neutral
32,914897770724675590,173,0,2017-10-02 17:00:01,": PM Trudeau welcomes Canada’s new Governor General, Her Excellency the Right Honourable :",[],['https://t.co/j6X7FQ\xe2\x80\xa6'],RT CanadianPM PM Trudeau welcomes new Governor General Excellency Right Honourable GGJuliePayette https co,"['RT', 'CanadianPM', 'PM', 'Trudeau', 'welcomes', 'new', 'Governor', 'General', 'Excellency', 'Right', 'Honourable', 'GGJuliePayette', 'https', 'co']","['rt', u'canadianpm', 'pm', u'trudeau', u'welcom', u'new', u'governor', u'general', u'excel', u'right', u'honour', u'ggjuliepayett', u'https', 'co']","RT @CanadianPM: PM Trudeau welcomes Canada’s new Governor General, Her Excellency the Right Honourable @GGJuliePayette: https://t.co/j6X7FQ…",Environmental,en,173,0.15735930735930734,Neutral
33,884866615321534465,168,0,2017-07-11 20:06:55,: Let emergency workers do their jobs. Forest fires are a,"['#NoDroneZone', '#BCwildfires']",['https://t.co/HWIKtpe8vW\xe2\x80\xa6'],RT Let emergency workers jobs Forest fires NoDroneZone BCwildfires BCGovFireInfo https co,"['RT', 'Let', 'emergency', 'workers', 'jobs', 'Forest', 'fires', 'NoDroneZone', 'BCwildfires', 'BCGovFireInfo', 'https', 'co']","['rt', u'let', u'emerg', u'worker', u'job', u'forest', u'fire', u'nodronezon', u'bcwildfir', u'bcgovfireinfo', u'https', 'co']",RT @Transport_gc: Let emergency workers do their jobs. Forest fires are a #NoDroneZone #BCwildfires @BCGovFireInfo https://t.co/HWIKtpe8vW…,Economical,en,168,0.0,Neutral
34,827170086460997632,70,97,2017-02-02 15:01:31,. and Mexico are committed to investing in clean energy,"['#CleanTech', '#MissionInnovation']","['https://t.co/vGwOx5Io7Y', 'https://t.co/8m8CFb7EjL']",Canada Mexico committed investing clean energy CleanTech MissionInnovation https co vGwOx5Io7Y https co 8m8CFb7EjL,"['Canada', 'Mexico', 'committed', 'investing', 'clean', 'energy', 'CleanTech', 'MissionInnovation', 'https', 'co', 'vGwOx5Io7Y', 'https', 'co', '8m8CFb7EjL']","[u'canada', u'mexico', u'commit', u'invest', u'clean', u'energi', u'cleantech', u'missioninnov', u'https', 'co', u'vgwox5io7i', u'https', 'co', u'8m8cfb7ejl']",.@Canada and Mexico are committed to investing in clean energy #CleanTech #MissionInnovation https://t.co/vGwOx5Io7Y https://t.co/8m8CFb7EjL,Economical,en,167,0.3666666666666667,Positive
35,893185739445473288,167,0,2017-08-03 19:04:09,: Thank you to our North American friends &amp; for sending firefighters to help with wildfires,['#US'],['https://t.\xe2\x80\xa6'],RT Canada Thank North American friends Mexico amp US sending firefighters help wildfires BCGovFireInfo https,"['RT', 'Canada', 'Thank', 'North', 'American', 'friends', 'Mexico', 'amp', 'US', 'sending', 'firefighters', 'help', 'wildfires', 'BCGovFireInfo', 'https']","['rt', u'canada', u'thank', u'north', u'american', u'friend', u'mexico', u'amp', 'us', u'send', u'firefight', u'help', u'wildfir', u'bcgovfireinfo', u'https']",RT @Canada: Thank you to our North American friends @Mexico &amp; #US for sending firefighters to help with wildfires @BCGovFireInfo https://t.…,Social,en,167,0.0,Neutral
36,913488245001928704,153,0,2017-09-28 19:39:04,: Prime Minister Justin Trudeau thanks for his service to Canada and Canadians:,[],['https://t.co/z4w1K0dfgF'],RT CanadianPM Prime Minister Justin Trudeau thanks GGDavidJohnston service Canada Canadians https co z4w1K0dfgF,"['RT', 'CanadianPM', 'Prime', 'Minister', 'Justin', 'Trudeau', 'thanks', 'GGDavidJohnston', 'service', 'Canada', 'Canadians', 'https', 'co', 'z4w1K0dfgF']","['rt', u'canadianpm', u'prime', u'minist', u'justin', u'trudeau', u'thank', u'ggdavidjohnston', u'servic', u'canada', u'canadian', u'https', 'co', u'z4w1k0dfgf']",RT @CanadianPM: Prime Minister Justin Trudeau thanks @GGDavidJohnston for his service to Canada and Canadians:  https://t.co/z4w1K0dfgF,Environmental,en,153,0.2,Neutral
