Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
0,390423974747468_390665151390017,370233926766473_390423974747468,,2017-12-07 09:30:59,0,0,0,0,0,0,0,0,Belle photo!🤗,[],[],Belle photo,"['Belle', 'photo']","[u'bell', u'photo']"
1,381405128982686_381432802313252,370233926766473_381405128982686,,2017-11-16 06:46:19,0,0,0,0,0,0,0,0,"En raison de difficultés techniques, il nous est impossible de diffuser en direct.",[],[],En raison de techniques il nous est impossible de diffuser en direct,"['En', 'raison', 'de', 'techniques', 'il', 'nous', 'est', 'impossible', 'de', 'diffuser', 'en', 'direct']","['en', u'raison', 'de', u'techniqu', 'il', u'nous', u'est', u'imposs', 'de', u'diffus', 'en', u'direct']"
