,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
0,947150598193008640,0,2,2017-12-30 17:01:14,We are here to help &gt; 9,"['#AirTravel', '#PassengerRights']",['https://t.co/pEKw1cWKa']
1,946833537302482945,0,0,2017-12-29 20:01:21,– Airline lost your baggage? Find out more here &gt;,['#VacationWoes'],['https://t.co/SJ8pArLg5g']
2,946455992207925249,1,1,2017-12-28 19:01:07,How does handle complaints? Find out here &gt;,"['#accessibility', '#a11y']",['https://t.co/jdEHOSDmTK']
3,946063463260008448,0,0,2017-12-27 17:01:21,Read about our years at the heart of transportation &gt;,[],"['https://t.co/4PvOvvsXdr', 'https://t.co/F8Xo6AazOf']"
4,944553424783335425,0,1,2017-12-23 13:01:00,Seasons Greetings to all!,[],['https://t.co/QqhKDLkpdE']
5,944191138101104642,1,2,2017-12-22 13:01:24,Flight cancelled? Baggage lost? may be able to help. Learn more &gt;,[],['https://t.co/SJ8pArLg5g']
6,943921571391041547,1,1,2017-12-21 19:10:14,What you need to know when your air travel is disrupted &gt;,[],['https://t.co/C3cCvqJbmY']
7,943881440344838145,0,0,2017-12-21 16:30:46,-2017 crop year: $CN and $CP over maximum revenue entitlements . Moved % more grain &gt;,['#WestCdnAg'],"['https://t.co/2ULLjMOvaR', 'https://t.co/axyumksbaV']"
8,943828707797594112,1,0,2017-12-21 13:01:14,"It's the first day of winter! Before you fly, check out our tips! &gt;",['#FlySmart'],"['https://t.co/lB7oCXcC7g', 'https://t.co/gejAdMFXJa']"
9,943556991842217985,1,0,2017-12-20 19:01:31,Options for resolving your transportation complaint &gt; Find out more &gt;,['#accessible'],['https://t.co/ukcxVfLK4a']
10,943164343197360129,0,1,2017-12-19 17:01:17,Problems with your flight? Be sure to keep records of your correspondence - more info here &gt; &gt;,['#TravelTuesdays'],['https://t.co/evaYlEo6jG']
11,942832128840077320,0,0,2017-12-18 19:01:11,Travelling with pets &gt; Find out more at &gt; U,['#FlySmart'],"['https://t.co/WfoZrRqVxi', 'https://t.co/aSh5EtvsS']"
12,942469650759241733,0,1,2017-12-17 19:00:49,Taking flight? Check out our accessible travel guide &gt;,"['#accessible', '#a11y']",['https://t.co/XYDSljy8RQ']
13,942077175586607104,0,0,2017-12-16 17:01:16,Be sure you're aware of your airline's baggage policies &gt;,['#BeforeYouFly'],['https://t.co/ObSaflkEwg']
14,941744885064970240,0,0,2017-12-15 19:00:52,Dissatisfied with your air travel eerience? Contact us here &gt;,['#FlightProblems'],"['https://t.co/DVOGLFR86t', 'https://t.co/uLF2An60rE']"
15,941367617633374208,0,0,2017-12-14 18:01:44,Take a look at active and past coasting trade applications &gt;,"['#shipping', '#maritime']",['https://t.co/JDOXJX4WqE']
16,941155906586382339,0,0,2017-12-14 04:00:28,Travelling with a aid? Find out more here &gt;,"['#mobility', '#a11y']",['https://t.co/7k17nYZuG6']
17,940567227568476160,2,1,2017-12-12 13:01:16,"Check-ins, delays, cancellations, bumped from your flight? What you need to know here &gt;",['#TravelTuesday'],['https://t.co/pPvSaeAwea']
18,940325582025392132,0,0,2017-12-11 21:01:03,CTA webinar on air services price advertisement rules &gt;,[],['https://t.co/WpIirLANe4']
