comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
1973282882698406_1975539205806107,134615279898518_1973282882698406,,crusoé !!!,2017-12-30 13:16:49,0,0,0,0,0,0,0,0
1973282882698406_1986328141393880,134615279898518_1973282882698406,,www.chaletsminganie.ca [[PHOTO]],2018-01-08 13:07:09,0,0,0,0,0,0,0,0
1965773673449327_1979964845363543,134615279898518_1965773673449327,,Quel bel endroit pour filmer un vidéo clip.  Nous visiterons Gros Morne et  Terra Nova cette année.  Un voyage pour célébrer la retraite.  On sait quand on part sans date de retour ;-),2018-01-03 09:07:58,1,1,0,0,0,0,0,0
1974344102592284_1974743072552387,134615279898518_1974344102592284,,C'est magnifique cette photo!,2017-12-29 18:22:44,1,1,0,0,0,0,0,0
1974344102592284_1974787525881275,134615279898518_1974344102592284,,Amélie Bourgeois a mettre sur notre liste?,2017-12-29 19:36:40,1,1,0,0,0,0,0,0
1974344102592284_1974832519210109,134615279898518_1974344102592284,1974344102592284_1974787525881275,Ouiii :),2017-12-29 20:47:43,1,1,0,0,0,0,0,0
1974344102592284_1974853889207972,134615279898518_1974344102592284,,Michel Fontaine,2017-12-29 21:19:43,1,1,0,0,0,0,0,0
1974344102592284_1974896899203671,134615279898518_1974344102592284,,Marie Popine,2017-12-29 22:16:11,0,0,0,0,0,0,0,0
1974344102592284_1974988205861207,134615279898518_1974344102592284,1974344102592284_1974896899203671,Woww,2017-12-30 00:37:02,0,0,0,0,0,0,0,0
1974344102592284_1975101962516498,134615279898518_1974344102592284,,Encore un spectacle magnifique de la nature incroyable du Canada William Dalmasso,2017-12-30 04:15:10,1,1,0,0,0,0,0,0
1974344102592284_1975538215806206,134615279898518_1974344102592284,,Wow👍🏻,2017-12-30 13:14:58,1,1,0,0,0,0,0,0
1974344102592284_1975924675767560,134615279898518_1974344102592284,,Heather Trombley la pointe,2017-12-30 21:55:18,0,0,0,0,0,0,0,0
1974403919252969_1974547559238605,134615279898518_1974404039252957,,Bravo 👌que de magnifiques photos que vous partagez ❤️,2017-12-29 14:59:53,0,0,0,0,0,0,0,0
1974403919252969_1974946485865379,134615279898518_1974404039252957,,Il y manque juste les chaises rouges mais elles sont magnifiques,2017-12-29 23:34:01,0,0,0,0,0,0,0,0
1974403919252969_1975098659183495,134615279898518_1974404039252957,,Jorni Krop,2017-12-30 04:07:37,1,1,0,0,0,0,0,0
1974403919252969_1975267652499929,134615279898518_1974404039252957,,Les photos sont magnifiques. J'aime mon Canada 🙂🙂,2017-12-30 08:11:46,1,0,1,0,0,0,0,0
1974403919252969_1986323551394339,134615279898518_1974404039252957,, [[PHOTO]],2018-01-08 13:01:12,0,0,0,0,0,0,0,0
1954705841222777_1974238175936210,134615279898518_1954705841222777,,"Laver mon plancher plus souvent.  Du bois franc qui n'a pas l'air sale.  Mais quand on essuie du ""jus de bottes""...  la micro-fibre est grise.  Lol!!!  

Réellement?  Jouer plus dehors.",2017-12-29 08:40:54,0,0,0,0,0,0,0,0
1955677267792301_1973421536017874,134615279898518_1955677267792301,,est-ce que les jeunes de 16-17 ans peuvent y aller seul ou doivent obligatoirement être accompagné d'un adulte qui doit payer?,2017-12-28 14:10:16,0,0,0,0,0,0,0,0
1955677267792301_1974386695921358,134615279898518_1955677267792301,1955677267792301_1973421536017874,Bonjour Jessika! Les jeunes sont libres de visiter les parcs seuls sans un adulte.,2017-12-29 11:43:19,1,1,0,0,0,0,0,0
