Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
362,377625007887_10155618687007888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155618687007888/?type=3,2017-08-11 07:01:25,1,1,1,1,0,0,0,0,0,0,"Le saviez-vous? En décembre , le Canada comptait installations portuaires, ports de pêche et ports de plaisance",[],[],Le saviez vous En cembre le Canada comptait installations portuaires ports de et ports de plaisance,"['Le', 'saviez', 'vous', 'En', 'cembre', 'le', 'Canada', 'comptait', 'installations', 'portuaires', 'ports', 'de', 'et', 'ports', 'de', 'plaisance']","['le', u'saviez', u'vous', 'en', u'cembr', 'le', u'canada', u'comptait', u'instal', u'portuair', u'port', 'de', 'et', u'port', 'de', u'plaisanc']"
363,377625007887_10155617308772888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155617308772888/?type=3,2017-08-10 17:01:01,0,0,0,0,0,0,0,0,0,0,L’équipe du PNSA utilise le Dash puisqu’il peut se rendre dans les régions éloignées. Photo prise à Clyde River au Nunavut.,[],[],quipe du PNSA utilise le Dash il peut se rendre dans les gions es Photo prise Clyde River au Nunavut,"['quipe', 'du', 'PNSA', 'utilise', 'le', 'Dash', 'il', 'peut', 'se', 'rendre', 'dans', 'les', 'gions', 'es', 'Photo', 'prise', 'Clyde', 'River', 'au', 'Nunavut']","[u'quip', 'du', u'pnsa', u'utilis', 'le', u'dash', 'il', u'peut', 'se', u'rendr', u'dan', u'les', u'gion', 'es', u'photo', u'prise', u'clyde', u'river', 'au', u'nunavut']"
364,377625007887_10155616440837888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155616440837888/?type=3,2017-08-10 11:01:22,2,0,8,2,0,0,0,0,0,0,Rappel : VTT Polaris. La commande des gaz pourrait avoir été mal étalonnée. 8,[],['http://ow.ly/RGeH30ejsH'],Rappel VTT Polaris La commande des gaz pourrait avoir mal,"['Rappel', 'VTT', 'Polaris', 'La', 'commande', 'des', 'gaz', 'pourrait', 'avoir', 'mal']","[u'rappel', u'vtt', u'polari', 'la', u'command', u'des', u'gaz', u'pourrait', u'avoir', u'mal']"
365,377625007887_10155609367657888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155609367657888/?type=3,2017-08-07 19:00:45,2,0,1,2,0,0,0,0,0,0,Que faire si vous pensez que votre véhicule a un défaut? Remplissez le formulaire de plainte de défauts :,[],['http://ow.ly/ynzy30cWLVb'],Que faire si vous pensez que votre hicule un faut Remplissez le formulaire de plainte de fauts,"['Que', 'faire', 'si', 'vous', 'pensez', 'que', 'votre', 'hicule', 'un', 'faut', 'Remplissez', 'le', 'formulaire', 'de', 'plainte', 'de', 'fauts']","[u'que', u'fair', 'si', u'vous', u'pensez', u'que', u'votr', u'hicul', 'un', u'faut', u'remplissez', 'le', u'formulair', 'de', u'plaint', 'de', u'faut']"
366,377625007887_10155605782327888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155605782327888/?type=3,2017-08-06 15:00:42,0,0,1,0,0,0,0,0,0,0,Transports Canada prend de l’eansion! Nous embauchons des analystes des politiques et des économistes. Postulez dès aujourd’hui pour faire partie de l’avenir des transports!,[],['http://ow.ly/yg5R30dXlSL'],Transports Canada prend de eansion Nous embauchons des analystes des politiques et des conomistes Postulez hui pour faire partie de avenir des transports,"['Transports', 'Canada', 'prend', 'de', 'eansion', 'Nous', 'embauchons', 'des', 'analystes', 'des', 'politiques', 'et', 'des', 'conomistes', 'Postulez', 'hui', 'pour', 'faire', 'partie', 'de', 'avenir', 'des', 'transports']","[u'transport', u'canada', u'prend', 'de', u'eansion', u'nous', u'embauchon', u'des', u'analyst', u'des', u'politiqu', 'et', u'des', u'conomist', u'postulez', u'hui', u'pour', u'fair', u'parti', 'de', u'avenir', u'des', u'transport']"
367,377625007887_10155604624467888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155604624467888/?type=3,2017-08-06 07:00:47,2,1,0,2,0,0,0,0,0,0,"Diriger un laser vers un poste de pilotage, c’est criminel. Vous en êtes témoin? Signalez-le!",[],['www.canada.gc.ca/Pas-Brillant'],Diriger un laser vers un poste de pilotage est criminel Vous en moin Signalez le,"['Diriger', 'un', 'laser', 'vers', 'un', 'poste', 'de', 'pilotage', 'est', 'criminel', 'Vous', 'en', 'moin', 'Signalez', 'le']","[u'dirig', 'un', u'laser', u'ver', 'un', u'post', 'de', u'pilotag', u'est', u'criminel', u'vous', 'en', u'moin', u'signalez', 'le']"
368,377625007887_10155601730572888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155601730572888/?type=3,2017-08-05 09:00:47,5,0,6,4,0,0,1,0,0,0,"Veld Music Festival près des foules, ne l’oubliez pas!",['#DronesInterdits'],[],Veld Music Festival des foules ne oubliez pas,"['Veld', 'Music', 'Festival', 'des', 'foules', 'ne', 'oubliez', 'pas']","[u'veld', u'music', u'festiv', u'des', u'foul', 'ne', u'oubliez', u'pas']"
369,377625007887_10155599284022888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155599284022888/?type=3,2017-08-04 12:01:05,1,0,5,1,0,0,0,0,0,0,Rappel : Motocyclettes BMW. Les réflecteurs arrière latéraux du porte-bagages pourraient ne pas respecter les normes canadiennes.,[],['http://ow.ly/n14x30e92Cp'],Rappel Motocyclettes BMW Les flecteurs raux du porte bagages pourraient ne pas respecter les normes canadiennes,"['Rappel', 'Motocyclettes', 'BMW', 'Les', 'flecteurs', 'raux', 'du', 'porte', 'bagages', 'pourraient', 'ne', 'pas', 'respecter', 'les', 'normes', 'canadiennes']","[u'rappel', u'motocyclett', u'bmw', u'les', u'flecteur', u'raux', 'du', u'port', u'bagag', u'pourraient', 'ne', u'pas', u'respect', u'les', u'norm', u'canadienn']"
370,377625007887_10155598634767888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155598634767888/?type=3,2017-08-04 07:01:16,2,0,0,2,0,0,0,0,0,0,Les cyclistes aussi ont des angles morts. Gardez une distance sécuritaire avec eux. Ils doivent réagir rapidement en cas d’urgence.,[],[],Les cyclistes aussi ont des angles morts Gardez une distance curitaire avec eux Ils doivent agir rapidement en cas urgence,"['Les', 'cyclistes', 'aussi', 'ont', 'des', 'angles', 'morts', 'Gardez', 'une', 'distance', 'curitaire', 'avec', 'eux', 'Ils', 'doivent', 'agir', 'rapidement', 'en', 'cas', 'urgence']","[u'les', u'cyclist', u'aussi', u'ont', u'des', u'angl', u'mort', u'gardez', u'une', u'distanc', u'curitair', u'avec', u'eux', u'il', u'doivent', u'agir', u'rapid', 'en', u'cas', u'urgenc']"
371,377625007887_10155596462322888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155596462322888/?type=3,2017-08-03 11:01:46,2,0,0,2,0,0,0,0,0,0,"Vous serez sur la route cet été? Avant de partir, vérifiez si votre véhicule fait l’objet d’un rappel!",[],['http://ow.ly/gvkZ30dICWw'],Vous serez sur la route cet Avant de partir rifiez si votre hicule fait objet un rappel,"['Vous', 'serez', 'sur', 'la', 'route', 'cet', 'Avant', 'de', 'partir', 'rifiez', 'si', 'votre', 'hicule', 'fait', 'objet', 'un', 'rappel']","[u'vous', u'serez', u'sur', 'la', u'rout', u'cet', u'avant', 'de', u'partir', u'rifiez', 'si', u'votr', u'hicul', u'fait', u'objet', 'un', u'rappel']"
372,377625007887_10155591451422888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155591451422888/?type=3,2017-08-01 13:01:16,2,2,7,2,0,0,0,0,0,0,Rappel : Voitures Infiniti. Défaut possible lié au module de commande de la pompe à carburant.,[],['http://ow.ly/JT1230e3HHS'],Rappel Voitures Infiniti faut possible au module de commande de la pompe carburant,"['Rappel', 'Voitures', 'Infiniti', 'faut', 'possible', 'au', 'module', 'de', 'commande', 'de', 'la', 'pompe', 'carburant']","[u'rappel', u'voitur', u'infin', u'faut', u'possibl', 'au', u'modul', 'de', u'command', 'de', 'la', u'pomp', u'carbur']"
373,377625007887_10155590639957888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155590639957888/?type=3,2017-08-01 07:00:55,2,5,0,2,0,0,0,0,0,0,"Mardi-devinette : Quel est le nom du dirigeable qui est arrivé à Saint-Hubert, au Québec, en ce jour en ? A. Silver Dart B. R-100 Zeppelin C. King Air C90A D. Bell",[],[],Mardi devinette Quel est le nom du dirigeable qui est Saint Hubert au bec en ce jour en Silver Dart 100 Zeppelin King Air C90A Bell,"['Mardi', 'devinette', 'Quel', 'est', 'le', 'nom', 'du', 'dirigeable', 'qui', 'est', 'Saint', 'Hubert', 'au', 'bec', 'en', 'ce', 'jour', 'en', 'Silver', 'Dart', '100', 'Zeppelin', 'King', 'Air', 'C90A', 'Bell']","[u'mardi', u'devinett', u'quel', u'est', 'le', u'nom', 'du', u'dirig', u'qui', u'est', u'saint', u'hubert', 'au', u'bec', 'en', 'ce', u'jour', 'en', u'silver', u'dart', u'100', u'zeppelin', u'king', u'air', u'c90a', u'bell']"
374,377625007887_10155589525492888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155589525492888/?type=3,2017-07-31 19:00:39,1,0,14,0,1,0,0,0,0,0,Vous vous demandez ce que vous pouvez apporter en avion? Voici une liste de ce qui est INTERDIT :,[],['http://ow.ly/S6gm30cWLsV'],demandez pouvez apporter avion Voici liste INTERDIT,"['demandez', 'pouvez', 'apporter', 'avion', 'Voici', 'liste', 'INTERDIT']","[u'demandez', u'pouvez', u'apport', u'avion', u'voici', u'list', u'interdit']"
375,377625007887_10155589151132888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155589151132888/?type=3,2017-07-31 16:00:57,3,0,11,3,0,0,0,0,0,0,Rappel : Véhicules Ford et Lincoln. Des boulons mal trempés pourraient avoir été utilisés pour installer les dossiers de siège et les ceintures de sécurité.,[],['http://ow.ly/VSvU30e3Bsf'],Rappel hicules Ford et Lincoln Des boulons mal pourraient avoir pour installer les dossiers de ge et les ceintures de,"['Rappel', 'hicules', 'Ford', 'et', 'Lincoln', 'Des', 'boulons', 'mal', 'pourraient', 'avoir', 'pour', 'installer', 'les', 'dossiers', 'de', 'ge', 'et', 'les', 'ceintures', 'de']","[u'rappel', u'hicul', u'ford', 'et', u'lincoln', u'des', u'boulon', u'mal', u'pourraient', u'avoir', u'pour', u'instal', u'les', u'dossier', 'de', 'ge', 'et', u'les', u'ceintur', 'de']"
