token,tok_freq,tok_freq_perc,stemmer,stem_freq,stem_freq_perc
de,17,0.15178571428571427,de,16.0,0.14285714285714285
le,12,0.10714285714285714,le,12.0,0.10714285714285714
la,11,0.09821428571428571,la,11.0,0.09821428571428571
est,11,0.09821428571428571,vous,10.0,0.08928571428571429
vous,11,0.09821428571428571,merci,10.0,0.08928571428571429
merci,10,0.08928571428571429,et,10.0,0.08928571428571429
et,10,0.08928571428571429,est,10.0,0.08928571428571429
pour,10,0.08928571428571429,pour,10.0,0.08928571428571429
oui,8,0.07142857142857142,oui,8.0,0.07142857142857142
je,7,0.0625,je,7.0,0.0625
il,7,0.0625,il,7.0,0.0625
en,7,0.0625,en,7.0,0.0625
des,6,0.05357142857142857,des,6.0,0.05357142857142857
plus,6,0.05357142857142857,plus,6.0,0.05357142857142857
que,5,0.044642857142857144,que,5.0,0.044642857142857144
les,4,0.03571428571428571,bien,4.0,0.03571428571428571
bravo,4,0.03571428571428571,ce,4.0,0.03571428571428571
une,4,0.03571428571428571,quip,4.0,0.03571428571428571
ce,4,0.03571428571428571,une,4.0,0.03571428571428571
bien,4,0.03571428571428571,combien,4.0,0.03571428571428571
sur,4,0.03571428571428571,navir,4.0,0.03571428571428571
pas,4,0.03571428571428571,sur,4.0,0.03571428571428571
quipe,4,0.03571428571428571,les,4.0,0.03571428571428571
combien,4,0.03571428571428571,bravo,4.0,0.03571428571428571
tous,3,0.026785714285714284,pas,4.0,0.03571428571428571
navire,3,0.026785714285714284,travail,3.0,0.026785714285714284
tremblay,3,0.026785714285714284,bell,3.0,0.026785714285714284
belle,3,0.026785714285714284,tout,3.0,0.026785714285714284
nous,3,0.026785714285714284,avec,3.0,0.026785714285714284
davie,3,0.026785714285714284,tous,3.0,0.026785714285714284
tout,3,0.026785714285714284,tremblay,3.0,0.026785714285714284
votre,3,0.026785714285714284,du,3.0,0.026785714285714284
bonjour,3,0.026785714285714284,votr,3.0,0.026785714285714284
possible,3,0.026785714285714284,ca,3.0,0.026785714285714284
ca,3,0.026785714285714284,davi,3.0,0.026785714285714284
bec,3,0.026785714285714284,bec,3.0,0.026785714285714284
avec,3,0.026785714285714284,un,3.0,0.026785714285714284
semble,3,0.026785714285714284,ne,3.0,0.026785714285714284
du,3,0.026785714285714284,moi,3.0,0.026785714285714284
un,3,0.026785714285714284,sembl,3.0,0.026785714285714284
ne,3,0.026785714285714284,tu,3.0,0.026785714285714284
ai,3,0.026785714285714284,inform,3.0,0.026785714285714284
tu,3,0.026785714285714284,nous,3.0,0.026785714285714284
bureau,2,0.017857142857142856,bonjour,3.0,0.026785714285714284
lancement,2,0.017857142857142856,ai,3.0,0.026785714285714284
non,2,0.017857142857142856,possibl,3.0,0.026785714285714284
personnel,2,0.017857142857142856,es,2.0,0.017857142857142856
sonars,2,0.017857142857142856,date,2.0,0.017857142857142856
za3ma,2,0.017857142857142856,avez,2.0,0.017857142857142856
tard,2,0.017857142857142856,si,2.0,0.017857142857142856
part,2,0.017857142857142856,mai,2.0,0.017857142857142856
apres,2,0.017857142857142856,alexandr,2.0,0.017857142857142856
hui,2,0.017857142857142856,se,2.0,0.017857142857142856
respect,2,0.017857142857142856,qui,2.0,0.017857142857142856
temps,2,0.017857142857142856,non,2.0,0.017857142857142856
mais,2,0.017857142857142856,dan,2.0,0.017857142857142856
soutien,2,0.017857142857142856,hui,2.0,0.017857142857142856
dans,2,0.017857142857142856,vill,2.0,0.017857142857142856
avez,2,0.017857142857142856,bureau,2.0,0.017857142857142856
mario,2,0.017857142857142856,part,2.0,0.017857142857142856
toujours,2,0.017857142857142856,lit,2.0,0.017857142857142856
qui,2,0.017857142857142856,tard,2.0,0.017857142857142856
hot,2,0.017857142857142856,personnel,2.0,0.017857142857142856
quoi,2,0.017857142857142856,an,2.0,0.017857142857142856
se,2,0.017857142857142856,temp,2.0,0.017857142857142856
moi,2,0.017857142857142856,meilleur,2.0,0.017857142857142856
date,2,0.017857142857142856,regard,2.0,0.017857142857142856
si,2,0.017857142857142856,long,2.0,0.017857142857142856
ngcc,2,0.017857142857142856,lien,2.0,0.017857142857142856
bateaux,2,0.017857142857142856,bateaux,2.0,0.017857142857142856
bateau,2,0.017857142857142856,chantier,2.0,0.017857142857142856
bon,2,0.017857142857142856,rest,2.0,0.017857142857142856
retour,2,0.017857142857142856,verri,2.0,0.017857142857142856
sabrina,2,0.017857142857142856,fill,2.0,0.017857142857142856
es,2,0.017857142857142856,grand,2.0,0.017857142857142856
faire,2,0.017857142857142856,respect,2.0,0.017857142857142856
lit,2,0.017857142857142856,ngcc,2.0,0.017857142857142856
long,2,0.017857142857142856,hot,2.0,0.017857142857142856
go,2,0.017857142857142856,fair,2.0,0.017857142857142856
ans,2,0.017857142857142856,toujour,2.0,0.017857142857142856
veux,2,0.017857142857142856,sonar,2.0,0.017857142857142856
verry,2,0.017857142857142856,sabrina,2.0,0.017857142857142856
ville,2,0.017857142857142856,bateau,2.0,0.017857142857142856
alexandre,2,0.017857142857142856,mario,2.0,0.017857142857142856
informations,2,0.017857142857142856,quoi,2.0,0.017857142857142856
lien,2,0.017857142857142856,lancement,2.0,0.017857142857142856
reste,2,0.017857142857142856,vie,2.0,0.017857142857142856
tre,2,0.017857142857142856,apr,2.0,0.017857142857142856
vie,2,0.017857142857142856,go,2.0,0.017857142857142856
grand,2,0.017857142857142856,soutien,2.0,0.017857142857142856
plein,1,0.008928571428571428,tre,2.0,0.017857142857142856
air,1,0.008928571428571428,retour,2.0,0.017857142857142856
