,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
21,21,812021567685357568,2016-12-22 19:46:43,['https://t.co\xe2\x80\xa6'],RT @Transport_gc: #ICYMI- #Santa renewed his commercial pilot’s license! Watch what happened behind the scenes during his exam https://t.co…,RT ICYMI Santa renewed commercial license Watch happened behind scenes exam https,"['#ICYMI', '#Santa']",515,0,515,Environmental,en,-0.2,Neutral,ec_minister_tweeter,"['ice', 'mer']"
86,86,812322869124407296,2016-12-23 15:43:58,"['https://t.co/FnfykN9lEa', 'https://t.co/1pKlNtzPNM']",RT @ScienceMin: #GoC scientists made it to the #NorthPole &amp; were greeted by #SantaClaus https://t.co/FnfykN9lEa https://t.co/1pKlNtzPNM,RT ScienceMin GoC scientists made NorthPole amp greeted SantaClaus https co FnfykN9lEa https co 1pKlNtzPNM,"['#GoC', '#NorthPole', '#SantaClaus']",229,0,229,Environmental,en,0.0,Neutral,ec_minister_tweeter,['or']
109,109,810930979963629568,2016-12-19 19:33:06,['https://t.co/rDTVyKvQCk'],.@ClaraHughes and I are ready to visit @ParksCanada places with our FREE #DiscoveryPass! Get yours and #ShowUsYourPass!!! #Canada150 https://t.co/rDTVyKvQCk,ClaraHughes ready visit ParksCanada places FREE DiscoveryPass Get ShowUsYourPass Canada150 https co rDTVyKvQCk,"['#DiscoveryPass', '#ShowUsYourPass', '#Canada150']",46,142,188,Environmental,en,0.58828125,Positive,ec_minister_tweeter,['park']
141,141,811581344753086464,2016-12-21 14:37:25,[],RT @CanadianPM: PM Trudeau &amp; @POTUS Obama announced that the Arctic will be protected against future offshore oil and gas licensing: https:…,RT CanadianPM PM Trudeau amp POTUS Obama announced Arctic protected future offshore oil gas licensing https,[],158,0,158,Environmental,en,0.0,Neutral,ec_minister_tweeter,"['eau', 'gas', 'or', 'ice']"
145,145,814508063273185281,2016-12-29 16:27:09,['https://t.co/SpGvmrUUPx'],RT @canada150th: One of the biggest celebrations in this country's history is about to begin! #Canada150 https://t.co/SpGvmrUUPx,RT canada150th One biggest celebrations country history begin Canada150 https co SpGvmrUUPx,['#Canada150'],156,0,156,Environmental,en,0.0,Neutral,ec_minister_tweeter,['or']
147,147,814168321977356288,2016-12-28 17:57:09,['https://t.co/X15AIKlbaQ'],RT @csa_asc: These pictures are a must-see. #YearinReview2016 #ThisHappened https://t.co/X15AIKlbaQ,RT pictures must see YearinReview2016 ThisHappened https co X15AIKlbaQ,"['#YearinReview2016', '#ThisHappened']",154,0,154,unknown,en,0.0,Neutral,ec_minister_tweeter,
188,188,811569930172821504,2016-12-21 13:52:04,[],RT @CanadianPM: The $1.5B Oceans Protection Plan announced by PM Trudeau in November will make Canada a world-leader in marine safety. http…,RT CanadianPM 5B Oceans Protection Plan announced PM Trudeau November make Canada world leader marine safety,[],133,0,133,Environmental,en,0.0,Neutral,ec_minister_tweeter,"['eau', 'oceans', 'marine', 'or']"
194,194,814147868953116672,2016-12-28 16:35:52,[],"RT @canada150th: 4 more sleeps and 4 themes for 2017: Diversity and Inclusion, Reconciliation with Indigenous People, Youth and Environment…",RT canada150th sleeps themes 2017 Diversity Inclusion Reconciliation Indigenous People Youth,[],131,0,131,Social,en,0.5,Positive,ec_minister_tweeter,"['diversity', 'indigenous']"
266,266,811673612205879297,2016-12-21 20:44:03,['https://t.co/qc35Pq\xe2\x80\xa6'],"RT @UNFCCC: ⚡️ A look back at how the historic #ParisAgreement on #ClimateAction went into force this year, by @UNFCCC

https://t.co/qc35Pq…",RT UNFCCC look back historic ParisAgreement ClimateAction went force year UNFCCC https co,"['#ParisAgreement', '#ClimateAction']",104,0,104,Environmental,en,0.0,Neutral,ec_minister_tweeter,"['climate', 'or', 'climat']"
331,331,811565688145973248,2016-12-21 13:35:12,['https://t.co/8E0m75QLw7'],Happy #FirstDayOfWinter! What outdoor activities will you enjoy this season? https://t.co/8E0m75QLw7,Happy FirstDayOfWinter outdoor activities enjoy season https co 8E0m75QLw7,['#FirstDayOfWinter'],30,61,91,Environmental,en,0.7,Positive,ec_minister_tweeter,['or']
416,416,811945660765245440,2016-12-22 14:45:05,['https://t.co/YuOzakX7Qo'],#TBT: Canada is accelerating the phase-out of coal-fired power plants. #CANClimateAction https://t.co/YuOzakX7Qo,TBT Canada accelerating phase coal fired power plants CANClimateAction https co YuOzakX7Qo,"['#TBT', '#CANClimateAction']",34,46,80,Environmental,en,0.0,Neutral,ec_minister_tweeter,"['plants', 'climate', 'climat']"
424,424,814921299898273796,2016-12-30 19:49:13,['https://t.co/pvSyLvqW'],RT @canada150th: Discover a variety of events and activities as vast as the country itself. #Canada150 #AcrossCanada https://t.co/pvSyLvqW8d,RT canada150th Discover variety events activities vast country Canada150 AcrossCanada https co pvSyLvqW8d,"['#Canada150', '#AcrossCanada']",79,0,79,unknown,en,0.0,Neutral,ec_minister_tweeter,
443,443,811200782733377536,2016-12-20 13:25:12,['https://t.co/0ppqN8zl8X'],Canada was proud to ratify the #ParisAgreement and we will continue to work with partners like China in its implementation. https://t.co/0ppqN8zl8X,Canada proud ratify ParisAgreement continue work partners like China implementation https co 0ppqN8zl8X,['#ParisAgreement'],31,45,76,Environmental,en,0.8,Positive,ec_minister_tweeter,['or']
