,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
25,25,824603959067287552,2017-01-26 13:04:38,['https://t.co/PU8HTpMnXh'],RT @GCC_CCG: #EnCeJour la #GCC a été créée en 1962. #GCCFière de célébrer son 55e anniversaire. #GCC55 #Canada150 https://t.co/PU8HTpMnXh,RT EnCeJour la GCC en 1962 de brer son 55e anniversaire GCC55 Canada150 https co PU8HTpMnXh,"['#EnCeJour', '#GCC', '#GCCFi', '#GCC55', '#Canada150']",11,0,11,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,['air']
89,89,816303464515072000,2017-01-03 15:21:26,['https://t.co/Jq\xe2\x80\xa6'],RT @GCC_CCG: Jody Thomas célèbre son 2e anniversaire en tant que 1re femme Commissaire de la #GCC. #Forte #GC2020 #GCCFière https://t.co/Jq…,RT Jody Thomas bre son 2e anniversaire en tant que 1re femme Commissaire de la GCC Forte GC2020 https co,"['#GCC', '#Forte', '#GC2020', '#GCCFi']",7,0,7,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,"['or', 'air']"
113,113,825065922553577472,2017-01-27 19:40:19,['https://t.co/9ueQIznVIe'],Regardez le NGCC #HenryLarsen évoluant la nuit dans le passage après une journée réussie d’#EssaisEnMer #GCC https://t.co/9ueQIznVIe,Regardez le NGCC HenryLarsen voluant la nuit dans le passage une ussie EssaisEnMer GCC https co 9ueQIznVIe,"['#HenryLarsen', '#EssaisEnMer', '#GCC']",3,3,6,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,['mer']
139,139,825019980605452290,2017-01-27 16:37:46,['https://t.co/J1hWeBN5m'],Mettez vos bouchons d’oreille pour visiter la salle des moteurs du NGCC #HenryLarsen. #GCC. #EssaisEnMer https://t.co/J1hWeBN5m0,Mettez vos bouchons oreille pour visiter la salle des moteurs du NGCC HenryLarsen GCC EssaisEnMer https co J1hWeBN5m0,"['#HenryLarsen', '#GCC', '#EssaisEnMer']",4,2,6,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,"['or', 'mer']"
146,146,819629653577138177,2017-01-12 19:38:32,[],RT @Transports_gc: #PlanDeProtectionDesOcéans: Essai et application de techno d’intervention en cas de déversement le long de #NosCôtes htt…,RT ans Essai et application de techno intervention en cas de versement le long de tes,"['#PlanDeProtectionDesOc', '#NosC']",6,0,6,unknown,fr,-0.05,Neutral,MPO_TNL_tweeter,
155,155,819184758731264001,2017-01-11 14:10:40,['https://t.co/PzWEnejPak'],RT @Greffier_GC: Je suis fier que @MPO_DFO ait été choisi comme un des meilleurs employeurs de jeunes au Canada https://t.co/PzWEnejPak htt…,RT Je suis fier que ait choisi comme un des meilleurs employeurs de jeunes au Canada https co PzWEnejPak,[],6,0,6,Social,fr,0.0,Neutral,MPO_TNL_tweeter,['jeunes']
172,172,824307889976315904,2017-01-25 17:28:10,['https://t.co/\xe2\x80\xa6'],"RT @MPO_Science: MPO fait des recherches sur la biodiv., eau douce, océans, habitat du poisson, espèces envahis. &amp; génomique: https://t.co/…",RT MPO fait des recherches sur la biodiv eau douce ans habitat du poisson ces envahis amp nomique https co,[],5,0,5,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,['eau']
256,256,816351653121183750,2017-01-03 18:32:55,['https://t.co/hRMzZBbvD4'],Regardez le NGCC #GeorgeRPearkes mener ses opérations de #déglaçage dans la Basse Côte-Nord du Québec. Images: Blair Banton. @MPO_GCC_Quebec https://t.co/hRMzZBbvD4,Regardez le NGCC GeorgeRPearkes mener ses rations de age dans la Basse te Nord du bec Images Blair Banton https co hRMzZBbvD4,"['#GeorgeRPearkes', '#d']",3,1,4,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,"['or', 'air']"
271,271,818487562079768576,2017-01-09 16:00:16,[],RT @GCC_CCG: «En #2017 nous célébrons #Canada150 &amp; #GCC55. Faites-en une année épique! » dit la commissaire Thomas #GCCFière #LundiMotivati…,RT En 2017 nous brons Canada150 amp GCC55 Faites en une pique dit la commissaire Thomas,"['#2017', '#Canada150', '#GCC55', '#GCCFi', '#LundiMotivati']",4,0,4,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,['air']
376,376,817395837886144513,2017-01-06 15:42:08,['https://t.co/hAD3E3jJWY'],RT @Transports_gc: Vous avez vu quelque chose dans votre collectivité côtière? #CestLouche? Appelez la @GCC_CCG! https://t.co/hAD3E3jJWY ht…,RT Vous avez vu quelque chose dans votre CestLouche Appelez la https co hAD3E3jJWY,['#CestLouche'],3,0,3,unknown,fr,0.0,Neutral,MPO_TNL_tweeter,
