,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
10,10,798775163588850_1186026591530370,2017-10-20 11:15:09,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1186026591530370/?type=3,Une nouvelle méthode de traite simple et peu coûteuse n’entraîne aucune baisse significative de la production laitière et permet aux producteurs de faire des économies en frais vétérinaires étant donné que leurs animaux ont moins de problèmes de santé. Pour plus d’info : http://ow.ly/pGPP30g1aDZ,Une nouvelle méthode de traite simple et peu coûteuse n’entraîne aucune baisse significative de la production laitière et permet aux producteurs de faire des économies en frais vétérinaires étant donné que leurs animaux ont moins de problèmes de santé. Pour plus d’info :,[],98,43,76,97,1,0,0,0,0,0,217,Environmental,fr,0.011693548387096776,AgricultureCanadienne_facebook,['air'],positive
13,13,798775163588850_1180847712048258,2017-10-11 11:02:52,https://www.facebook.com/AgricultureCanadienne/videos/1180847712048258/,"L’estomac artificiel, ou L’IViDiS, est une innovation du Centre de recherche et de développement sur les aliments d’Agriculture et Agroalimentaire Canada à St-Hyacinthe. Il permet aux chercheurs et à l’industrie de transformation d’aliments de mieux prévoir ce qui se passe vraiment dans le corps humain lorsqu’on introduit des aliments bioactifs. Jetez un coup d’œil à notre vidéo pour en apprendre davantage.  Encore mieux, venez à nos portes ouvertes ! ow.ly/VHZT30fNVU9","L’estomac artificiel, ou L’IViDiS, est une innovation du Centre de recherche et de développement sur les aliments d’Agriculture et Agroalimentaire Canada à St-Hyacinthe. Il permet aux chercheurs et à l’industrie de transformation d’aliments de mieux prévoir ce qui se passe vraiment dans le corps humain lorsqu’on introduit des aliments bioactifs. Jetez un coup d’œil à notre vidéo pour en apprendre davantage. Encore mieux, venez à nos portes ouvertes ! U9",[],34,3,81,31,0,3,0,0,0,0,118,Environmental,fr,0.0,AgricultureCanadienne_facebook,"['agriculture', 'or', 'vert', 'air']",neutral
18,18,798775163588850_1192179947581701,2017-10-30 14:01:21,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1192179947581701/?type=3,Bravo à notre chercheure Hélène Lapierre pour son titre de Commandeure de l'Ordre du Mérite agronomique décerné par Ordre des agronomes du Québec,Bravo à notre chercheure Hélène Lapierre pour son titre de Commandeure de l'Ordre du Mérite agronomique décerné par Ordre des agronomes du Québec,[],36,1,3,35,1,0,0,0,0,0,40,Environmental,fr,0.0,AgricultureCanadienne_facebook,['or'],neutral
19,19,798775163588850_1182050898594606,2017-10-16 12:00:00,https://www.facebook.com/AgricultureCanadienne/videos/1182050898594606/,"Lorsque nous cherchons à accroître le rendement d’un produit canadien comme la pomme de terre, nous devons parfois nous tourner vers une autre plante. Notre chercheuse, Mme Judith Nyiraneza (Ph. D.), se penche justement sur cet aspect : comment peut-on intégrer l’herbe du Soudan dans les rotations culturales pour améliorer le rendement des cultures de pommes de terre :","Lorsque nous cherchons à accroître le rendement d’un produit canadien comme la pomme de terre, nous devons parfois nous tourner vers une autre plante. Notre chercheuse, Mme Judith Nyiraneza (Ph. D.), se penche justement sur cet aspect : comment peut-on intégrer l’herbe du Soudan dans les rotations culturales pour améliorer le rendement des cultures de pommes de terre :",[],30,2,7,30,0,0,0,0,0,0,39,Social,fr,0.0,AgricultureCanadienne_facebook,['culture'],neutral
43,43,798775163588850_1182051788594517,2017-10-16 11:00:00,https://www.facebook.com/AgricultureCanadienne/videos/1182051788594517/,"Nous devons accroître les rendements des cultures tout en nous assurant d’obtenir la meilleure valeur nutritive pour les Canadiens. Écoutez notre chercheuse, Mme Nancy Ames (Ph. D.), parler des défis à relever pour créer des versions plus saines de divers produits, dont le pain :","Nous devons accroître les rendements des cultures tout en nous assurant d’obtenir la meilleure valeur nutritive pour les Canadiens. Écoutez notre chercheuse, Mme Nancy Ames (Ph. D.), parler des défis à relever pour créer des versions plus saines de divers produits, dont le pain :",[],13,2,1,13,0,0,0,0,0,0,16,Social,fr,0.0,AgricultureCanadienne_facebook,['culture'],neutral
44,44,798775163588850_1182052528594443,2017-10-16 13:00:00,https://www.facebook.com/AgricultureCanadienne/videos/1182052528594443/,"De petits cerisiers canadiens offrant des rendements plus élevés, voilà sur quoi se penche notre chercheuse Mme Suzanne Blatt (Ph. D.) Écoutez-la vous expliquer comment cela accroîtra la sécurité dans les vergers, exigera moins de main-d’œuvre et haussera la productivité :","De petits cerisiers canadiens offrant des rendements plus élevés, voilà sur quoi se penche notre chercheuse Mme Suzanne Blatt (Ph. D.) Écoutez-la vous eliquer comment cela accroîtra la sécurité dans les vergers, exigera moins de main-d’œuvre et haussera la productivité :",[],11,1,4,11,0,0,0,0,0,0,16,Economical,fr,0.0,AgricultureCanadienne_facebook,"['oil', 'rendement']",neutral
56,56,798775163588850_1180846398715056,2017-10-11 11:00:24,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1180846398715056/?type=3,Isabella Preston a créé près de 200 nouvelles espèces de fleurs adaptées au climat froid du Canada. Pour en savoir plus sur elle et sur d’autres Canadiennes en sciences : ow.ly/EUxr30fNOeK #Moisdelhistoiredesfemmes #prendresaplace,Isabella Preston a créé près de nouvelles espèces de fleurs adaptées au climat froid du Canada. Pour en savoir plus sur elle et sur d’autres Canadiennes en sciences :,"['#Moisdelhistoiredesfemmes', '#prendresaplace']",14,0,1,14,0,0,0,0,0,0,15,Environmental,fr,0.0,AgricultureCanadienne_facebook,['climat'],neutral
67,67,798775163588850_1181917138607982,2017-10-13 12:00:00,https://www.facebook.com/AgricultureCanadienne/videos/1181917138607982/,"Il y a de la science dans votre sandwich!! Regardez cette vidéo et vous verrez pourquoi les portes ouvertes de notre centre de recherche seront vraiment intéressantes! Le 14 octobre, vous êtes invités! http://ow.ly/xJeQ30fR8Yf","Il y a de la science dans votre sandwich!! Regardez cette vidéo et vous verrez pourquoi les portes ouvertes de notre centre de recherche seront vraiment intéressantes! Le octobre, vous êtes invités!",[],8,2,3,8,0,0,0,0,0,0,13,Environmental,fr,0.0,AgricultureCanadienne_facebook,"['or', 'vert']",neutral
78,78,798775163588850_1187964964669866,2017-10-23 12:10:10,https://www.facebook.com/notes/agriculture-et-agroalimentaire-canada/les-grandes-femmes-de-lhistoire-de-lagriculture/933929506740081/,Martine Dorais (Ph. D.) a reçu récemment un doctorat honorifique de l’Université des sciences agricoles de la Suède pour sa vision et son expertise dans le domaine de la serriculture durable. Renseignez-vous davantage sur sa contribution et celle d’autres femmes canadiennes à la recherche scientifique en agriculture : ow.ly/bSjU30g4ahw #Moisdelhistoiredesfemmes #prendresaplace,Martine Dorais (Ph. D.) a reçu récemment un doctorat honorifique de l’Université des sciences agricoles de la Suède pour sa vision et son eertise dans le domaine de la serriculture durable. Renseignez-vous davantage sur sa contribution et celle d’autres femmes canadiennes à la recherche scientifique en agriculture :,"['#Moisdelhistoiredesfemmes', '#prendresaplace']",12,0,0,12,0,0,0,0,0,0,12,Environmental,fr,0.0,AgricultureCanadienne_facebook,"['durable', 'agriculture', 'or']",neutral
83,83,798775163588850_1192096537590042,2017-10-30 12:00:33,http://ow.ly/MLfE30gdMMI,La fertilisation du sol peut jouer un rôle important dans la réduction de l’empreinte écologique des fermes laitières du Canada. Découvrez la recherche menée par nos scientifiques : ow.ly/MLfE30gdMMI,La fertilisation du sol peut jouer un rôle important dans la réduction de l’empreinte écologique des fermes laitières du Canada. Découvrez la recherche menée par nos scientifiques :,[],9,0,3,9,0,0,0,0,0,0,12,Economical,fr,0.0,AgricultureCanadienne_facebook,"['import', 'empreinte']",neutral
