,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
65,65,883120228472315_958015884316082,2016-06-16 14:05:16,http://ow.ly/2NyY301koyg,"You know that they're delicous, but Dr. Krista Power from our Guelph Research and Development Centre has discovered that eating pulses like lentils, chickpeas, beans and peas can improve your gut health too! Learn more about Dr. Power's research: http://ow.ly/2NyY301koyg","You know that they're delicous, but Dr. Krista Power from our Guelph Research and Development Centre has discovered that eating pulses like lentils, chickpeas, beans and peas can improve your gut health too! Learn more about Dr. Power's research:",[],13,0,28,13,0,0,0,0,0,0,41,Social,en,0.0,CanadianAgriculture_facebook,['health'],neutral
166,166,883120228472315_949887145128956,2016-06-03 14:46:14,https://www.facebook.com/CanadianAgriculture/photos/a.883133725137632.1073741827.883120228472315/949886918462312/?type=3,,,[],24,0,0,24,0,0,0,0,0,0,24,unknown,tl,0.0,CanadianAgriculture_facebook,,neutral
175,175,883120228472315_953600618090942,2016-06-09 13:45:19,http://ow.ly/sez73015H3B,"AAFC has its first certified organic research plot. Located at the Harrington RDC, the plot is AAFC's first to be certified organic by a third-party auditor! Check out our plans for this unique research opportunity: http://ow.ly/sez73015H3B","AAFC has its first certified organic research plot. Located at the Harrington RDC, the plot is AAFC's first to be certified organic by a third-party auditor! Check out our plans for this unique research opportunity:",[],18,0,5,18,0,0,0,0,0,0,23,Environmental,en,0.0,CanadianAgriculture_facebook,['or'],neutral
226,226,883120228472315_957248594392811,2016-06-15 10:00:31,http://ow.ly/Ddnq301hPEp,Our scientists have found a way to help dairy farmers save money and help the environment at the same time. Learn more: http://ow.ly/Ddnq301hPEp,Our scientists have found a way to help dairy farmers save money and help the environment at the same time. Learn more:,[],5,0,15,5,0,0,0,0,0,0,20,Environmental,en,0.0,CanadianAgriculture_facebook,"['mer', 'or', 'air']",neutral
227,227,883120228472315_951772274940443,2016-06-06 13:55:11,https://youtu.be/7lKTdoYBpe4,"We keep 115,000 different seed types in the Canadian Clonal Genebank. It's like a library of agricultural genetic diversity! Researchers can access existing and heritage crop varieties, find beneficial genes, and breed those traits into the next generation of crops.","We keep ,000 different seed types in the Canadian Clonal Genebank. It's like a library of agricultural genetic diversity! Researchers can access existing and heritage crop varieties, find beneficial genes, and breed those traits into the next generation of crops.",[],16,1,3,16,0,0,0,0,0,0,20,Social,en,0.0,CanadianAgriculture_facebook,"['diversity', 'library']",neutral
256,256,883120228472315_956702261114111,2016-06-14 14:10:26,http://ow.ly/12g9301fOMl,"Cranberries have long been used in human nutrition and are reported to have various human health benefits. If they're good for us, could they be good for poultry too? Dr. Moussa S. Diarra from our Guelph Research and Development Centre has been looking into this question. Learn about his work: http://ow.ly/12g9301fOMl","Cranberries have long been used in human nutrition and are reported to have various human health benefits. If they're good for us, could they be good for poultry too? Dr. Moussa S. Diarra from our Guelph Research and Development Centre has been looking into this question. Learn about his work:",[],13,1,4,12,0,1,0,0,0,0,18,Social,en,0.0,CanadianAgriculture_facebook,['health'],neutral
284,284,883120228472315_956588997792104,2016-06-14 10:40:01,http://ow.ly/KRNC301fC4Z,Dr. Harvey Voldeng from our Ottawa Research and Development Centre was awarded the 2015 Seed of the Year award for the Maple Series soybean. Learn more about Dr. Voldeng and how he's contributed to agricultural innovation in Canada: http://ow.ly/KRNC301fC4Z,Dr. Harvey Voldeng from our Ottawa Research and Development Centre was awarded the Seed of the Year award for the Maple Series soybean. Learn more about Dr. Voldeng and how he's contributed to agricultural innovation in Canada:,[],13,2,1,13,0,0,0,0,0,0,16,Economical,en,0.0,CanadianAgriculture_facebook,['innovation'],neutral
336,336,883120228472315_953041521480185,2016-06-08 15:05:20,https://youtu.be/yLNJfN2JV9A,Our researchers have found that 1 kg of Canadian beef created 15% fewer greenhouse gas emissions in 2011 compared to 1981.,Our researchers have found that kg of Canadian beef created % fewer greenhouse gas emissions in compared to .,[],11,1,2,11,0,0,0,0,0,0,14,Environmental,en,0.0,CanadianAgriculture_facebook,"['gas', 'emissions ', 'greenhouse gas']",neutral
463,463,883120228472315_956652034452467,2016-06-14 12:25:10,https://youtu.be/tieLa1Duqhs,"Click beetles can ruin a potato crop, but  Dr. Christine Noronha is working with producers in PEI, using brown mustard to control the pest. Thanks to these findings, wireworms are becoming more manageable. Learn more about Dr. Noronha's work:","Click beetles can ruin a potato crop, but Dr. Christine Noronha is working with producers in PEI, using brown mustard to control the pest. Thanks to these findings, wireworms are becoming more manageable. Learn more about Dr. Noronha's work:",[],7,0,3,7,0,0,0,0,0,0,10,Environmental,en,0.0,CanadianAgriculture_facebook,['or'],neutral
505,505,883120228472315_955919957859008,2016-06-13 10:50:16,http://ow.ly/VAbM301cPVB,Dr. Judith Nyiraneza and her colleagues at the Charlottetown Research Centre in PEI are part of a large study on enhancing productivity and sustainability of potato production in Canada. Learn more about their work with Sorghum grass: http://ow.ly/VAbM301cPVB,Dr. Judith Nyiraneza and her colleagues at the Charlottetown Research Centre in PEI are part of a large study on enhancing productivity and sustainability of potato production in Canada. Learn more about their work with Sorghum grass:,[],6,0,3,6,0,0,0,0,0,0,9,Environmental,en,0.0,CanadianAgriculture_facebook,['or'],neutral
