,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
9,9,909062009093853184,2017-09-16 14:30:47,['https://t.co/Ni5HYPWiqQ'],RT @UN: Happy #OzoneDay! Protecting the ozone layer required all of us coming together-- we are all #OzoneHeroes. https://t.co/Ni5HYPWiqQ h…,RT UN Happy OzoneDay Protecting ozone layer required us coming together OzoneHeroes https co Ni5HYPWiqQ,"['#OzoneDay', '#OzoneHeroes']",684,0,684,unknown,en,1.0,Positive,environmentca_tweeter,
14,14,909564930659176449,2017-09-17 23:49:13,"['https://t.co/rpHyUGB0EE', 'https://t.co/h3E6DzEwN']","RT @UN: What will your leader say at the #UNGA this year? News, live coverage &amp; more: https://t.co/rpHyUGB0EE https://t.co/h3E6DzEwN0",RT UN leader say UNGA year News live coverage amp https co rpHyUGB0EE https co h3E6DzEwN0,['#UNGA'],557,0,557,unknown,en,0.3181818181818182,Neutral,environmentca_tweeter,
23,23,905485144068423684,2017-09-06 17:37:36,['https://t.co/WCvF8bTfqN'],"RT @UNEP: Marine litter affects habitats, ecosystems &amp; biodiversity. 
Let's #BeatPollution together: https://t.co/WCvF8bTfqN
#CleanSeas htt…",RT UNEP Marine litter affects habitats ecosystems amp biodiversity Let BeatPollution together https co WCvF8bTfqN CleanSeas,"['#BeatPollution', '#CleanSeas']",422,0,422,Environmental,en,0.0,Neutral,environmentca_tweeter,"['ecosystem', 'biodiversity', 'marine', 'clean', 'pollution']"
45,45,911001368793579520,2017-09-21 22:57:06,['https://t.co/4uv\xe2\x80\xa6'],"RT @CanadianPM: PM Trudeau reiterates Canada’s commitment to advancing human rights, diversity and inclusion at the #UNGA. https://t.co/4uv…",RT CanadianPM PM Trudeau reiterates commitment advancing human rights diversity inclusion UNGA https co,['#UNGA'],312,0,312,Social,en,0.0,Neutral,environmentca_tweeter,"['human rights', 'diversity']"
54,54,909113437875261440,2017-09-16 17:55:08,['https://t.co/pNqnT8m5Rn'],RT @UNFCCC: Thanks @NASA and @NOAA for your commitment to #climate protection #OzoneDay https://t.co/pNqnT8m5Rn,RT UNFCCC Thanks NASA NOAA commitment climate protection OzoneDay https co pNqnT8m5Rn,"['#climate', '#OzoneDay']",262,0,262,Environmental,en,0.2,Neutral,environmentca_tweeter,"['climate', 'climat']"
64,64,913012874393645056,2017-09-27 12:10:06,['https://t.co/x9KrnQ\xe2\x80\xa6'],RT @CanadianPM: Aged 16-24? Want to make a difference in your community and country? Apply for the #PMYouthCouncil now! https://t.co/x9KrnQ…,RT CanadianPM Aged 16 24 Want make difference community country Apply PMYouthCouncil https co,['#PMYouthCouncil'],212,0,212,Social,en,-0.125,Neutral,environmentca_tweeter,['community']
66,66,912779100078657536,2017-09-26 20:41:10,['https://t.co/8gk8zNYfpP'],RT @CanadianPM: Prime Minister Justin Trudeau announces Dr. Mona Nemer as Canada’s new Chief Science Advisor: https://t.co/8gk8zNYfpP,RT CanadianPM Prime Minister Justin Trudeau announces Dr Mona Nemer new Chief Science Advisor https co 8gk8zNYfpP,[],210,0,210,Environmental,en,0.13636363636363635,Neutral,environmentca_tweeter,"['eau', 'or', 'mer']"
67,67,911213841110978560,2017-09-22 13:01:23,['https://t.co/Q1xzYkc93'],We’re already falling for #autumn! Happy #FirstDayofFall! 😍 🍂🍁 https://t.co/Q1xzYkc93C,already falling autumn Happy FirstDayofFall https co Q1xzYkc93C,"['#autumn', '#FirstDayofFall']",75,132,207,unknown,en,1.0,Positive,environmentca_tweeter,
83,83,908753337910251520,2017-09-15 18:04:14,['https://t.co/Q8oJiMnroN'],"""If we keep working together we can achieve great success in our fight against #ClimateChange"" - @ec_minister #OzoneHeroes https://t.co/Q8oJiMnroN",keep working together achieve great success fight ClimateChange OzoneHeroes https co Q8oJiMnroN,"['#ClimateChange', '#OzoneHeroes']",69,118,187,Environmental,en,0.55,Positive,environmentca_tweeter,"['climate', 'or', 'climat']"
92,92,905501418441895937,2017-09-06 18:42:16,"['https://t.co/2MP0tFaxiv', 'https://t.co/gVbGqjWmLo']",RT @CanadianPM: The #PMYouthCouncil is looking for new members! Apply today: https://t.co/2MP0tFaxiv #BacktoSchool https://t.co/gVbGqjWmLo,RT CanadianPM PMYouthCouncil looking new members Apply today https co 2MP0tFaxiv BacktoSchool https co gVbGqjWmLo,"['#PMYouthCouncil', '#BacktoSchool']",177,0,177,unknown,en,0.17045454545454544,Neutral,environmentca_tweeter,
