,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
8,8,798775163588850_1007044222761942,2017-01-17 15:02:45,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1007044222761942/?type=3,"Nouvelles sur les programmes, le commerce, l’innovation et plus encore. Abonnez-vous! http://ow.ly/8yIq3085Z3S","Nouvelles sur les programmes, le commerce, l’innovation et plus encore. Abonnez-vous!",[],230,5,72,224,4,0,0,0,2,0,307,Economical,fr,0.0,AgricultureCanadienne_facebook,"['commerce', 'innovation']",neutral
37,37,798775163588850_999364773529887,2017-01-05 13:30:26,https://youtu.be/oz0s7VPaWDM,Nos chercheurs ont mis au point un nouveau système d’éclairage des serres en combinant les technologies SHP et DEL. Les résultats révèlent que ce système peut améliorer le rendement et la valeur nutritionnelle des cultures de serre. Renseignez-vous sur cette découverte : https://youtu.be/oz0s7VPaWDM,Nos chercheurs ont mis au point un nouveau système d’éclairage des serres en combinant les technologies SHP et DEL. Les résultats révèlent que ce système peut améliorer le rendement et la valeur nutritionnelle des cultures de serre. Renseignez-vous sur cette découverte :,[],7,1,10,7,0,0,0,0,0,0,18,Environmental,fr,0.0,AgricultureCanadienne_facebook,"['eau', 'or', 'vert', 'air']",neutral
39,39,798775163588850_1002308549902176,2017-01-10 12:10:12,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1002308549902176/?type=3,"Saviez-vous que le secteur agricole nous alimente, crée de l’emploi et compte pour plus de 100 millions de dollars dans l’économie canadienne? Apprenez-en davantage et aidez-nous à célébrer 150 ans d’agriculture : http://www.agr.gc.ca/150agriculture #Canada150","Saviez-vous que le secteur agricole nous alimente, crée de l’emploi et compte pour plus de millions de dollars dans l’économie canadienne? Apprenez-en davantage et aidez-nous à célébrer ans d’agriculture :",['#Canada150'],10,2,5,10,0,0,0,0,0,0,17,Environmental,fr,0.0,AgricultureCanadienne_facebook,['agriculture'],neutral
47,47,798775163588850_1002867003179664,2017-01-11 11:45:20,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1002867003179664/?type=3,"Quel est le nombre approximatif de fermes laitières au Canada?
A) 11 350 B) 13 510 C) 15 103",Quel est le nombre approximatif de fermes laitières au Canada? A) B) C),[],10,6,0,8,1,0,0,0,1,0,16,unknown,fr,0.0,AgricultureCanadienne_facebook,,neutral
73,73,798775163588850_999960733470291,2017-01-06 13:49:18,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/999960733470291/?type=3,Découvrez comment des chercheurs canadiens aident l’industrie avicole à produire des poulets de qualité : ow.ly/pXyI307L7yH,Découvrez comment des chercheurs canadiens aident l’industrie avicole à produire des poulets de qualité :,[],8,0,5,8,0,0,0,0,0,0,13,Economical,fr,0.0,AgricultureCanadienne_facebook,['industrie'],neutral
82,82,798775163588850_998089243657440,2017-01-03 13:59:01,https://www.facebook.com/AgricultureCanadienne/photos/a.798777310255302.1073741827.798775163588850/998089196990778/?type=3,,,[],9,2,1,8,1,0,0,0,0,0,12,unknown,tl,0.0,AgricultureCanadienne_facebook,,neutral
107,107,798775163588850_1016757655123932,2017-01-31 14:05:11,https://youtu.be/IobJhznF9aE,Vous pensez avoir créé la nouvelle tendance gastronomique? Mettez votre idée à l’essai dans le cadre de notre Programme industriel :,Vous pensez avoir créé la nouvelle tendance gastronomique? Mettez votre idée à l’essai dans le cadre de notre Programme industriel :,[],8,0,2,8,0,0,0,0,0,0,10,Economical,fr,0.0,AgricultureCanadienne_facebook,['industrie'],neutral
126,126,798775163588850_1011010459031985,2017-01-23 12:05:17,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1011010459031985/?type=3,"Bonne #journéedelatarte! Peu importe où vous vivez, vous pouvez célébrer la journée en dégustant une pointe de l’agriculture canadienne.","Bonne éedelatarte! Peu importe où vous vivez, vous pouvez célébrer la journée en dégustant une pointe de l’agriculture canadienne.",['#journ'],7,0,2,7,0,0,0,0,0,0,9,Environmental,fr,0.0,AgricultureCanadienne_facebook,"['agriculture', 'or']",neutral
170,170,798775163588850_1014186725381025,2017-01-27 12:10:18,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1014186725381025/?type=3,À la recherche d’une recette santé? Essayez notre pain de riz sauvage au miel et aux noix : http://ow.ly/boZF308q07v,À la recherche d’une recette santé? Essayez notre pain de riz sauvage au miel et aux noix :,[],8,0,0,8,0,0,0,0,0,0,8,unknown,fr,0.0,AgricultureCanadienne_facebook,,neutral
193,193,798775163588850_999901953476169,2017-01-06 12:01:27,,"Bonne journée du pommier! Où le premier pommier du Canada a-t-il été planté? 
A) vallée de l’Annapolis (N.-É.) 
B) escarpement du Niagara (Ontario)    
C) mont Royal (Québec)",Bonne journée du pommier! Où le premier pommier du Canada a-t-il été planté? A) vallée de l’Annapolis (N.-É.) B) escarpement du Niagara (Ontario) C) mont Royal (Québec),[],3,1,3,2,1,0,0,0,0,0,7,unknown,fr,0.0,AgricultureCanadienne_facebook,,neutral
