,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
0,0,863029100256124928,2017-05-12 13:52:26,['https://t.co/pBnIVA0kzB'],RT @DFO_Science: BREAKING: First-ever footage of #Narwhals using their tusks to feed in the #Arctic  #OdySci https://t.co/pBnIVA0kzB https:…,RT BREAKING First ever footage Narwhals using tusks feed Arctic OdySci https co pBnIVA0kzB https,"['#Narwhals', '#Arctic', '#OdySci']",1768,0,1768,Economical,en,0.0,Neutral,DFO_Central_tweeter,['arctic']
9,9,863060032648126465,2017-05-12 15:55:21,"['https://t.co/A5pYcnTblJ', 'https://t.co/5a3JGydM1v']","RT @DFO_Science: The #Narwhal use their tusk to hit and stun fish, then eat them https://t.co/A5pYcnTblJ https://t.co/5a3JGydM1v",RT Narwhal use tusk hit stun fish eat https co A5pYcnTblJ https co 5a3JGydM1v,['#Narwhal'],208,0,208,unknown,en,0.0,Neutral,DFO_Central_tweeter,
15,15,862661924902891522,2017-05-11 13:33:25,['https://t.co/GX0ebifLH'],RT @Canada: In honour of #MotherOceanDay we celebrate Canada's marine life from coast to coast to coast! #Canada150 https://t.co/GX0ebifLH8,RT Canada honour MotherOceanDay celebrate Canada marine life coast coast coast Canada150 https co GX0ebifLH8,"['#MotherOceanDay', '#Canada150']",132,0,132,Environmental,en,0.0,Neutral,DFO_Central_tweeter,"['marine', 'coast']"
20,20,860495614412500992,2017-05-05 14:05:16,"['https://t.co/XESaUlTnRW', 'https://t.co/JLsEOZAP']","Beluga Whales located in Cumberland Sound, in the Arctic, are now listed as Threatened. https://t.co/XESaUlTnRW https://t.co/JLsEOZAPuU",Beluga Whales located Cumberland Sound Arctic listed Threatened https co XESaUlTnRW https co JLsEOZAPuU,[],66,36,102,Economical,en,0.4,Positive,DFO_Central_tweeter,['arctic']
34,34,860967751468425217,2017-05-06 21:21:22,['https://t.co/9FhfHjhX8t'],"RT @NewsroomGC: Min Garneau’s statement on @Transport_gc supporting #GoC flood response efforts in #ON, #QC and #NB https://t.co/9FhfHjhX8t",RT NewsroomGC Min statement supporting GoC flood response efforts QC NB https co 9FhfHjhX8t,"['#GoC', '#ON', '#QC', '#NB']",70,0,70,Environmental,en,0.25,Neutral,DFO_Central_tweeter,['or']
51,51,865301867131281408,2017-05-18 20:23:36,[],RT @CCG_GCC: Our best wishes to players &amp; their families at the 2017 #MCMemorialCup tournament. It is truly an honour to sail with and deli…,RT best wishes players amp families 2017 MCMemorialCup tournament truly honour sail,['#MCMemorialCup'],50,0,50,Social,en,1.0,Positive,DFO_Central_tweeter,['ami']
65,65,868505706659536896,2017-05-27 16:34:31,['https://t.co/CqwATYympF'],RT @Transport_gc: #DYK: 8 out of 10 drownings while boating can be avoided by wearing a #lifejacket @sauvetage https://t.co/CqwATYympF   #S…,RT DYK 10 drownings boating avoided wearing lifejacket sauvetage https co CqwATYympF,"['#DYK', '#lifejacket', '#S']",46,0,46,unknown,en,0.0,Neutral,DFO_Central_tweeter,
66,66,869944224757813248,2017-05-31 15:50:40,['https://t.co/SssiE\xe2\x80\xa6'],RT @DFO_MPO: We’re proud to announce $75M investment for the restoration and protection of Canada’s coasts! #OurCoasts 🌊 https://t.co/SssiE…,RT proud announce 75M investment restoration protection coasts OurCoasts https co,['#OurCoasts'],45,0,45,Environmental,en,1.0,Positive,DFO_Central_tweeter,"['coasts', 'or', 'coast']"
88,88,867405262054981633,2017-05-24 15:41:44,[],RT @ArcticNet: The research icebreaker #CCGSAmundsen will leave its home port of Quebec City tomorrow for its 13th expedition to the Canadi…,RT ArcticNet research icebreaker CCGSAmundsen leave home port Quebec City tomorrow 13th expedition,['#CCGSAmundsen'],39,0,39,Environmental,en,0.0,Neutral,DFO_Central_tweeter,"['or', 'ice']"
127,127,864639591025958913,2017-05-17 00:31:57,[],RT @CCG_GCC: Our new #Bell412EPi helicopter is an essential asset in our #AidsToNavigation work across our vast Central &amp; Arctic Region. #C…,RT new Bell412EPi helicopter essential asset AidsToNavigation work across vast Central amp Arctic Region,"['#Bell412EPi', '#AidsToNavigation', '#C']",33,0,33,Economical,en,0.03409090909090909,Neutral,DFO_Central_tweeter,['arctic']
176,176,869540355175321600,2017-05-30 13:05:50,['https://t.co/qxZ3BHooi6\xe2\x80\xa6'],RT @DFO_MPO: Canada’s 2nd #Arctic Marine Protected Area supports animals like belugas &amp; polar bears #WorldOceansDay https://t.co/qxZ3BHooi6…,RT 2nd Arctic Marine Protected Area supports animals like belugas amp polar bears WorldOceansDay https co,"['#Arctic', '#WorldOceansDay']",29,0,29,Environmental,en,-0.04166666666666666,Neutral,DFO_Central_tweeter,"['gas', 'oceans', 'marine', 'or']"
219,219,865296643142426625,2017-05-18 20:02:50,['https://t.\xe2\x80\xa6'],"RT @VeteransENG_CA: The Memorial Cup, named in honour of Cdns who died in military service, officially opens today #RememberThem https://t.…",RT Memorial Cup named honour Cdns died military service officially opens today RememberThem https,['#RememberThem'],26,0,26,Environmental,en,-0.1,Neutral,DFO_Central_tweeter,"['or', 'ice']"
232,232,865602231734722560,2017-05-19 16:17:08,['https://t\xe2\x80\xa6'],RT @MCMemorialCup: The @CCG_GCC Constable Carriere delivered the Memorial Cup to a warm welcome in @CityWindsorON! #MCMemorialCup https://t…,RT MCMemorialCup Constable Carriere delivered Memorial Cup warm welcome CityWindsorON MCMemorialCup https,['#MCMemorialCup'],25,0,25,Environmental,en,0.8,Positive,DFO_Central_tweeter,['or']
245,245,859836584077795340,2017-05-03 18:26:31,"['https://t.co/DYMMRbRifG', 'https://t.co/amWnfi2GJJ']",.@CCG_GCC is seeking Navigation Officers for positions onboard its Ontario and Quebec-based vessels. Apply at: https://t.co/DYMMRbRifG #jobs https://t.co/amWnfi2GJJ,seeking Navigation Officers positions onboard Ontario Quebec based vessels Apply https co DYMMRbRifG jobs https co amWnfi2GJJ,['#jobs'],14,10,24,Economical,en,0.0,Neutral,DFO_Central_tweeter,['jobs']
273,273,867779322349846529,2017-05-25 16:28:07,[],RT @ArcticNet: And they're off to the Canadian #Arctic! We wish @CCG_GCC crew and scientists a good journey on board the #CCGSAmundsen http…,RT ArcticNet Canadian Arctic wish crew scientists good journey board CCGSAmundsen,"['#Arctic', '#CCGSAmundsen']",22,0,22,Economical,en,0.7,Positive,DFO_Central_tweeter,['arctic']
281,281,870030592603279361,2017-05-31 21:33:52,['https://t.co/M2tNtjos4M'],RT @CCG_GCC: 7 new lifeboat stations to be opened to increase CCG search and rescue response capacity. https://t.co/M2tNtjos4M #SAR #Oceans…,RT new lifeboat stations opened increase CCG search rescue response capacity https co M2tNtjos4M SAR,"['#SAR', '#Oceans']",22,0,22,unknown,en,0.13636363636363635,Neutral,DFO_Central_tweeter,
334,334,867027273442107393,2017-05-23 14:39:45,['https://t.co/RuZ2ZVgUs'],RT @CCG_GCC: Safe Boating Awareness Week begins today! #StaySafe out there. Click here for more info: https://t.co/RuZ2ZVgUsD #WaterSafetyW…,RT Safe Boating Awareness Week begins today StaySafe Click info https co RuZ2ZVgUsD,"['#StaySafe', '#WaterSafetyW']",20,0,20,Social,en,0.5625,Positive,DFO_Central_tweeter,['safe']
327,327,862993443030786048,2017-05-12 11:30:45,[],"RT @Transport_gc: Due to debris in flooded waters, boaters are urged to exercise extra caution and reduce their speed #BoatingSafety",RT Due debris flooded waters boaters urged exercise extra caution reduce speed BoatingSafety,['#BoatingSafety'],20,0,20,Social,en,-0.0625,Neutral,DFO_Central_tweeter,['safe']
352,352,870030297328439296,2017-05-31 21:32:41,[],"RT @CCG_GCC: Under the #OceansProtectionPlan, CCG officers will receive specialized environmental response training. Protect #OurCoasts htt…",RT OceansProtectionPlan CCG officers receive specialized environmental response training Protect OurCoasts,"['#OceansProtectionPlan', '#OurCoasts']",19,0,19,Environmental,en,0.0,Neutral,DFO_Central_tweeter,"['coasts', 'oceans', 'ice', 'coast']"
383,383,866103917968576512,2017-05-21 01:30:40,[],RT @CCG_GCC: #BZ to our Central and Arctic team and all #partners on refloating a grounded vessel on Lake St. Francis near Lancaster #ON ht…,RT BZ Central Arctic team partners refloating grounded vessel Lake St Francis near Lancaster,"['#BZ', '#partners', '#ON']",18,0,18,Economical,en,0.05,Neutral,DFO_Central_tweeter,['arctic']
394,394,865895382802468864,2017-05-20 11:42:01,['https://t.co/\xe2\x80\xa6'],"RT @environmentca: Ready to put your boat on the #water? Before you leave for a ride, check the #marine forecasts &amp; warnings: https://t.co/…",RT environmentca Ready put boat water leave ride check marine forecasts amp warnings https co,"['#water', '#marine']",18,0,18,Environmental,en,0.2,Neutral,DFO_Central_tweeter,"['water', 'marine', 'or']"
