,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
39,39,377625007887_10155028536657888,2017-02-09 07:30:32,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10155028536657888/?type=3,"Rappel : Voitures Hyundai Elantra. Possibilité de fuite de vide dans le circuit de freinage et de diminution ou de perte de capacité du servofrein. 
http://www.tc.gc.ca/z82q7",Rappel : Voitures Hyundai Elantra. Possibilité de fuite de vide dans le circuit de freinage et de diminution ou de perte de capacité du servofrein.,[],6,4,33,6,0,0,0,0,0,0,43,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
78,78,377625007887_10155004624547888,2017-02-01 07:20:22,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155004624547888/?type=3,Rappel : Voitures Chevrolet Cruze. Le mécanisme d'inclinaison des sièges avant pourrait avoir été mal soudé à leur châssis. http://www.tc.gc.ca/ep9jb,Rappel : Voitures Chevrolet Cruze. Le mécanisme d'inclinaison des sièges avant pourrait avoir été mal soudé à leur châssis.,[],4,4,13,3,0,1,0,0,0,0,21,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
138,138,377625007887_10155076104837888,2017-02-24 11:30:40,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155076104837888/?type=3,Rappel : Voitures Mazda 2 et 3. La hauteur et l’inclinaison du siège du conducteur pourraient changer soudainement. http://www.tc.gc.ca/1glu2,Rappel : Voitures Mazda et . La hauteur et l’inclinaison du siège du conducteur pourraient changer soudainement. u2,[],1,2,11,1,0,0,0,0,0,0,14,Social,fr,0.0,TransportsetInfrastructureauCanada_facebook,['change'],neutral
152,152,377625007887_10155031473427888,2017-02-10 08:01:27,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155031473427888/?type=3,"Des pneus mal gonflés nuiront à l’accélération, au freinage et à la direction de votre véhicule. http://www.tc.gc.ca/1mmq9","Des pneus mal gonflés nuiront à l’accélération, au freinage et à la direction de votre véhicule. 9",[],2,0,11,1,1,0,0,0,0,0,13,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
218,218,377625007887_10155020181647888,2017-02-06 15:00:36,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155020181647888/?type=3,Rappel : Chevrolet Orlando. Eau et sel de voirie pourraient corroder le module de servodirection électrique. http://www.tc.gc.ca/kzbj4,Rappel : Chevrolet Orlando. Eau et sel de voirie pourraient corroder le module de servodirection électrique.,[],4,0,6,4,0,0,0,0,0,0,10,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,"['eau', 'or']",neutral
232,232,377625007887_10155022363627888,2017-02-07 11:30:22,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155022363627888/?type=3,Avis public concernant le siège d’auto évolutif Foonf de Clek http://www.tc.gc.ca/7yynr,Avis public concernant le siège d’auto évolutif Foonf de Clek,[],3,0,7,3,0,0,0,0,0,0,10,Social,en,0.0,TransportsetInfrastructureauCanada_facebook,['public concern'],neutral
245,245,377625007887_10155041309397888,2017-02-13 18:00:29,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155041309397888/?type=3,Nettoyez souvent le siège d’auto de votre enfant. Toute nourriture dans le dispositif de réglage du harnais nuit à l’efficacité du produit.,Nettoyez souvent le siège d’auto de votre enfant. Toute nourriture dans le dispositif de réglage du harnais nuit à l’efficacité du produit.,[],6,0,3,6,0,0,0,0,0,0,9,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
246,246,377625007887_10155047114352888,2017-02-15 18:00:31,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10155047114352888/?type=3,Rappel : Véhicules Mercedes. Le limiteur de courant de démarrage pourrait se surcharger et causer la surchauffe des pièces adjacentes. http://www.tc.gc.ca/3pq5j,Rappel : Véhicules Mercedes. Le limiteur de courant de démarrage pourrait se surcharger et causer la surchauffe des pièces adjacentes.,[],4,0,5,3,1,0,0,0,0,0,9,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['mer'],neutral
247,247,377625007887_10155034731847888,2017-02-11 11:50:18,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155034731847888/?type=3,"Saviez-vous que le Canada compte plus de 900 000 km de route, assez pour faire 22 fois le tour de la terre!","Saviez-vous que le Canada compte plus de km de route, assez pour faire fois le tour de la terre!",[],7,1,1,7,0,0,0,0,0,0,9,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['air'],neutral
272,272,377625007887_10155085313922888,2017-02-27 18:00:21,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10155085313922888/?type=3,Rappel : Véhicules Volvo. Boulons pour assembler les rideaux gonflables possiblement non conformes. http://www.tc.gc.ca/g1ise,Rappel : Véhicules Volvo. Boulons pour assembler les rideaux gonflables possiblement non conformes.,[],3,0,5,3,0,0,0,0,0,0,8,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,"['eau', 'or']",neutral
