,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
9,9,871772078986362880,2017-06-05 16:53:55,['https://t\xe2\x80\xa6'],"RT @PMcanadien: Aujourd'hui, nous nous joignons à la communauté internationale pour célébrer la #JournéeMondialeDelEnvironnement: https://t…",RT PMcanadien Aujourd hui nous nous joignons la internationale pour brer la eMondialeDelEnvironnement https,['#Journ'],34,0,34,Economical,fr,0.0,Neutral,AAC_Canada_tweeter,"['mondiale', 'mondial']"
13,13,870724828306821120,2017-06-02 19:32:31,[],"RT @CommerceCanada: Le 1er juin 2017, le projet de loi pour la mise en œuvre de l’accord de libre-échange #Canada-Ukraine a reçu la sanctio…",RT CommerceCanada Le 1er juin 2017 le projet de loi pour la mise en uvre de accord de libre change Canada Ukraine la,['#Canada'],29,0,29,Social,fr,0.0,Neutral,AAC_Canada_tweeter,"['change', 'mer']"
24,24,871806844515352577,2017-06-05 19:12:03,[],RT @CommerceCanada: Le gouvernement invite les Canadiens à donner leurs points de vue sur l’Accord de libre-échange nord-américain🇨🇦🇲🇽🇺🇸 ht…,RT CommerceCanada Le gouvernement invite les Canadiens donner leurs points de vue sur Accord de libre change nord,[],12,0,12,Social,fr,0.0,Neutral,AAC_Canada_tweeter,"['change', 'mer']"
30,30,870318136058421248,2017-06-01 16:36:28,[],RT @environnementca: 5 juin : le Canada sera l’hôte de la #JournéeMondialeDelEnvironnement. Comment vous rapprocherez-vous de la #nature? h…,RT environnementca juin le Canada sera te de la eMondialeDelEnvironnement Comment vous rapprocherez vous de la nature,"['#Journ', '#nature']",10,0,10,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['environnement', 'nature']"
31,31,872497957765087233,2017-06-07 16:58:18,"['https://t.co/jLchEN7Zzp', 'https://t.co/lpaiTxCUUB']",RT @environnementca: 2/2 Consultez la cote air santé : https://t.co/jLchEN7Zzp #SemaineEnviro https://t.co/lpaiTxCUUB,RT environnementca Consultez la cote air https co jLchEN7Zzp SemaineEnviro https co lpaiTxCUUB,['#SemaineEnviro'],10,0,10,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['environnement', 'air']"
46,46,871733622855913473,2017-06-05 14:21:06,['https://t.co/wWt55bwrxy'],"Pour commencer, célébrons le partenariat international entre le secteur #AgCan et la @NASA. #JournéeMondialeDelEnvironnement https://t.co/wWt55bwrxy",Pour commencer brons le partenariat international entre le secteur AgCan et la NASA eMondialeDelEnvironnement https co wWt55bwrxy,"['#AgCan', '#Journ']",3,4,7,Economical,fr,0.0,Neutral,AAC_Canada_tweeter,"['secteur', 'mondiale', 'mondial', 'partenariat']"
53,53,878242642999611396,2017-06-23 13:25:37,['https://t.co/ljbab6JKWa'],Jour 2 du Sommet sur une #PolitiqueAlimentaireCanada : #aliments #Can – n’oubliez pas d’ajouter votre grain de sel! https://t.co/ljbab6JKWa,Jour du Sommet sur une PolitiqueAlimentaireCanada aliments oubliez pas ajouter votre grain de sel https co ljbab6JKWa,"['#PolitiqueAlimentaireCanada', '#aliments', '#Can']",2,5,7,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,['air']
58,58,878261440750026752,2017-06-23 14:40:19,['https://t.co/qKUHDVHz97'],Votre #entreprisealimentaire veut exporter ses produits? Voyez les ressources et exigences d’@ACIA_Aliments : https://t.co/qKUHDVHz97 #AgCan,Votre entreprisealimentaire veut exporter ses produits Voyez les ressources et exigences https co qKUHDVHz97 AgCan,"['#entreprisealimentaire', '#AgCan']",3,4,7,Economical,fr,0.0,Neutral,AAC_Canada_tweeter,"['exporter', 'export', 'produits']"
63,63,872136833412603904,2017-06-06 17:03:19,['https://t.co/iZgsG0cHAW'],RT @environnementca: C’est la #SemaineEnviro! Participez à un projet ou à une activité dans votre collectivité. https://t.co/iZgsG0cHAW htt…,RT environnementca est la SemaineEnviro Participez un projet ou une dans votre https co iZgsG0cHAW,['#SemaineEnviro'],7,0,7,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,['environnement']
76,76,877941850195214336,2017-06-22 17:30:23,"['https://t.co/VhfYEJlJTN', 'https://t.co/SxFDewG57']",Nous apportons des améliorations pour aider la production agricole et l’environnement. Célébrez l’#AgCan! https://t.co/VhfYEJlJTN https://t.co/SxFDewG579,Nous apportons des liorations pour aider la production agricole et environnement brez AgCan https co VhfYEJlJTN https co SxFDewG579,['#AgCan'],4,2,6,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['environnement', 'or']"
95,95,872864585681969152,2017-06-08 17:15:08,['https://t.co/SNbpKbAydK'],"Participer à l’élaboration d’une #PolitiqueAlimentaireCanada, ça vous dit? Nous sommes à l’écoute! https://t.co/SNbpKbAydK #AgCan",Participer laboration une PolitiqueAlimentaireCanada vous dit Nous sommes coute https co SNbpKbAydK AgCan,"['#PolitiqueAlimentaireCanada', '#AgCan']",6,0,6,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['or', 'air']"
87,87,873261448738336769,2017-06-09 19:32:08,['https://t.co/4fSNrIcxU4'],RT @environnementca: 2/2 Les #JournéesDuJardin au Canada auront lieu du 9 au 18 juin. Sortez et commencez à creuser! https://t.co/4fSNrIcxU4,RT environnementca Les esDuJardin au Canada auront lieu du au 18 juin Sortez et commencez creuser https co 4fSNrIcxU4,['#Journ'],6,0,6,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['environnement', 'or']"
73,73,872537378266677249,2017-06-07 19:34:56,"['https://t.co/DQoVjOHlTv', 'https://t.co/zKngIGbs8j']",Qu’est-ce qui est important pour vous dans une politique alimentaire? Répondez à notre sondage. https://t.co/DQoVjOHlTv https://t.co/zKngIGbs8j,est ce qui est important pour vous dans une politique alimentaire pondez notre sondage https co DQoVjOHlTv https co zKngIGbs8j,[],6,0,6,Environmental,fr,0.4,Positive,AAC_Canada_tweeter,"['or', 'air']"
68,68,877556896378617856,2017-06-21 16:00:42,['https://t.co/uAeBBNVr'],Coup d’envoi du Sommet sur une #PolitiqueAlimentaireCanada demain! Répondez au sondage : https://t.co/uAeBBNVr91,Coup envoi du Sommet sur une PolitiqueAlimentaireCanada demain pondez au sondage https co uAeBBNVr91,['#PolitiqueAlimentaireCanada'],3,3,6,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,['air']
64,64,872881920165785600,2017-06-08 18:24:01,['https://t.co/bwkTArvkCb'],"1,2M$ d’AAC_Canada et du @mapaquebec pour aider @PorcQc à bonifier son Service  de gestion des risques du marché https://t.co/bwkTArvkCb",2M et du mapaquebec pour aider PorcQc bonifier son Service de gestion des risques du https co bwkTArvkCb,[],3,3,6,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['or', 'ice']"
140,140,878261246906191872,2017-06-23 14:39:33,['https://t.co/TjRQUU0s6A'],Le #GC collabore avec plus de 250 participants au Sommet pour créer une #PolitiqueAlimentaireCanada https://t.co/TjRQUU0s6A,Le GC collabore avec plus de 250 participants au Sommet pour er une PolitiqueAlimentaireCanada https co TjRQUU0s6A,"['#GC', '#PolitiqueAlimentaireCanada']",3,2,5,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['or', 'air']"
188,188,875030822629367809,2017-06-14 16:43:00,['https://t.co/4dvlHhnmYn'],RT @StatCan_fra: Nouvel article #AgCan : « Les exploitants agricoles s’adaptent à l’évolution des marchés »  https://t.co/4dvlHhnmYn https:…,RT Nouvel article AgCan Les exploitants agricoles adaptent volution des https co 4dvlHhnmYn https,['#AgCan'],4,0,4,unknown,fr,0.0,Neutral,AAC_Canada_tweeter,
208,208,872860082945622017,2017-06-08 16:57:15,[],RT @MindesSciences: L’Initiative des #supergrappes d’ #innovation accepte des soumissions de stratégie pour créer un #MeilleurCanada https:…,RT MindesSciences Initiative des supergrappes innovation accepte des soumissions de gie pour er un MeilleurCanada https,"['#supergrappes', '#innovation', '#MeilleurCanada']",4,0,4,Economical,fr,0.0,Neutral,AAC_Canada_tweeter,['innovation']
203,203,877596291915628544,2017-06-21 18:37:15,"['https://t.co/p1onKk8FnM', 'https://t.co/DUKOoDET5q']","En cette #SemaineDesPollinisateurs, voyez comment les abeilles aident les serres à être exemptes de ravageurs #AgCan https://t.co/p1onKk8FnM https://t.co/DUKOoDET5q",En cette SemaineDesPollinisateurs voyez comment les abeilles aident les serres exemptes de ravageurs AgCan https co p1onKk8FnM https co DUKOoDET5q,"['#SemaineDesPollinisateurs', '#AgCan']",3,1,4,unknown,fr,0.0,Neutral,AAC_Canada_tweeter,
192,192,875762431343067137,2017-06-16 17:10:09,[],Le Programme d’évaluation de l’état des cultures est un outil de cartographie Web. 1/2,Le Programme valuation de tat des cultures est un outil de cartographie Web,[],2,2,4,Social,fr,0.0,Neutral,AAC_Canada_tweeter,['culture']
191,191,877934326582624257,2017-06-22 17:00:29,['https://t.co/g3Eq9jpI'],1/2 Les participants veulent discuter des questions qu’ils trouvent importantes dans une #PolitiqueAlimentaireCanada https://t.co/g3Eq9jpIDU,Les participants veulent discuter des questions ils trouvent importantes dans une PolitiqueAlimentaireCanada https co g3Eq9jpIDU,['#PolitiqueAlimentaireCanada'],3,1,4,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['or', 'air']"
189,189,872525829477216260,2017-06-07 18:49:03,['https://t.co/QC1mqtHEg6'],Le ministre MacAulay intervient lors de la 97e conférence annuelle de @CMCCVC à Ottawa https://t.co/QC1mqtHEg6,Le ministre MacAulay intervient lors de la 97e rence annuelle de CMCCVC Ottawa https co QC1mqtHEg6,[],2,2,4,Economical,fr,0.0,Neutral,AAC_Canada_tweeter,['ministre']
148,148,875746077563072512,2017-06-16 16:05:10,"['https://t.co/oRsm0RCs5q', 'https://t.co/PO1XaWLcCx']",Aidez-nous à façonner la politique alimentaire du Canada en répondant à notre sondage. https://t.co/oRsm0RCs5q https://t.co/PO1XaWLcCx,Aidez nous onner la politique alimentaire du Canada en pondant notre sondage https co oRsm0RCs5q https co PO1XaWLcCx,[],4,0,4,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['or', 'air']"
184,184,879731220535529479,2017-06-27 16:00:42,"['https://t.co/nMcsrTWrY', 'https://t.co/mQ6sRKEv9M']",Contribuez à l'élaboration de la politique alimentaire du Canada. Donnez votre avis! https://t.co/nMcsrTWrYC https://t.co/mQ6sRKEv9M,Contribuez laboration de la politique alimentaire du Canada Donnez votre avis https co nMcsrTWrYC https co mQ6sRKEv9M,[],4,0,4,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['or', 'air']"
175,175,877194521397911557,2017-06-20 16:00:46,"['https://t.co/3Oh17qtIhF', 'https://t.co/HlskBvEV3a']",À quoi devrait ressembler notre future politique alimentaire canadienne? Répondez à notre sondage. https://t.co/3Oh17qtIhF https://t.co/HlskBvEV3a,quoi devrait ressembler notre future politique alimentaire canadienne pondez notre sondage https co 3Oh17qtIhF https co HlskBvEV3a,[],3,1,4,Social,fr,0.0,Neutral,AAC_Canada_tweeter,"['future', 'futur']"
154,154,877582487127543813,2017-06-21 17:42:24,[],RT @asc_csa: Voulez-vous en savoir plus sur les satellites? Posez vos questions ci-dessous et nous répondrons à certaines d’entre elles en…,RT Voulez vous en savoir plus sur les satellites Posez vos questions ci dessous et nous pondrons certaines entre elles,[],4,0,4,unknown,fr,0.0,Neutral,AAC_Canada_tweeter,
152,152,873261436272861184,2017-06-09 19:32:05,[],RT @environnementca: 1/2 C’est le temps de célébrer #Canada150 dans le jardin!,RT environnementca est le temps de brer Canada150 dans le jardin,['#Canada150'],4,0,4,Social,fr,0.0,Neutral,AAC_Canada_tweeter,['jardin']
147,147,875031038266933249,2017-06-14 16:43:51,[],RT @AgPlusQueJamais: Nous déclarons une semaine des #BlaguesAgricoles. Cette semaine nous allons partager une blague agricole chaque jour.…,RT AgPlusQueJamais Nous clarons une semaine des BlaguesAgricoles Cette semaine nous allons partager une blague agricole chaque jour,['#BlaguesAgricoles'],4,0,4,unknown,fr,0.0,Neutral,AAC_Canada_tweeter,
143,143,872460679130882050,2017-06-07 14:30:10,['https://t.co/4dU3RjTicG'],#Journéedelairpur : La production d’un kilo de bœuf crée 15% moins de GES qu’il y a 30 ans. #SemaineEnviro https://t.co/4dU3RjTicG,edelairpur La production un kilo de uf 15 moins de GES il 30 ans SemaineEnviro https co 4dU3RjTicG,"['#Journ', '#SemaineEnviro']",3,1,4,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,['air']
291,291,877915372095131648,2017-06-22 15:45:10,['https://t.co/arPspItWeV'],1/2 Réunion des intervenants à #YOW durant les deux prochains jours pour discuter d’une #PolitiqueAlimentaireCanada https://t.co/arPspItWeV,union des intervenants YOW durant les deux prochains jours pour discuter une PolitiqueAlimentaireCanada https co arPspItWeV,"['#YOW', '#PolitiqueAlimentaireCanada']",2,1,3,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,['air']
323,323,870318904727543809,2017-06-01 16:39:31,['https://t.co/DUwSWc0IzW'],RT @environnementca: 1/2 Plus que 5 jours avant la #JournéeMondialeDelEnvironnement! https://t.co/DUwSWc0IzW,RT environnementca Plus que jours avant la eMondialeDelEnvironnement https co DUwSWc0IzW,['#Journ'],3,0,3,Economical,fr,0.0,Neutral,AAC_Canada_tweeter,"['mondiale', 'mondial']"
322,322,874718162549440512,2017-06-13 20:00:36,['https://t.co/g863VA72Wf'],La nouvelle page Facebook Votre gouvernement à l’œuvre présentera le travail de nombreux ministères du #GdC. #ServCDNs #polican 1/2 https://t.co/g863VA72Wf,La nouvelle page Facebook Votre gouvernement uvre sentera le travail de nombreux res du GdC ServCDNs polican https co g863VA72Wf,"['#GdC', '#ServCDNs', '#polican']",1,2,3,unknown,fr,0.0,Neutral,AAC_Canada_tweeter,
321,321,875363543897518080,2017-06-15 14:45:06,['https://t.co/OPpeSR5bTv'],Nous voulons avoir votre avis! Envoyez-nous vos idées sur le contenu d’une #PolitiqueAlimentaireCanada : https://t.co/OPpeSR5bTv #AgCan,Nous voulons avoir votre avis Envoyez nous vos es sur le contenu une PolitiqueAlimentaireCanada https co OPpeSR5bTv AgCan,"['#PolitiqueAlimentaireCanada', '#AgCan']",2,1,3,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,['air']
320,320,876417989712785409,2017-06-18 12:35:06,"['https://t.co/aqnuh30IYG', 'https://t.co/kQCZNoYSFi']",Un champignon pour votre champion de la fête des pères? Découvrez ce que l’avenir réserve à  Phoma macrostoma https://t.co/aqnuh30IYG https://t.co/kQCZNoYSFi,Un champignon pour votre champion de la des res couvrez ce que avenir serve Phoma macrostoma https co aqnuh30IYG https co kQCZNoYSFi,[],1,2,3,Social,fr,0.0,Neutral,AAC_Canada_tweeter,['avenir']
307,307,877590032780898304,2017-06-21 18:12:23,[],1/2 Voyez @AndrewMDavidson d’AAC répondre EN DIRECT à des questions sur l’espace et l’alimentation au @EOSUmmit2017 à Montréal!,Voyez AndrewMDavidson AAC pondre EN DIRECT des questions sur espace et alimentation au EOSUmmit2017 al,[],2,1,3,Economical,fr,0.125,Neutral,AAC_Canada_tweeter,['summit']
302,302,874283321450221568,2017-06-12 15:12:41,"['https://t.co/CSDNOhPYay', 'https://t.co/uD45GWbn']","2,9M $ de GC @mcgillu pour réduire l’émission des gaz à effet de serre des producteurs agricoles https://t.co/CSDNOhPYay https://t.co/uD45GWbn9U",9M de GC mcgillu pour duire mission des gaz effet de serre des producteurs agricoles https co CSDNOhPYay https co uD45GWbn9U,[],2,1,3,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,['gaz']
295,295,879799481553883137,2017-06-27 20:31:56,"['https://t.co/sNYVCauOGb', 'https://t.co/9HdnSjMs0g']",RT @StatCan_fra: 150 ans d'agriculture au Canada : https://t.co/sNYVCauOGb #AgCdn https://t.co/9HdnSjMs0g,RT 150 ans agriculture au Canada https co sNYVCauOGb AgCdn https co 9HdnSjMs0g,['#AgCdn'],3,0,3,Environmental,ca,0.0,Neutral,AAC_Canada_tweeter,['agriculture']
271,271,870318893419704320,2017-06-01 16:39:28,[],RT @environnementca: 2/2 Rapprochez-vous de la #nature et découvrez comment les communautés bénéficient des écosystèmes sains. #JME2017 htt…,RT environnementca Rapprochez vous de la nature et couvrez comment les ficient des mes sains JME2017,"['#nature', '#JME2017']",3,0,3,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['environnement', 'nature']"
279,279,874685625341018113,2017-06-13 17:51:18,['https://t.co/V\xe2\x80\xa6'],"RT @StatCan_fra: Depuis 1996, la superficie de légumes de serre a plus que triplé, atteignant 165,4 millions de pi2 en 2016. https://t.co/V…",RT Depuis 1996 la superficie de gumes de serre plus que atteignant 165 millions de pi2 en 2016 https co,[],3,0,3,unknown,fr,0.0,Neutral,AAC_Canada_tweeter,
270,270,872479561082122240,2017-06-07 15:45:11,['https://t.co/4MnFjI5CIJ'],24% moins de méthane chez la vache laitière durant la digestion sans nuire à la production de lait #Journéedelairpur https://t.co/4MnFjI5CIJ,24 moins de thane chez la vache durant la digestion sans nuire la production de lait edelairpur https co 4MnFjI5CIJ,['#Journ'],2,1,3,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,['air']
265,265,870692685337645056,2017-06-02 17:24:47,"['https://t.co/TFLIaIKbKl', 'https://t.co/ioWqctLV8I']",Le SP Poissant au @MarchePublicMtl #JeanTalon invite les Canadiens à s’exprimer sur une #PolitiqueAlimentaireCanada https://t.co/TFLIaIKbKl https://t.co/ioWqctLV8I,Le SP Poissant au MarchePublicMtl JeanTalon invite les Canadiens exprimer sur une PolitiqueAlimentaireCanada https co TFLIaIKbKl https co ioWqctLV8I,"['#JeanTalon', '#PolitiqueAlimentaireCanada']",2,1,3,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['mer', 'air']"
236,236,871728430546640896,2017-06-05 14:00:28,['https://t.co/Ly2zFOxrIB'],La #ScienceAG de nouveau aux commandes! Célébrez avec nous la #JournéeMondialeDelEnvironnement. #AgCan https://t.co/Ly2zFOxrIB,La ScienceAG de nouveau aux commandes brez avec nous la eMondialeDelEnvironnement AgCan https co Ly2zFOxrIB,"['#ScienceAG', '#Journ', '#AgCan']",1,2,3,Economical,fr,0.0,Neutral,AAC_Canada_tweeter,"['mondiale', 'mondial']"
235,235,872121041782439936,2017-06-06 16:00:34,"['https://t.co/Ue0SVNRd27', 'https://t.co/qgrLBrZ5a3']",Nous travaillons avec les #Cdns pour élaborer une #PolitiqueAlimentaireCanada Qu’en pensez-vous? https://t.co/Ue0SVNRd27 https://t.co/qgrLBrZ5a3,Nous travaillons avec les Cdns pour laborer une PolitiqueAlimentaireCanada en pensez vous https co Ue0SVNRd27 https co qgrLBrZ5a3,"['#Cdns', '#PolitiqueAlimentaireCanada']",2,1,3,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,"['or', 'air']"
233,233,872860098355482625,2017-06-08 16:57:19,['https://t.co/lrUtzXHSeH'],RT @MindesSciences: Faites la connaissance des #FemmesenSTIM novatrices de @AAC_Canada! https://t.co/lrUtzXHSeH #OptezSciences,RT MindesSciences Faites connaissance FemmesenSTIM novatrices https co lrUtzXHSeH OptezSciences,"['#FemmesenSTIM', '#OptezSciences']",3,0,3,Social,fr,0.0,Neutral,AAC_Canada_tweeter,['femmes']
228,228,871773773585842181,2017-06-05 17:00:39,"['https://t.co/Z4yDKAybj3', 'https://t.co/awCcg01DB']",Banque de gènes de pommes de terre : près de 180 ressources génétiques pour la sécurité alimentaire. #AgCan #JMECan https://t.co/Z4yDKAybj3 https://t.co/awCcg01DB9,Banque de nes de pommes de terre de 180 ressources tiques pour la alimentaire AgCan JMECan https co Z4yDKAybj3 https co awCcg01DB9,"['#AgCan', '#JMECan']",1,2,3,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,['air']
276,276,875030855277785089,2017-06-14 16:43:07,['https://t.co\xe2\x80\xa6'],"RT @StatCan_fra: Le #maïs sucré occupait la plus grande part de la superficie de légumes de plein champ au Canada, soit 17,6 % https://t.co…",RT Le occupait la plus grande part de la superficie de gumes de plein champ au Canada soit 17 https,['#ma'],3,0,3,unknown,fr,0.0,Neutral,AAC_Canada_tweeter,
596,596,875807701779066881,2017-06-16 20:10:02,['https://t.c\xe2\x80\xa6'],"RT @StatCan_fra: La valeur totale des terres et bâtiments agricoles a crû de 37,5% de 2011 à 2016, atteignant 427,9 milliards $ https://t.c…",RT La valeur totale des terres et timents agricoles de 37 de 2011 2016 atteignant 427 milliards https,[],2,0,2,Environmental,fr,0.0,Neutral,AAC_Canada_tweeter,['terres']
