,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
10,10,401846167974_10154343127647975,2016-06-16 17:27:52,https://www.facebook.com/TransportandInfrastructureinCanada/videos/10154343127647975/,,,[],178,256,42,150,21,1,2,0,4,0,476,unknown,tl,0.0,TransportandInfrastructureinCanada_facebook,,neutral
38,38,401846167974_10154356957187975,2016-06-21 14:58:56,https://www.facebook.com/TransportandInfrastructureinCanada/videos/10154356957187975/,Did you know: Our NASP crew monitors ice conditions & produces ice charts to help vessels navigate icy waters safely.,Did you know: Our NASP crew monitors ice conditions & produces ice charts to help vessels navigate icy waters safely.,[],85,2,29,80,2,3,0,0,0,0,116,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['water', 'or', 'ice']",neutral
70,70,401846167974_10154340812742975,2016-06-15 19:01:19,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10154340812742975/?type=3,Did you know that flight attendants must renew their qualifications annually?,Did you know that flight attendants must renew their qualifications annually?,[],42,1,27,42,0,0,0,0,0,0,70,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
80,80,401846167974_10154339473722975,2016-06-15 08:44:14,https://www.facebook.com/TransportandInfrastructureinCanada/videos/10154339473722975/,Minister Garneau wants to hear from you! Join him tomorrow at 6:30 p.m. (EDT) on Facebook live! Use #TellTC to share your experiences as a passenger in Canada. http://ow.ly/m8Jh301hFRb,Minister Garneau wants to hear from you! Join him tomorrow at :30 p.m. (EDT) on Facebook live! Use to share your eeriences as a passenger in Canada.,['#TellTC'],20,0,39,20,0,0,0,0,0,0,59,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['eau', 'or']",neutral
87,87,401846167974_10154344748292975,2016-06-17 08:22:31,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10154344748292975/?type=3,We’ve approved the e-tag initiative to make check-in more convenient and faster for travellers. Airlines can now offer self-tagging options to passengers. Learn more about e-tags: http://ow.ly/eztw100bTw4,We’ve approved the e-tag initiative to make check-in more convenient and faster for travellers. Airlines can now offer self-tagging options to passengers. Learn more about e-tags:,[],22,2,31,22,0,0,0,0,0,0,55,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'air']",neutral
92,92,401846167974_10154370674542975,2016-06-26 07:01:21,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10154370674542975/?type=3,Enjoying a Sunday drive? You aren’t the only one! Check your blind spots and be aware of motorcycles.,Enjoying a Sunday drive? You aren’t the only one! Check your blind spots and be aware of motorcycles.,[],15,0,35,14,1,0,0,0,0,0,50,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
109,109,401846167974_10154303686277975,2016-06-01 08:49:45,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10153859321727975.1073741827.401846167974/10154303686277975/?type=3,Takata airbag recalls are expanding in Canada to address long-term risk due to exposure to heat & humidity. Is your vehicle affected? Find out here. http://www.tc.gc.ca/3f1xz,Takata airbag recalls are eanding in Canada to address long-term risk due to eure to heat & humidity. Is your vehicle affected? Find out here.,[],5,1,37,5,0,0,0,0,0,0,43,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['air'],neutral
119,119,401846167974_10154340040912975,2016-06-15 13:02:55,https://www.facebook.com/TransportandInfrastructureinCanada/videos/10154340040912975/,Our Dash7 surveillance plane is tucked into its new home at CFB Goose Bay it will keep an eye on our Eastern & Arctic waters.,Our Dash7 surveillance plane is tucked into its new home at CFB Goose Bay it will keep an eye on our Eastern & Arctic waters.,[],25,1,14,24,1,0,0,0,0,0,40,Economical,en,0.0,TransportandInfrastructureinCanada_facebook,['arctic'],neutral
147,147,401846167974_10154335139717975,2016-06-13 14:06:54,https://www.facebook.com/TransportandInfrastructureinCanada/videos/10154335139717975/,"Today, we launched a drone safety campaign. Fly safe by following our guidelines #NoDroneZone","Today, we launched a drone safety campaign. Fly safe by following our guidelines",['#NoDroneZone'],22,0,10,21,1,0,0,0,0,0,32,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['safe'],neutral
155,155,401846167974_10154320692637975,2016-06-08 06:01:43,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10154320692637975/?type=3,Happy World Oceans Day! Our National Aerial Surveillance Program is proud to play a part in keeping Canada’s oceans clean. http://www.tc.gc.ca/374a1,Happy World Oceans Day! Our National Aerial Surveillance Program is proud to play a part in keeping Canada’s oceans clean. 1,[],19,0,12,18,1,0,0,0,0,0,31,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['oceans', 'or', 'clean']",neutral
