,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
26,26,765641048383168516,2016-08-16 20:07:05,"['https://t.co/3IkPf84dK', 'https://t.co/IC3ZfZu2hj']","""Today we pay tribute to the victims and survivors of the relocation, …"" Min. Bennett https://t.co/3IkPf84dK2 https://t.co/IC3ZfZu2hj",Today pay tribute victims survivors relocation Min Bennett https co 3IkPf84dK2 https co IC3ZfZu2hj,[],107,203,310,Environmental,en,0.0,Neutral,GCIndigenous_tweeter,['or']
45,45,762633074928746496,2016-08-08 12:54:28,['https://t.co/7p5wJNWzBq'],RT @canada150th: Tomorrow is the International Day of the World’s Indigenous People. Let’s celebrate diversity! https://t.co/7p5wJNWzBq,RT canada150th Tomorrow International Day Indigenous People celebrate diversity https co 7p5wJNWzBq,[],230,0,230,Social,en,0.0,Neutral,GCIndigenous_tweeter,"['diversity', 'indigenous']"
46,46,763067986391535616,2016-08-09 17:42:39,['https://t.co/RTOZqaKlcS'],Happy @UN Int'l Day of World’s #IndigenousPeoples! Honour Indigenous cultures as countdown to #Canada150 begins https://t.co/RTOZqaKlcS,Happy UN Int Day IndigenousPeoples Honour Indigenous cultures countdown Canada150 begins https co RTOZqaKlcS,"['#IndigenousPeoples', '#Canada150']",123,104,227,Social,en,1.0,Positive,GCIndigenous_tweeter,"['culture', 'indigenous']"
47,47,760854029899563008,2016-08-03 15:05:11,['https://t.co/UTkEgx2PNI'],Terms of Reference for the independent National Inquiry into #MMIW now available online: https://t.co/UTkEgx2PNI,Terms Reference independent National Inquiry MMIW available online https co UTkEgx2PNI,['#MMIW'],163,64,227,unknown,en,0.2,Neutral,GCIndigenous_tweeter,
52,52,763024885602017288,2016-08-09 14:51:23,"['https://t.co/tWC2yHreEG', 'https://t.co/wlO7JO6H6v']","RT @UN: On #WeAreIndigenousDay, follow @UN4Indigenous &amp; check out this @UN_Photo gallery https://t.co/tWC2yHreEG https://t.co/wlO7JO6H6v",RT UN WeAreIndigenousDay follow UN4Indigenous amp check gallery https co tWC2yHreEG https co wlO7JO6H6v,['#WeAreIndigenousDay'],195,0,195,Social,en,0.0,Neutral,GCIndigenous_tweeter,['indigenous']
53,53,760828194568232961,2016-08-03 13:22:31,['https://t.co/FBZbfKEGLs'],The #GoC passes the torch to the commissioners of the independent inquiry into #MMIW. https://t.co/FBZbfKEGLs,GoC passes torch commissioners independent inquiry MMIW https co FBZbfKEGLs,"['#GoC', '#MMIW']",99,93,192,Economical,en,0.0,Neutral,GCIndigenous_tweeter,['commission']
95,95,761196979758178304,2016-08-04 13:47:56,['https://t.co/JhqOkUm8UZ'],RT @CanadianPM: #Rio2016 Olympic Games start tomorrow. RT to support #TeamCanada! #35Mstrong https://t.co/JhqOkUm8UZ,RT CanadianPM Rio2016 Olympic Games start tomorrow RT support TeamCanada 35Mstrong https co JhqOkUm8UZ,"['#Rio2016', '#TeamCanada', '#35Mstrong']",114,0,114,Environmental,en,0.0,Neutral,GCIndigenous_tweeter,['or']
135,135,763823608477155328,2016-08-11 19:45:14,"['https://t.co/PvxdZq50h', 'https://t.co/ZFClUoG8fV']",The #GoC wants your input to improve services to urban Indigenous peoples. To participate: https://t.co/PvxdZq50hU https://t.co/ZFClUoG8fV,GoC wants input improve services urban Indigenous peoples participate https co PvxdZq50hU https co ZFClUoG8fV,['#GoC'],66,26,92,Social,en,0.1,Neutral,GCIndigenous_tweeter,['indigenous']
151,151,760820968881356801,2016-08-03 12:53:49,['https://t.co/8LL7Y2qeeI'],The #GoC announces details of the independent inquiry into #MMIW. https://t.co/8LL7Y2qeeI,GoC announces details independent inquiry MMIW https co 8LL7Y2qeeI,"['#GoC', '#MMIW']",53,31,84,unknown,fr,0.0,Neutral,GCIndigenous_tweeter,
159,159,769897675315679232,2016-08-28 14:01:24,"['https://t.co/WZ93Iy33nI', 'https://t.co/zMm7Nad28w']",One year leadership and educational experience for #Indigenousyouth with @CanadianForces: https://t.co/WZ93Iy33nI https://t.co/zMm7Nad28w,One year leadership educational experience Indigenousyouth CanadianForces https co WZ93Iy33nI https co zMm7Nad28w,['#Indigenousyouth'],33,48,81,Social,en,0.25,Neutral,GCIndigenous_tweeter,['indigenous']
166,166,760940014985510916,2016-08-03 20:46:51,"['https://t.co/VI8fxZXaDH', 'https://t.co/3MGy0KQMHk']","Get the latest on the independent #MMIW inquiry, the commissioners and their mandate: https://t.co/VI8fxZXaDH https://t.co/3MGy0KQMHk",Get latest independent MMIW inquiry commissioners mandate https co VI8fxZXaDH https co 3MGy0KQMHk,['#MMIW'],38,39,77,Economical,en,0.25,Neutral,GCIndigenous_tweeter,['commission']
182,182,760248879342292996,2016-08-01 23:00:32,['https://t.co/peSCYtiNn'],Will you be the first Indigenous Canadian astronaut? The Canadian Space Agency is hiring! https://t.co/peSCYtiNn1 #bethenextCDNastro,first Indigenous Canadian astronaut Canadian Space Agency hiring https co peSCYtiNn1 bethenextCDNastro,['#bethenextCDNastro'],32,39,71,Social,en,0.3125,Neutral,GCIndigenous_tweeter,['indigenous']
