,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
16,16,735113449001365504,2016-05-24 14:21:18,"['https://t.co/jvO9lhQWv', 'https://t.co/DB3N1dTBsa']",RT @DFO_MPO: The job posters are up! Spread the word! https://t.co/jvO9lhQWv8 #morescience https://t.co/DB3N1dTBsa,RT job posters Spread word https co jvO9lhQWv8 morescience https co DB3N1dTBsa,['#morescience'],59,0,59,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,['or']
18,18,737306560687443968,2016-05-30 15:35:57,['https://t.co/ZagaKDQNMF'],"RT @DFO_MPO: DFO is getting ready for #WorldOceansDay! Celebrate in your community, near or far from a coastline https://t.co/ZagaKDQNMF",RT DFO getting ready WorldOceansDay Celebrate community near far coastline https co ZagaKDQNMF,['#WorldOceansDay'],56,0,56,Environmental,en,0.15,Neutral,DFO_CCG_Quebec_tweeter,"['oceans', 'or', 'coast']"
59,59,728682380702171136,2016-05-06 20:26:32,"['https://t.co/9hyhUFDa07', 'https://t.co/t9B2NE1UpP']",RT @DFO_MPO: We have an exciting event planned! Mark your calendars! #OdySci #morescience https://t.co/9hyhUFDa07 https://t.co/t9B2NE1UpP,RT exciting event planned Mark calendars OdySci morescience https co 9hyhUFDa07 https co t9B2NE1UpP,"['#OdySci', '#morescience']",32,0,32,Environmental,en,0.46875,Positive,DFO_CCG_Quebec_tweeter,['or']
120,120,732236218503733248,2016-05-16 15:48:13,"['https://t.co/0QDyx7CVeG', 'https://t.co/uhx5SuVt1W']","Feeding a crew, without want or waste. When a #CCG ship heads for the #Arctic. https://t.co/0QDyx7CVeG https://t.co/uhx5SuVt1W",Feeding crew without want waste CCG ship heads Arctic https co 0QDyx7CVeG https co uhx5SuVt1W,"['#CCG', '#Arctic']",12,9,21,Economical,en,-0.2,Neutral,DFO_CCG_Quebec_tweeter,['arctic']
141,141,737633159722962944,2016-05-31 13:13:44,['https://t.co/fQwlyGtz0T'],RT @DFO_MPO: Changing attitudes is one objective of #WorldOceansDay Find out more about this special celebration! 🌊 https://t.co/fQwlyGtz0T,RT Changing attitudes one objective WorldOceansDay Find special celebration https co fQwlyGtz0T,['#WorldOceansDay'],19,0,19,Environmental,en,0.3154761904761905,Neutral,DFO_CCG_Quebec_tweeter,"['oceans', 'or']"
291,291,737307113605697536,2016-05-30 15:38:09,['https://t.co/kGTozUjjDt'],RT @DFO_MPO: June 8 is #WorldOceansDay 🌊 There are many ways to participate. Find out more: https://t.co/kGTozUjjDt,RT June WorldOceansDay many ways participate Find https co kGTozUjjDt,['#WorldOceansDay'],12,0,12,Environmental,en,0.5,Positive,DFO_CCG_Quebec_tweeter,"['oceans', 'or']"
418,418,732602501367791616,2016-05-17 16:03:42,['https://t.co/zPTdIqWmU7'],Critical habitat order for St. Lawrence beluga whale posted for 30 day comment period #SpeciesatRisk https://t.co/zPTdIqWmU7,Critical habitat order St Lawrence beluga whale posted 30 day comment period SpeciesatRisk https co zPTdIqWmU7,['#SpeciesatRisk'],6,2,8,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,"['species', 'or']"
479,479,736216881397391361,2016-05-27 15:25:57,['https://t.co/wY59rwor6e'],RT @CCG_GCC: Last chance to apply to the #CCG College French Officer Training Program. Don’t miss it! https://t.co/wY59rwor6e,RT Last chance apply CCG College French Officer Training Program miss https co wY59rwor6e,['#CCG'],6,0,6,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,"['or', 'ice']"
480,480,735559939897331712,2016-05-25 19:55:30,"['https://t.co/TFaWLvMuzn', 'https://t.co/qxniEHcEq']",Longline fishermen! You can contribute to the recovery of wolffish! #SpeciesAtRisk https://t.co/TFaWLvMuzn https://t.co/qxniEHcEqc,Longline fishermen contribute recovery wolffish SpeciesAtRisk https co TFaWLvMuzn https co qxniEHcEqc,['#SpeciesAtRisk'],3,3,6,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,['species']
742,742,732579431903039488,2016-05-17 14:32:01,['https://t.co/uuqqGXPfKB'],See the critical habitat for St. Lawrence beluga whale as identified in the recovery strategy #SpeciesatRisk https://t.co/uuqqGXPfKB,See critical habitat St Lawrence beluga whale identified recovery strategy SpeciesatRisk https co uuqqGXPfKB,['#SpeciesatRisk'],1,1,2,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,['species']
752,752,733299850457059328,2016-05-19 14:14:43,"['https://t.co/M0g33brv3h', 'https://t.co/VQtJLJa26v']",Gillnet fishermen! You can contribute to the recovery of wolffish! #SpeciesAtRisk https://t.co/M0g33brv3h https://t.co/VQtJLJa26v,Gillnet fishermen contribute recovery wolffish SpeciesAtRisk https co M0g33brv3h https co VQtJLJa26v,['#SpeciesAtRisk'],1,1,2,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,['species']
769,769,730750703887626245,2016-05-12 13:25:19,"['https://t.co/Y8LudaKkXa', 'https://t.co/fnRmUYTAnG']",Infoceans: the April-May 2016 issue of our bulletin is now online. Check it out! https://t.co/Y8LudaKkXa https://t.co/fnRmUYTAnG,Infoceans April May 2016 issue bulletin online Check https co Y8LudaKkXa https co fnRmUYTAnG,[],2,0,2,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,['oceans']
878,878,735539751457935360,2016-05-25 18:35:17,['https://t.co/PISZGuG5dv'],"Convictions under the #Fisheries Act, #Gaspe Area https://t.co/PISZGuG5dv",Convictions Fisheries Act Gaspe Area https co PISZGuG5dv,"['#Fisheries', '#Gaspe']",0,0,0,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,"['fisheries ', 'gas']"
884,884,731212536633249792,2016-05-13 20:00:28,['https://t.co/1bXXKAJnAl'],"2015 Regional distinction award presented to Sylvain Gaumond, Ste-Anne-des-Monts harbour authority #Congratulations! https://t.co/1bXXKAJnAl",2015 Regional distinction award presented Sylvain Gaumond Ste Anne des Monts harbour authority Congratulations https co 1bXXKAJnAl,['#Congratulations'],0,0,0,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,['or']
