,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
4,4,877517554616598528,2017-06-21 13:24:23,[],"RT @GCIndigenous: Today, we celebrate #Indigenouspeoples in Canada and recognize their invaluable contributions, cultures and history. Happ…",RT GCIndigenous Today celebrate Indigenouspeoples Canada recognize invaluable contributions cultures history,['#Indigenouspeoples'],547,0,547,Social,en,0.0,Neutral,NRCan_tweeter,"['culture', 'indigenous']"
6,6,880794195883159552,2017-06-30 14:24:35,['https://t.co/6hBwGhv9oC\xe2\x80\xa6'],RT @CanadianPM: Celebrate #CanadaDay from coast to coast to coast! See what's happening in your community tomorrow: https://t.co/6hBwGhv9oC…,RT CanadianPM Celebrate CanadaDay coast coast coast See happening community tomorrow https co,['#CanadaDay'],518,0,518,Environmental,en,0.0,Neutral,NRCan_tweeter,"['or', 'coast']"
55,55,880879547025170434,2017-06-30 20:03:44,['https://t.co/wnCFYgphXN'],"RT @PSPC_SPAC: Lights, camera, action! #Canada150 https://t.co/wnCFYgphXN",RT Lights camera action Canada150 https co wnCFYgphXN,['#Canada150'],100,0,100,Social,en,0.125,Neutral,NRCan_tweeter,['mer']
60,60,879699850299936769,2017-06-27 13:56:03,['https://t.co/ETLOPRaTys'],Let’s celebrate our diversity! Happy #MulticulturalismDay Canada! 🇨🇦 https://t.co/ETLOPRaTys,celebrate diversity Happy MulticulturalismDay Canada https co ETLOPRaTys,['#MulticulturalismDay'],32,60,92,Social,en,1.0,Positive,NRCan_tweeter,"['multicultural', 'diversity']"
68,68,872560206663864321,2017-06-07 21:05:39,['https://t.co/AHYYQWKT4p'],Min Carr &amp; U.S. Secretary @ENERGY Rick Perry advanced bilateral collaboration on North American energy integration #CanadaChina https://t.co/AHYYQWKT4p,Min Carr amp Secretary ENERGY Rick Perry advanced bilateral collaboration North American energy integration CanadaChina https co AHYYQWKT4p,['#CanadaChina'],23,59,82,Social,en,0.2,Neutral,NRCan_tweeter,"['collaboration', 'mer']"
99,99,879501166974992384,2017-06-27 00:46:33,"['https://t.co/DcDa48yBZx', 'https://t.co/DE1CB2yJGa']",The Government of Canada stands firmly behind the Canadian #softwood lumber industry https://t.co/DcDa48yBZx https://t.co/DE1CB2yJGa,Government Canada stands firmly behind Canadian softwood lumber industry https co DcDa48yBZx https co DE1CB2yJGa,['#softwood'],33,28,61,Economical,en,-0.4,Negative,NRCan_tweeter,['government']
101,101,880503774170755072,2017-06-29 19:10:33,['https://t.co/lpOKJUbwFK'],"RT @LibraryArchives: Can you get 150 in 150? Name these people, places and events that shaped Canada.
#Canada150 https://t.co/lpOKJUbwFK ht…",RT LibraryArchives get 150 150 Name people places events shaped Canada Canada150 https co lpOKJUbwFK,['#Canada150'],61,0,61,Social,en,0.0,Neutral,NRCan_tweeter,"['archives', 'library']"
105,105,870723499224162305,2017-06-02 19:27:14,['https://t.co/DokW6Dyra'],RT @CanadianPM: PM Trudeau invites communities across the country to develop plans to help build #SmartCitiesCanada: https://t.co/DokW6Dyra2,RT CanadianPM PM Trudeau invites communities across country develop plans help build SmartCitiesCanada https co DokW6Dyra2,['#SmartCitiesCanada'],57,0,57,Environmental,en,0.0,Neutral,NRCan_tweeter,['eau']
124,124,875380411920240641,2017-06-15 15:52:08,"['https://t.co/3F5wjLhTm6', 'https://t.co/\xe2\x80\xa6']",RT @DFO_MPO: We’re proposing amendments to the Oceans Act. Find out what that means for our #oceans 🌊 https://t.co/3F5wjLhTm6 https://t.co/…,RT proposing amendments Oceans Act Find means oceans https co 3F5wjLhTm6 https co,['#oceans'],50,0,50,Environmental,en,0.0,Neutral,NRCan_tweeter,['oceans']
125,125,870339245260640257,2017-06-01 18:00:20,"['https://t.co/7OAcGZcPye', 'https://t.co/KZ2SAPlTCS']",Are you an affected #SoftwoodLumber worker? We’re here to support you with $867M in aid https://t.co/7OAcGZcPye https://t.co/KZ2SAPlTCS,affected SoftwoodLumber worker support 867M aid https co 7OAcGZcPye https co KZ2SAPlTCS,['#SoftwoodLumber'],22,27,49,Environmental,en,0.0,Neutral,NRCan_tweeter,['or']
126,126,870326042279505920,2017-06-01 17:07:53,"['https://t.co/os3WJucBh7', 'https://t.co/jMhHxsWnan']",Min Carr announces $867M to support forest industry workers &amp; communities affected by #SoftwoodLumber duties https://t.co/os3WJucBh7 https://t.co/jMhHxsWnan,Min Carr announces 867M support forest industry workers amp communities affected SoftwoodLumber duties https co os3WJucBh7 https co jMhHxsWnan,['#SoftwoodLumber'],27,22,49,Environmental,en,0.0,Neutral,NRCan_tweeter,['or']
137,137,879500137688698880,2017-06-27 00:42:27,['https://t.co/rOp7zbcAN7'],Read Canada’s response to new and unfair anti-dumping duties by @CommerceGov: https://t.co/rOp7zbcAN7,Read response new unfair anti dumping duties CommerceGov https co rOp7zbcAN7,[],29,18,47,Environmental,en,-0.18181818181818185,Neutral,NRCan_tweeter,"['mer', 'air']"
148,148,879784782816784384,2017-06-27 19:33:32,['https://t.co/ax2v125P5Q'],"RT @cleanenergycan: Our latest report, Mining for Clean Energy, is now online: https://t.co/ax2v125P5Q  @theminingstory @Goldcorp_Inc @RioT…",RT cleanenergycan latest report Mining Clean Energy online https co ax2v125P5Q theminingstory,[],44,0,44,Environmental,en,0.43333333333333335,Positive,NRCan_tweeter,"['or', 'clean']"
159,159,880920880066564096,2017-06-30 22:47:59,['https://t.co/9miqgW7\xe2\x80\xa6'],"RT @CanadianPM: Discover Canada’s history by visiting our national museums, parks, heritage spaces and historic sites: https://t.co/9miqgW7…",RT CanadianPM Discover history visiting national museums parks heritage spaces historic sites https co,[],42,0,42,Environmental,en,0.0,Neutral,NRCan_tweeter,"['park', 'or']"
160,160,877964515899527168,2017-06-22 19:00:27,"['https://t.co/ZTaoLFt0GB', 'https://t.co/ipqT7yhwv']",#GoC understands the potential of #CleanTech &amp; the significant energy potential of the oceans that surround us https://t.co/ZTaoLFt0GB https://t.co/ipqT7yhwvu,GoC understands potential CleanTech amp significant energy potential oceans surround us https co ZTaoLFt0GB https co ipqT7yhwvu,"['#GoC', '#CleanTech']",15,27,42,Environmental,en,0.125,Neutral,NRCan_tweeter,"['oceans', 'clean']"
161,161,872115281417711617,2017-06-06 15:37:40,"['https://t.co/ZT3okArVkY', 'https://t.co/EfkjFn0WMf']",Canadian #nuclear technology contributing to China’s #CleanEnergy growth #CanadaChina @SNCLavalin https://t.co/ZT3okArVkY https://t.co/EfkjFn0WMf,Canadian nuclear technology contributing CleanEnergy growth CanadaChina SNCLavalin https co ZT3okArVkY https co EfkjFn0WMf,"['#nuclear', '#CleanEnergy', '#CanadaChina']",22,20,42,Economical,en,0.0,Neutral,NRCan_tweeter,"['energy', 'growth']"
181,181,877936032997662720,2017-06-22 17:07:16,"['https://t.co/zQ4gnMg', 'https://t.co/4W66DlSzsM']",Min Carr announces $1M in funding to Offshore Energy Research Association for #tidal energy research project https://t.co/zQ4gnMg0cu https://t.co/4W66DlSzsM,Min Carr announces 1M funding Offshore Energy Research Association tidal energy research project https co zQ4gnMg0cu https co 4W66DlSzsM,['#tidal'],22,17,39,Economical,en,0.0,Neutral,NRCan_tweeter,"['energy', 'funding']"
