,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
7,7,918114472782331909,2017-10-11 14:02:02,['https://t.co/OnpO9Lxadv'],RT @PMcanadien: Chaque fille a la capacité de changer notre monde et le droit d’atteindre son plein potentiel: https://t.co/OnpO9Lxadv #Jou…,RT PMcanadien Chaque fille la de changer notre monde et le droit atteindre son plein potentiel https co OnpO9Lxadv,['#Jou'],86,0,86,Social,fr,0.0,Neutral,environnementca_tweeter,['change']
17,17,914887809592446976,2017-10-02 16:20:26,[],"RT @RideauHall: Avec la signature du livre de serment et l'ascension au trône, Julie Payette devient officiellement gouverneure générale du…",RT RideauHall Avec la signature du livre de serment et ascension au ne Julie Payette devient officiellement gouverneure rale,[],56,0,56,Environmental,fr,0.0,Neutral,environnementca_tweeter,"['eau', 'nature']"
18,18,914909249410621440,2017-10-02 17:45:37,['https://t.co/\xe2\x80\xa6'],"RT @PMcanadien: Le PM accueille la nouvelle gouverneure générale du Canada, Son Excellence la très honorable @GGJuliePayette: https://t.co/…",RT PMcanadien Le PM accueille la nouvelle gouverneure rale du Canada Son Excellence la honorable GGJuliePayette https co,[],55,0,55,Environmental,fr,0.0,Neutral,environnementca_tweeter,['or']
21,21,914887884263579648,2017-10-02 16:20:44,"['https://t.co/kDL0vL138X', 'https://t.co/pGhw\xe2\x80\xa6']",RT @PMcanadien: Apprenez-en davantage sur Son Excellence la très honorable @GGJuliePayette: https://t.co/kDL0vL138X #GG29 https://t.co/pGhw…,RT PMcanadien Apprenez en davantage sur Son Excellence la honorable GGJuliePayette https co kDL0vL138X GG29 https co,['#GG29'],52,0,52,Environmental,fr,0.0,Neutral,environnementca_tweeter,['or']
32,32,914910327199928321,2017-10-02 17:49:54,[],RT @BiblioArchives: C’est le mois de l’#Histoiredesfemmes. Pouvez-vous nommer ces 100 femmes qui ont façonné notre pays? #PrendreSaPlaceow.…,RT BiblioArchives est le mois de Histoiredesfemmes Pouvez vous nommer ces 100 femmes qui ont notre pays PrendreSaPlaceow,"['#Histoiredesfemmes', '#PrendreSaPlaceow']",45,0,45,Social,fr,0.0,Neutral,environnementca_tweeter,"['femmes', 'archives', 'mer']"
35,35,914909644375588866,2017-10-02 17:47:12,[],"RT @Femmes_Canada: Oct. est le Mois de l’#histoiredesfemmes au Canada et en 2017, nous saluons les pionnières ayant pris leur place dans l’…",RT Oct est le Mois de histoiredesfemmes au Canada et en 2017 nous saluons les res ayant pris leur place dans,['#histoiredesfemmes'],44,0,44,Social,fr,0.0,Neutral,environnementca_tweeter,['femmes']
42,42,918198573132664835,2017-10-11 19:36:13,[],RT @DevCanada: Pourquoi le 🇨🇦 investit-il dans les femmes &amp; filles pour changer le monde? #JIF2017 #SaVoixSonChoix #ODD @PMcanadien https:/…,RT DevCanada Pourquoi le investit il dans les femmes amp filles pour changer le monde JIF2017 SaVoixSonChoix ODD PMcanadien https,"['#JIF2017', '#SaVoixSonChoix', '#ODD']",38,0,38,Social,fr,-0.16666666666666666,Neutral,environnementca_tweeter,"['femmes', 'change']"
43,43,920735953169371136,2017-10-18 19:38:52,[],RT @PMcanadien: Les Célèbres cinq ont lutté pour revendiquer les droits des femmes et faire entendre leur voix. #PrendreSaPlace #AffairePer…,RT PMcanadien Les bres cinq ont pour revendiquer les droits des femmes et faire entendre leur voix PrendreSaPlace,"['#PrendreSaPlace', '#AffairePer']",36,0,36,Environmental,fr,0.0,Neutral,environnementca_tweeter,['air']
49,49,914903460721696768,2017-10-02 17:22:37,['https://t.\xe2\x80\xa6'],RT @SciChefCan: Honorée d’avoir été choisie comme #ConseillèreScientifiqueenChef du #Canada. J’ai hâte de jouer ce nouveau rôle. https://t.…,RT SciChefCan avoir choisie comme reScientifiqueenChef du Canada ai te de jouer ce nouveau le https,"['#Conseill', '#Canada']",32,0,32,Environmental,fr,0.0,Neutral,environnementca_tweeter,['eau']
77,77,916037523402567680,2017-10-05 20:28:59,[],"RT @Femmes_Canada: En ce Mois de l’#histoiredesfemmes, saluez les pionnières qui ont marqué l’histoire du Canada et qui vous inspirent. #pr…",RT En ce Mois de histoiredesfemmes saluez les res qui ont histoire du Canada et qui vous inspirent,"['#histoiredesfemmes', '#pr']",23,0,23,Social,fr,0.0,Neutral,environnementca_tweeter,['femmes']
84,84,914909493414305794,2017-10-02 17:46:36,['https://t.co/bgctmCNOdE'],RT @PMcanadien: Le PM encourage tous les Canadiens à célébrer les femmes courageuses qui ont façonné notre pays: https://t.co/bgctmCNOdE #P…,RT PMcanadien Le PM encourage tous les Canadiens brer les femmes courageuses qui ont notre pays https co bgctmCNOdE,['#P'],22,0,22,Social,fr,0.0,Neutral,environnementca_tweeter,['femmes']
93,93,920736054658945025,2017-10-18 19:39:16,['https://t.co/C1cg\xe2\x80\xa6'],"RT @Femmes_Canada: Il y a 88 ans auj., on reconnaissait que les Canadiennes étaient bien des «personnes». #prendresaplace https://t.co/C1cg…",RT Il 88 ans auj reconnaissait que les Canadiennes taient bien des prendresaplace https co,['#prendresaplace'],21,0,21,unknown,fr,0.0,Neutral,environnementca_tweeter,
96,96,920735888421933056,2017-10-18 19:38:36,['https://t.co/gdgmxBk3CN'],RT @PMcanadien: Les droits des femmes sont des droits de la personne. https://t.co/gdgmxBk3CN #AffairePersonne,RT PMcanadien Les droits femmes droits personne https co gdgmxBk3CN AffairePersonne,['#AffairePersonne'],20,0,20,Environmental,fr,0.0,Neutral,environnementca_tweeter,['air']
108,108,914918571477741568,2017-10-02 18:22:40,[],RT @AuCanada: Octobre est le #MoisHistoireDesFemmes et nous rendons hommage aux Canadiennes qui ont fait leur place dans l’histoire #Prendr…,RT AuCanada Octobre est le MoisHistoireDesFemmes et nous rendons hommage aux Canadiennes qui ont fait leur place dans histoire,"['#MoisHistoireDesFemmes', '#Prendr']",18,0,18,Social,fr,0.0,Neutral,environnementca_tweeter,['femmes']
128,128,924387067437690881,2017-10-28 21:27:05,['https://t.co/U\xe2\x80\xa6'],RT @MPO_DFO: Aussi ravis d’annoncer 11 nouveaux refuges marins dans le golfe du St-Laurent qui protégeront coraux &amp; éponges  https://t.co/U…,RT Aussi ravis annoncer 11 nouveaux refuges marins dans le golfe du St Laurent qui geront coraux amp ponges https co,[],16,0,16,Environmental,fr,0.0,Neutral,environnementca_tweeter,"['eau', 'or']"
131,131,925049873862483968,2017-10-30 17:20:51,['https://t.co/\xe2\x80\xa6'],RT @MPO_DFO: Le Canada a atteint son objectif de #ConservationMarine visant à protéger 5% de ses #océans avant la fin 2017 🇨🇦 https://t.co/…,RT Le Canada atteint son objectif de ConservationMarine visant ger de ses ans avant la fin 2017 https co,"['#ConservationMarine', '#oc']",16,0,16,Environmental,fr,0.0,Neutral,environnementca_tweeter,"['conservation', 'marine']"
192,192,916337257023528960,2017-10-06 16:20:01,['https://t.co/j4CeUcXtHy'],L’astronaute canadien @Cmdr_Hadfield parle d’#ActionClimatCAN! @MuseeAvEspace https://t.co/j4CeUcXtHy,astronaute canadien parle ActionClimatCAN MuseeAvEspace https co j4CeUcXtHy,['#ActionClimatCAN'],7,5,12,Environmental,es,0.0,Neutral,environnementca_tweeter,['climat']
198,198,914909752391602176,2017-10-02 17:47:37,[],RT @ParcsCanada: Oct. est le Mois de l’histoire des femmes. Les femmes désignées comme personnages historiques nationaux seront à la une. @…,RT ParcsCanada Oct est le Mois de histoire des femmes Les femmes es comme personnages historiques nationaux seront la une,[],11,0,11,Social,fr,0.0,Neutral,environnementca_tweeter,"['femmes', 'parc', 'historique']"
236,236,915330746402918400,2017-10-03 21:40:30,['https://t.co/ZSqvEansNx'],#SVQ « Inuit Nunangat » signifie nos terres et nos eaux inuites? Nous travaillons ensemble pour les protéger! https://t.co/ZSqvEansNx,SVQ Inuit Nunangat signifie nos terres et nos eaux inuites Nous travaillons ensemble pour les ger https co ZSqvEansNx,['#SVQ'],4,6,10,Social,fr,0.0,Neutral,environnementca_tweeter,['inuit']
211,211,918121541665255424,2017-10-11 14:30:08,"['https://t.co/ps47LILKSi', 'https://t.co/5Q3hRoDBH']","Nous sommes fiers de collaborer avec @NCC_CNC pour conserver un habitat rare du #CapBreton, en Nouvelle-Écosse. https://t.co/ps47LILKSi https://t.co/5Q3hRoDBH1",Nous sommes fiers de collaborer avec pour conserver un habitat rare du CapBreton en Nouvelle cosse https co ps47LILKSi https co 5Q3hRoDBH1,['#CapBreton'],3,7,10,Environmental,fr,0.3,Neutral,environnementca_tweeter,"['conserve', 'or']"
213,213,921449619015512065,2017-10-20 18:54:43,['https://t.co/IBpTy7hD3l'],RT @Femmes_Canada: Bonne fête à notre 29e gouverneure générale @GGJuliePayette. #prendresaplace https://t.co/IBpTy7hD3l,RT Bonne notre 29e gouverneure rale GGJuliePayette prendresaplace https co IBpTy7hD3l,['#prendresaplace'],10,0,10,unknown,fr,0.0,Neutral,environnementca_tweeter,
277,277,917852122430963712,2017-10-10 20:39:33,[],"RT @GCAutochtones: #JeunesAutochtones: Joignez-vs à nous pour #OjitonMikanan, le 11 oct. à @BiblioArchives pour explorer votre futur! 😎http…",RT GCAutochtones JeunesAutochtones Joignez vs nous pour OjitonMikanan le 11 oct BiblioArchives pour explorer votre futur,"['#JeunesAutochtones', '#OjitonMikanan']",9,0,9,Social,fr,0.0,Neutral,environnementca_tweeter,"['jeunes', 'autochtones', 'archives', 'futur']"
260,260,925346215977541632,2017-10-31 12:58:24,[],RT @ministre_ec: .@ParcsCanada joue un rôle clé dans l’#ActionClimat et protège nos trésors naturels contre les effets des #ChangementsClim…,RT ParcsCanada joue un le dans ActionClimat et ge nos sors naturels contre les effets des,"['#ActionClimat', '#ChangementsClim']",9,0,9,Environmental,fr,0.0,Neutral,environnementca_tweeter,"['parc', 'or', 'climat', 'nature']"
326,326,924377993975394306,2017-10-28 20:51:02,['https://\xe2\x80\xa6'],RT @MPO_DFO: Merci à tous nos partenaires &amp; intervenants qui nous ont aidés à remplir nos objectifs visant à protéger nos #océans! https://…,RT Merci tous nos partenaires amp intervenants qui nous ont remplir nos objectifs visant ger nos ans https,['#oc'],8,0,8,Environmental,fr,0.0,Neutral,environnementca_tweeter,"['mer', 'air']"
340,340,922903879695699968,2017-10-24 19:13:26,[],"RT @ENERGYSTAR_CDN: Joyeuse #JournéeENERGYSTAR!
Rejoignez le mouvement #EfficacitéEnergetique par un geste simple. #IlluminezVosVies 
https…",RT Joyeuse eENERGYSTAR Rejoignez le mouvement Energetique par un geste simple IlluminezVosVies,"['#Journ', '#Efficacit', '#IlluminezVosVies']",8,0,8,Economical,fr,0.0,Neutral,environnementca_tweeter,['energy']
339,339,920755720966037504,2017-10-18 20:57:25,['https://t\xe2\x80\xa6'],RT @MPO_DFO: Est-ce que votre projet risque de nuire aux espèces aquatiques en péril? Vérifiez les cartes à jour en ligne du MPO! https://t…,RT Est ce que votre projet risque de nuire aux ces aquatiques en ril rifiez les cartes jour en ligne du MPO https,[],8,0,8,unknown,fr,0.0,Neutral,environnementca_tweeter,
330,330,914933322203230209,2017-10-02 19:21:17,[],"RT @ParcsCanada: Ce #lundimotivation, nous vous défions de prendre le temps de relaxer dehors. Peut-être dans une de nos chaises rouges? #p…",RT ParcsCanada Ce lundimotivation nous vous fions de prendre le temps de relaxer dehors Peut dans une de nos chaises rouges,"['#lundimotivation', '#p']",8,0,8,Environmental,fr,0.0,Neutral,environnementca_tweeter,"['parc', 'or']"
329,329,925094538947022848,2017-10-30 20:18:20,[],RT @ParcsCanada: Les chauves-souris n’ont qu’un seul bébé par année. Il est allaité jusqu’à ce qu’il puisse voler seul. #SemainedelaChauveS…,RT ParcsCanada Les chauves souris ont un seul par Il est ce il puisse voler seul,['#SemainedelaChauveS'],8,0,8,Social,fr,0.0,Neutral,environnementca_tweeter,['parc']
324,324,924367724175937536,2017-10-28 20:10:14,"['https://t.co/953ZGXVL9Z', 'https://t.co/NOCkDV6Bon']","Voyez Paul Smith, scientifique, au Refuge d’#OiseauxMigrateurs de l’île Prince Leopold à W5! @canada_c3 https://t.co/953ZGXVL9Z (ang. seul.) https://t.co/NOCkDV6Bon",Voyez Paul Smith scientifique au Refuge OiseauxMigrateurs de le Prince Leopold W5 https co 953ZGXVL9Z ang seul https co NOCkDV6Bon,['#OiseauxMigrateurs'],2,6,8,Environmental,fr,0.0,Neutral,environnementca_tweeter,"['oiseau', 'eau', 'oiseaux']"
322,322,918828091610468352,2017-10-13 13:17:42,[],RT @ministre_ec: La ministre McKenna a visité @MarineInst à #Galway pour voir leur travail de recherche marine et projets d’énergie marémot…,RT La ministre McKenna MarineInst Galway pour voir leur travail de recherche marine et projets nergie,['#Galway'],8,0,8,Environmental,fr,0.0,Neutral,environnementca_tweeter,['marine']
319,319,915223147338661888,2017-10-03 14:32:57,[],RT @salledepresseGC: Réunion au #Nunatsiavut: @ministre_ec + @ITK_CanadaInuit adoptent un plan de travail conjoint sur l’#environnement. ht…,RT salledepresseGC union au Nunatsiavut adoptent un plan de travail conjoint sur environnement,"['#Nunatsiavut', '#environnement']",8,0,8,Environmental,fr,0.0,Neutral,environnementca_tweeter,['environnement']
300,300,916258050763317251,2017-10-06 11:05:17,"['https://t.co/p7EHzvemN5', 'https://t.co/727XqjNrL3']","Prenez un #égoportrait pour la #JournéeMondialeDuSourire, tout comme cet ours de la réserve de #faune de Meanook! 😊 https://t.co/p7EHzvemN5 https://t.co/727XqjNrL3",Prenez un goportrait pour la eMondialeDuSourire tout comme cet de la serve de faune de Meanook https co p7EHzvemN5 https co 727XqjNrL3,"['#', '#Journ', '#faune']",4,4,8,Economical,fr,0.0,Neutral,environnementca_tweeter,"['mondiale', 'mondial']"
372,372,923628590968836096,2017-10-26 19:13:10,['https://t\xe2\x80\xa6'],RT @ParcsCanada: La #SemainedelaChauveSouris est du 24-31 oct. Nous sommes fiers de protéger les #chauvessouris et leur habitat : https://t…,RT ParcsCanada La SemainedelaChauveSouris est du 24 31 oct Nous sommes fiers de ger les chauvessouris et leur habitat https,"['#SemainedelaChauveSouris', '#chauvessouris']",7,0,7,Social,fr,0.0,Neutral,environnementca_tweeter,['parc']
410,410,915571011634044928,2017-10-04 13:35:14,"['https://t.co/BFsQRCLyVg', 'https://t.co/OezrmuHp']",#SVQ les #AiresProtégées du 🇨🇦 ne se résument pas aux #ParcsNationaux? @ParcsCanada @MPO_DFO #EnvCan #Indicateurs https://t.co/BFsQRCLyVg https://t.co/OezrmuHp99,SVQ les es du ne se sument pas aux ParcsNationaux ParcsCanada EnvCan Indicateurs https co BFsQRCLyVg https co OezrmuHp99,"['#SVQ', '#AiresProt', '#ParcsNationaux', '#EnvCan', '#Indicateurs']",3,4,7,Social,fr,0.0,Neutral,environnementca_tweeter,['parc']
408,408,923997096419655680,2017-10-27 19:37:29,[],"RT @ministre_ec: Les changements climatiques touchent nos trésors naturels comme les Monts-Torngat. Paul Smith, scientifique @environnement…",RT Les changements climatiques touchent nos sors naturels comme les Monts Torngat Paul Smith scientifique,[],7,0,7,Social,fr,0.0,Neutral,environnementca_tweeter,"['changement', 'change', 'nature']"
376,376,924384577266872320,2017-10-28 21:17:12,[],RT @ministre_ec: Protéger nos océans est extrêmement important. Surpasser cet objectif de 5 % nous aidera à atteindre notre objectif de 10…,RT ger nos ans est important Surpasser cet objectif de nous aidera atteindre notre objectif de,[],7,0,7,Economical,fr,0.4,Positive,environnementca_tweeter,['import']
375,375,924377848034586625,2017-10-28 20:50:27,['https://t.co/AWyE7EBZga'],"RT @MPO_DFO: Regardez plus précisément comment nous avons atteint l’objectif de protéger 5% de nos océans, ici: https://t.co/AWyE7EBZga 🌊 h…",RT Regardez plus ment comment nous avons atteint objectif de ger de nos ans ici https co AWyE7EBZga,[],7,0,7,unknown,fr,0.0,Neutral,environnementca_tweeter,
393,393,924015392925896705,2017-10-27 20:50:11,"['https://t.co/i1JeLXcl', 'https://t.co/J2yGOhWHXG']","Demain, joignez-vous à nous pour célébrer l’amarrage final du navire @canada_c3, à Victoria, en C.-B.! #Canada150 https://t.co/i1JeLXcl9U https://t.co/J2yGOhWHXG",Demain joignez vous nous pour brer amarrage final du navire Victoria en Canada150 https co i1JeLXcl9U https co J2yGOhWHXG,['#Canada150'],4,3,7,Environmental,fr,0.0,Neutral,environnementca_tweeter,['or']
370,370,919975353006817286,2017-10-16 17:16:31,[],RT @ParcsCanada: C’est la #SemainedeRéduction des déchets! Comment réduisez-vous votre quantité de déchets lors de vos visites dans nos par…,RT ParcsCanada est la duction des chets Comment duisez vous votre de chets lors de vos visites dans nos,['#SemainedeR'],7,0,7,Environmental,fr,0.0,Neutral,environnementca_tweeter,"['parc', 'or']"
367,367,918265964776558592,2017-10-12 00:04:01,"['https://t.co/OLQkE1HSMo', 'https://t.co/aYXDfvw8ts']",Déclaration conjointe du Canada et R.-U. annonçant une alliance mondiale sur l'élimination progressive du charbon : https://t.co/OLQkE1HSMo https://t.co/aYXDfvw8ts,claration conjointe du Canada et ant une alliance mondiale sur limination progressive du charbon https co OLQkE1HSMo https co aYXDfvw8ts,[],3,4,7,Economical,fr,0.0,Neutral,environnementca_tweeter,"['mondiale', 'mondial']"
350,350,920966546830364673,2017-10-19 10:55:10,['https://t.co/NJT9WqiAVR'],Décomposer une bouteille de plastique prend des centaines d’années. Optez pour une bouteille réutilisable! #SemaineDeRéductionDesDéchets https://t.co/NJT9WqiAVR,composer une bouteille de plastique prend des centaines es Optez pour une bouteille utilisable chets https co NJT9WqiAVR,['#SemaineDeR'],5,2,7,unknown,fr,0.0,Neutral,environnementca_tweeter,
363,363,915232858469486592,2017-10-03 15:11:32,['https://t.co/5zFkFQWKj3'],"En travaillant avec les #Inuits, nous ferons une différence! #ChangementsClimatiques #Conservation #Faune https://t.co/5zFkFQWKj3",En travaillant avec les Inuits nous ferons une rence ChangementsClimatiques Conservation Faune https co 5zFkFQWKj3,"['#Inuits', '#ChangementsClimatiques', '#Conservation', '#Faune']",5,2,7,Environmental,fr,0.0,Neutral,environnementca_tweeter,"['conservation', 'faune', 'climat']"
356,356,918132523993059331,2017-10-11 15:13:46,['https://t.co/\xe2\x80\xa6'],RT @Securite_Canada: Le ministre Goodale souligne la #SemainePréventionIncendies et rappelle aux Canadiens de #Prévoir2Issues https://t.co/…,RT Le ministre Goodale souligne la ventionIncendies et rappelle aux Canadiens de voir2Issues https co,"['#SemainePr', '#Pr']",7,0,7,Economical,fr,0.0,Neutral,environnementca_tweeter,['ministre']
368,368,922529794306211841,2017-10-23 18:26:57,"['https://t.co/2BNRqfcPJ6', 'https://t.co/BT3212eHW3']",Demain débute #SemaineChauveSouris! 🦇 Fêtez leur rôle dans #nature. Engagez-vous à les aider! https://t.co/2BNRqfcPJ6 (ang. seul.) https://t.co/BT3212eHW3,Demain bute SemaineChauveSouris leur le dans nature Engagez vous les aider https co 2BNRqfcPJ6 ang seul https co BT3212eHW3,"['#SemaineChauveSouris', '#nature']",4,3,7,Social,fr,0.0,Neutral,environnementca_tweeter,['nature']
486,486,922578416146280450,2017-10-23 21:40:09,"['https://t.co/Rvpt0DMDJO', 'https://t.co/KeXmosmKJb']",Votre enfant veut être un superhéros à l’#Halloween? Il peut le créer sur le site #ClimatJeunes : https://t.co/Rvpt0DMDJO #HalloweenÉcolo https://t.co/KeXmosmKJb,Votre enfant veut un ros Halloween Il peut le er sur le site ClimatJeunes https co Rvpt0DMDJO colo https co KeXmosmKJb,"['#Halloween', '#ClimatJeunes', '#Halloween']",2,4,6,Social,fr,0.0,Neutral,environnementca_tweeter,['jeunes']
503,503,924381327008456705,2017-10-28 21:04:17,[],RT @ministre_ec: La ministre McKenna est fière d’annoncer avec le ministre LeBlanc @DFO_MPO que le Canada a surpassé son obj. de protéger 5…,RT La ministre McKenna est annoncer avec le ministre LeBlanc que le Canada son obj de ger,[],6,0,6,Economical,fr,0.0,Neutral,environnementca_tweeter,['ministre']
499,499,925024052334546946,2017-10-30 15:38:14,[],"RT @ministre_ec: #SVQ des chauves-souris sont en voie de disparition au Canada? Pour la #SemaineChauveSouris, renseignez-vous sur cet anima…",RT SVQ des chauves souris sont en voie de disparition au Canada Pour la SemaineChauveSouris renseignez vous sur cet,"['#SVQ', '#SemaineChauveSouris']",6,0,6,unknown,fr,0.0,Neutral,environnementca_tweeter,
498,498,915654907268681728,2017-10-04 19:08:36,['https://t.co/\xe2\x80\xa6'],"RT @RNCan: L’industrie forestière du 🇨🇦 évolue : mutation des produits forestiers traditionnels, montée des non traditionnels
https://t.co/…",RT RNCan industrie du volue mutation des produits forestiers traditionnels des non traditionnels https co,[],6,0,6,Economical,fr,0.0,Neutral,environnementca_tweeter,"['industrie', 'produits']"
496,496,920755366107013120,2017-10-18 20:56:00,[],RT @AuCanada: Nous nous souvenons des #CélèbresCinq qui ont défié la définition de «personne» au 🇨🇦 pr inclure les ♀️ #journéedelapersonne…,RT AuCanada Nous nous souvenons des bresCinq qui ont la finition de au pr inclure les,"['#C', '#journ']",6,0,6,unknown,fr,0.0,Neutral,environnementca_tweeter,
490,490,919215013763735553,2017-10-14 14:55:12,['https://t.co/lZfR3mCdi'],Investir dans l’#InfrastructureVerte améliorera la résistance des infrastructures aux effets des #ChangementsClimatiques. https://t.co/lZfR3mCdiu,Investir dans InfrastructureVerte liorera la sistance des infrastructures aux effets des ChangementsClimatiques https co lZfR3mCdiu,"['#InfrastructureVerte', '#ChangementsClimatiques']",3,3,6,Economical,fr,0.0,Neutral,environnementca_tweeter,"['invest', 'infrastructure', 'investir']"
