,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
2,2,401846167974_10155841043802975,2017-09-18 08:45:18,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155841043802975/?type=3,Recall: RAM trucks with 6.7 litre diesel engines. The water pump could fail. This could cause an underhood fire. http://ow.ly/rgmP30feGd4,Recall: RAM trucks with litre diesel engines. The water pump could fail. This could cause an underhood fire.,[],42,180,1092,29,0,7,3,1,1,1,1314,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['water'],neutral
21,21,401846167974_10155793491612975,2017-09-01 19:00:53,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155793491612975/?type=3,Recall: Ford F150 & Mustang. Passenger airbag could rupture causing fragments to be propelled toward vehicle occupants. http://ow.ly/5mc330eQg72,Recall: Ford F150 & Mustang. Passenger airbag could rupture causing fragments to be propelled toward vehicle occupants. 2,[],11,35,116,10,0,1,0,0,0,0,162,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'air']",neutral
64,64,401846167974_10155844617737975,2017-09-19 14:04:47,https://www.facebook.com/TransportandInfrastructureinCanada/videos/10155844617737975/,Make sure to have your say on the new proposed drone rules before the public comment period comes to a close on October 13. http://www.letstalktransportation.ca/lets-talk-drones,Make sure to have your say on the new proposed drone rules before the public comment period comes to a close on October .,[],21,2,49,18,0,1,0,0,2,0,72,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
82,82,401846167974_10155822528397975,2017-09-11 13:01:26,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155822528397975/?type=3,Recall: Chrysler Pacifica. The left seat belt in the 2nd row could become unlatched under certain conditions http://ow.ly/Tqbw30f4o5i,Recall: Chrysler Pacifica. The left seat belt in the nd row could become unlatched under certain conditions,[],5,6,47,5,0,0,0,0,0,0,58,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
149,149,401846167974_10155853532857975,2017-09-29 15:00:00,https://www.facebook.com/TransportandInfrastructureinCanada/videos/10155853532857975/,Watch this and see what a pilot sees when you shine a laser into the night sky. It’s not a bright idea www.canada.ca/Not-A-Bright-Idea,Watch this and see what a pilot sees when you shine a laser into the night sky. It’s not a bright idea,[],17,1,14,16,1,0,0,0,0,0,32,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
201,201,401846167974_10155808931987975,2017-09-06 19:00:26,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155808931987975/?type=3,#DYK: If you are 18 or older you need government-issued ID to board a domestic flight in Canada,: If you are or older you need government-issued ID to board a domestic flight in Canada,['#DYK'],16,4,4,15,0,0,1,0,0,0,24,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'government']",neutral
372,372,401846167974_10155842491692975,2017-09-18 19:00:28,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155842491692975/?type=3,Looking for a car seat clinic in your area? http://ow.ly/rjns30dRy2a,Looking for a car seat clinic in your area?,[],7,0,8,7,0,0,0,0,0,0,15,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
408,408,401846167974_10155798210462975,2017-09-03 07:00:58,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155798210462975/?type=3,"The school bell means hurry up, but a rail crossing bell means stop!","The school bell means hurry up, but a rail crossing bell means stop!",[],10,2,2,10,0,0,0,0,0,0,14,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
424,424,401846167974_10155859416252975,2017-09-24 11:00:53,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155859416252975/?type=3,Did you know: Crews familiar with their vessel’s survival gear are better able to respond to an emergency. http://ow.ly/udcX30ew2T6,Did you know: Crews familiar with their vessel’s survival gear are better able to respond to an emergency.,[],8,2,3,8,0,0,0,0,0,0,13,Social,en,0.0,TransportandInfrastructureinCanada_facebook,"['ami', 'mer']",neutral
429,429,401846167974_10155810786172975,2017-09-07 11:00:56,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155810786172975/?type=3,We are looking for experienced engineers in civil aviation in Vancouver! Learn more: http://ow.ly/qeuX30eQMOi,We are looking for eerienced engineers in civil aviation in Vancouver! Learn more:,[],11,0,2,11,0,0,0,0,0,0,13,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['civil'],neutral
434,434,401846167974_10155839733392975,2017-09-17 19:00:36,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155839733392975/?type=3,"The number of reported laser incidents is rising but there’s something you can do about it: report it to your local police
www.canada.ca/Not-A-Bright-Idea #NotABrightIdea",The number of reported laser incidents is rising but there’s something you can do about it: report it to your local police,['#NotABrightIdea'],9,1,3,6,3,0,0,0,0,0,13,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'ice']",neutral
475,475,401846167974_10155841582412975,2017-09-18 12:30:24,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155841582412975/?type=3,"Canada's Smart Cities Challenge is launching soon! Now is the chance for communities to come up with their most innovative ideas.
A smart city uses technology and data to improve livability and opportunities for a community and its people.
The Smart Cities Challenge will allow municipalities, regional governments, and Indigenous communities to bring these ideas forward, and the best ones will win!
Stay tuned for more info! http://www.infrastructure.gc.ca/plan/cities-villes-eng.html","Canada's Smart Cities Challenge is launching soon! Now is the chance for communities to come up with their most innovative ideas. A smart city uses technology and data to improve livability and opportunities for a community and its people. The Smart Cities Challenge will allow municipalities, regional governments, and Indigenous communities to bring these ideas forward, and the best ones will win! Stay tuned for more info!",[],5,1,6,5,0,0,0,0,0,0,12,Social,en,0.0,TransportandInfrastructureinCanada_facebook,"['community', 'indigenous']",neutral
484,484,401846167974_10155832508927975,2017-09-15 07:00:49,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155832508927975/?type=3,Fun Fact Friday: Today’s locomotives can haul a tonne of goods almost 200 km on a single litre of fuel. Railway Association of Canada  http://ow.ly/mCpx30dW3oc,Fun Fact Friday: Today’s locomotives can haul a tonne of goods almost km on a single litre of fuel. Railway Association of Canada c,[],8,2,2,12,0,3,0,0,0,-7,12,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
514,514,401846167974_10155865715902975,2017-09-26 17:01:04,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155865715902975/?type=3,Recall: Porsche Cayenne. The fuel pump flange may develop cracks which could cause a fuel leak. http://ow.ly/OxnH30frpAW,Recall: Porsche Cayenne. The fuel pump flange may develop cracks which could cause a fuel leak.,[],3,0,8,3,0,0,0,0,0,0,11,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
509,509,401846167974_10155821615382975,2017-09-11 07:00:37,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155821615382975/?type=3,#DYK: Canada’s railways produce less than 4% of our transport related #GHG emissions Railway Association of Canada,: Canada’s railways produce less than % of our transport related emissions Railway Association of Canada,"['#DYK', '#GHG']",8,1,2,8,0,0,0,0,0,0,11,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'emissions ']",neutral
589,589,401846167974_10155867670922975,2017-09-27 12:01:15,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155867670922975/?type=3,Today is World Tourism Day. Why not be a tourist in your own city and head out to enjoy some of Canada’s beautiful #infra?! #Canada150,Today is World Tourism Day. Why not be a tourist in your own city and head out to enjoy some of Canada’s beautiful ?!,"['#infra', '#Canada150']",5,0,5,4,1,0,0,0,0,0,10,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['eau', 'or']",neutral
595,595,401846167974_10155792876977975,2017-09-01 15:01:19,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155792876977975/?type=3,It’s the last long weekend of summer! Please be safe on the water! Have a look at our Safe Boating guide: http://ow.ly/F5u630eEIZ5,It’s the last long weekend of summer! Please be safe on the water! Have a look at our Safe Boating guide:,[],1,0,9,1,0,0,0,0,0,0,10,Social,en,0.0,TransportandInfrastructureinCanada_facebook,"['safe', 'mer']",neutral
612,612,401846167974_10155792306287975,2017-09-01 11:01:54,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155792306287975/?type=3,"A laser strike can distract or blind a pilot and put the safety of the flight crew and passengers at risk. If you witness an incident, report it immediately to your local police: www.canada.ca/Not-A-Bright-Idea","A laser strike can distract or blind a pilot and put the safety of the flight crew and passengers at risk. If you witness an incident, report it immediately to your local police:",[],6,2,1,6,0,0,0,0,0,0,9,Social,en,0.0,TransportandInfrastructureinCanada_facebook,"['safe', 'local']",neutral
613,613,401846167974_10155791689642975,2017-09-01 07:01:39,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155791689642975/?type=3,"Do you think your car has a safety related defect?  Fill out a complaint form: 
http://ow.ly/LU9a30cWP9L",Do you think your car has a safety related defect? Fill out a complaint form:,[],1,0,8,1,0,0,0,0,0,0,9,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['safe'],neutral
616,616,401846167974_10155851512142975,2017-09-21 19:00:33,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155851512142975/?type=3,Rail safety reminder: Always watch out for a second train at crossings with 2 or more tracks.,Rail safety reminder: Always watch out for a second train at crossings with or more tracks.,[],6,1,2,6,0,0,0,0,0,0,9,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['safe'],neutral
618,618,401846167974_10155875291667975,2017-09-30 07:01:03,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155875291667975/?type=3,Pedestrians and drivers both have roles to play in road safety. Do your part and don’t put yourself or others at risk.,Pedestrians and drivers both have roles to play in road safety. Do your part and don’t put yourself or others at risk.,[],6,0,3,5,1,0,0,0,0,0,9,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'rivers']",neutral
654,654,401846167974_10155834130162975,2017-09-15 19:00:35,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155834130162975/?type=3,The deadline to submit your application for the rail safety improvement program funding is approaching! http://ow.ly/TZlt30e2Low,The deadline to submit your application for the rail safety improvement program funding is approaching!,[],6,0,2,6,0,0,0,0,0,0,8,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['safe'],neutral
679,679,401846167974_10155847094602975,2017-09-20 10:01:50,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155847094602975/?type=3,"You can find details of our $180+ billion Investing in Canada plan in one comprehensive, convenient snapshot here:
http://www.infrastructure.gc.ca/plan/placemat-tableausynthese-eng.html","You can find details of our $180+ billion Investing in Canada plan in one comprehensive, convenient snapshot here:",[],7,0,1,6,1,0,0,0,0,0,8,Economical,en,0.0,TransportandInfrastructureinCanada_facebook,['invest'],neutral
711,711,401846167974_10155796333837975,2017-09-02 15:00:33,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155796333837975/?type=3,Interested in a career in aviation? Apply to be a civil aviation engineer today: http://ow.ly/qeuX30eQMOi,Interested in a career in aviation? Apply to be a civil aviation engineer today:,[],8,0,0,7,1,0,0,0,0,0,8,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['civil'],neutral
806,806,401846167974_10155861701232975,2017-09-25 07:00:55,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155861701232975/?type=3,Wondering if you can bring it on the plane? Here is a list of items NOT allowed on flights: http://ow.ly/PY4230cWLq0,Wondering if you can bring it on the plane? Here is a list of items NOT allowed on flights: 0,[],3,0,4,3,0,0,0,0,0,0,7,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
