,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
11,11,750369459978825728,2016-07-05 16:43:15,[],"RT @PMcanadien: Selon vous, quels sont les moments les plus marquants de l’histoire du Canada? Partagez-les avec #SemaineHistoire2016.",RT PMcanadien Selon vous quels sont les moments les plus marquants de histoire du Canada Partagez les avec SemaineHistoire2016,['#SemaineHistoire2016'],14,0,14,unknown,fr,0.0,Neutral,MPO_Golfe_tweeter,
17,17,758000096084647936,2016-07-26 18:04:40,['https://t.co/KsFNHSk\xe2\x80\xa6'],RT @salledepresseGC: Le #GC finance les chercheurs CAN étudiant les effets des contaminants dans la mer et l'eau douce https://t.co/KsFNHSk…,RT salledepresseGC Le GC finance les chercheurs tudiant les effets des contaminants dans la mer et eau douce https co,['#GC'],12,0,12,Social,fr,0.0,Neutral,MPO_Golfe_tweeter,"['ami', 'mer']"
30,30,753661235296628736,2016-07-14 18:43:35,['https://t.co/aEP3INqOH5'],"L’équipage de @GCC_CCG et les employés des sciences, ravis d'accueillir min. LeBlanc à bord du Perley à #Shédiac NB https://t.co/aEP3INqOH5",quipage de et les des sciences ravis accueillir min LeBlanc bord du Perley diac NB https co aEP3INqOH5,['#Sh'],5,4,9,Environmental,fr,0.0,Neutral,MPO_Golfe_tweeter,['or']
46,46,756488563903098880,2016-07-22 13:58:23,['https://t.co/WJD5uPuvmV'],RT @INFC_fra: 5 min suffisent pour aider à façonner l’avenir des #infra du CAN. Remplir un cahier travail ici: https://t.co/WJD5uPuvmV #con…,RT min suffisent pour aider onner avenir des infra du Remplir un cahier travail ici https co WJD5uPuvmV,"['#infra', '#con']",8,0,8,Social,fr,0.0,Neutral,MPO_Golfe_tweeter,['avenir']
60,60,753648982237274112,2016-07-14 17:54:54,[],RT @salledepresseGC: .@transports_gc annonce un nouveau règlement sur la sécurité des petits bateaux de pêche en vigueur l'an prochain. htt…,RT salledepresseGC annonce un nouveau glement sur la des petits bateaux de en vigueur prochain,[],8,0,8,Environmental,fr,0.0,Neutral,MPO_Golfe_tweeter,['eau']
70,70,756195050388938752,2016-07-21 18:32:04,[],"RT @salledepresseGC: MPO finance l'École des océans de @DalScience, un nouveau programme éducatif novateur pour les jeunes avec @thenfb htt…",RT salledepresseGC MPO finance cole des ans de DalScience un nouveau programme ducatif novateur pour les jeunes avec thenfb,[],7,0,7,Economical,fr,0.0,Neutral,MPO_Golfe_tweeter,['finance']
94,94,756572289936818177,2016-07-22 19:31:05,['https://t.co/WbEP1fiu6A'],RT @MPO_DFO: Bonne chance à l’équipe #DéclarationGalway durant l’expédition de cartographie de l’océan Atlantique https://t.co/WbEP1fiu6A,RT Bonne chance quipe clarationGalway durant dition de cartographie de Atlantique https co WbEP1fiu6A,['#D'],6,0,6,unknown,fr,0.0,Neutral,MPO_Golfe_tweeter,
119,119,758665385671548928,2016-07-28 14:08:17,[],RT @NSteinbach_RC: Les biologistes et techniciens de Pêches et Océans plongent dans baie de Cocagne #NB pour recenser le homard #icinb http…,RT Les biologistes et techniciens de et ans plongent dans baie de Cocagne NB pour recenser le homard icinb,"['#NB', '#icinb']",4,0,4,unknown,fr,0.0,Neutral,MPO_Golfe_tweeter,
122,122,751452555142660100,2016-07-08 16:27:05,['https://t.\xe2\x80\xa6'],RT @GCC_CCG: Vous aimez la mer? Travailler avec nous vous intéresse? Voyez ce que nous pouvons vous offrir (Collège ou carrière) https://t.…,RT Vous aimez la mer Travailler avec nous vous resse Voyez ce que nous pouvons vous offrir ge ou https,[],4,0,4,Social,fr,0.0,Neutral,MPO_Golfe_tweeter,['mer']
123,123,748962094595313669,2016-07-01 19:30:53,['https://t.co/ZrY5c3ZYBi'],"En mer ou sur terre, passez une belle #fêteduCanada! https://t.co/ZrY5c3ZYBi",En mer ou sur terre passez une belle https co ZrY5c3ZYBi,['#f'],2,2,4,Social,fr,0.0,Neutral,MPO_Golfe_tweeter,['mer']
