,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
21,21,855458941383446528,2017-04-21 16:31:19,"['https://t.co/FwR4EIOJkj', 'https://t.co/8edeU6vQsY']",Minister MacAulay announces 20 research projects to reduce #GHG emissions in agriculture: https://t.co/FwR4EIOJkj https://t.co/8edeU6vQsY,Minister MacAulay announces 20 research projects reduce GHG emissions agriculture https co FwR4EIOJkj https co 8edeU6vQsY,['#GHG'],49,38,87,Environmental,en,0.0,Neutral,AAFC_Canada_tweeter,"['agriculture', 'emissions ']"
53,53,852238672804139008,2017-04-12 19:15:08,['https://t.co/Pv7dIdw3Uf'],Mins MacAulay and Duncan toured a #CdnAg #genomics lab where #Budget2017 investments will support #agscience. #labtour https://t.co/Pv7dIdw3Uf,Mins MacAulay Duncan toured CdnAg genomics lab Budget2017 investments support agscience labtour https co Pv7dIdw3Uf,"['#CdnAg', '#genomics', '#Budget2017', '#agscience', '#labtour']",15,25,40,Economical,en,0.0,Neutral,AAFC_Canada_tweeter,['invest']
59,59,849668092850470913,2017-04-05 17:00:34,"['https://t.co/YkGFGrF', 'https://t.co/GS42WijQuP']",Did you know Canada is the world’s largest exporter of #CdnAg oats? Learn more: https://t.co/YkGFGrFCd1 #DiscoverAg https://t.co/GS42WijQuP,know Canada largest exporter CdnAg oats Learn https co YkGFGrFCd1 DiscoverAg https co GS42WijQuP,"['#CdnAg', '#DiscoverAg']",19,18,37,Economical,en,0.5,Positive,AAFC_Canada_tweeter,"['exporter', 'export']"
87,87,849690681467645952,2017-04-05 18:30:19,"['https://t.co/d5NAJxfHuO', 'https://t.co/MZqtayPEPm']","Canada is home to almost a million dairy cows on nearly 11,000 farms.  See how much we’ve grown! https://t.co/d5NAJxfHuO #CdnAg #Canada150 https://t.co/MZqtayPEPm",Canada home almost million dairy cows nearly 11 000 farms See much grown https co d5NAJxfHuO CdnAg Canada150 https co MZqtayPEPm,"['#CdnAg', '#Canada150']",15,14,29,Environmental,en,0.175,Neutral,AAFC_Canada_tweeter,['air']
88,88,855814376179281921,2017-04-22 16:03:42,['https://t\xe2\x80\xa6'],RT @CanadaDev: Read #EarthDay OpEd by Min Bibeau &amp; @UNCCD Exec. Sec. Monique Barbut on #desertification &amp; fighting #climatechange https://t…,RT CanadaDev Read EarthDay OpEd Min Bibeau amp UNCCD Exec Sec Monique Barbut desertification amp fighting climatechange https,"['#EarthDay', '#desertification', '#climatechange']",29,0,29,Environmental,en,-0.1,Neutral,AAFC_Canada_tweeter,"['climate', 'eau', 'climat']"
92,92,857972810769104897,2017-04-28 15:00:33,"['https://t.co/hj9f8xyg3X', 'https://t.co/8mFFhKPXzr']",#CdnAg is the largest producer and exporter of wild blueberries. Enjoy blueberries in a pie today! #BlueberryPieDay https://t.co/hj9f8xyg3X https://t.co/8mFFhKPXzr,CdnAg largest producer exporter wild blueberries Enjoy blueberries pie today BlueberryPieDay https co hj9f8xyg3X https co 8mFFhKPXzr,"['#CdnAg', '#BlueberryPieDay']",7,21,28,Economical,en,0.3,Neutral,AAFC_Canada_tweeter,"['exporter', 'export']"
105,105,852198469947318272,2017-04-12 16:35:22,"['https://t.co/FyHaQpXH3Z', 'https://t.co/s8wmPko4Y']",Min MacAulay highlights #agscience and investments from #Budget2017 #CdnAg https://t.co/FyHaQpXH3Z https://t.co/s8wmPko4Y2,Min MacAulay highlights agscience investments Budget2017 CdnAg https co FyHaQpXH3Z https co s8wmPko4Y2,"['#agscience', '#Budget2017', '#CdnAg']",11,15,26,Economical,en,0.0,Neutral,AAFC_Canada_tweeter,['invest']
150,150,851477748522655745,2017-04-10 16:51:29,"['https://t.co/FwTurQ9oXy', 'https://t.co/LVFjlXW9er']",Tomorrow at 2pm EDT we will be hosting a #CdnAg #greenhouse innovation tweet chat! Follow it with #GHChat https://t.co/FwTurQ9oXy https://t.co/LVFjlXW9er,Tomorrow 2pm EDT hosting CdnAg greenhouse innovation tweet chat Follow GHChat https co FwTurQ9oXy https co LVFjlXW9er,"['#CdnAg', '#greenhouse', '#GHChat']",8,13,21,Economical,en,0.0,Neutral,AAFC_Canada_tweeter,"['green', 'innovation']"
159,159,855489940062445568,2017-04-21 18:34:30,['https://t.co/KxXyMc60aR'],New research investments at @UAlberta will help reduce on-farm #GHG emissions https://t.co/KxXyMc60aR,New research investments UAlberta help reduce farm GHG emissions https co KxXyMc60aR,['#GHG'],6,14,20,Economical,en,0.13636363636363635,Neutral,AAFC_Canada_tweeter,['invest']
215,215,848132643665346560,2017-04-01 11:19:14,['https://t.co/EnnzpKbPwZ'],Introducing Canada’s #MapleBAE - #CdnAg’s new mascot to promote our maple products: https://t.co/EnnzpKbPwZ,Introducing MapleBAE new mascot promote maple products https co EnnzpKbPwZ,"['#MapleBAE', '#CdnAg']",9,8,17,unknown,en,0.13636363636363635,Neutral,AAFC_Canada_tweeter,
