,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
56,56,931558774439137280,2017-11-17 16:24:54,"['https://t.co/w6vhuzuNlF', 'https://t.co/alZ5nEB6Rn']",Learn how gliders – autonomous underwater vehicles – are changing how we study #OurOceans: https://t.co/w6vhuzuNlF https://t.co/alZ5nEB6Rn,Learn gliders autonomous underwater vehicles changing study OurOceans https co w6vhuzuNlF https co alZ5nEB6Rn,['#OurOceans'],25,27,52,Environmental,en,0.4,Positive,DFO_Science_tweeter,"['water', 'oceans']"
63,63,935158845659283459,2017-11-27 14:50:17,"['https://t.co/MnzoPBCvqr', 'https://t.co/OWPKSs6X6J']","Shells have a story to tell! 🔬 You can see how old molluscs are by looking at the rings on their shells.
https://t.co/MnzoPBCvqr https://t.co/OWPKSs6X6J",Shells story tell see old molluscs looking rings shells https co MnzoPBCvqr https co OWPKSs6X6J,[],19,31,50,Environmental,en,0.1,Neutral,DFO_Science_tweeter,['or']
78,78,933012725432836096,2017-11-21 16:42:22,"['https://t.co/lTrVD5bKWl', 'https://t.co/V6FxAsdHdH']","It’s #WorldFisheriesDay! Come aboard to learn how we do fish stock surveys that monitor &amp; maintain fish populations
https://t.co/lTrVD5bKWl https://t.co/V6FxAsdHdH",WorldFisheriesDay Come aboard learn fish stock surveys monitor amp maintain fish populations https co lTrVD5bKWl https co V6FxAsdHdH,['#WorldFisheriesDay'],18,25,43,Social,en,0.0,Neutral,DFO_Science_tweeter,['population']
94,94,928262143849492480,2017-11-08 14:05:16,"['https://t.co/BgxzJSMwyL', 'https://t.co/SrNc6GxoAK']","Multi-beam technology produces photograph-like images of the seabed, revolutionizing the understanding of #OurOceans https://t.co/BgxzJSMwyL https://t.co/SrNc6GxoAK",Multi beam technology produces photograph like images seabed revolutionizing understanding OurOceans https co BgxzJSMwyL https co SrNc6GxoAK,['#OurOceans'],10,29,39,Environmental,en,0.0,Neutral,DFO_Science_tweeter,['oceans']
152,152,930139491624476672,2017-11-13 18:25:10,"['https://t.co/p2HmwZIZDn', 'https://t.co/FVR8WqBIfP']",It’s #GeoWeek! See how our new unmanned hydrographic vessels let us map our seabeds more effectively 🛥️ https://t.co/p2HmwZIZDn https://t.co/FVR8WqBIfP,GeoWeek See new unmanned hydrographic vessels let us map seabeds effectively https co p2HmwZIZDn https co FVR8WqBIfP,['#GeoWeek'],11,20,31,unknown,en,0.4121212121212121,Positive,DFO_Science_tweeter,
153,153,927965191513497601,2017-11-07 18:25:17,"['https://t.co/Dh4kUP4xGn', 'https://t.co/dS348YXSpY']",See how physicist Denis Gilbert uses ocean currents to study #ClimateChange impacts in 🇨🇦 waters https://t.co/Dh4kUP4xGn https://t.co/dS348YXSpY,See physicist Denis Gilbert uses ocean currents study ClimateChange impacts waters https co Dh4kUP4xGn https co dS348YXSpY,['#ClimateChange'],13,18,31,Environmental,en,0.0,Neutral,DFO_Science_tweeter,"['water', 'climate', 'climat']"
160,160,936237179445153793,2017-11-30 14:15:12,"['https://t.co/W0uRTv4OHF', 'https://t.co/aguAOASgeF']",#TBT to 2014 when multi-beam technology captured the first 3D images of HMS Erebus – one of Sir Franklin’s lost ships! https://t.co/W0uRTv4OHF https://t.co/aguAOASgeF,TBT 2014 multi beam technology captured first 3D images HMS Erebus one Sir lost ships https co W0uRTv4OHF https co aguAOASgeF,['#TBT'],14,17,31,unknown,en,0.3125,Neutral,DFO_Science_tweeter,
178,178,929046253022957568,2017-11-10 18:01:02,"['https://t.co/jqcrPrg3Os', 'https://t.co/teZ7GgryRr']","It’s #WorldScienceDay! 🌎 Learn what we do to protect our oceans, coastlines and marine life: https://t.co/jqcrPrg3Os https://t.co/teZ7GgryRr",WorldScienceDay Learn protect oceans coastlines marine life https co jqcrPrg3Os https co teZ7GgryRr,['#WorldScienceDay'],8,21,29,Environmental,en,0.0,Neutral,DFO_Science_tweeter,"['oceans', 'marine', 'or', 'coast']"
179,179,931203355589963776,2017-11-16 16:52:35,"['https://t.co/fpNrYr8Sqb', 'https://t.co/4kGsHTdEVj']",Celebrate the “mappiest” day of the year and learn about hydrography: the science of mapping our seabed! 🚢 🗺️ #GISDay https://t.co/fpNrYr8Sqb https://t.co/4kGsHTdEVj,Celebrate day year learn hydrography science mapping seabed GISDay https co fpNrYr8Sqb https co 4kGsHTdEVj,['#GISDay'],12,17,29,unknown,en,0.0,Neutral,DFO_Science_tweeter,
222,222,925709453646802946,2017-11-01 13:01:47,"['https://t.co/oZ0vqpsnWr', 'https://t.co/TqwDxuxsuz']","Be curious! It is never too early to start thinking about science  👨‍🔬👩‍🔬 #TakeYourKidToWorkDay
https://t.co/oZ0vqpsnWr https://t.co/TqwDxuxsuz",curious never early start thinking science TakeYourKidToWorkDay https co oZ0vqpsnWr https co TqwDxuxsuz,['#TakeYourKidToWorkDay'],10,16,26,Environmental,en,-0.012499999999999995,Neutral,DFO_Science_tweeter,['or']
