,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
59,59,460123390028_10159694448525029,2017-12-04 11:45:45,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159694448525029/?type=3,"2018 marque l’Année du tourisme Canada-Chine. Le premier ministre canadien, Justin Trudeau, la ministre de la Petite Entreprise et du Tourisme du Canada, Bardish Chagger et la ministre de l'Environnement et du Changement climatique, Catherine McKenna, souhaitent la bienvenue aux touristes chinois dans nos merveilleux sites de Parcs Canada – nos trésors nationaux canadiens! Planifiez votre visite : http://ow.ly/v09i30h06ox","marque l’Année du tourisme Canada-Chine. Le premier ministre canadien, Justin Trudeau, la ministre de la Petite Entreprise et du Tourisme du Canada, Bardish Chagger et la ministre de l'Environnement et du Changement climatique, Catherine McKenna, souhaitent la bienvenue aux touristes chinois dans nos merveilleux sites de Parcs Canada – nos trésors nationaux canadiens! Planifiez votre visite :",[],8,8,1,6,0,0,0,1,1,0,17,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'parc', 'climat', 'changement climatique', 'mer', 'eau', 'or']",neutral
91,91,460123390028_10159746132480029,2017-12-18 14:00:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159746132480029/,"Regardez cette vidéo sur l’évolution des paysages côtiers arctique de scientifiques qui ont exploré le Nord canadien à l’aide de drones!

Ces changements côtiers sans précédent peuvent être observés dans l’Arctique sur de très courtes périodes – un mois, voire une journée.","Regardez cette vidéo sur l’évolution des paysages côtiers arctique de scientifiques qui ont eloré le Nord canadien à l’aide de drones! Ces changements côtiers sans précédent peuvent être observés dans l’Arctique sur de très courtes périodes – un mois, voire une journée.",[],7,0,7,6,1,0,0,0,0,0,14,Social,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['changement', 'change']",neutral
121,121,460123390028_10159746201590029,2017-12-15 15:13:39,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159746201590029/?type=3,"Ressources Naturelles Canada investit 22M$ dans des projets de technologie propre pour le secteur du pétrole et du gaz. Les projets financés miseront sur le captage et le stockage du carbone, et la réduction des émissions de gaz à effet de serre.
http://ow.ly/3uRo30hfZnq","Ressources Naturelles Canada investit M$ dans des projets de technologie propre pour le secteur du pétrole et du gaz. Les projets financés miseront sur le captage et le stockage du carbone, et la réduction des émissions de gaz à effet de serre.",[],8,3,1,6,1,0,0,0,1,0,12,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['gaz', 'nature', 'ressources naturelles', 'carbon', 'propre', 'technologie']",neutral
163,163,460123390028_10159714231465029,2017-12-08 14:27:55,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159714231465029/?type=3,"Le gouvernement du Canada est déterminé à éviter les déversements en mer et à améliorer les méthodes d’intervention.

Au nom du ministre des Ressources naturelles du Canada, Jim Carr, les députés Whalen et Boissonnault ont annoncé aujourd’hui des investissements dans quatre projets pour la sécurité maritime. 

En savoir plus : http://ow.ly/Mk2x30h6zPE
http://ow.ly/lcwe30h6zSS","Le gouvernement du Canada est déterminé à éviter les déversements en mer et à améliorer les méthodes d’intervention. Au nom du ministre des Ressources naturelles du Canada, Jim Carr, les députés Whalen et Boissonnault ont annoncé aujourd’hui des investissements dans quatre projets pour la sécurité maritime. En savoir plus :",[],4,0,6,4,0,0,0,0,0,0,10,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['mer', 'ressources naturelles', 'or', 'nature']",neutral
172,172,460123390028_10159714343175029,2017-12-11 12:00:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159714343175029/,"Avec l’aide de Parcs Canada les scientifiques d’Environnement et Changement climatique Canada sont allés dans la région éloignée du Parc national Tuktut Nogait, dans les Territoires du Nord-Ouest, pour faire l’entretien et la mise à niveau d’une station météorologique. Cette vidéo géniale a été filmée à bord de l’hélicoptère une fois le travail terminé.","Avec l’aide de Parcs Canada les scientifiques d’Environnement et Changement climatique Canada sont allés dans la région éloignée du Parc national Tuktut Nogait, dans les Territoires du Nord-Ouest, pour faire l’entretien et la mise à niveau d’une station météorologique. Cette vidéo géniale a été filmée à bord de l’hélicoptère une fois le travail terminé.",[],9,0,1,8,1,0,0,0,0,0,10,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'parc', 'climat', 'changement climatique', 'air', 'eau', 'or']",neutral
209,209,460123390028_10159803928805029,2017-12-29 09:43:40,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1743688695702487/?type=3,,,[],8,0,1,8,0,0,0,0,0,0,9,unknown,tl,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,,neutral
213,213,460123390028_10159727945705029,2017-12-11 15:48:23,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1940933525933342/?type=3,,,[],9,0,0,8,1,0,0,0,0,0,9,unknown,tl,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,,neutral
257,257,460123390028_10159736391910029,2017-12-13 13:28:58,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159736391910029/?type=3,"Le ministre des Ressources naturelles du Canada Jim Carr et le ministre de l’Innovation, des Sciences et du Développement économique Navdeep Bains ont salué aujourd’hui les nouvelles données de Statistique Canada sur les effets économiques de l’investissement dans la technologie propre. On y voit à quel point celle-ci contribue à l’économie canadienne.
http://ow.ly/jk2w30hcPWR","Le ministre des Ressources naturelles du Canada Jim Carr et le ministre de l’Innovation, des Sciences et du Développement économique Navdeep Bains ont salué aujourd’hui les nouvelles données de Statistique Canada sur les effets économiques de l’investissement dans la technologie propre. On y voit à quel point celle-ci contribue à l’économie canadienne.",[],6,0,2,5,1,0,0,0,0,0,8,Economical,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['invest', 'ressources naturelles', 'ministre', 'technologie', 'innovation']",neutral
268,268,460123390028_10159695949305029,2017-12-04 18:24:53,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159695949305029/?type=3,"Le Canada est un leader en matière de climat et nous sommes prêts à faire des affaires, à faire du monde un endroit plus durable! Nous sommes ici avec des entreprises #TechPropre canadiennes et prêts à brasser des affaires en Chine. Le commerce international du Canada - Affaires mondiales Canada","Le Canada est un leader en matière de climat et nous sommes prêts à faire des affaires, à faire du monde un endroit plus durable! Nous sommes ici avec des entreprises canadiennes et prêts à brasser des affaires en Chine. Le commerce international du Canada - Affaires mondiales Canada",['#TechPropre'],2,6,0,1,0,0,0,0,1,0,8,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['durable', 'mer', 'climat', 'air']",neutral
230,230,460123390028_10159714100155029,2017-12-08 13:47:30,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159714097815029/?type=3,"Saviez-vous que deux supersites de science météorologique ont été construits à Iqaluit et à Whitehorse? Les besoins en information météorologique dans le Nord sont différents de ceux de la population du reste du Canada. Par exemple, la poudrerie et le brouillard glacé sont des renseignements essentiels encore plus importants que la température et l’humidité pour les collectivités nordiques. 

L’équipe de science météorologique d’Environnement et Changement climatique Canada utilisera les données des supersites pour mieux comprendre et appuyer les prévisions météo qui répondent mieux aux besoins des personnes qui vivent dans le Nord. #ScienceArctique","Saviez-vous que deux supersites de science météorologique ont été construits à Iqaluit et à Whitehorse? Les besoins en information météorologique dans le Nord sont différents de ceux de la population du reste du Canada. Par exemple, la poudrerie et le brouillard glacé sont des renseignements essentiels encore plus importants que la température et l’humidité pour les collectivités nordiques. L’équipe de science météorologique d’Environnement et Changement climatique Canada utilisera les données des supersites pour mieux comprendre et appuyer les prévisions météo qui répondent mieux aux besoins des personnes qui vivent dans le Nord.",['#ScienceArctique'],7,1,0,6,1,0,0,0,0,0,8,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'changement climatique', 'climat', 'or']",neutral
