,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
20,20,883120228472315_1413818462069153,2017-10-11 11:15:25,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1413818462069153/?type=3,"Isabella Preston created nearly 200 new species of flowers, designed for Canada's cold climate. Learn more about her and other Canadian women in Science: ow.ly/w4VT30fNO6f  #WomensHistoryMonth #ClaimYourPlace","Isabella Preston created nearly new species of flowers, designed for Canada's cold climate. Learn more about her and other Canadian women in Science:","['#WomensHistoryMonth', '#ClaimYourPlace']",75,3,34,65,5,5,0,0,0,0,112,Environmental,en,0.03125,CanadianAgriculture_facebook,"['climate', 'species', 'climat', 'or']",positive
24,24,883120228472315_1421615191289480,2017-10-20 11:15:15,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1421615191289480/?type=3,"Simple and inexpensive, a new milking technique causes no significant drop in milk production. Farmers using the technique save money on veterinary costs, as animals have fewer health problems. Learn more: http://ow.ly/H04x30g1aBo","Simple and ineensive, a new milking technique causes no significant drop in milk production. Farmers using the technique save money on veterinary costs, as animals have fewer health problems. Learn more:",[],64,10,15,56,3,1,0,1,3,0,89,Environmental,en,0.03510348583877995,CanadianAgriculture_facebook,"['or', 'mer']",positive
29,29,883120228472315_1415663651884634,2017-10-16 13:00:00,https://www.facebook.com/CanadianAgriculture/videos/1415663651884634/,"Our scientist, Dr. Suzanne Blatt is focused on getting bigger yields from smaller cherry trees. Watch her explain how this will lead to safer farms, less labour, and higher productivity:","Our scientist, Dr. Suzanne Blatt is focused on getting bigger yields from smaller cherry trees. Watch her elain how this will lead to safer farms, less labour, and higher productivity:",[],57,1,17,55,2,0,0,0,0,0,75,Social,en,0.0,CanadianAgriculture_facebook,['safe'],neutral
37,37,883120228472315_1412270902223909,2017-10-09 14:10:05,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1412270902223909/?type=3,"Today, we're thankful for all the hardworking people involved in Canada's agricultural sector. Thanks for all you do, all year long.","Today, we're thankful for all the hardworking people involved in Canada's agricultural sector. Thanks for all you do, all year long.",[],43,2,14,38,5,0,0,0,0,0,59,Environmental,en,0.0,CanadianAgriculture_facebook,['or'],neutral
48,48,883120228472315_1419994428118223,2017-10-18 13:55:04,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1419994428118223/?type=3,Our scientists work to make sure Canadian agriculture keeps on innovating! Check out some of the science that’s underway: http://ow.ly/lYcY30fXHHl,Our scientists work to make sure Canadian agriculture keeps on innovating! Check out some of the science that’s underway:,[],45,3,2,44,0,0,0,0,1,0,50,Environmental,en,-0.025,CanadianAgriculture_facebook,"['agriculture', 'or']",negative
70,70,883120228472315_1409515585832774,2017-10-06 14:05:11,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1409515585832774/?type=3,Our researchers are looking at how plastic mulch can lead to bigger yields and bigger berries! Check out this new potential method for Canadian strawberry growers:  http://ow.ly/3AYV30fH2uk,Our researchers are looking at how plastic mulch can lead to bigger yields and bigger berries! Check out this new potential method for Canadian strawberry growers:,[],28,3,8,27,0,0,0,0,0,1,39,Environmental,en,-0.08333333333333333,CanadianAgriculture_facebook,['or'],negative
77,77,883120228472315_1418905311560468,2017-10-17 09:15:15,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1418905311560468/?type=3,Dr. Karen Beauchemin is an internationally recognized scientist whose research focuses on cattle herd nutrition and its influence on methane emissions. Learn more about her and other Canadian women in agricultural science: http://ow.ly/9S1o30fW2RK #WomensHistoryMonth #ClaimYourPlace,Dr. Karen Beauchemin is an internationally recognized scientist whose research focuses on cattle herd nutrition and its influence on methane emissions. Learn more about her and other Canadian women in agricultural science:,"['#WomensHistoryMonth', '#ClaimYourPlace']",32,1,4,31,1,0,0,0,0,0,37,Environmental,en,0.8,CanadianAgriculture_facebook,"['eau', 'or']",positive
78,78,883120228472315_1426127930838206,2017-10-25 14:45:11,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1426127930838206/?type=3,Congrats to our scientist Dr. Tara Gariepy on her early-career achievement award from the Entomological Society of Canada recognizing excellence by an entomologist!  ow.ly/89Ni30g81Fi,Congrats to our scientist Dr. Tara Gariepy on her early-career achievement award from the Entomological Society of Canada recognizing excellence by an entomologist!,[],32,3,2,32,0,0,0,0,0,0,37,unknown,en,0.0,CanadianAgriculture_facebook,,neutral
79,79,883120228472315_1424187821032217,2017-10-23 12:10:09,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1424187821032217/?type=3,"Dr. Martine Dorais was recently awarded an honourary doctorate from the Swedish University of Agriculture Sciences, in recognition of her vision and expertise in sustainable greenhouse production. Learn more about her and other Canadian women in agricultural science: ow.ly/oiQ030g4a7N  #WomensHistoryMonth #ClaimYourPlace","Dr. Martine Dorais was recently awarded an honourary doctorate from the Swedish University of Agriculture Sciences, in recognition of her vision and eertise in sustainable greenhouse production. Learn more about her and other Canadian women in agricultural science:","['#WomensHistoryMonth', '#ClaimYourPlace']",35,1,1,34,1,0,0,0,0,0,37,Environmental,en,0.0,CanadianAgriculture_facebook,"['sustainable', 'agriculture', 'or']",neutral
91,91,883120228472315_1430625790388420,2017-10-30 14:01:27,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1430625790388420/?type=3,"Congrats to our scientist Dr. Hélène Lapierre for being named a Commander of the Order of Agronomic Merit, by Ordre des agronomes du Québec","Congrats to our scientist Dr. Hélène Lapierre for being named a Commander of the Order of Agronomic Merit, by Ordre des agronomes du Québec",[],30,2,2,29,1,0,0,0,0,0,34,Environmental,fr,0.125,CanadianAgriculture_facebook,"['or', 'mer']",positive
96,96,883120228472315_1419099218207744,2017-10-17 13:45:15,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1419099218207744/?type=3,"Why study animal guts? Because their microbial communities play a role in digestion. By learning more about how microbes assist in digestion, scientists could improve farm animals’ ability to digest food and grow faster and stronger.

Because of the importance of digestion to growth, AAFC researchers are involved with several projects related to the microbiota in the guts of animals. Two are particularly interesting, because they focus on the guts of animals you might not think have much to do with agriculture: beavers and pandas. http://ow.ly/wxgU30fW2HS","Why study animal guts? Because their microbial communities play a role in digestion. By learning more about how microbes assist in digestion, scientists could improve farm animals’ ability to digest food and grow faster and stronger. Because of the importance of digestion to growth, AAFC researchers are involved with several projects related to the microbiota in the guts of animals. Two are particularly interesting, because they focus on the guts of animals you might not think have much to do with agriculture: beavers and pandas.",[],21,6,6,20,0,0,1,0,0,0,33,Environmental,en,0.008928571428571428,CanadianAgriculture_facebook,"['agriculture', 'or']",positive
105,105,883120228472315_1421550557962610,2017-10-20 09:42:07,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1421550557962610/?type=3,Dr. Joyce Boye is an expert on plant proteins and was a Special Ambassador for #IYP2016 in North America. Learn more about her and other Canadian women in agricultural science: http://ow.ly/RJkb30g17gd #WomensHistoryMonth #ClaimYourPlace,Dr. Joyce Boye is an eert on plant proteins and was a Special Ambassador for in North America. Learn more about her and other Canadian women in agricultural science: d,"['#IYP2016', '#WomensHistoryMonth', '#ClaimYourPlace']",23,2,7,23,0,0,0,0,0,0,32,Environmental,en,0.1,CanadianAgriculture_facebook,"['or', 'mer']",positive
113,113,883120228472315_1415661871884812,2017-10-16 12:00:00,https://www.facebook.com/CanadianAgriculture/videos/1415661871884812/,"When farmers want to improve the yields of a crop like the potato, sometimes it helps to think about what else they’re growing. Our scientist, Dr. Judith Nyiraneza, is focused on just that: how Sorghum sudan grass can work in crop rotations to improve potato yields:","When farmers want to improve the yields of a crop like the potato, sometimes it helps to think about what else they’re growing. Our scientist, Dr. Judith Nyiraneza, is focused on just that: how Sorghum sudan grass can work in crop rotations to improve potato yields:",[],28,0,2,27,1,0,0,0,0,0,30,Environmental,en,0.0,CanadianAgriculture_facebook,"['or', 'mer']",neutral
123,123,883120228472315_1407801686004164,2017-10-04 14:00:34,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1407801686004164/?type=3,How much do you know about Canadian potatoes? Check out our infographic to learn some interesting ag facts: http://ow.ly/kurs30fDEXb,How much do you know about Canadian potatoes? Check out our infographic to learn some interesting ag facts:,[],22,0,7,21,1,0,0,0,0,0,29,unknown,en,0.0,CanadianAgriculture_facebook,,neutral
147,147,883120228472315_1418113821639617,2017-10-16 10:06:54,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1418113821639617/?type=3,"Then - farmers used a simple scythe to harvest an acre of grain per day. 

Today, farmers use a combine harvester to cut 150 acres of grain/day. Learn more and celebrate 150 years of Canadian agriculture: http://ow.ly/Pnjz30fUrZ4  #WorldFoodDay","Then - farmers used a simple scythe to harvest an acre of grain per day. Today, farmers use a combine harvester to cut acres of grain/day. Learn more and celebrate years of Canadian agriculture:",['#WorldFoodDay'],16,4,5,16,0,0,0,0,0,0,25,Environmental,en,-0.011666666666666669,CanadianAgriculture_facebook,"['agriculture', 'or', 'mer']",negative
154,154,883120228472315_1431323536985312,2017-10-31 12:00:00,https://www.facebook.com/CanadianAgriculture/videos/1431323536985312/,"These days, farmers can link their tractors to satellites, something that seemed like science fiction 150 years ago. Get inspired, and celebrate Canadian agriculture with us: http://ow.ly/AwzT30gfIYr","These days, farmers can link their tractors to satellites, something that seemed like science fiction years ago. Get inspired, and celebrate Canadian agriculture with us:",[],17,1,7,17,0,0,0,0,0,0,25,Environmental,en,0.25,CanadianAgriculture_facebook,"['agriculture', 'or', 'mer']",positive
172,172,883120228472315_1414820978635568,2017-10-12 15:45:05,http://ow.ly/RmbP30fQ5fT,"Dr. Tony Savard and his team at the St-Hyacinthe Research and Development Centre have worked with the food processing partners to develop a unique process for an entirely vegetable-based fermentation for vegetables. It’s great news for the food processing industry and consumers. View the video to learn more - even better, come visit our Saint-Hyacinthe open house this weekend! ow.ly/Jk0u30fQ20R","Dr. Tony Savard and his team at the St-Hyacinthe Research and Development Centre have worked with the food processing partners to develop a unique process for an entirely vegetable-based fermentation for vegetables. It’s great news for the food processing industry and consumers. View the video to learn more - even better, come visit our Saint-Hyacinthe open house this weekend!",[],17,0,7,14,3,0,0,0,0,0,24,Environmental,en,0.0,CanadianAgriculture_facebook,"['or', 'mer']",neutral
201,201,883120228472315_1415656108552055,2017-10-16 10:00:00,https://www.facebook.com/CanadianAgriculture/videos/1415656108552055/,Dr. Andrew Bert is one of our research scientists who focuses on wheat breeding. His goal is to  increase yields and protect against diseases -  an important part of making sure there's enough food for everyone. Watch him explain:,Dr. Andrew Bert is one of our research scientists who focuses on wheat breeding. His goal is to increase yields and protect against diseases - an important part of making sure there's enough food for everyone. Watch him elain:,[],22,0,0,21,1,0,0,0,0,0,22,Economical,en,0.0,CanadianAgriculture_facebook,['import'],neutral
208,208,883120228472315_1408697852581214,2017-10-05 15:34:57,http://ow.ly/F6Xl30fFPLy,"It's Women's History Month! As of 2016, over 28% of Canada's farm operators were women - just like Ginny, a proud Canadian beef farmer. #ClaimYourPlace http://ow.ly/F6Xl30fFPLy","It's Women's History Month! As of , over % of Canada's farm operators were women - just like Ginny, a proud Canadian beef farmer.",['#ClaimYourPlace'],15,0,6,15,0,0,0,0,0,0,21,Environmental,en,0.0,CanadianAgriculture_facebook,"['or', 'mer']",neutral
