,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
17,17,896017103253372929,2017-08-11 14:34:59,['https://t.co/\xe2\x80\xa6'],"RT @MPO_DFO: Pour éviter la mort des baleines noires, un ralentissement temporaire est mnt requis dans le Golfe du St-Laurent https://t.co/…",RT Pour viter la mort des baleines noires un ralentissement temporaire est mnt requis dans le Golfe du St Laurent https co,[],48,0,48,Environmental,fr,0.0,Neutral,Transports_gc_tweeter,"['or', 'air']"
107,107,892411974549721088,2017-08-01 15:49:29,['https://\xe2\x80\xa6'],RT @ACEE_CEAA: Lisez le document de travail sur l’examen des processus environnementaux et réglementaires. Faites vos commentaires https://…,RT Lisez le document de travail sur examen des processus environnementaux et glementaires Faites vos commentaires https,[],13,0,13,Environmental,fr,0.0,Neutral,Transports_gc_tweeter,"['environnement', 'air']"
104,104,902320001151053824,2017-08-29 00:00:27,"['https://t.co/sVbeBkLIr5', 'https://t.co/Mm5KtDKZpn']",Portez toujours un #GiletDeSauvetage ou un #VFI à bord. Il vous sera d’un grand secours si vous tombez à l’eau! https://t.co/sVbeBkLIr5 https://t.co/Mm5KtDKZpn,Portez toujours un GiletDeSauvetage ou un VFI bord Il vous sera un grand secours si vous tombez eau https co sVbeBkLIr5 https co Mm5KtDKZpn,"['#GiletDeSauvetage', '#VFI']",10,3,13,Environmental,fr,0.625,Positive,Transports_gc_tweeter,"['eau', 'or']"
162,162,900730621714206720,2017-08-24 14:44:49,['https://t.co/Nl5CCKbX\xe2\x80\xa6'],RT @ACEE_CEAA: Lisez le doc. de travail et commentez-le en ligne ou téléchargez votre présentation d’ici le 28 août : https://t.co/Nl5CCKbX…,RT Lisez le doc de travail et commentez le en ligne ou chargez votre sentation ici le 28 https co,[],10,0,10,unknown,fr,0.0,Neutral,Transports_gc_tweeter,
171,171,896046246917324801,2017-08-11 16:30:47,['https://t.co/1V2cUr2jat'],Les ministres Garneau et LeBlanc prennent des mesures pour éviter la mort de #BaleinesNoires dans le golfe du Saint-Laurent https://t.co/1V2cUr2jat,Les ministres Garneau et LeBlanc prennent des mesures pour viter la mort de BaleinesNoires dans le golfe du Saint Laurent https co 1V2cUr2jat,['#BaleinesNoires'],5,5,10,Environmental,fr,0.0,Neutral,Transports_gc_tweeter,"['eau', 'or']"
209,209,893154051294191616,2017-08-03 16:58:14,[],"RT @MPO_DFO: Min. LeBlanc: ""Nous collaborons avec @Transports_gc pour préparer le départ des baleines noires du golfe de St-Laurent.""",RT Min LeBlanc Nous collaborons avec pour parer le part des baleines noires du golfe de St Laurent,[],9,0,9,Environmental,fr,0.0,Neutral,Transports_gc_tweeter,['or']
219,219,894988079961972736,2017-08-08 18:26:00,['https://t.co/U60sUqSN94'],"RT @MPO_DFO: Hé, Canada #Parlonsbaleines! Certaines de nos baleines sont menacées. Comment pouvez-vous aider? https://t.co/U60sUqSN94",RT Canada Parlonsbaleines Certaines de nos baleines sont es Comment pouvez vous aider https co U60sUqSN94,['#Parlonsbaleines'],9,0,9,unknown,fr,0.0,Neutral,Transports_gc_tweeter,
245,245,895615939948969984,2017-08-10 12:00:54,['https://t.co/ZC3pVccTMK'],Vous allez pêcher avec les enfants? Donnez le bon exemple : portez un #GiletDeSauvetage ou un #VFI. Vidéo : https://t.co/ZC3pVccTMK,Vous allez avec les enfants Donnez le bon exemple portez un GiletDeSauvetage ou un VFI https co ZC3pVccTMK,"['#GiletDeSauvetage', '#VFI']",7,1,8,Social,fr,0.0,Neutral,Transports_gc_tweeter,['enfants']
249,249,898333823905087488,2017-08-18 00:00:48,"['https://t.co/dBJXUqBXv', 'https://t.co/iTGojuII9S']",#PlanDeProtectionDesOcéans veille à la sécurité et à la propreté de #NosCôtes pour les générations futures https://t.co/dBJXUqBXvU https://t.co/iTGojuII9S,ans veille la et la de tes pour les rations futures https co dBJXUqBXvU https co iTGojuII9S,"['#PlanDeProtectionDesOc', '#NosC']",5,3,8,Social,fr,0.0,Neutral,Transports_gc_tweeter,"['future', 'futur']"
255,255,902599449083617281,2017-08-29 18:30:52,['https://t.co/DwXNQjGF8F'],RT @MPO_DFO: Ne ratez pas l’occasion de vous exprimer sur #Parlonsbaleines et contribuez à combattre les menaces https://t.co/DwXNQjGF8F ht…,RT Ne ratez pas occasion de vous exprimer sur Parlonsbaleines et contribuez combattre les menaces https co DwXNQjGF8F,['#Parlonsbaleines'],8,0,8,Social,fr,0.0,Neutral,Transports_gc_tweeter,['mer']
