,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
24,24,2017-09-11_11-18-37,2017-09-11 11:18:37,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b675503cf198ec080bebb61566817538/5AE8C18E/t51.2885-15/e35/25006165_303233223529586_5232976363761172480_n.jpg,"Les amis du monarque ont trouvé une toute petite chenille sur un plant d’asclépiade pendant un atelier de Mission monarque!Sous l’égide de l’insectarium de Montréal, nous avons offert cette activité dans notre Réserve nationale de faune du ruisseau Big en juillet. L’événement a attiré un grand nombre de participants qui ont assisté à des présentations sur la biologie, les menaces et les déclins du monarque, ainsi que sur les détails du protocole de surveillance de l’espèce. Les participants ont eu l’occasion de mettre en pratique ce qu’ils ont appris sur les lieux et ils ont été ravis de trouver plusieurs plants d’asclépiade avec des chenilles et des œufs de monarque.Renseignez-vous sur la Mission monarque et sur la façon de participer :",Les amis du monarque ont une toute petite chenille sur un plant piade pendant un atelier de Mission monarque nSous gide de insectarium de al nous avons offert cette dans notre serve nationale de faune du ruisseau Big en juillet nement un grand nombre de participants qui ont des sentations sur la biologie les menaces et les clins du monarque ainsi que sur les tails du protocole de surveillance de ce Les participants ont eu occasion de mettre en pratique ce ils ont appris sur les lieux et ils ont ravis de trouver plusieurs plants piade avec des chenilles et des ufs de monarque nRenseignez vous sur la Mission monarque et sur la de participer www mission monarch org MissionMonarque Monarques Papillons Insectes Conservation ServiceCanadienDeLaFaune EnvironnementCanada espacepourlavie,"[""missionmonarque"",""monarques"",""papillons"",""insectes"",""conservation"",""servicecanadiendelafaune"",""environnementcanada""]",1,17,18,Environmental,fr,0.0,environnementcan_instagram,"['plants', 'environnement', 'ice', 'conservation', 'eau', 'or', 'faune']",neutral
29,29,2017-09-07_08-18-49,2017-09-07 08:18:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8c4d701686e48ff0b24e46683f25b52a/5AF27C4E/t51.2885-15/e35/25009583_1929133884018066_3904325512029274112_n.jpg,"Hier, c'était la Journée mondiale des oiseaux de rivage, une belle façon de sensibiliser les gens à ces petites bêtes! Dans notre coin de pays, ces oiseaux se reproduisent dans l'Arctique de mai à août et hivernent en Amérique du Sud et font face à de nombreux défis au cours de leur voyage. Protéger les habitats dont ils ont besoin pour compléter leur cycle annuel est une coopération des gouvernements, des industries, des scientifiques, des bénévoles et des citoyens dans l'hémisphère occidental (et le monde!).....",Hier tait la mondiale des oiseaux de rivage une belle de sensibiliser les gens ces petites Dans notre coin de pays ces oiseaux se reproduisent dans Arctique de mai et hivernent en rique du Sud et font face de nombreux fis au cours de leur voyage ger les habitats dont ils ont besoin pour ter leur cycle annuel est une ration des gouvernements des industries des scientifiques des voles et des citoyens dans occidental et le monde OiseauxMigrateurs OiseauxDeRivage Oiseaux Conservation ServiceCanadienDeLaFaune FauneCanadienne Faune Ornithologie,"[""oiseauxmigrateurs"",""oiseauxderivage"",""oiseaux"",""conservation"",""servicecanadiendelafaune"",""faunecanadienne"",""faune"",""ornithologie""]",0,16,16,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'ice', 'conservation', 'oiseaux', 'eau', 'or', 'faune']",neutral
40,40,2017-09-22_06-39-47,2017-09-22 06:39:47,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9a424a90ee122b84201bfff52e6ab365/5AE63392/t51.2885-15/e35/25010972_173365776589099_2500295785229320192_n.jpg,"Nous créons un album souvenir pour célébrer les ans de conservation des oiseaux au Canada. Partagez vos anecdotes et vos pensées sur les oiseaux dès aujourd’hui! L’album sera un hommage aux oiseaux et à ceux qui les aiment, que ce soit les ornithologues amateurs ou ceux qui ont dévoué leur carrière à la conservation des oiseaux. Des témoignages et des photos de personnes seront inclus dans l’album.Voici comment participer : · Écrivez une anecdote de mots à propos de votre travail avec les oiseaux, vos rencontres avec des oiseaux ou encore sur votre amour pour les oiseaux.· Envoyez-nous votre nom et une photo de vous prise à l’extérieur (haute résolution ppp).· Énumérez vos cinq oiseaux préférés.ec.oiseauxmigrateurs-migratorybirds.ec.ca",Nous ons un album souvenir pour brer les 100 ans de conservation des oiseaux au Canada Partagez vos anecdotes et vos es sur les oiseaux hui album sera un hommage aux oiseaux et ceux qui les aiment que ce soit les ornithologues amateurs ou ceux qui ont leur la conservation des oiseaux Des moignages et des photos de 100 personnes seront inclus dans album nVoici comment participer crivez une anecdote de 100 mots propos de votre travail avec les oiseaux vos rencontres avec des oiseaux ou encore sur votre amour pour les oiseaux Envoyez nous votre nom et une photo de vous prise rieur haute solution 300 ppp rez vos cinq oiseaux nec oiseauxmigrateurs migratorybirds ec canada ca,[],0,15,15,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'bird', 'conservation', 'oiseaux', 'eau', 'or']",neutral
95,95,2017-09-05_14-12-35,2017-09-05 14:12:35,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a586286c51942dfc8849d466d28f5ed8/5AF831E7/t51.2885-15/e35/25008306_1003946093090545_2702067769632882688_n.jpg,"Les relevés de Mission monarque ont officiellement débuté pour cet été dans les réserves nationales de faune de Long Point, de Prince Edward Point et de St. Clair! Dans le but de mettre en œuvre les mesures de conservation prévues dans le plan de gestion du monarque, des employés d’Environnement et Changement climatique Canada et des bénévoles se rendent à ces réserves nationales de faune pour chercher et signaler la présence de monarques ou encore d’œufs ou de chenilles de ce papillon. Vous aussi pouvez contribuer! Joignez-vous à Mission monarque et signalez vos observations d’asclépiades ou de monarques dans votre région :",Les de Mission monarque ont officiellement pour cet dans les serves nationales de faune de Long Point de Prince Edward Point et de St Clair nDans le de mettre en uvre les mesures de conservation vues dans le plan de gestion du monarque des Environnement et Changement climatique Canada et des voles se rendent ces serves nationales de faune pour chercher et signaler la sence de monarques ou encore ufs ou de chenilles de ce papillon nVous aussi pouvez contribuer Joignez vous Mission monarque et signalez vos observations piades ou de monarques dans votre gion http www mission monarch org fr MissionMonarque Papillons Insectes Monarques ServiceCanadienDeLaFaune espacepourlavie,"[""missionmonarque"",""papillons"",""insectes"",""monarques"",""servicecanadiendelafaune""]",0,10,10,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'climat', 'changement climatique', 'climatique', 'air', 'conservation', 'ice', 'or', 'faune']",neutral
104,104,2017-09-15_13-39-34,2017-09-15 13:39:34,https://instagram.fyvr3-1.fna.fbcdn.net/vp/72bfd2bd16345455569f2260e0da7042/5AEFD60F/t51.2885-15/e35/24838820_132366864105488_3295146703887269888_n.jpg,La ministre Catherine McKenna était ravie de visiter le Laboratoire de recherche sur les carburants de remplacement à et d’en apprendre davantage sur les nouvelles manières de créer de l’énergie verte et propre!...ÉnergiePropre ÉnergieVerte éal,La ministre Catherine McKenna tait ravie de visiter le Laboratoire de recherche sur les carburants de remplacement mcgillu et en apprendre davantage sur les nouvelles res de er de nergie verte et propre nergiePropre nergieVerte McGill al,"[""énergiepropre"",""énergieverte"",""mcgill"",""montréal""]",0,10,10,Environmental,fr,0.0,environnementcan_instagram,"['propre', 'or', 'vert']",neutral
141,141,2017-09-19_13-29-02,2017-09-19 13:29:02,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ff9d114afd9d7a99921b78ea30d7bde3/5ADCF826/t51.2885-15/e35/25014568_542116246150241_8233855565206388736_n.jpg,"Nous avons capturé ce merveilleux moment lors du premier mentorat de chasse du Service canadien de la faune, à la réserve nationale de faune du lac de la Dernière-Montagne. Nos participants en ont beaucoup appris sur la chasse éthique et durable !Avec cet événement, nous avons pu montrer aux gens que la chasse à la sauvagine contribue à maintenir la population de plusieurs façons. Les Oies des neiges, par exemple, ont une population actuelle de plus de milliards d’oies. Les lieux de nidifications deviennent tellement surpeuplés que l'habitat d'autres espèces sauvages de la même région est affecté. La chasse aide non seulement à maintenir ces populations, mais aussi à amasser des fonds pour la conservation, la restauration et l'amélioration de l'habitat de la faune au Canada grâce à l'achat de documents nécessaires tels que le timbre de conservation de l'habitat faunique canadien.",Nous avons ce merveilleux moment lors du premier mentorat de chasse du Service canadien de la faune la serve nationale de faune du lac de la Montagne Nos participants en ont beaucoup appris sur la chasse thique et durable nAvec cet nement nous avons pu montrer aux gens que la chasse la sauvagine contribue maintenir la population de plusieurs ons Les Oies des neiges par exemple ont une population actuelle de plus de milliards oies Les lieux de nidifications deviennent tellement que habitat autres ces sauvages de la gion est La chasse aide non seulement maintenir ces populations mais aussi amasser des fonds pour la conservation la restauration et lioration de habitat de la faune au Canada ce achat de documents cessaires tels que le timbre de conservation de habitat faunique canadien,[],1,7,8,Environmental,fr,0.0,environnementcan_instagram,"['populations', 'durable', 'ice', 'air', 'conservation', 'mer', 'eau', 'or', 'faune']",neutral
210,210,2017-09-16_10-59-15,2017-09-16 10:59:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bba5de596e19dacee5586386c23b9a02/5A6474C5/t51.2885-15/e15/25015576_174488776473053_4079968590441218048_n.jpg,"Nos météorologues du Centre canadien de prévisions des ouragans discutent du lien entre les changements climatiques et les ouragans. Nous avons observé une grande activité dans le bassin de l’Atlantique, mais pouvons-nous en blâmer les changements climatiques?.... étéo éparezVous",Nos orologues du Centre canadien de visions des ouragans discutent du lien entre les changements climatiques et les ouragans Nous avons une grande dans le bassin de Atlantique mais pouvons nous en mer les changements climatiques ChangementsClimatiques Ouragans parezVous EnvironnementCanada EnvironnementCAN,"[""changementsclimatiques"",""météo"",""ouragans"",""préparezvous"",""environnementcanada"",""environnementcan""]",0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'mer', 'or', 'climatique', 'climat']",neutral
228,228,2017-09-01_13-18-51,2017-09-01 13:18:51,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e3576c1833656c35ff626d1e10b5071d/5AE08A00/t51.2885-15/e35/25006747_1544413002263871_8091885335337762816_n.jpg,"Le Centre canadien de prévision des ouragans (CCPO) fête ses ans! En , l’ouragan Gloria se dirigeait vers les provinces Maritimes, mais la majorité des renseignements diffusés concernaient les répercussions aux États-Unis. Le besoin d’avoir des renseignements sur le Canada a mené à la création du CCPO en . Le Centre est maintenant situé à Dartmouth, en Nouvelle-Écosse et dessert l’ensemble du territoire et des eaux du Canada qui peuvent être touchés par les cyclones.....étéorologie étéo étéorologues ête",Le Centre canadien de vision des ouragans CCPO ses 30 ans En 1985 ouragan Gloria se dirigeait vers les provinces Maritimes mais la des renseignements concernaient les percussions aux tats Unis Le besoin avoir des renseignements sur le Canada la ation du CCPO en 1987 Le Centre est maintenant Dartmouth en Nouvelle cosse et dessert ensemble du territoire et des eaux du Canada qui peuvent par les cyclones orologie orologues Ouragans EnvironnementCanada,"[""météorologie"",""météo"",""météorologues"",""ouragans"",""tempête"",""environnementcanada""]",0,4,4,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'eau', 'or']",neutral
