,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
17,17,883120228472315_911210245663313,2016-04-01 09:00:08,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/911210245663313/?type=3,"We are pleased to announce a historic partnership with the Vancouver Canucks, Calgary Flames, Edmonton Oilers, Winnipeg Jets, Ottawa Senators, Toronto Maple Leafs and Canadiens de Montréal in an effort to grow playoff hockey teams.","We are pleased to announce a historic partnership with the Vancouver Canucks, Calgary Flames, Edmonton Oilers, Winnipeg Jets, Ottawa Senators, Toronto Maple Leafs and Canadiens de Montréal in an effort to grow playoff hockey teams.",[],82,9,81,74,1,0,7,0,0,0,172,Economical,en,0.0,CanadianAgriculture_facebook,"['partnership', 'oil']",neutral
204,204,883120228472315_918219248295746,2016-04-12 13:05:14,https://www.youtube.com/watch?v=VbO5QjjiJ08,"It's been over 125 years since our first five research farms were created. Today, we have a network of research centres, farms and stations across the country, where scientists work with farmers, industry and the research community to support the agricultural sector. Learn more about our history:","It's been over years since our first five research farms were created. Today, we have a network of research centres, farms and stations across the country, where scientists work with farmers, industry and the research community to support the agricultural sector. Learn more about our history:",[],13,2,7,13,0,0,0,0,0,0,22,Social,en,0.0,CanadianAgriculture_facebook,"['community', 'mer']",neutral
240,240,883120228472315_921795151271489,2016-04-18 13:35:14,https://www.youtube.com/watch?v=6H3Nptxv0r4,It's national soil conservation week! Find out why soil is so important:,It's national soil conservation week! Find out why soil is so important:,[],5,0,14,5,0,0,0,0,0,0,19,Environmental,en,0.0,CanadianAgriculture_facebook,"['conservation', 'or']",neutral
288,288,883120228472315_913253052125699,2016-04-04 13:43:12,https://www.facebook.com/CanadianAgriculture/photos/a.913252842125720.1073741832.883120228472315/913253045459033/?type=3,"Missed our 2016 release of new potato varieties? You can view photos from our events in Lethbridge and Guelph, and learn more about this year's potatoes on Flickr: http://ow.ly/10hkx5","Missed our release of new potato varieties? You can view photos from our events in Lethbridge and Guelph, and learn more about this year's potatoes on Flickr:",[],15,0,1,14,1,0,0,0,0,0,16,Environmental,en,0.0,CanadianAgriculture_facebook,['or'],neutral
387,387,883120228472315_922348407882830,2016-04-19 11:21:15,https://www.youtube.com/watch?v=aaiT5cRO4HI,"Chemistry! Phosphorus is an essential element required by all living organisms, including the crops grown by Canadian farmers. It occurs naturally in soil when organic matter breaks down into its component parts. When crops need extra phosphorus farmers can apply it directly as a fertilizer. Learn how our researchers are getting a molecular view of how phosphorus moves through soils to help farmers decide where and when to add phosphorus for the best results and least impact on the environment:","Chemistry! Phosphorus is an essential element required by all living organisms, including the crops grown by Canadian farmers. It occurs naturally in soil when organic matter breaks down into its component parts. When crops need extra phosphorus farmers can apply it directly as a fertilizer. Learn how our researchers are getting a molecular view of how phosphorus moves through soils to help farmers decide where and when to add phosphorus for the best results and least impact on the environment:",[],7,0,5,7,0,0,0,0,0,0,12,Environmental,en,0.0,CanadianAgriculture_facebook,"['natural', 'or', 'mer']",neutral
416,416,883120228472315_921722801278724,2016-04-18 10:59:40,,"Do you need help making green improvements on your farm? Hire an intern through the Agricultural Youth Green Jobs Iniative! For more information, please see: http://ow.ly/4mOT3P","Do you need help making green improvements on your farm? Hire an intern through the Agricultural Youth Green Jobs Iniative! For more information, please see:",[],5,2,4,5,0,0,0,0,0,0,11,Economical,en,0.0,CanadianAgriculture_facebook,"['green', 'jobs']",neutral
472,472,883120228472315_925784674205870,2016-04-25 10:33:51,,"We're looking for weather reporters! We rely on our network of volunteers to give us info on agroclimate conditions around the country. The network also allows us to build a database of agroclimate impacts, which helps us to provide better data analysis and identify trends and anomalies. http://ow.ly/4n4lZv","We're looking for weather reporters! We rely on our network of volunteers to give us info on agroclimate conditions around the country. The network also allows us to build a database of agroclimate impacts, which helps us to provide better data analysis and identify trends and anomalies.",[],6,1,3,5,1,0,0,0,0,0,10,Environmental,en,0.0,CanadianAgriculture_facebook,"['climate', 'or', 'climat']",neutral
487,487,883120228472315_917588518358819,2016-04-11 13:01:32,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/917588518358819/?type=3,"Our scientists have found a way to help dairy farmers save money and help the environment at the same time. How much could this discovery help reduce Canada's yearly nitrogen emissions? 

A) 10,000 tonnes B)15,000 tonnes C) 17,000 tonnes","Our scientists have found a way to help dairy farmers save money and help the environment at the same time. How much could this discovery help reduce Canada's yearly nitrogen emissions? A) ,000 tonnes B)15,000 tonnes C) ,000 tonnes",[],4,3,3,4,0,0,0,0,0,0,10,Environmental,en,0.0,CanadianAgriculture_facebook,"['mer', 'air']",neutral
551,551,883120228472315_913913892059615,2016-04-05 14:43:51,https://www.facebook.com/CanadianAgriculture/photos/a.883133725137632.1073741827.883120228472315/913913825392955/?type=3,,,[],9,0,0,9,0,0,0,0,0,0,9,unknown,tl,0.0,CanadianAgriculture_facebook,,neutral
554,554,883120228472315_918818534902484,2016-04-13 11:44:51,http://www.agr.gc.ca/eng/news/science-of-agricultural-innovation/researcher-wins-2015-seed-of-the-year-award/?id=1451509712219,Dr. Harvey Voldeng from our Ottawa Research and Development Centre was awarded the 2015 Seed of the Year award for the Maple Series soybean. Learn more about Dr. Voldeng and how he's contributed to agricultural innovation in Canada: ow.ly/10CQfP,Dr. Harvey Voldeng from our Ottawa Research and Development Centre was awarded the Seed of the Year award for the Maple Series soybean. Learn more about Dr. Voldeng and how he's contributed to agricultural innovation in Canada:,[],9,0,0,8,0,1,0,0,0,0,9,Economical,en,0.0,CanadianAgriculture_facebook,['innovation'],neutral
604,604,883120228472315_924137334370604,2016-04-22 13:20:19,http://www.agr.gc.ca/eng/?id=1430169113736,"Are you using our RISMA network? This soil monitoring network can provide you with moisture and temperature data for the main crop types, soil textures and ecozones across the country. Learn more about RISMA: http://ow.ly/4mZi44","Are you using our RISMA network? This soil monitoring network can provide you with moisture and temperature data for the main crop types, soil textures and ecozones across the country. Learn more about RISMA:",[],7,0,1,7,0,0,0,0,0,0,8,Economical,en,0.0,CanadianAgriculture_facebook,['oil'],neutral
607,607,883120228472315_923443911106613,2016-04-21 10:00:44,https://www.youtube.com/watch?v=j8R-tFfwxuk,We've got a bottle of 100 year old soil. Why? Because soil is important! We've been working with CdnAg producers for the past century to learn about Canada's rich soil heritage and conserve it as a natural resource. ow.ly/4mWo3i,We've got a bottle of year old soil. Why? Because soil is important! We've been working with CdnAg producers for the past century to learn about Canada's rich soil heritage and conserve it as a natural resource.,[],5,0,3,5,0,0,0,0,0,0,8,Environmental,en,0.0,CanadianAgriculture_facebook,"['natural', 'conserve', 'or']",neutral
647,647,883120228472315_927661927351478,2016-04-28 10:55:17,https://youtu.be/7lKTdoYBpe4,Are you a plant breeder? Learn how our plant gene bank can help both you and the planet:,Are you a plant breeder? Learn how our plant gene bank can help both you and the planet:,[],3,0,4,3,0,0,0,0,0,0,7,Environmental,nl,0.0,CanadianAgriculture_facebook,['planet'],neutral
666,666,883120228472315_922877611163243,2016-04-20 10:00:46,https://www.youtube.com/watch?v=sDMwJvxqqDQ,There are billions of organisms in every spoonful of soil and they're great at recycling soil material into healthy nutrients for crops:,There are billions of organisms in every spoonful of soil and they're great at recycling soil material into healthy nutrients for crops:,[],5,0,2,5,0,0,0,0,0,0,7,Social,en,0.0,CanadianAgriculture_facebook,"['health', 'healthy ']",neutral
707,707,883120228472315_919378268179844,2016-04-14 10:30:28,https://www.youtube.com/watch?v=NCe5395kyjw,The team at our St-Hyacinth Research and Development Centre have worked with partners in the food processing industry to develop a vegetable-based process for fermenting veggies. Learn more about their work:,The team at our St-Hyacinth Research and Development Centre have worked with partners in the food processing industry to develop a vegetable-based process for fermenting veggies. Learn more about their work:,[],5,0,1,5,0,0,0,0,0,0,6,Environmental,en,0.0,CanadianAgriculture_facebook,['or'],neutral
