,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
6,6,890549111333814272,2017-07-27 12:27:08,['https://t.co/DkcXghhofQ'],RT @UNEP: RT if you agree: #ClimateChange is a SOLVABLE problem https://t.co/DkcXghhofQ,RT UNEP RT agree ClimateChange SOLVABLE problem https co DkcXghhofQ,['#ClimateChange'],947,0,947,Environmental,en,0.0,Neutral,ec_minister_tweeter,"['climate', 'climat']"
24,24,885585626132877312,2017-07-13 19:44:01,[],RT @CanadianPM: The PM announces that The Queen has approved the appointment of Ms. Julie Payette as Canada’s next Governor General: https:…,RT CanadianPM PM announces Queen approved appointment Ms Julie Payette next Governor General https,[],478,0,478,Environmental,en,0.02500000000000001,Neutral,ec_minister_tweeter,['or']
77,77,886189953742495745,2017-07-15 11:45:24,['https://t.co/jZLe5ecsS'],Happy #ParksDay! I’m delighted free admission to national parks for #Canada150 has given so many the chance to see our natural treasures! ❤ https://t.co/jZLe5ecsS9,Happy ParksDay delighted free admission national parks Canada150 given many chance see natural treasures https co jZLe5ecsS9,"['#ParksDay', '#Canada150']",73,172,245,Environmental,en,0.545,Positive,ec_minister_tweeter,"['natural', 'park']"
113,113,884484932999012356,2017-07-10 18:50:15,['https://t.co/GFmw8VBbna'],RT @CanadianPM: Canadians wishing to help those affected by the BC wildfires can donate to @redcrosscanada: https://t.co/GFmw8VBbna #BCWild…,RT CanadianPM Canadians wishing help affected BC wildfires donate redcrosscanada https co GFmw8VBbna,['#BCWild'],186,0,186,unknown,en,0.0,Neutral,ec_minister_tweeter,
118,118,881131535763595265,2017-07-01 12:45:03,['https://t.co/DHSxGZKkV7'],Happy #CanadaDay! Celebrate outdoors and explore the beauty of our country 🇨🇦 #Canada150 https://t.co/DHSxGZKkV7,Happy CanadaDay Celebrate outdoors explore beauty country Canada150 https co DHSxGZKkV7,"['#CanadaDay', '#Canada150']",59,120,179,Environmental,en,1.0,Positive,ec_minister_tweeter,"['eau', 'or']"
135,135,885194702445850633,2017-07-12 17:50:37,[],"RT @CanadianPM: RECAP: PM Trudeau concludes the #G20 Summit discussing leaders’ shared commitments including sustainable growth, trade &amp; ge…",RT CanadianPM RECAP PM Trudeau concludes G20 Summit discussing shared commitments including sustainable growth trade amp,['#G20'],161,0,161,Environmental,en,0.0,Neutral,ec_minister_tweeter,"['sustainable', 'summit', 'eau']"
138,138,884377066388500480,2017-07-10 11:41:38,[],RT @CanadianPM: PM Trudeau and President Macron are committed to addressing climate change and increasing trade between Canada and France.…,RT CanadianPM PM Trudeau President Macron committed addressing climate change increasing trade Canada France,[],159,0,159,Environmental,en,0.0,Neutral,ec_minister_tweeter,"['climate change', 'climate', 'eau', 'climat']"
164,164,885589859347386370,2017-07-13 20:00:50,['https://t.co/xkuvfK5\xe2\x80\xa6'],RT @UNEP: We need game-changing ideas for #CleanSeas - take up the challenge to fight plastic pollution in our oceans: https://t.co/xkuvfK5…,RT UNEP need game changing ideas CleanSeas take challenge fight plastic pollution oceans https co,['#CleanSeas'],144,0,144,Environmental,en,0.0,Neutral,ec_minister_tweeter,"['oceans', 'clean', 'pollution']"
171,171,889502538407571457,2017-07-24 15:08:25,"['https://t.co/XzUHzOUdh', 'https://t.co/oz78sRSoMX']",Thrilled to announce $25.7M for #LakeWinnipeg! This investment will help improve the water quality in the basin. https://t.co/XzUHzOUdhd https://t.co/oz78sRSoMX,Thrilled announce 25 7M LakeWinnipeg investment help improve water quality basin https co XzUHzOUdhd https co oz78sRSoMX,['#LakeWinnipeg'],51,91,142,Economical,en,0.75,Positive,ec_minister_tweeter,['invest']
200,200,881105279290675201,2017-07-01 11:00:43,['https://t.co/QSClVv0k5'],Our fellow Canadians in Newfoundland kicked-off #CanadaDay with a sunrise event at #SignalHill with @SeamusORegan &amp; @NickWhalenMP #Canada150 https://t.co/QSClVv0k58,fellow Canadians Newfoundland kicked CanadaDay sunrise event SignalHill SeamusORegan amp NickWhalenMP Canada150 https co QSClVv0k58,"['#CanadaDay', '#SignalHill', '#Canada150']",29,100,129,Environmental,en,0.0,Neutral,ec_minister_tweeter,['or']
