,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
31,31,905908835726086145,2017-09-07 21:41:12,['https://t.co/\xe2\x80\xa6'],RT @MPO_DFO: À ne pas manquer! Venez nous voir sur FB direct du @museedelanature avec @canada_c3 ce soir 18h #ParlonsBaleines https://t.co/…,RT ne pas manquer Venez nous voir sur FB direct du museedelanature avec ce soir 18h ParlonsBaleines https co,['#ParlonsBaleines'],12,0,12,Environmental,fr,0.1,Neutral,MPO_Centre_tweeter,['nature']
75,75,912439960757850112,2017-09-25 22:13:33,['https://t.co/pmCXJ\xe2\x80\xa6'],RT @Transports_gc: Vous utilisez un bateau pour la #chasse ou la #pêche cet automne? Conseils sur la #SécuritéNautique : https://t.co/pmCXJ…,RT Vous utilisez un bateau pour la chasse ou la cet automne Conseils sur la Nautique https co,"['#chasse', '#p', '#S']",8,0,8,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,['eau']
182,182,912438562766721024,2017-09-25 22:08:00,[],RT @GCC_CCG: Notre énoncé de mission #SAR est de sauver et de protéger des vies en milieu maritime. Des formations fréquentes accentuent le…,RT Notre de mission SAR est de sauver et de ger des vies en milieu maritime Des formations quentes accentuent,['#SAR'],6,0,6,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,['or']
244,244,907356005494935552,2017-09-11 21:31:44,['https://t\xe2\x80\xa6'],RT @GCC_CCG: #CCGFiers d’avoir participé au Forum des gardes côtières de l’Arctique pour parvenir à une coopération plus étroite. https://t…,RT CCGFiers avoir au Forum des gardes res de Arctique pour parvenir une ration plus troite https,['#CCGFiers'],5,0,5,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,['or']
246,246,905123145597812736,2017-09-05 17:39:08,['https://t.c\xe2\x80\xa6'],RT @GCC_CCG: Merci à nos équipes des Embarcations de sauvetage côtier de la GCC en ON pour une excellente saison de sauvetage!  https://t.c…,RT Merci nos quipes des Embarcations de sauvetage tier de la GCC en pour une excellente saison de sauvetage https,[],5,0,5,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,['mer']
280,280,913490967881224195,2017-09-28 19:49:53,['https://t.co/PBmIsIO9J4'],"RT @GCC_CCG: Quai bondé, base de la Garde cotière de Parry Sound, #Ontario plus tôt ce mois-ci. https://t.co/PBmIsIO9J4",RT Quai base de la Garde de Parry Sound Ontario plus ce mois ci https co PBmIsIO9J4,['#Ontario'],5,0,5,unknown,fr,-0.2,Neutral,MPO_Centre_tweeter,
284,284,908011254907854848,2017-09-13 16:55:27,['https://\xe2\x80\xa6'],RT @MPO_Science: Les sciences se rencontrent! @Canada_C3 a croisé le NGCC Henry Larsen en pleins levés hydrographiques au #Nunavut https://…,RT Les sciences se rencontrent le NGCC Henry Larsen en pleins hydrographiques au Nunavut https,['#Nunavut'],5,0,5,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,
286,286,908035311061610496,2017-09-13 18:31:03,[],"RT @canada_c3: Nous avons repéré un boeuf musqué sur l'île Herschel, au #Yukon. Ce mammifère arctique vit principalement au Canada et au Gr…",RT Nous avons un boeuf sur le Herschel au Yukon Ce arctique vit principalement au Canada et au,['#Yukon'],5,0,5,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,
404,404,905088446234071040,2017-09-05 15:21:15,[],"RT @JTFA_FOIA: Bravo Zulu à tous #PartenairesSAR pour leurs contributions, 19 navires civils ont rejoint la recherche @GOVofNUNAVUT @GCC_CC…",RT Bravo Zulu tous PartenairesSAR pour leurs contributions 19 navires civils ont rejoint la recherche GOVofNUNAVUT,['#PartenairesSAR'],4,0,4,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,['air']
426,426,905088357499371520,2017-09-05 15:20:54,[],"RT @JTFA_FOIA: SUCCÈS! Les deux personnes disparues étaient situées par le Cormorant à 0430hrs, 42NM SE d’Iqaluit",RT Les deux personnes disparues taient es par le Cormorant 0430hrs 42NM SE Iqaluit,[],4,0,4,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,['or']
