,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
22,22,743088877154512896,2016-06-15 14:32:48,"['https://t.co/hKZrodjuH', 'https://t.co/amkTNnEzb6']",#ThinkAccessibility with @CMHAOntario's new resource for #mentalhealth: https://t.co/hKZrodjuHD https://t.co/amkTNnEzb6,ThinkAccessibility CMHAOntario new resource mentalhealth https co hKZrodjuHD https co amkTNnEzb6,"['#ThinkAccessibility', '#mentalhealth']",6,7,13,Social,en,0.13636363636363635,Neutral,CTA_gc_tweeter,['health']
36,36,741269420216078337,2016-06-10 14:02:56,"['https://t.co/MVkEbrUN', 'https://t.co/0OzOvvXeIv']",RT @yvrairport: ICYMI: YVR opens pet relief area post-security US Departures Terminal: https://t.co/MVkEbrUN1C https://t.co/0OzOvvXeIv,RT yvrairport ICYMI YVR opens pet relief area post security US Departures Terminal https co MVkEbrUN1C https co 0OzOvvXeIv,[],10,0,10,Environmental,en,0.0,Neutral,CTA_gc_tweeter,"['or', 'air']"
50,50,739837130155954176,2016-06-06 15:11:31,[],RT @StatCan_eng: Traveling during the #2016Census? Make sure to complete your #2016Census before or after your trip.,RT Traveling 2016Census Make sure complete 2016Census trip,"['#2016Census', '#2016Census']",6,0,6,unknown,en,0.3,Neutral,CTA_gc_tweeter,
66,66,740609263538700289,2016-06-08 18:19:42,['https://t.\xe2\x80\xa6'],RT @NewsroomGC: .@CEAA_ACEE &amp; @CTA_gc invite comments on the draft Agreement to Establish a Review Panel for #MiltonLogisticsHub https://t.…,RT NewsroomGC amp invite comments draft Agreement Establish Review Panel MiltonLogisticsHub https,['#MiltonLogisticsHub'],4,0,4,unknown,en,0.0,Neutral,CTA_gc_tweeter,
98,98,743451107154870272,2016-06-16 14:32:11,['https://t.co/jdEHOSDmTK'],How does @CTA_gc handle #accessibility complaints? Find out here: https://t.co/jdEHOSDmTK #ASL,handle accessibility complaints Find https co jdEHOSDmTK ASL,"['#accessibility', '#ASL']",1,2,3,unknown,en,0.0,Neutral,CTA_gc_tweeter,
103,103,739920740150050816,2016-06-06 20:43:46,"['https://t.co/ieSpyqcy9x', 'https://t.co/D0Cr2wQKJg']",Our accessible transportation consultation is now underway: https://t.co/ieSpyqcy9x #cdnpoli https://t.co/D0Cr2wQKJg,accessible transportation consultation underway https co ieSpyqcy9x cdnpoli https co D0Cr2wQKJg,['#cdnpoli'],3,0,3,Economical,en,0.375,Positive,CTA_gc_tweeter,['transport']
161,161,745985788995899393,2016-06-23 14:24:06,"['https://t.co/k9SDHSEFi4', 'https://t.co/jGgUCaKa']","#DYK? @CTA_gc began in 1904, as the Board of Railway Commissioners #ThrowbackThursday https://t.co/k9SDHSEFi4 https://t.co/jGgUCaKa19",DYK began 1904 Board Railway Commissioners ThrowbackThursday https co k9SDHSEFi4 https co jGgUCaKa19,"['#DYK', '#ThrowbackThursday']",1,1,2,Economical,en,0.0,Neutral,CTA_gc_tweeter,['commission']
163,163,748144118589759488,2016-06-29 13:20:32,['https://t.co/ukcxVfLK4a'],#Accessible #transportation complaints - what are your options? https://t.co/ukcxVfLK4a,Accessible transportation complaints options https co ukcxVfLK4a,"['#Accessible', '#transportation']",1,1,2,Economical,en,0.375,Positive,CTA_gc_tweeter,['transport']
322,322,740200754145832960,2016-06-07 15:16:26,['https://t.co/t6lvVKx1I'],"#TravelTuesday - Check-ins, #delays, #cancellations, #bumped from your #flight? What you need to know here: https://t.co/t6lvVKx1I0",TravelTuesday Check ins delays cancellations bumped flight need know https co t6lvVKx1I0,"['#TravelTuesday', '#delays', '#cancellations', '#bumped', '#flight']",1,0,1,unknown,en,0.0,Neutral,CTA_gc_tweeter,
339,339,743089220839956480,2016-06-15 14:34:10,['https://t.co/wbarCQItdi'],The Agency's resource tool for people with disabilities is included in toolbox principle #8: https://t.co/wbarCQItdi #ThinkAccessibility,Agency resource tool people disabilities included toolbox principle https co wbarCQItdi ThinkAccessibility,"['#8', '#ThinkAccessibility']",1,0,1,unknown,en,0.0,Neutral,CTA_gc_tweeter,
315,315,744169653375754241,2016-06-18 14:07:26,"['https://t.co/Rdn07sc6KE', 'https://t.co/MCfGLkTrjE']",#Airline ticket issues? Find out more here: https://t.co/Rdn07sc6KE #travel #Canada #AirTravel #aviation #airport https://t.co/MCfGLkTrjE,Airline ticket issues Find https co Rdn07sc6KE travel Canada AirTravel aviation airport https co MCfGLkTrjE,"['#Airline', '#travel', '#Canada', '#AirTravel', '#aviation', '#airport']",0,1,1,Environmental,en,0.5,Positive,CTA_gc_tweeter,"['or', 'air']"
318,318,739921333157531648,2016-06-06 20:46:07,['https://t.co/7k17nYZuG6'],The first phase of our regulatory modernization initiative focusses on #accessible #transportation https://t.co/7k17nYZuG6,first phase regulatory modernization initiative focusses accessible transportation https co 7k17nYZuG6,"['#accessible', '#transportation']",1,0,1,Economical,en,0.3125,Neutral,CTA_gc_tweeter,['transport']
278,278,747822340944330753,2016-06-28 16:01:54,['https://t.co/YzR13nasWj'],Reminder: Deadline for public comments on #MiltonLogisticsHub review panel is July 11 https://t.co/YzR13nasWj #cdnpoli,Reminder Deadline public comments MiltonLogisticsHub review panel July 11 https co YzR13nasWj cdnpoli,"['#MiltonLogisticsHub', '#cdnpoli']",0,1,1,unknown,en,0.0,Neutral,CTA_gc_tweeter,
397,397,744892341073362944,2016-06-20 13:59:08,"['https://t.co/VHSBioJw', 'https://t.co/8nnFkHGart']","It's the first day of #summer! #BeforeYouFly, check out our #FlySmart tips! https://t.co/VHSBioJw0u https://t.co/8nnFkHGart",first day summer BeforeYouFly check FlySmart tips https co VHSBioJw0u https co 8nnFkHGart,"['#summer', '#BeforeYouFly', '#FlySmart']",0,0,0,Environmental,en,0.390625,Positive,CTA_gc_tweeter,"['or', 'mer']"
400,400,745629239320453120,2016-06-22 14:47:18,['https://t.co/e8w7X2fc7W'],"#Mediation is an informal, voluntary and confidential process that promotes open and respectful communication - https://t.co/e8w7X2fc7W",Mediation informal voluntary confidential process promotes open respectful communication https co e8w7X2fc7W,['#Mediation'],0,0,0,Environmental,en,0.25,Neutral,CTA_gc_tweeter,['or']
426,426,742348910157549568,2016-06-13 13:32:27,['https://t.co/kcxYP51L9k'],#DYK? The Canadian Transportation Agency resolved 923 disputes in 2014-15: https://t.co/kcxYP51L9k,DYK Canadian Transportation Agency resolved 923 disputes 2014 15 https co kcxYP51L9k,['#DYK'],0,0,0,Economical,en,0.0,Neutral,CTA_gc_tweeter,['transport']
428,428,742771901953650688,2016-06-14 17:33:16,['https://t.co/2TpRT8RJgZ'],Learn more about the Agency's #rail #arbitration services: https://t.co/2TpRT8RJgZ #WestCdnAg #CdnAg,Learn Agency rail arbitration services https co 2TpRT8RJgZ WestCdnAg CdnAg,"['#rail', '#arbitration', '#WestCdnAg', '#CdnAg']",0,0,0,Environmental,en,0.5,Positive,CTA_gc_tweeter,['ice']
430,430,748523967422545920,2016-06-30 14:29:55,['https://t.co/7k17nYZuG6'],Participate today - @CTA_gc is consulting #Canadians about #accessible #transportation: https://t.co/7k17nYZuG6 #cdnpoli,Participate today consulting Canadians accessible transportation https co 7k17nYZuG6 cdnpoli,"['#Canadians', '#accessible', '#transportation', '#cdnpoli']",0,0,0,Economical,en,0.375,Positive,CTA_gc_tweeter,['transport']
433,433,738749667375206400,2016-06-03 15:10:20,['https://t.co/x3yTZJC5RY'],Canadian Transportation Agency decisions - May 2016: https://t.co/x3yTZJC5RY #adminlaw,Canadian Transportation Agency decisions May 2016 https co x3yTZJC5RY adminlaw,['#adminlaw'],0,0,0,Economical,en,0.0,Neutral,CTA_gc_tweeter,['transport']
