,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
14,14,1203325126385126_1426929697358000,2017-03-15 11:01:35,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1426929697358000/?type=3,"If you're catching a flight, don’t move too slow!  Know your airline's check-in time before you go. 

Did you know?
Airlines have deadlines for checking in, dropping off your bags and arriving at the boarding gate. The deadlines can vary depending on the airline – and whether your flight is domestic or international. If you miss a deadline, the airline may cancel your reservation > http://ow.ly/l4sh307jjQa","If you're catching a flight, don’t move too slow! Know your airline's check-in time before you go. Did you know? Airlines have deadlines for checking in, dropping off your bags and arriving at the boarding gate. The deadlines can vary depending on the airline – and whether your flight is domestic or international. If you miss a deadline, the airline may cancel your reservation >",[],7,1,1,7,0,0,0,0,0,0,9,Environmental,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral
15,15,1203325126385126_1429647273752909,2017-03-18 11:01:15,,"We are here to resolve complaints about air travel within, to and from Canada. If you have been delayed, bumped, or have lost luggage and can't get help from your airline, you may want to file a complaint using our online form > http://ow.ly/uIU5309Mvnp","We are here to resolve complaints about air travel within, to and from Canada. If you have been delayed, bumped, or have lost luggage and can't get help from your airline, you may want to file a complaint using our online form >",[],4,2,2,4,0,0,0,0,0,0,8,Environmental,en,-0.19444444444444445,CanadianTransportationAgency_facebook,"['or', 'air']",negative
25,25,1203325126385126_1427084337342536,2017-03-15 14:58:46,http://globalnews.ca/news/3308570/how-to-survive-flight-delays-and-cancellations-without-losing-your-mind/,,,[],5,1,1,5,0,0,0,0,0,0,7,unknown,tl,0.575,CanadianTransportationAgency_facebook,,positive
36,36,1203325126385126_1412165735501063,2017-03-02 10:44:53,http://ow.ly/VSAX307jle3,"My luggage was lost, 
Oh what do I do? 
Talk to your airline 
and CTA too! 
Happy Dr. Seuss Day! 

http://ow.ly/VSAX307jle3","My luggage was lost, Oh what do I do? Talk to your airline and CTA too! Happy Dr. Seuss Day!",[],3,2,0,2,0,0,0,1,0,0,5,Environmental,en,0.13603174603174606,CanadianTransportationAgency_facebook,['air'],positive
44,44,1203325126385126_1425069680877335,2017-03-13 09:01:19,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1425069680877335/?type=3,"DYK? Different kinds of coasting trade licence applications require different minimum advance notice time periods. Coasting trade applications must be filed at least 30 days before the activity starts, and, at least, 8 days for applications related to oil tanker operations. More information available >
http://ow.ly/PlF1309I7R1","DYK? Different kinds of coasting trade licence applications require different minimum advance notice time periods. Coasting trade applications must be filed at least days before the activity starts, and, at least, days for applications related to oil tanker operations. More information available > 1",[],4,0,1,4,0,0,0,0,0,0,5,Environmental,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'coast']",neutral
49,49,1203325126385126_1427883477262622,2017-03-16 12:01:50,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1427883477262622/?type=3,"Before you get into full vacation mode…
Make sure the airline has your current contact information (email address or phone numbers) so that you can be easily contacted if your flight is delayed, advanced or cancelled. Be sure to check your flight status 24 hours before your flight and then again before leaving for the airport > http://ow.ly/Qud8307jhxE","Before you get into full vacation mode… Make sure the airline has your current contact information (email address or phone numbers) so that you can be easily contacted if your flight is delayed, advanced or cancelled. Be sure to check your flight status hours before your flight and then again before leaving for the airport >",[],4,0,1,4,0,0,0,0,0,0,5,Environmental,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral
59,59,1203325126385126_1431288213588815,2017-03-20 09:01:36,,Did you know? Our definition of a disability is a health-related problem that limits someone's ability to travel or causes difficulties while travelling. This includes temporary conditions like a broken leg. For more information about accessibility complaints visit > http://ow.ly/z2c7309MuAA,Did you know? Our definition of a disability is a health-related problem that limits someone's ability to travel or causes difficulties while travelling. This includes temporary conditions like a broken leg. For more information about accessibility complaints visit >,[],1,3,0,1,0,0,0,0,0,0,4,Social,en,0.1076898101898102,CanadianTransportationAgency_facebook,['health'],positive
81,81,1203325126385126_1411365848914385,2017-03-01 12:01:57,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1411365848914385/?type=3,"Travelling with a child can be stressful. If you have an infant less than two years old, we recommend that you contact your airline in advance for information about child restraint devices. For more info visit, http://ow.ly/GWYy307jm1r","Travelling with a child can be stressful. If you have an infant less than two years old, we recommend that you contact your airline in advance for information about child restraint devices. For more info visit,",[],3,0,0,3,0,0,0,0,0,0,3,Environmental,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'air']",neutral
92,92,1203325126385126_1433222343395402,2017-03-22 11:01:41,,"Each airline has its own terms and conditions in a document called a ""tariff"".  A tariff is a contract that outlines the rights and responsibilities of both the airline and the passenger. 

To read your airline's tariff, you can visit their ticket counter or go to their website.  You can also find a list of links to airline tariffs on our website: http://ow.ly/dwON307gDOY

As an air traveller, knowing your rights and responsibilities can help you avoid complications and issues during your trip.  http://ow.ly/qtHe307iTe7","Each airline has its own terms and conditions in a document called a ""tariff"". A tariff is a contract that outlines the rights and responsibilities of both the airline and the passenger. To read your airline's tariff, you can visit their ticket counter or go to their website. You can also find a list of links to airline tariffs on our website: As an air traveller, knowing your rights and responsibilities can help you avoid complications and issues during your trip.",[],1,2,0,1,0,0,0,0,0,0,3,Environmental,en,-0.08333333333333333,CanadianTransportationAgency_facebook,"['or', 'air']",negative
163,163,1203325126385126_1439944986056471,2017-03-29 12:01:18,http://ow.ly/X7GN307iUcj,"Not a light traveller?
Did you know? There is no standard rule among airlines about the number of pieces, size or weight of baggage.  
These amounts are set by each airline, so it is best to check what your airline's rules are in advance.  
If any of your carry-on or checked baggage exceeds the amounts specified by your airline, you may be required to pay excess baggage charges.
Visit our Fly Smart page to find out more about how to prepare for your travels > http://ow.ly/X7GN307iUcj","Not a light traveller? Did you know? There is no standard rule among airlines about the number of pieces, size or weight of baggage. These amounts are set by each airline, so it is best to check what your airline's rules are in advance. If any of your carry-on or checked baggage exceeds the amounts specified by your airline, you may be required to pay excess baggage charges. Visit our Fly Smart page to find out more about how to prepare for your travels >",[],1,1,0,1,0,0,0,0,0,0,2,Environmental,en,-0.1,CanadianTransportationAgency_facebook,"['or', 'air']",negative
