,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
60,60,1203325126385126_1369800339737603,2017-01-23 16:59:41,http://ow.ly/uy2l3061cit,"#TravelTips > Understand Your Rights and Responsibilities

The tariff is the contract of carriage between you and your air carrier – it covers your rights and obligations as a passenger and your carrier's rights and its responsibilities to you. Find it at the carrier's business offices in Canada and on their websites when used for selling air transportation. 

#FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit",> Understand Your Rights and Responsibilities The tariff is the contract of carriage between you and your air carrier – it covers your rights and obligations as a passenger and your carrier's rights and its responsibilities to you. Find it at the carrier's business offices in Canada and on their websites when used for selling air transportation. > Top Tips >,"['#TravelTips', '#FlySmart']",2,1,1,2,0,0,0,0,0,0,4,Environmental,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'air']",neutral
71,71,1203325126385126_1341685405882430,2017-01-29 15:14:00,https://www.facebook.com/CanadianTransportationAgency/videos/1341685405882430/,,,[],2,0,2,1,1,0,0,0,0,0,4,unknown,tl,0.0,CanadianTransportationAgency_facebook,,neutral
138,138,1203325126385126_1379265138791123,2017-01-30 12:02:09,http://ow.ly/uy2l3061cit,"#TravelTips > Pack Smart

Include your contact information and your destination contact information inside each piece of baggage. Always carry essential and valuable items with you on board: your passport, identification and return tickets; medicines and medical devices; money, jewelry and electronic equipment; and, essential overnight items.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Pack Smart Include your contact information and your destination contact information inside each piece of baggage. Always carry essential and valuable items with you on board: your passport, identification and return tickets; medicines and medical devices; money, jewelry and electronic equipment; and, essential overnight items. > Top Tips >","['#TravelTips', '#FlySmart']",1,0,1,1,0,0,0,0,0,0,2,Environmental,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice']",neutral
140,140,1203325126385126_1372408039476833,2017-01-25 12:01:52,http://ow.ly/uy2l3061cit,"#TravelTips > Know the fare rules for your ticket

Note or print the fare rules before purchasing and carry them with you when you travel – they can defend you if a dispute arises between you and the air carrier's agent.

#FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit",> Know the fare rules for your ticket Note or print the fare rules before purchasing and carry them with you when you travel – they can defend you if a dispute arises between you and the air carrier's agent. > Top Tips >,"['#TravelTips', '#FlySmart']",2,0,0,2,0,0,0,0,0,0,2,Environmental,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral
149,149,1203325126385126_1370900852960885,2017-01-24 12:01:25,http://ow.ly/uy2l3061cit,"#TravelTips > Check in Early

When available, check in on-line up to 24 hours in advance of your flight. Arrive at the airport early to check in, drop off your baggage, get through the security screening process and be available for boarding at the gate on time.

#FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Check in Early When available, check in on-line up to hours in advance of your flight. Arrive at the airport early to check in, drop off your baggage, get through the security screening process and be available for boarding at the gate on time. > Top Tips >","['#TravelTips', '#FlySmart']",2,0,0,2,0,0,0,0,0,0,2,Environmental,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral
173,173,1203325126385126_1375576655826638,2017-01-27 15:45:10,http://ow.ly/9yzM308qvrN,"Today we released our compliance report on accessible ground transportation at airports. 

The accessible bus, shuttle, taxi and car rental company services are largely accessible at monitored Canadian airports. Of the 23 airports we monitored, 15 airports are fully compliant with the provisions we assessed. All of the remaining airports have committed to becoming fully compliant as contracts with transportation providers are updated. Notable and laudable: most Canadian airports use best practices that go beyond their obligations and demonstrate their commitment to ensuring greater accessibility at their terminals for persons with disabilities. 

For more information, you can read the compliance report at http://ow.ly/9yzM308qvrN","Today we released our compliance report on accessible ground transportation at airports. The accessible bus, shuttle, taxi and car rental company services are largely accessible at monitored Canadian airports. Of the airports we monitored, airports are fully compliant with the provisions we assessed. All of the remaining airports have committed to becoming fully compliant as contracts with transportation providers are updated. Notable and laudable: most Canadian airports use best practices that go beyond their obligations and demonstrate their commitment to ensuring greater accessibility at their terminals for persons with disabilities. For more information, you can read the compliance report at",[],1,0,0,1,0,0,0,0,0,0,1,Environmental,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'air']",neutral
180,180,1203325126385126_1365453783505592,2017-01-19 16:45:08,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1365453783505592/?type=3,Chair and CEO Scott Streiner meets with Edmonton Mayor Don Iveson today to discuss the CTA's mandate and services,Chair and CEO Scott Streiner meets with Edmonton Mayor Don Iveson today to discuss the CTA's mandate and services,[],1,0,0,1,0,0,0,0,0,0,1,Environmental,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'air']",neutral
261,261,1203325126385126_1349078245143146,2017-01-01 00:01:15,,Happy New Year to all! We look forward to continuing our work in ensuring a smooth and efficient national transportation system,Happy New Year to all! We look forward to continuing our work in ensuring a smooth and efficient national transportation system,[],0,0,0,0,0,0,0,0,0,0,0,Economical,en,0.0,CanadianTransportationAgency_facebook,['transport'],neutral
263,263,1203325126385126_1350380135012957,2017-01-02 12:01:41,http://bit.ly/2biF2cO,#DYK? We have 3 types of arbitration for dispute resolution > http://bit.ly/2biF2cO  #CdnAg #agchat,? We have types of arbitration for dispute resolution >,"['#DYK', '#CdnAg', '#agchat']",0,0,0,0,0,0,0,0,0,0,0,Environmental,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral
265,265,1203325126385126_1351945444856426,2017-01-04 10:45:39,http://ow.ly/sqN7304E9qb,Dissatisfied with your air travel experience? Contact us here > http://ow.ly/sqN7304E9qb #air #travel #passenger #canada #FlightProblems,Dissatisfied with your air travel eerience? Contact us here >,"['#air', '#travel', '#passenger', '#canada', '#FlightProblems']",0,0,0,0,0,0,0,0,0,0,0,Environmental,en,0.0,CanadianTransportationAgency_facebook,['air'],neutral
