,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
11,11,723529216109756416,2016-04-22 15:09:42,[],RT @PMcanadien: Nous avons tous un rôle à jouer pour protéger notre Terre et laisser à nos enfants un monde meilleur. #JourdelaTerre https:…,RT PMcanadien Nous avons tous un le jouer pour ger notre Terre et laisser nos enfants un monde meilleur JourdelaTerre https,['#JourdelaTerre'],51,0,51,Social,fr,0.0,Neutral,MPO_DFO_tweeter,['enfants']
31,31,723529098371444737,2016-04-22 15:09:14,['https://t.co/R\xe2\x80\xa6'],RT @PMcanadien: Joyeux #JourdelaTerre! Joignez-nous dans nos efforts pour conserver et protéger notre environnement naturel: https://t.co/R…,RT PMcanadien Joyeux JourdelaTerre Joignez nous dans nos efforts pour conserver et ger notre environnement naturel https co,['#JourdelaTerre'],25,0,25,Environmental,fr,0.0,Neutral,MPO_DFO_tweeter,"['environnement', 'or', 'conserve', 'nature']"
36,36,719589846520635392,2016-04-11 18:16:03,['https://\xe2\x80\xa6'],RT @PMcanadien: C'est la Semaine nationale de la conservation de la faune. Travaillons ensemble pour protéger la faune canadienne! https://…,RT PMcanadien est la Semaine nationale de la conservation de la faune Travaillons ensemble pour ger la faune canadienne https,[],24,0,24,Environmental,fr,0.0,Neutral,MPO_DFO_tweeter,"['conservation', 'faune']"
42,42,719899581270638592,2016-04-12 14:46:49,[],"RT @PMcanadien: À l’occasion de la Semaine nationale de l’action bénévole, nous remercions les 12,7 millions de bénévoles du Canada https:/…",RT PMcanadien occasion de la Semaine nationale de action vole nous remercions les 12 millions de voles du Canada https,[],22,0,22,Environmental,fr,0.1,Neutral,MPO_DFO_tweeter,['mer']
49,49,723529342446407681,2016-04-22 15:10:12,['https://t\xe2\x80\xa6'],"RT @PMcanadien: « Lorsque les nations travaillent ensemble, elles peuvent affronter les #ChangementsClimatiques. » #AccordDeParis https://t…",RT PMcanadien Lorsque les nations travaillent ensemble elles peuvent affronter les ChangementsClimatiques AccordDeParis https,"['#ChangementsClimatiques', '#AccordDeParis']",20,0,20,Environmental,fr,0.0,Neutral,MPO_DFO_tweeter,"['or', 'climatique', 'climat']"
60,60,725034424979587072,2016-04-26 18:50:52,['https://t.co/biBsArOgSZ'],SVQ l’exportation du #homard constitue la plus importante @AuCanada avec plus de 2 G$ en 2015! #SEG16 #FruitsDeMer https://t.co/biBsArOgSZ,SVQ exportation du homard constitue la plus importante AuCanada avec plus de en 2015 SEG16 FruitsDeMer https co biBsArOgSZ,"['#homard', '#SEG16', '#FruitsDeMer']",12,5,17,Economical,fr,0.0,Neutral,MPO_DFO_tweeter,"['import', 'export']"
69,69,725668491370598400,2016-04-28 12:50:25,['https://t.co/IjDd5eKq'],"Le Canada et l'Union européenne https://t.co/IjDd5eKqu8 ensemble pour lutter contre la pêche illicite, non déclarée et non réglementée",Le Canada et Union enne https co IjDd5eKqu8 ensemble pour lutter contre la illicite non et non,[],14,1,15,unknown,fr,0.0,Neutral,MPO_DFO_tweeter,
79,79,725074561579028484,2016-04-26 21:30:21,"['https://t.co/8lYjlHRRYT', 'https://t.co/b9xllcq1pX']",Le  Canada travaille fort pour que ses pêches continuent à être durables #SEG16 https://t.co/8lYjlHRRYT https://t.co/b9xllcq1pX,Le Canada travaille fort pour que ses continuent durables SEG16 https co 8lYjlHRRYT https co b9xllcq1pX,['#SEG16'],10,4,14,Environmental,fr,0.0,Neutral,MPO_DFO_tweeter,"['durable', 'or']"
89,89,723229812622499840,2016-04-21 19:19:58,['https://t.co/rqX83RGYcH'],RT @environnementca: Donnez-votre avis sur les #ChangementsClimatiques. Participez en ligne! #ActionClimatCAN https://t.co/rqX83RGYcH,RT environnementca Donnez avis les ChangementsClimatiques Participez ligne ActionClimatCAN https co rqX83RGYcH,"['#ChangementsClimatiques', '#ActionClimatCAN']",13,0,13,Environmental,fr,0.0,Neutral,MPO_DFO_tweeter,"['environnement', 'climat', 'climatique']"
101,101,725740729302175745,2016-04-28 17:37:28,[],"RT @PMcanadien: Pour le Jour de deuil national, rendons hommage aux personnes mortes, blessées ou qui sont devenues malades en milieu de tr…",RT PMcanadien Pour le Jour de deuil national rendons hommage aux personnes mortes es ou qui sont devenues malades en milieu de,[],12,0,12,Environmental,fr,0.0,Neutral,MPO_DFO_tweeter,['or']
115,115,723581800946216961,2016-04-22 18:38:39,['https://t.co/AWvJHCri4f\xf0\x9f\x8c\x8f'],C’est le #JourDeLaTerre! Voici l’oppor-thon-ité d’en savoir plus sur la protection des eaux canadiennes par le MPO https://t.co/AWvJHCri4f🌏,est le JourDeLaTerre Voici oppor thon en savoir plus sur la protection des eaux canadiennes par le MPO https co,['#JourDeLaTerre'],9,2,11,Environmental,fr,0.0,Neutral,MPO_DFO_tweeter,"['eau', 'or']"
120,120,723585103599902721,2016-04-22 18:51:46,['https://t.co/Kvrrql3g3'],Joyeux #JourDeLaTerre!🌏 Voyez comment le MPO protège nos océans : https://t.co/Kvrrql3g3U,Joyeux JourDeLaTerre Voyez comment le MPO ge nos ans https co Kvrrql3g3U,['#JourDeLaTerre'],9,2,11,unknown,fr,0.0,Neutral,MPO_DFO_tweeter,
121,121,723229557256519682,2016-04-21 19:18:58,[],RT @PMcanadien: Vendredi marque le #JourdelaTerre. Comment allez-vous célébrer?,RT PMcanadien Vendredi marque le JourdelaTerre Comment allez vous brer,['#JourdelaTerre'],11,0,11,unknown,fr,0.0,Neutral,MPO_DFO_tweeter,
