,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
0,0,714917058065121280,2016-03-29 20:48:03,['https://t.co/DLiM4b8SnR'],Nous ouvrons une enquête complète sur l'accident d'avion près de l'aéroport des #îlesdelamadeleine  https://t.co/DLiM4b8SnR,Nous ouvrons une te sur accident avion de roport des lesdelamadeleine https co DLiM4b8SnR,['#'],25,10,35,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['or']
1,1,714886838775844864,2016-03-29 18:47:58,['https://t.co/OLFSHYFoLH'],Envoie une équipe sur le site d'un accident d'avion survenu près de l'aéroport des Îles-de-la-Madelaine QC https://t.co/OLFSHYFoLH,Envoie une quipe sur le site un accident avion survenu de roport des les de la Madelaine QC https co OLFSHYFoLH,[],21,1,22,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['or']
5,5,714917364358373376,2016-03-29 20:49:16,[],"En raison de la météo, notre équipe d'enquête n'arrivera sur les lieux de l'accident que demain",En raison de la notre quipe arrivera sur les lieux de accident que demain,[],13,2,15,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
8,8,715255392868179968,2016-03-30 19:12:29,"['https://t.co/P9V7Ka6H6B', 'https://t.co/6RTIpg0jSJ']",#Photos des enquêteurs du BST sur les lieux de l'épave aux #îlesdelamadeleine https://t.co/P9V7Ka6H6B https://t.co/6RTIpg0jSJ,Photos des du BST sur les lieux de pave aux lesdelamadeleine https co P9V7Ka6H6B https co 6RTIpg0jSJ,"['#Photos', '#']",10,0,10,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
19,19,715291074894434304,2016-03-30 21:34:16,['https://t.co/bzNtr6CXH6'],Nous entamons l'étape du travail sur le terrain de notre enquête aux #ilesdelamadeleine https://t.co/bzNtr6CXH6,Nous entamons tape du travail sur le terrain de notre aux ilesdelamadeleine https co bzNtr6CXH6,['#ilesdelamadeleine'],5,0,5,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
85,85,715532138163146753,2016-03-31 13:32:10,[],#MÉDIAS - Conf. de presse demain aux #îlesdelamadeleine. Aucune mise-à-jour aujourd'hui. Détails à venir.,DIAS Conf de presse demain aux lesdelamadeleine Aucune mise jour aujourd hui tails venir,"['#M', '#']",2,0,2,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
91,91,707220627871174656,2016-03-08 15:05:11,['https://t.co/BvU6tzxCWV'],"BST@25 Qui fait quoi au BST? Au cas où vous l’auriez manqué, regarder les profils #vidéos de nos employés https://t.co/BvU6tzxCWV",BST 25 Qui fait quoi au BST Au cas vous auriez regarder les profils os de nos https co BvU6tzxCWV,['#vid'],1,1,2,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
93,93,706918670010810369,2016-03-07 19:05:19,['https://t.co/QMCXkmIYRb'],"Des recommandations à des avis de sécurité, nous communiquons des lacunes de sécurité de diverses façons https://t.co/QMCXkmIYRb",Des recommandations des avis de nous communiquons des lacunes de de diverses ons https co QMCXkmIYRb,[],2,0,2,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
116,116,713089373626085379,2016-03-24 19:45:29,"['https://t.co/CiPXTlkv', 'https://t.co/d9mNqno23G']",#JeudiRétro 2010 sortie de piste à Moncton mène à des mesures de sécurité sur l'aquaplanage https://t.co/CiPXTlkvCd https://t.co/d9mNqno23G,tro 2010 sortie de piste Moncton ne des mesures de sur aquaplanage https co CiPXTlkvCd https co d9mNqno23G,['#JeudiR'],1,1,2,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['or']
138,138,712733223013494785,2016-03-23 20:10:16,['https://t.co/AnTDLG4uKJ'],Il reste toujours des recommandations en suspens/du travail à faire découlant de notre enquête sur Lac-Mégantic https://t.co/AnTDLG4uKJ,Il reste toujours des recommandations en suspens du travail faire coulant de notre sur Lac gantic https co AnTDLG4uKJ,[],2,0,2,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['air']
352,352,713032814439038980,2016-03-24 16:00:45,['https://t.co/c3OtlY3xwT'],Méconnaissance des limites en cas de givrage fort a contribué a l'atterrissage force d'un vol Air Tindi en nov 2014 https://t.co/c3OtlY3xwT,connaissance des limites en cas de givrage fort atterrissage force un vol Air Tindi en nov 2014 https co c3OtlY3xwT,[],1,0,1,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,"['or', 'air']"
364,364,715270570343051265,2016-03-30 20:12:47,[],"#MÉDIAS: mise-à-jour aujourd'hui à 17 h 30 HAA, perimeter du site de l'accident aux #îlesdelamadeleine, près de la rte 199",DIAS mise jour aujourd hui 17 30 HAA perimeter du site de accident aux lesdelamadeleine de la rte 199,"['#M', '#']",1,0,1,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
359,359,711895261996584960,2016-03-21 12:40:31,['https://t.co/uQqzoSg4Wq'],Vs consultez nos données ? Saviez-vous que ns mettons à votre disposition un dictionnaire de données: Pour aéronefs https://t.co/uQqzoSg4Wq,Vs consultez nos es Saviez vous que ns mettons votre disposition un dictionnaire de es Pour ronefs https co uQqzoSg4Wq,[],0,1,1,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['air']
358,358,710832053646958592,2016-03-18 14:15:42,[],#vivevendredi @Patrimoinecdn @BiblioArchives,vivevendredi Patrimoinecdn BiblioArchives,['#vivevendredi'],0,1,1,Social,it,0.0,Neutral,BSTCanada_tweeter,['archives']
354,354,710453352430235649,2016-03-17 13:10:53,"['https://t.co/7c6oblPfFI', 'https://t.co/R5MEcphmNI']",#jeudirétro 2002 feu et naufrage soulève enjeu d’efficacité ds exercices sur #BateauxDePêche https://t.co/7c6oblPfFI https://t.co/R5MEcphmNI,tro 2002 feu et naufrage enjeu ds exercices sur https co 7c6oblPfFI https co R5MEcphmNI,"['#jeudir', '#BateauxDeP']",1,0,1,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['ice']
349,349,710113279214034945,2016-03-16 14:39:33,[],"En cette année de notre 25e anniveraire, ns avons souligné des enquêtes marquantes, attirant l’attn sur des lacunes en matière de sécurité",En cette de notre 25e anniveraire ns avons des marquantes attirant attn sur des lacunes en de,[],1,0,1,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['air']
348,348,709791263441199104,2016-03-15 17:19:59,['https://t.co/B98xm9pHUj'],Équipement de navigation défectueux et repères visuels limités ont causé l’écrasement en 2014 -Whitney ON https://t.co/B98xm9pHUj,quipement de navigation fectueux et res visuels ont crasement en 2014 Whitney https co B98xm9pHUj,[],1,0,1,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
347,347,709742983298596865,2016-03-15 14:08:08,['https://t.co/kfbGLHXUGM'],Rapport d’enquête sur l’écrasement d’avion en novembre 2014 près de Whitney (ON) est disponible https://t.co/kfbGLHXUGM,Rapport sur crasement avion en novembre 2014 de Whitney est disponible https co kfbGLHXUGM,[],0,1,1,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['or']
345,345,706869566371196928,2016-03-07 15:50:12,['https://t.co/VagKS8BsXQ'],Ns utilisons des outils du Web pour diffuser notre contenu &amp; fournir des infos fiables/récentes. https://t.co/VagKS8BsXQ,Ns utilisons des outils du Web pour diffuser notre contenu amp fournir des infos fiables centes https co VagKS8BsXQ,[],1,0,1,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
340,340,707278523392782336,2016-03-08 18:55:15,['https://t.co/cmX8kpX66o'],#Listedesurveillance2014 : Pertes de vie bateaux de pêche liées à rec. sur radiobalises de localisation de sinistres https://t.co/cmX8kpX66o,Listedesurveillance2014 Pertes de vie bateaux de es rec sur radiobalises de localisation de sinistres https co cmX8kpX66o,['#Listedesurveillance2014'],1,0,1,Social,fr,0.0,Neutral,BSTCanada_tweeter,['local']
334,334,708363243798929408,2016-03-11 18:45:32,['https://t.co/oB4hp4IVV5'],Nos enquêteurs travaillent d'arrache-pied d'un bout à l'autre du pays : 22 enquêtes ferroviaires sont en cours https://t.co/oB4hp4IVV5,Nos travaillent arrache pied un bout autre du pays 22 ferroviaires sont en cours https co oB4hp4IVV5,[],1,0,1,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['air']
330,330,708300286192967684,2016-03-11 14:35:22,['https://t.co/3ZzGej4rmt'],Merci de partager nos gazouillis et de parler de ns cette semaine! Aidez-ns à promouvoir la sécurité des transports https://t.co/3ZzGej4rmt,Merci de partager nos gazouillis et de parler de ns cette semaine Aidez ns promouvoir la des transports https co 3ZzGej4rmt,[],1,0,1,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,"['mer', 'gaz', 'or']"
595,595,715597054920245248,2016-03-31 17:50:07,['https://t.co/i7GDnjexcH'],Collection Flickr #BST25 présentant des acc. marquants: Rupture d'un pipeline de gaz naturel à Otterburne en 2014 https://t.co/i7GDnjexcH,Collection Flickr BST25 sentant des acc marquants Rupture un pipeline de gaz naturel Otterburne en 2014 https co i7GDnjexcH,['#BST25'],0,0,0,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,"['gaz', 'nature']"
569,569,705107972561698816,2016-03-02 19:10:15,['https://t.co/zbQ7O14hmI'],"Visionnez notre nouvelle #vidéo #BST@25 – Joel est Analyste Principal, Performance humaine https://t.co/zbQ7O14hmI",Visionnez notre nouvelle BST 25 Joel est Analyste Principal Performance humaine https co zbQ7O14hmI,"['#vid', '#BST']",0,0,0,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['or']
570,570,705062850855899136,2016-03-02 16:10:57,['https://t.co/QgZif8C9if'],Quel genre d’incident marine doit être signalé? https://t.co/QgZif8C9if,Quel genre incident marine doit https co QgZif8C9if,[],0,0,0,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['marine']
571,571,704671531411120128,2016-03-01 14:15:59,['https://t.co/lYbh8Rfjz'],Au cas où vs auriez manqué ce billet de #blogue : La formation des enquêteurs au BST https://t.co/lYbh8Rfjz0,Au cas vs auriez ce billet de blogue La formation des au BST https co lYbh8Rfjz0,['#blogue'],0,0,0,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['or']
574,574,711974545184440320,2016-03-21 17:55:34,['https://t.co/IG9gbQyPiW'],Les 1ères pers. sur les lieux d'un #accident peuvent s'avérer très utiles et protéger des indices et éléments d'info https://t.co/IG9gbQyPiW,Les res pers sur les lieux un accident peuvent rer utiles et ger des indices et ments info https co IG9gbQyPiW,['#accident'],0,0,0,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['ice']
575,575,712359471339720705,2016-03-22 19:25:07,['https://t.co/USewajoBh'],"Visionnez notre nouvelle #video #BST@25 - Wendy, enquêteure principale, maritime https://t.co/USewajoBhD",Visionnez notre nouvelle video BST 25 Wendy principale maritime https co USewajoBhD,"['#video', '#BST']",0,0,0,unknown,it,0.0,Neutral,BSTCanada_tweeter,
577,577,712369701662429184,2016-03-22 20:05:46,['https://t.co/PURydWFUq'],Envoie un enquêteur @TorontoPearson suite à un détachement d'un capot moteur en vol https://t.co/PURydWFUq1,Envoie un TorontoPearson suite un tachement un capot moteur en vol https co PURydWFUq1,[],0,0,0,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['or']
592,592,715636073972502533,2016-03-31 20:25:10,"['https://t.co/mMO7L4Y5t', 'https://t.co/SJCraqGyT']",#JeudiRétro '96 dérail. North Bay. L'ONR agit pour faciliter l'évacuation des voyageurs https://t.co/mMO7L4Y5t0 https://t.co/SJCraqGyTD,tro 96 rail North Bay ONR agit pour faciliter vacuation des voyageurs https co mMO7L4Y5t0 https co SJCraqGyTD,['#JeudiR'],0,0,0,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['or']
593,593,715628664872943617,2016-03-31 19:55:44,['https://t.co/gq8Xe0MVdO'],#MÉDIAS - Conf. de presse prévue pour le 1er avril 8h HAA à la Maison de la Culture #îlesdelamadeleine https://t.co/gq8Xe0MVdO,DIAS Conf de presse vue pour le 1er avril 8h HAA la Maison de la Culture lesdelamadeleine https co gq8Xe0MVdO,"['#M', '#']",0,0,0,Social,fr,0.0,Neutral,BSTCanada_tweeter,['culture']
594,594,715615957062983680,2016-03-31 19:05:14,['https://t.co/5v9wR4A37l'],#EnCeJour 2011 perte de maîtrise et désintégration mène à une REC sur les données de vol. Rép. éval: int. satisf. https://t.co/5v9wR4A37l,EnCeJour 2011 perte de trise et gration ne une REC sur les es de vol val int satisf https co 5v9wR4A37l,['#EnCeJour'],0,0,0,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
605,605,712645112740900864,2016-03-23 14:20:09,['https://t.co/VWw5p1m3Mi'],Nos #videos: une précieuse resource pour expliquer les enjeux de sécurité sur notre #listedesurveillance https://t.co/VWw5p1m3Mi,Nos videos une cieuse resource pour expliquer les enjeux de sur notre listedesurveillance https co VWw5p1m3Mi,"['#videos', '#listedesurveillance']",0,0,0,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
596,596,715555532841611265,2016-03-31 15:05:08,['https://t.co/RSISURczKe'],"Occasion d'#emploi: Adjoint(e), Services de la comptabilité. Date limite : 2 avril https://t.co/RSISURczKe",Occasion emploi Adjoint Services de la Date limite avril https co RSISURczKe,['#emploi'],0,0,0,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['ice']
597,597,715272323159474177,2016-03-30 20:19:45,['https://t.co/KT3pph4ALW'],#MÉDIAS - voici notre avis pour notre conf. de presse d'aujourd'hui https://t.co/KT3pph4ALW,DIAS voici notre avis pour notre conf de presse aujourd hui https co KT3pph4ALW,['#M'],0,0,0,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
598,598,715183133839196163,2016-03-30 14:25:21,['https://t.co/T5M5YUVno'],Rapport d'enquête sur le #déraillement en novembre 2014 près de Tellier QC est disponible https://t.co/T5M5YUVnod,Rapport sur le raillement en novembre 2014 de Tellier QC est disponible https co T5M5YUVnod,['#d'],0,0,0,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['or']
