,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
4,4,377625007887_10154287081602888,2016-06-16 18:42:24,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154287081602888/,,,[],253,249,27,221,14,3,2,1,12,0,529,unknown,tl,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
22,22,377625007887_10154299071292888,2016-06-21 06:30:43,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154299071292888/?type=3,Rappel: VUS Hyundai Santa Fe 2010-2011. Problème de pneus causé par ressorts hélicoïdaux. http://www.tc.gc.ca/rb3jp,Rappel: VUS Hyundai Santa Fe -2011. Problème de pneus causé par ressorts hélicoïdaux.,[],2,4,69,2,0,0,0,0,0,0,75,Environmental,ca,0.0,TransportsetInfrastructureauCanada_facebook,['or'],neutral
50,50,377625007887_10154279147527888,2016-06-13 14:07:00,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154279147527888/,"Aujourd'hui, nous avons lancé une campagne de sécurité sur les drones. Soyez prudent et suivez nos consignes! #DronesInterdits","Aujourd'hui, nous avons lancé une campagne de sécurité sur les drones. Soyez prudent et suivez nos consignes!",['#DronesInterdits'],12,0,22,12,0,0,0,0,0,0,34,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
52,52,377625007887_10154262797112888,2016-06-07 15:07:32,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154262797112888/?type=3,Rappel : VUS Hyundai Tucson 2016. Les loquets secondaires pourraient ne pas tenir le capot fermé. http://www.tc.gc.ca/v42qh,Rappel : VUS Hyundai Tucson . Les loquets secondaires pourraient ne pas tenir le capot fermé.,[],4,4,25,3,0,0,0,0,1,0,33,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['air'],neutral
53,53,377625007887_10154283334477888,2016-06-15 08:48:13,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154283334477888/,Le ministre Garneau à l’écoute! En direct sur Facebook demain à 19 h 45 (HAE). Utilisez #ParlezàTC pour lui faire part de votre expérience de passager au Canada. http://ow.ly/Yz8t300ReEo,Le ministre Garneau à l’écoute! En direct sur Facebook demain à h (HAE). Utilisez àTC pour lui faire part de votre eérience de passager au Canada.,['#Parlez'],9,0,24,9,0,0,0,0,0,0,33,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,"['eau', 'air']",neutral
54,54,377625007887_10154288327422888,2016-06-17 06:30:47,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154288327422888/?type=3,Rappel : Véhicules Chrysler 2015-2016. Un défaut pourrait faire mal fonctionner le rotor de la pompe de transmission. http://www.tc.gc.ca/5367y,Rappel : Véhicules Chrysler -2016. Un défaut pourrait faire mal fonctionner le rotor de la pompe de transmission.,[],2,0,30,1,0,1,0,0,0,0,32,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,"['or', 'air']",neutral
68,68,377625007887_10154279222492888,2016-06-13 14:53:50,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154279222492888/,NOUVELLES DATE ET HEURE : #ParlezàTC : Le ministre Garneau en direct sur Facebook! JEUDI à 19 h 45 (HAE) http://ow.ly/Yz8t300ReEo,NOUVELLES DATE ET HEURE : àTC : Le ministre Garneau en direct sur Facebook! JEUDI à h (HAE),['#Parlez'],7,1,17,7,0,0,0,0,0,0,25,Economical,en,0.0,TransportsetInfrastructureauCanada_facebook,['ministre'],neutral
101,101,377625007887_10154300113412888,2016-06-21 14:58:40,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154300113412888/,Le saviez-vous? Notre équipe du Programme national de surveillance aérienne observe l’état des glaces et produit des cartes pour aider les navires à se déplacer en toute sécurité.,Le saviez-vous? Notre équipe du Programme national de surveillance aérienne observe l’état des glaces et produit des cartes pour aider les navires à se déplacer en toute sécurité.,[],15,1,2,15,0,0,0,0,0,0,18,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
147,147,377625007887_10154286728442888,2016-06-16 15:24:43,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154286728442888/?type=3,"Rappel : Volkswagen Golf Wagon 2010-2011. Un fusible pourrait surchauffer, ce qui causerait une perte partielle de l’éclairage extérieur. http://www.tc.gc.ca/1dx1f","Rappel : Volkswagen Golf Wagon -2011. Un fusible pourrait surchauffer, ce qui causerait une perte partielle de l’éclairage extérieur.",[],5,0,9,3,0,2,0,0,0,0,14,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['air'],neutral
157,157,377625007887_10154262091062888,2016-06-07 09:29:11,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154262091062888/?type=3,Rappel : VUS Nissan Pathfinder 2013-2014. Le véhicule pourrait quitter la position P (stationnement) de façon inattendue. http://www.tc.gc.ca/uv2ht,Rappel : VUS Nissan Pathfinder -2014. Le véhicule pourrait quitter la position P (stationnement) de façon inattendue.,[],3,0,10,1,0,1,1,0,0,0,13,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
192,192,377625007887_10154297326657888,2016-06-20 12:28:20,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154297326657888/?type=3,Rappel : VUS Mercedes-Benz GLE AMG 2016. Un problème d’unité de contrôle électronique pourrait faire arrêter le moteur. http://www.tc.gc.ca/gmgwh,Rappel : VUS Mercedes-Benz GLE AMG . Un problème d’unité de contrôle électronique pourrait faire arrêter le moteur.,[],4,0,7,2,2,0,0,0,0,0,11,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,"['mer', 'air']",neutral
