,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
9,9,377625007887_10153960991397888,2016-02-19 07:01:32,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153960991397888/?type=3,"Rappel: VUS Toyota RAV4 2006-2012. Ceintures de sécurité: problème possible si collision.  
http://www.tc.gc.ca/5dzas",Rappel: VUS Toyota RAV4 -2012. Ceintures de sécurité: problème possible si collision.,[],1,11,175,1,0,0,0,0,0,0,187,unknown,it,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
85,85,377625007887_10153945797177888,2016-02-12 07:01:48,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153945797177888/?type=3,Rappel: Voitures Kia Forte 2011 automatiques. Tuyau de refroidissement: fuite possible. http://www.tc.gc.ca/bl0jx,Rappel: Voitures Kia Forte automatiques. Tuyau de refroidissement: fuite possible.,[],3,0,16,3,0,0,0,0,0,0,19,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['or'],neutral
103,103,377625007887_10153928706357888,2016-02-04 13:00:58,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153928706357888/?type=3,"Rappel : Minifourgonnettes Chrysler, Dodge 2008-2009. Une défaillance pourrait nuire au fonctionnement des coussins gonflables et des prétendeurs de ceinture de sécurité. http://www.tc.gc.ca/u6jh7","Rappel : Minifourgonnettes Chrysler, Dodge -2009. Une défaillance pourrait nuire au fonctionnement des coussins gonflables et des prétendeurs de ceinture de sécurité.",[],6,3,9,6,0,0,0,0,0,0,18,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
106,106,377625007887_10153926222207888,2016-02-03 10:03:48,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153926222207888/?type=3,Rappel : Voitures Dodge Charger 2011-2016. Problème possible avec le cric fourni par le constructeur. http://www.tc.gc.ca/uf0ap,Rappel : Voitures Dodge Charger -2016. Problème possible avec le cric fourni par le constructeur.,[],4,3,11,4,0,0,0,0,0,0,18,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
150,150,377625007887_10153957869527888,2016-02-17 20:02:33,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153957869527888/?type=3,Vous rêvez déjà à l’#été? Obtenez votre carte de conducteur d’embarcation de plaisance. http://www.tc.gc.ca/myh26,Vous rêvez déjà à l’été? Obtenez votre carte de conducteur d’embarcation de plaisance.,['#'],9,1,4,9,0,0,0,0,0,0,14,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
189,189,377625007887_10153944674747888,2016-02-11 16:15:24,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153944674747888/?type=3,Rappel: VUS Hyundai Tucson 2011 automatiques. Tuyau de refroidissement : fuite possible. http://www.tc.gc.ca/og20u,Rappel: VUS Hyundai Tucson automatiques. Tuyau de refroidissement : fuite possible. 20u,[],1,0,10,1,0,0,0,0,0,0,11,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
200,200,377625007887_10153928648162888,2016-02-04 12:30:34,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153928648162888/?type=3,"Rappel : VUS Mazda CX-5 2014-2015. En cas de collision, véhicules possiblement non conformes à la norme sur l’étanchéité du circuit d’alimentation en carburant. http://www.tc.gc.ca/tynnn","Rappel : VUS Mazda CX-5 -2015. En cas de collision, véhicules possiblement non conformes à la norme sur l’étanchéité du circuit d’alimentation en carburant.",[],2,2,7,2,0,0,0,0,0,0,11,Social,fr,0.0,TransportsetInfrastructureauCanada_facebook,['alimentation'],neutral
203,203,377625007887_10153926055512888,2016-02-03 08:03:04,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153926055512888/?type=3,"Lorsque vous faites voler votre drone, pensez sécurité d’abord : 
http://www.tc.gc.ca/securitedabord","Lorsque vous faites voler votre drone, pensez sécurité d’abord : d",[],5,0,6,5,0,0,0,0,0,0,11,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['or'],neutral
292,292,377625007887_10153946453022888,2016-02-12 14:00:54,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153946453022888/?type=3,Plusieurs années de voitures SAAB et Saturn sont visées par un rappel du coussin gonflable avant de marque Takata (côté conducteur). http://www.tc.gc.ca/0nkt8,Plusieurs années de voitures SAAB et Saturn sont visées par un rappel du coussin gonflable avant de marque Takata (côté conducteur). 8,[],2,0,6,2,0,0,0,0,0,0,8,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
307,307,377625007887_10153946723322888,2016-02-12 16:00:33,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153946723322888/?type=3,Rappel : Voitures Scion FR-S 2013-2016. La transmission automatique et la clé de contact pourraient ne pas répondre aux normes canadiennes. http://www.tc.gc.ca/7d860,Rappel : Voitures Scion FR-S -2016. La transmission automatique et la clé de contact pourraient ne pas répondre aux normes canadiennes. 0,[],0,0,7,0,0,0,0,0,0,0,7,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['or'],neutral
333,333,377625007887_10153925151917888,2016-02-02 20:01:43,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153925151917888/?type=3,Le saviez-vous? Les 26 aéroports du réseau national acheminent 94 % des passagers et du fret au Canada http://www.tc.gc.ca/1lrt0,Le saviez-vous? Les aéroports du réseau national acheminent % des passagers et du fret au Canada 0,[],7,0,0,7,0,0,0,0,0,0,7,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,"['eau', 'or']",neutral
