,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
13,13,401846167974_10155087378947975,2017-02-07 11:30:22,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155087378947975/?type=3,A Public Notice has been issued for Clek Foonf Convertible Car seats. http://www.tc.gc.ca/ljmj5,A Public Notice has been issued for Clek Foonf Convertible Car seats.,[],7,4,304,7,0,0,0,0,0,0,315,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['vert', 'ice', 'or']",neutral
14,14,401846167974_10155105379137975,2017-02-13 18:00:29,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155105379137975/?type=3,"Make sure to clean your child’s car seat regularly. Food pieces can get stuck in the release lever, reducing the seat’s effectiveness.","Make sure to clean your child’s car seat regularly. Food pieces can get stuck in the release lever, reducing the seat’s effectiveness.",[],61,9,227,43,14,4,0,0,0,0,297,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['clean'],neutral
103,103,401846167974_10155068876132975,2017-02-01 07:20:22,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10153859321727975.1073741827.401846167974/10155068876132975/?type=3,Recall: Chevrolet Cruze cars. The front driver and passenger seat-back recliner mechanism may have been incorrectly welded to the frame. http://www.tc.gc.ca/gffgo,Recall: Chevrolet Cruze cars. The front driver and passenger seat-back recliner mechanism may have been incorrectly welded to the frame.,[],4,6,36,4,0,0,0,0,0,0,46,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
121,121,401846167974_10155109862562975,2017-02-15 08:01:21,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155109862562975/?type=3,It’s Flag Day! Wave your Canadian flag proudly today as we celebrate Canada150!,It’s Flag Day! Wave your Canadian flag proudly today as we celebrate Canada150!,[],20,0,20,16,4,0,0,0,0,0,40,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
124,124,401846167974_10155098940357975,2017-02-11 11:50:17,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155098940357975/?type=3,"Did you know: Canada has over 900,000km of roads, that’s enough to circle the globe 22 times!","Did you know: Canada has over ,000km of roads, that’s enough to circle the globe times!",[],32,2,4,28,0,4,0,0,0,0,38,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
141,141,401846167974_10155148739057975,2017-02-27 10:32:48,https://www.facebook.com/TransportandInfrastructureinCanada/videos/10155148739057975/,It’s international Polar Bear Day! Look what our NASP Crew spotted while patrolling Prince of Wales Island in Government of Nunavut,It’s international Polar Bear Day! Look what our NASP Crew spotted while patrolling Prince of Wales Island in Government of Nunavut,[],26,5,2,21,5,0,0,0,0,0,33,Economical,en,0.0,TransportandInfrastructureinCanada_facebook,['government'],neutral
159,159,401846167974_10155136412547975,2017-02-23 07:01:17,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155136412547975/?type=3,It’s National Aviation Day and we have a long history of supporting aviation safety. Learn more: http://www.tc.gc.ca/t9are,It’s National Aviation Day and we have a long history of supporting aviation safety. Learn more:,[],17,1,11,17,0,0,0,0,0,0,29,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['safe'],neutral
184,184,401846167974_10155151181072975,2017-02-28 08:01:17,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155151181072975/?type=3,"Trivia Tuesday: What does the number above the tracks on a rail crossing sign mean?
a. Time between trains
b. Number of tracks
c. Number of train cars
d. Experience points gained",Trivia Tuesday: What does the number above the tracks on a rail crossing sign mean? a. Time between trains b. Number of tracks c. Number of train cars d. Eerience points gained,[],10,14,1,8,2,0,0,0,0,0,25,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
270,270,401846167974_10155122547142975,2017-02-18 10:01:37,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155122547142975/?type=3,"Did you know: In 2015, 20% of Canada’s air freight traffic was handled by @VancouverInternationalAirport!","Did you know: In , % of Canada’s air freight traffic was handled by !",[],15,1,3,15,0,0,0,0,0,0,19,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['air'],neutral
294,294,401846167974_10155149731577975,2017-02-27 18:00:22,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10153859321727975.1073741827.401846167974/10155149731577975/?type=3,Recall: Volvo vehicles. The bolts used to assemble the inflatable curtain airbag may not meet specifications. http://www.tc.gc.ca/2yd3t,Recall: Volvo vehicles. The bolts used to assemble the inflatable curtain airbag may not meet specifications.,[],2,0,16,2,0,0,0,0,0,0,18,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['air'],neutral
312,312,401846167974_10155139463147975,2017-02-24 07:00:45,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10153859321727975.1073741827.401846167974/10155139463147975/?type=3,Recall: Chrysler 300 & Dodge Charger with all-wheel drive. The front propshaft could disconnect from the vehicle. http://www.tc.gc.ca/re00z,Recall: Chrysler & Dodge Charger with all-wheel drive. The front propshaft could disconnect from the vehicle.,[],6,0,11,5,0,1,0,0,0,0,17,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
357,357,401846167974_10155140049147975,2017-02-24 11:30:39,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155140049147975/?type=3,Recall: Mazda 2 & 3 cars. The height and inclination of the driver’s seat could change rapidly.  http://www.tc.gc.ca/b8s8n,Recall: Mazda & cars. The height and inclination of the driver’s seat could change rapidly.,[],3,0,12,3,0,0,0,0,0,0,15,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['change'],neutral
385,385,401846167974_10155119689347975,2017-02-17 14:30:33,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155119689347975/?type=3,Check out what our NASP Crew’s monitor looks like while they’re working hard during patrol flights.,Check out what our NASP Crew’s monitor looks like while they’re working hard during patrol flights.,[],4,1,10,4,0,0,0,0,0,0,15,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
432,432,401846167974_10155138159542975,2017-02-23 20:00:57,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155138159542975/?type=3,"In 1909, the Silver Dart took off from Baddeck, NS and became the first powered flight in Canada. Happy National Aviation Day!","In , the Silver Dart took off from Baddeck, NS and became the first powered flight in Canada. Happy National Aviation Day!",[],8,0,5,8,0,0,0,0,0,0,13,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
483,483,401846167974_10155094597072975,2017-02-09 20:01:03,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155094597072975/?type=3,Bring Canada's 150th Anniversary of Confederation  into the classroom. Exporail  has tools for teachers. Help students learn about our rail history dating back to 1836. http://ow.ly/3b7O30763hn,Bring Canada's th Anniversary of Confederation into the classroom. Erail has tools for teachers. Help students learn about our rail history dating back to .,[],10,1,1,9,1,0,0,0,0,0,12,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['students'],neutral
