,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
3,3,830096272220626946,2017-02-10 16:49:08,['https://t.\xe2\x80\xa6'],RT @UNESCO: We all stand to benefit frm a greater participation of girls &amp; #WomenInScience bc greater diversity = better science https://t.…,RT UNESCO stand benefit frm greater participation girls amp WomenInScience bc greater diversity better science https,['#WomenInScience'],583,0,583,Social,en,0.5,Positive,NRCan_tweeter,"['diversity', 'women']"
34,34,827170086460997632,2017-02-02 15:01:31,"['https://t.co/vGwOx5Io7Y', 'https://t.co/8m8CFb7EjL']",.@Canada and Mexico are committed to investing in clean energy #CleanTech #MissionInnovation https://t.co/vGwOx5Io7Y https://t.co/8m8CFb7EjL,Canada Mexico committed investing clean energy CleanTech MissionInnovation https co vGwOx5Io7Y https co 8m8CFb7EjL,"['#CleanTech', '#MissionInnovation']",70,97,167,Economical,en,0.3666666666666667,Positive,NRCan_tweeter,"['invest', 'energy', 'innovation']"
39,39,830439068173475840,2017-02-11 15:31:17,['https://t.co/UYJ02Q\xe2\x80\xa6'],RT @ScienceMin: Join me LIVE RIGHT NOW on Eureka! Canada FB to celebrate #WomeninScienceDay w/ some research rock stars https://t.co/UYJ02Q…,RT ScienceMin Join LIVE RIGHT Eureka Canada FB celebrate WomeninScienceDay research rock stars https co,['#WomeninScienceDay'],149,0,149,Social,en,0.2467532467532467,Neutral,NRCan_tweeter,['women']
52,52,830423727213002753,2017-02-11 14:30:19,['https://t.co/bAOE8SRaCI'],Today is International Day of Women and Girls in Science! Join us as we celebrate NRCan’s own #WomenInScience as part of #IWD! 1/2 https://t.co/bAOE8SRaCI,Today International Day Women Girls Science Join us celebrate WomenInScience part IWD https co bAOE8SRaCI,"['#WomenInScience', '#IWD']",49,57,106,Social,en,0.375,Positive,NRCan_tweeter,['women']
85,85,827180634368069636,2017-02-02 15:43:26,['https://t.co/A0eDugn3kE'],"Min Carr &amp; Secretary Guajardo sign MOU to collaborate on governance of mineral resources, Corporate Social Responsibility, S&amp;T, &amp; more https://t.co/A0eDugn3kE",Min Carr amp Secretary Guajardo sign MOU collaborate governance mineral resources Corporate Social Responsibility amp amp https co A0eDugn3kE,[],32,36,68,Environmental,en,0.17777777777777778,Neutral,NRCan_tweeter,"['or', 'resources']"
90,90,830427932359266305,2017-02-11 14:47:02,['https://t.co/1dNet2U9A6'],RT @ScienceMin: Join me tmrw at 10 a.m. ET LIVE on Eureka! Canada FB to chat with some top #WomenInSTEM https://t.co/1dNet2U9A6 #WomenInSci…,RT ScienceMin Join tmrw 10 ET LIVE Eureka Canada FB chat top WomenInSTEM https co 1dNet2U9A6,"['#WomenInSTEM', '#WomenInSci']",66,0,66,Social,en,0.3352272727272727,Positive,NRCan_tweeter,['women']
104,104,827608088400293888,2017-02-03 20:01:59,"['https://t.co/jQQVxd8btE', 'https://t.co/WeOgdoutEz']",Canada has warmed by 1.6°C between 1948 and 2015. Learn more about #ClimateChange impacts and #adaptation:  https://t.co/jQQVxd8btE https://t.co/WeOgdoutEz,Canada warmed 1948 2015 Learn ClimateChange impacts adaptation https co jQQVxd8btE https co WeOgdoutEz,"['#ClimateChange', '#adaptation']",38,20,58,Environmental,en,0.5,Positive,NRCan_tweeter,"['climate', 'adaptation', 'climat']"
108,108,836291257307660288,2017-02-27 19:05:47,['https://t.co\xe2\x80\xa6'],RT @ec_minister: Excited to announce nearly $7M to help install more than 1000 new EV charging stations across Canada by 2019! https://t.co…,RT Excited announce nearly 7M help install 1000 new EV charging stations across Canada 2019 https,[],55,0,55,unknown,en,0.2863636363636364,Neutral,NRCan_tweeter,
111,111,836307607203811331,2017-02-27 20:10:46,['https://t.co/behjHze8Y'],"NRCan forest officer Katalijn MacAfee promotes CFS science, tools &amp; techniques to help forestry operations #WomenInScience https://t.co/behjHze8Yc",NRCan forest officer Katalijn MacAfee promotes CFS science tools amp techniques help forestry operations WomenInScience https co behjHze8Yc,['#WomenInScience'],18,35,53,Environmental,en,0.0,Neutral,NRCan_tweeter,"['or', 'ice']"
127,127,829449909057224704,2017-02-08 22:00:43,['https://t.co/3nE2eUsMEE'],Help us kick off #WomenInScience day right! Join us Friday morning as our Chief Scientist @DLEKirkwood takes over our Twitter and Insta! https://t.co/3nE2eUsMEE,Help us kick WomenInScience day right Join us Friday morning Chief Scientist DLEKirkwood takes Twitter Insta https co 3nE2eUsMEE,['#WomenInScience'],30,19,49,Social,en,0.4464285714285714,Positive,NRCan_tweeter,['women']
