,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
14,14,884804985648709632,2017-07-11 16:02:02,['https://t.co/rTll21bn6'],What happens if you miss your flight? Check out our video and know your rights &gt; https://t.co/rTll21bn6u &gt; #TravelTuesdays,happens miss flight Check video know rights gt https co rTll21bn6u gt TravelTuesdays,['#TravelTuesdays'],8,9,17,Economical,en,0.0,Neutral,CTA_gc_tweeter,['rights']
21,21,881180926935531521,2017-07-01 16:01:19,"['https://t.co/4PvOvvsXdr', 'https://t.co/wkMmxB86uk']",Railways played a dramatic role in the creation of Canada. #Canada150  https://t.co/4PvOvvsXdr https://t.co/wkMmxB86uk,Railways played dramatic role creation Canada Canada150 https co 4PvOvvsXdr https co wkMmxB86uk,['#Canada150'],6,7,13,unknown,en,-0.4333333333333333,Negative,CTA_gc_tweeter,
43,43,882993021779836928,2017-07-06 16:01:56,['https://t.co/COOh9mxZgA'],Respect your carrier's check-in time-limits and be sure to check your flight status well in advance. #FlySmart &gt; https://t.co/COOh9mxZgA,Respect carrier check time limits sure check flight status well advance FlySmart gt https co COOh9mxZgA,['#FlySmart'],4,3,7,unknown,en,0.5,Positive,CTA_gc_tweeter,
51,51,881090165158154240,2017-07-01 10:00:39,['https://t.co/70D4qheO8M'],Happy #CanadaDay! https://t.co/70D4qheO8M,Happy CanadaDay https co 70D4qheO8M,['#CanadaDay'],2,4,6,unknown,en,1.0,Positive,CTA_gc_tweeter,
58,58,882630626037424129,2017-07-05 16:01:54,['https://t.co/8r3WbehLPt'],"When you make a website #accessible, you make it better for everyone &gt; https://t.co/8r3WbehLPt #a11y #transportation #AccessibleCanada",make website accessible make better everyone gt https co 8r3WbehLPt a11y transportation AccessibleCanada,"['#accessible', '#a11y', '#transportation', '#AccessibleCanada']",5,0,5,Economical,en,0.4375,Positive,CTA_gc_tweeter,['transport']
83,83,889878425065984002,2017-07-25 16:02:04,['https://t.co/G3IVcgDWVW'],Travelling with a service animal? These helpful tips may be of interest &gt; https://t.co/G3IVcgDWVW #Canada #ServiceAnimal #TravelTuesdays,Travelling service animal helpful tips may interest gt https co G3IVcgDWVW Canada ServiceAnimal TravelTuesdays,"['#Canada', '#ServiceAnimal', '#TravelTuesdays']",1,2,3,Environmental,en,0.0,Neutral,CTA_gc_tweeter,['ice']
296,296,882268290361569280,2017-07-04 16:02:06,['https://t.co/2bexGXGOde'],Problems with your flight? Be sure to keep records of your correspondence - more info here &gt; https://t.co/2bexGXGOde &gt; #TravelTuesdays,Problems flight sure keep records correspondence info gt https co 2bexGXGOde gt TravelTuesdays,['#TravelTuesdays'],0,1,1,Environmental,en,0.5,Positive,CTA_gc_tweeter,['or']
331,331,889546085659705344,2017-07-24 18:01:28,['https://t.co/7vx9RzkRkh'],Is your website #accessible? @CTA_gc releases guidance for #transportation providers &gt; https://t.co/7vx9RzkRkh #a11y,website accessible releases guidance transportation providers gt https co 7vx9RzkRkh a11y,"['#accessible', '#transportation', '#a11y']",1,0,1,Economical,en,0.375,Positive,CTA_gc_tweeter,['transport']
330,330,889183549026435073,2017-07-23 18:00:52,"['https://t.co/IkoymjRVyv', 'https://t.co/ZZvMMDKvET']","For most coasting trade applications, we need at least 30 business days' advance notice &gt; https://t.co/IkoymjRVyv. #shipping #maritime https://t.co/ZZvMMDKvET",coasting trade applications need least 30 business days advance notice gt https co IkoymjRVyv shipping maritime https co ZZvMMDKvET,"['#shipping', '#maritime']",1,0,1,Environmental,en,0.1,Neutral,CTA_gc_tweeter,"['ice', 'coast']"
327,327,891029892384600066,2017-07-28 20:17:35,['https://t.co/CWnhZv0YTG'],Important information on recent airport strikes https://t.co/CWnhZv0YTG,Important information recent airport strikes https co CWnhZv0YTG,[],1,0,1,Environmental,en,0.2,Neutral,CTA_gc_tweeter,"['or', 'air']"
325,325,888118961501372417,2017-07-20 19:30:35,"['https://t.co/JDOXJWNl24', 'https://t.co/cxugEvlSw']",Make sure your application or offer related to coasting trade is complete and accurate before filing &gt; https://t.co/JDOXJWNl24 #maritime https://t.co/cxugEvlSw9,Make sure application offer related coasting trade complete accurate filing gt https co JDOXJWNl24 maritime https co cxugEvlSw9,['#maritime'],1,0,1,Environmental,en,0.25,Neutral,CTA_gc_tweeter,['coast']
292,292,885125419242053632,2017-07-12 13:15:19,['https://t.co/jjoDdgosa'],"Governor in Council (GIC) appointment opportunities: Member, Canadian Transportation Agency &gt; https://t.co/jjoDdgosa1",Governor Council GIC appointment opportunities Member Canadian Transportation Agency gt https co jjoDdgosa1,[],1,0,1,Economical,en,0.0,Neutral,CTA_gc_tweeter,['transport']
289,289,885121826657054721,2017-07-12 13:01:02,['https://t.co/oBzPuwMnzO'],"Governor in Council (GIC) appointment opportunities: Vice-Chairperson, Canadian Transportation Agency &gt; https://t.co/oBzPuwMnzO",Governor Council GIC appointment opportunities Vice Chairperson Canadian Transportation Agency gt https co oBzPuwMnzO,[],1,0,1,Environmental,en,0.0,Neutral,CTA_gc_tweeter,"['or', 'ice', 'air']"
287,287,882358547450875906,2017-07-04 22:00:45,['https://t.co/oBzPuwMnzO'],"Governor in Council (GIC) appointment opportunities: Vice-Chairperson, Canadian Transportation Agency  &gt; https://t.co/oBzPuwMnzO",Governor Council GIC appointment opportunities Vice Chairperson Canadian Transportation Agency gt https co oBzPuwMnzO,[],1,0,1,Environmental,en,0.0,Neutral,CTA_gc_tweeter,"['or', 'ice', 'air']"
285,285,883362629766365184,2017-07-07 16:30:37,"['https://t.co/RtE6PvZ3rm', 'https://t.co/MzZ0EpMh8w']",The Canadian Transportation Agency at work &gt; Annual Report &gt; https://t.co/RtE6PvZ3rm https://t.co/MzZ0EpMh8w,Canadian Transportation Agency work gt Annual Report gt https co RtE6PvZ3rm https co MzZ0EpMh8w,[],1,0,1,Economical,en,0.0,Neutral,CTA_gc_tweeter,['transport']
279,279,882362161212817410,2017-07-04 22:15:07,['https://t.co/jjoDdgosa'],"Governor in Council (GIC) appointment opportunities: Member, Canadian Transportation Agency &gt; https://t.co/jjoDdgosa1",Governor Council GIC appointment opportunities Member Canadian Transportation Agency gt https co jjoDdgosa1,[],1,0,1,Economical,en,0.0,Neutral,CTA_gc_tweeter,['transport']
491,491,890935306744193026,2017-07-28 14:01:44,"['https://t.co/brO0evTce', 'https://t.co/wFjf14CwkL']","Canadian Transportation Agency. Small organization, big mandate &gt; 2016-2017 Annual Report &gt; https://t.co/brO0evTcec https://t.co/wFjf14CwkL",Canadian Transportation Agency Small organization big mandate gt 2016 2017 Annual Report gt https co brO0evTcec https co wFjf14CwkL,[],0,0,0,Economical,en,-0.125,Neutral,CTA_gc_tweeter,['transport']
499,499,886963956325265408,2017-07-17 15:01:00,['https://t.co/cY2P6qBowR'],The Canadian Transportation Agency provides #mediation and #arbitration services https://t.co/cY2P6qBowR #transportation,Canadian Transportation Agency provides mediation arbitration services https co cY2P6qBowR transportation,"['#mediation', '#arbitration', '#transportation']",0,0,0,Environmental,en,0.0,Neutral,CTA_gc_tweeter,"['or', 'ice']"
498,498,886982689361985537,2017-07-17 16:15:27,"['https://t.co/RtE6PvHszO', 'https://t.co/tCEy0EnpqZ']","#DYK, we received 3,367 new air travel complaints &gt; a jump of 300% &gt;  https://t.co/RtE6PvHszO https://t.co/tCEy0EnpqZ",DYK received 367 new air travel complaints gt jump 300 gt https co RtE6PvHszO https co tCEy0EnpqZ,['#DYK'],0,0,0,Environmental,en,0.13636363636363635,Neutral,CTA_gc_tweeter,['air']
497,497,887341681581969409,2017-07-18 16:01:57,['https://t.co/nJyFzrngCa'],Be sure to know the fare rules for your ticket before you fly! Learn more here &gt; https://t.co/nJyFzrngCa  &gt; #TravelTuesdays,sure know fare rules ticket fly Learn gt https co nJyFzrngCa gt TravelTuesdays,['#TravelTuesdays'],0,0,0,unknown,en,0.6666666666666666,Positive,CTA_gc_tweeter,
496,496,887677263667449859,2017-07-19 14:15:26,['https://t.co/XYDSljy8RQ'],Taking flight? Check out our accessible travel guide &gt; https://t.co/XYDSljy8RQ #accessibility #accessible #AirTravel,Taking flight Check accessible travel guide gt https co XYDSljy8RQ accessibility accessible AirTravel,"['#accessibility', '#accessible', '#AirTravel']",0,0,0,Environmental,en,0.375,Positive,CTA_gc_tweeter,['air']
495,495,888791083341291521,2017-07-22 16:01:21,['https://t.co/l8is8ALIsS'],The social network meets the transportation network: We are now on Facebook! &gt; https://t.co/l8is8ALIsS,social network meets transportation network Facebook gt https co l8is8ALIsS,[],0,0,0,Economical,en,0.041666666666666664,Neutral,CTA_gc_tweeter,['transport']
494,494,885559688552734721,2017-07-13 18:00:57,['https://t.co/l8is8ALIsS'],We have a Facebook page! Follow us &gt; https://t.co/l8is8ALIsS,Facebook page Follow us gt https co l8is8ALIsS,[],0,0,0,unknown,en,0.0,Neutral,CTA_gc_tweeter,
493,493,889885630456627200,2017-07-25 16:30:42,"['https://t.co/RtE6PvHszO', 'https://t.co/eRehhMUhr7']",Modern regulations through our regulatory consultations process #RMI &gt; https://t.co/RtE6PvHszO https://t.co/eRehhMUhr7,Modern regulations regulatory consultations process RMI gt https co RtE6PvHszO https co eRehhMUhr7,['#RMI'],0,0,0,Environmental,en,0.2,Neutral,CTA_gc_tweeter,['or']
492,492,890655680763265025,2017-07-27 19:30:36,"['https://t.co/PTJD8zeMI', 'https://t.co/3GaHSzR21j']",Here are the guidelines for respecting coasting trade license applications &gt; https://t.co/PTJD8zeMI2 #shipping #maritime https://t.co/3GaHSzR21j,guidelines respecting coasting trade license applications gt https co PTJD8zeMI2 shipping maritime https co 3GaHSzR21j,"['#shipping', '#maritime']",0,0,0,Environmental,en,0.0,Neutral,CTA_gc_tweeter,"['ice', 'coast']"
471,471,883045546193281025,2017-07-06 19:30:39,"['https://t.co/c0cSPbIR2S', 'https://t.co/riewkGFmN']",Join on our mailing list and stay updated on coasting trade applications &gt; https://t.co/c0cSPbIR2S #shipping #maritime https://t.co/riewkGFmNu,Join mailing list stay updated coasting trade applications gt https co c0cSPbIR2S shipping maritime https co riewkGFmNu,"['#shipping', '#maritime']",0,0,0,Environmental,en,0.0,Neutral,CTA_gc_tweeter,['coast']
486,486,890210561899864064,2017-07-26 14:01:51,['https://t.co/e8w7X2fc7W'],"#Mediation is an informal, voluntary and confidential process that promotes open and respectful communication - https://t.co/e8w7X2fc7W",Mediation informal voluntary confidential process promotes open respectful communication https co e8w7X2fc7W,['#Mediation'],0,0,0,Environmental,en,0.25,Neutral,CTA_gc_tweeter,['or']
484,484,885197432816111616,2017-07-12 18:01:28,['https://t.co/m9ZNib1N'],Are you a traveller with #accessibility needs? Checklist for planning your #travel here &gt;https://t.co/m9ZNib1Ndd #WinterTravel #CdnTravel,traveller accessibility needs Checklist planning travel gt https co m9ZNib1Ndd WinterTravel CdnTravel,"['#accessibility', '#travel', '#WinterTravel', '#CdnTravel']",0,0,0,unknown,en,0.0,Neutral,CTA_gc_tweeter,
483,483,883732697629302784,2017-07-08 17:01:08,['https://t.co/l8is8ALIsS'],We are now on Facebook! Come and check out our page at https://t.co/l8is8ALIsS,Facebook Come check page https co l8is8ALIsS,[],0,0,0,unknown,en,0.0,Neutral,CTA_gc_tweeter,
476,476,884412325729587200,2017-07-10 14:01:44,['https://t.co/U70A9lvkG'],Learn more about the Agency's #rail #arbitration services: https://t.co/U70A9lvkG9 #WestCdnAg #CdnAg,Learn Agency rail arbitration services https co U70A9lvkG9 WestCdnAg CdnAg,"['#rail', '#arbitration', '#WestCdnAg', '#CdnAg']",0,0,0,Environmental,en,0.5,Positive,CTA_gc_tweeter,['ice']
474,474,881890693098213380,2017-07-03 15:01:40,['https://t.co/ZEqR73bmdH'],Are you looking for specific information related to your flight? Find a list of resources on our #FlySmart page &gt; https://t.co/ZEqR73bmdH,looking specific information related flight Find list resources FlySmart page gt https co ZEqR73bmdH,['#FlySmart'],0,0,0,Environmental,en,0.0,Neutral,CTA_gc_tweeter,"['or', 'resources']"
473,473,881924309790466049,2017-07-03 17:15:15,['https://t.co/l1OWAK6drl'],Try #mediation. It promotes open &amp; respectful communication to resolve disputes: https://t.co/l1OWAK6drl #ADR #CdnAg #WestCdnAg #agriculture,Try mediation promotes open amp respectful communication resolve disputes https co l1OWAK6drl ADR CdnAg WestCdnAg agriculture,"['#mediation', '#ADR', '#CdnAg', '#WestCdnAg', '#agriculture']",0,0,0,Environmental,en,0.25,Neutral,CTA_gc_tweeter,['agriculture']
472,472,882713295307898881,2017-07-05 21:30:24,"['https://t.co/4PvOvvsXdr', 'https://t.co/ig6Dnm0iOi']",Read about our 113 years at the heart of transportation &gt; https://t.co/4PvOvvsXdr #Canada150 https://t.co/ig6Dnm0iOi,Read 113 years heart transportation gt https co 4PvOvvsXdr Canada150 https co ig6Dnm0iOi,['#Canada150'],0,0,0,Economical,en,0.0,Neutral,CTA_gc_tweeter,['transport']
