,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
16,16,921001829147824129,2017-10-19 13:15:22,"['https://t.co/be37yvJcuy', 'https://t.co/NoClxV4LlQ']","🇨🇦 bans #microbeads, a major source of plastic pollution and threat to aquatic life. #WasteReductionWeek https://t.co/be37yvJcuy https://t.co/NoClxV4LlQ",bans microbeads major source plastic pollution threat aquatic life WasteReductionWeek https co be37yvJcuy https co NoClxV4LlQ,"['#microbeads', '#WasteReductionWeek']",191,440,631,Environmental,en,0.0625,Neutral,ec_minister_tweeter,"['or', 'pollution']"
17,17,918114191826923520,2017-10-11 14:00:55,['https://t.co/sKBkkjR\xe2\x80\xa6'],RT @CanadianPM: Every girl has the potential to shape our world for the better &amp; the right to reach her full potential https://t.co/sKBkkjR…,RT CanadianPM Every girl potential shape world better amp right reach full potential https co,[],608,0,608,Environmental,en,0.22714285714285715,Neutral,ec_minister_tweeter,['or']
32,32,916660683646922754,2017-10-07 13:45:12,['https://t.co/rBTMTijTw'],Women are at the forefront of restoring #science to its rightful place in the Government of Canada. #ClaimYourPlace https://t.co/rBTMTijTwD,Women forefront restoring science rightful place Government Canada ClaimYourPlace https co rBTMTijTwD,"['#science', '#ClaimYourPlace']",115,303,418,Environmental,en,0.0,Neutral,ec_minister_tweeter,"['or', 'government']"
39,39,914884465536716801,2017-10-02 16:07:08,[],"RT @RideauHall: With the signing of the oath book and the ascension to the Throne, Julie Payette officially becomes Governor General of Can…",RT RideauHall signing oath book ascension Throne Julie Payette officially becomes Governor General,[],376,0,376,Environmental,en,0.05000000000000002,Neutral,ec_minister_tweeter,"['eau', 'or']"
45,45,925023017247363073,2017-10-30 15:34:08,['https://t.co/HzSlIDDvSF'],#DYK some bats in Canada are endangered? Celebrate #BatWeek by learning more about this amazing animal. 🦇 https://t.co/HzSlIDDvSF,DYK bats Canada endangered Celebrate BatWeek learning amazing animal https co HzSlIDDvSF,"['#DYK', '#BatWeek']",128,216,344,unknown,en,0.55,Positive,ec_minister_tweeter,
62,62,924381545938456581,2017-10-28 21:05:09,['https://t.co/HeR7hLDDoZ'],Protecting our oceans is critically important. Surpassing this 5% goal puts us on the right path to meeting our target of 10% by 2020. https://t.co/HeR7hLDDoZ,Protecting oceans critically important Surpassing goal puts us right path meeting target 10 2020 https co HeR7hLDDoZ,[],80,190,270,Environmental,en,0.3428571428571429,Positive,ec_minister_tweeter,"['oceans', 'or']"
90,90,916337971216961536,2017-10-06 16:22:51,['https://t.co/TSDJjYTI8s'],Minister McKenna spoke with our very own Canadian Astronaut @Cmdr_Hadfield about #CANClimateAction. @avspacemuseum https://t.co/TSDJjYTI8s,Minister McKenna spoke Canadian Astronaut CANClimateAction avspacemuseum https co TSDJjYTI8s,['#CANClimateAction'],69,151,220,Environmental,en,0.78,Positive,ec_minister_tweeter,"['climate', 'climat']"
103,103,914886007421640705,2017-10-02 16:13:16,"['https://t.co/VzzstceqT', 'https://t.co/fAxklo8qzt']",RT @CanadianPM: Learn more about Her Excellency the Right Honourable @GGJuliePayette: https://t.co/VzzstceqTu #GG29 https://t.co/fAxklo8qzt,RT CanadianPM Learn Excellency Right Honourable GGJuliePayette https co VzzstceqTu GG29 https co fAxklo8qzt,['#GG29'],198,0,198,unknown,en,0.3928571428571429,Positive,ec_minister_tweeter,
110,110,925483853627772928,2017-10-31 22:05:20,['https://t.co/4CtTlxxFb'],Climate change is real: did you know that the Athabasca Glacier in @JasperNP shrinks about 5 meters a year? #NatureFromAbove https://t.co/4CtTlxxFb1,Climate change real know Athabasca Glacier JasperNP shrinks meters year NatureFromAbove https co 4CtTlxxFb1,['#NatureFromAbove'],86,102,188,Environmental,en,0.2,Neutral,ec_minister_tweeter,"['climate change', 'climate', 'climat', 'nature']"
119,119,914960527742390272,2017-10-02 21:09:23,[],RT @Women_Canada: October is #WomensHistoryMonth in Canada &amp; this year we honour the trailblazing women who’ve claimed their place in histo…,RT October WomensHistoryMonth Canada amp year honour trailblazing women claimed place,['#WomensHistoryMonth'],177,0,177,Social,en,0.0,Neutral,ec_minister_tweeter,['women']
129,129,921797906717466625,2017-10-21 17:58:41,['https://t.co/qV8h9Spw'],"Thank you @janephilpott, @gary_srp &amp; @BradDuguid for announcing the land transfer from @ONgov to @ParksCanada for inclusion in @RougePark! https://t.co/qV8h9Spw0d",Thank janephilpott amp BradDuguid announcing land transfer ONgov ParksCanada inclusion RougePark https co qV8h9Spw0d,[],44,125,169,Environmental,en,0.0,Neutral,ec_minister_tweeter,['park']
132,132,916278165760299008,2017-10-06 12:25:12,['https://t.co/GRcDLYgcQt'],Clean energy is an economic opportunity! In 2015 Canada exported $141M worth of wind turbine technology! #CleanTech https://t.co/GRcDLYgcQt,Clean energy economic opportunity 2015 Canada exported 141M worth wind turbine technology CleanTech https co GRcDLYgcQt,['#CleanTech'],60,103,163,Economical,en,0.33055555555555555,Neutral,ec_minister_tweeter,"['energy', 'export']"
155,155,915587401455726593,2017-10-04 14:40:21,['https://t.co/haEpmGd5hg'],The economy and the environment go hand in hand. @UNEP suggests green trade could exceed $2T (U.S.) by 2020. https://t.co/haEpmGd5hg,economy environment go hand hand UNEP suggests green trade could exceed 2T 2020 https co haEpmGd5hg,[],51,98,149,Economical,en,-0.2,Neutral,ec_minister_tweeter,['green']
169,169,914871820817436672,2017-10-02 15:16:54,[],RT @CanadianPM: Julie Payette will be sworn in today as the 29th Governor General of Canada. #GG29 #cdnpoli,RT CanadianPM Julie Payette sworn today 29th Governor General Canada GG29 cdnpoli,"['#GG29', '#cdnpoli']",142,0,142,Environmental,en,0.05000000000000002,Neutral,ec_minister_tweeter,['or']
181,181,923971357293056000,2017-10-27 17:55:12,['https://t.co/VgmqJGrXL'],A new national park reserve in #SouthOkanagan would help protect #SpeciesAtRisk and mitigate impacts of #ClimateChange https://t.co/VgmqJGrXLD,new national park reserve SouthOkanagan would help protect SpeciesAtRisk mitigate impacts ClimateChange https co VgmqJGrXLD,"['#SouthOkanagan', '#SpeciesAtRisk', '#ClimateChange']",41,95,136,Environmental,en,0.13636363636363635,Neutral,ec_minister_tweeter,"['climate', 'park', 'species', 'climat']"
219,219,924378130705502208,2017-10-28 20:51:35,['https://t.co/t3FL0duvLK'],Minister McKenna is proud to announce with @DFO_MPO Minister LeBlanc that Canada has surpassed its target to protect 5% of Canada’s oceans! https://t.co/t3FL0duvLK,Minister McKenna proud announce Minister LeBlanc Canada surpassed target protect oceans https co t3FL0duvLK,[],31,89,120,Economical,en,1.0,Positive,ec_minister_tweeter,['minister']
220,220,918222033137397762,2017-10-11 21:09:27,['https://t.co/vP\xe2\x80\xa6'],RT @CanadaDev: Why is Canada investing in women &amp; girls to change the world?  #IDG2017 #HerVoiceHerChoice #SDGs @CanadianPM https://t.co/vP…,RT CanadaDev Canada investing women amp girls change world IDG2017 HerVoiceHerChoice SDGs CanadianPM https co,"['#IDG2017', '#HerVoiceHerChoice', '#SDGs']",118,0,118,Social,en,0.0,Neutral,ec_minister_tweeter,"['change', 'women']"
223,223,921809622691917825,2017-10-21 18:45:15,['https://t.co/dl17PeQYTs'],".@RougePark is growing! Thanks to today’s land transfer from @ONgov to @ParksCanada, it will soon be the largest urban park in N. America! https://t.co/dl17PeQYTs",RougePark growing Thanks land transfer ONgov ParksCanada soon largest urban park America https co dl17PeQYTs,[],38,79,117,Environmental,en,0.1,Neutral,ec_minister_tweeter,"['park', 'mer']"
234,234,916395379456860161,2017-10-06 20:10:58,['https://t.co/CAFgkHVDo4'],Congratulations to Jonathan Pitseolak who drum danced for the new Governor General @GGJuliePayette earlier this week! @ParksCanNunavut https://t.co/CAFgkHVDo4,Congratulations Jonathan Pitseolak drum danced new Governor General GGJuliePayette earlier week ParksCanNunavut https co CAFgkHVDo4,[],27,87,114,Environmental,en,0.062121212121212126,Neutral,ec_minister_tweeter,"['park', 'or']"
238,238,925065590439661568,2017-10-30 18:23:18,['https://t.co/C3IgXVxgvs'],".@ParksCanada plays a key role in #ClimateAction, and protecting our natural treasures against the effects of #ClimateChange. https://t.co/C3IgXVxgvs",ParksCanada plays key role ClimateAction protecting natural treasures effects ClimateChange https co C3IgXVxgvs,"['#ClimateAction', '#ClimateChange']",40,73,113,Environmental,en,0.05,Neutral,ec_minister_tweeter,"['natural', 'climate', 'park', 'climat']"
258,258,917518786789629952,2017-10-09 22:35:00,['https://t.co/qYSJE7XYZT'],Minister McKenna is thrilled to be on route to #London to continue discussions on green finance and clean growth. https://t.co/qYSJE7XYZT,Minister McKenna thrilled route London continue discussions green finance clean growth https co qYSJE7XYZT,['#London'],21,85,106,Economical,en,0.25555555555555554,Neutral,ec_minister_tweeter,"['growth', 'green', 'finance', 'minister']"
273,273,919959866109845505,2017-10-16 16:14:58,['https://t.co/PRv2hOtNg'],"Moving 🇨🇦 towards a #CircularEconomy: Share it, fix it, donate it or recycle it. Close the loop and share your story! #WasteReductionWeek https://t.co/PRv2hOtNg8",Moving towards CircularEconomy Share fix donate recycle Close loop share story WasteReductionWeek https co PRv2hOtNg8,"['#CircularEconomy', '#WasteReductionWeek']",38,65,103,Environmental,en,0.0,Neutral,ec_minister_tweeter,"['recycle', 'or']"
276,276,918514146790006784,2017-10-12 16:30:12,['https://t.co/YZ7jHhTVrN'],You can now take a virtual tour of #QuttinirpaaqNP thanks to @GoogleCanada! It's the northern-most location on #StreetView! @ParcsCanNunavut https://t.co/YZ7jHhTVrN,take virtual tour QuttinirpaaqNP thanks GoogleCanada northern location StreetView ParcsCanNunavut https co YZ7jHhTVrN,"['#QuttinirpaaqNP', '#StreetView']",40,61,101,Environmental,en,0.3125,Neutral,ec_minister_tweeter,"['parc', 'tree', 'or']"
287,287,914923012637577216,2017-10-02 18:40:19,[],RT @ParksCanada: October is #WomensHistoryMonth! All month long we’ll be featuring the amazing women designated as National Historic Person…,RT ParksCanada October WomensHistoryMonth month long featuring amazing women designated National Historic,['#WomensHistoryMonth'],99,0,99,Environmental,en,0.18333333333333326,Neutral,ec_minister_tweeter,"['park', 'or']"
