,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
12,12,883120228472315_1086540344796968,2016-11-25 09:00:47,https://www.facebook.com/CanadianAgriculture/videos/1086540344796968/,,,[],88,96,84,77,9,1,0,0,1,0,268,unknown,tl,0.0,CanadianAgriculture_facebook,,neutral
13,13,883120228472315_1073637802753889,2016-11-12 09:49:56,https://www.facebook.com/CanadianAgriculture/videos/1073637802753889/,The countdown is on to #Canada150! Feel pride and be inspired as we start the celebration – it’s just the beginning. Learn more about the technology used in the video: http://bit.ly/2fFVTpd,The countdown is on to ! Feel pride and be inspired as we start the celebration – it’s just the beginning. Learn more about the technology used in the video: d,['#Canada150'],80,6,168,72,7,1,0,0,0,0,254,Environmental,en,0.0,CanadianAgriculture_facebook,['or'],neutral
97,97,883120228472315_1084316125019390,2016-11-23 12:10:22,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1084316125019390/?type=3,"#DYK that Minister MacAulay is hosting his first Facebook Live from Truro, NS and wants to hear from young farmers and youth in agriculture? Join us and share your input on the future of the ag sector:","that Minister MacAulay is hosting his first Facebook Live from Truro, NS and wants to hear from young farmers and youth in agriculture? Join us and share your input on the future of the ag sector:",['#DYK'],7,0,26,7,0,0,0,0,0,0,33,Social,en,0.0,CanadianAgriculture_facebook,"['culture', 'future', 'futur', 'mer']",neutral
102,102,883120228472315_1092050810912588,2016-11-29 14:30:30,http://ow.ly/EJel306Dm4M,"This summer, we collaborated with NASA - National Aeronautics and Space Administration to help recalibrate their soil-moisture mapping satelite. Learn about what our teams worked on: ow.ly/EJel306Dm4M","This summer, we collaborated with NASA - National Aeronautics and Space Administration to help recalibrate their soil-moisture mapping satelite. Learn about what our teams worked on:",[],24,0,8,22,2,0,0,0,0,0,32,Environmental,en,0.0,CanadianAgriculture_facebook,"['or', 'mer']",neutral
108,108,883120228472315_1078775162240153,2016-11-17 13:22:01,https://www.facebook.com/CanadianAgriculture/videos/1078775162240153/,ICYMI: Something beautiful popped up in a Saskatchewan wheat field this summer! #Canada150,ICYMI: Something beautiful popped up in a Saskatchewan wheat field this summer!,['#Canada150'],24,0,7,22,2,0,0,0,0,0,31,Environmental,en,0.0,CanadianAgriculture_facebook,"['eau', 'mer']",neutral
213,213,883120228472315_1093418090775860,2016-11-30 15:00:35,http://ow.ly/t4FF306Gcje,Did you know pulses take less energy and water to grow than other crops? Learn all about the wonderful world of Canadian pulses: http://ow.ly/t4FF306Gcje #IYP2016,Did you know pulses take less energy and water to grow than other crops? Learn all about the wonderful world of Canadian pulses:,['#IYP2016'],12,1,8,11,1,0,0,0,0,0,21,Environmental,en,0.0,CanadianAgriculture_facebook,"['water', 'or']",neutral
219,219,883120228472315_1078037392313930,2016-11-16 14:42:11,https://www.facebook.com/events/1135451086562888/,"Young farmers are the future of Canada's agriculture and agri-food sector. Your fresh ideas and approaches will help build a strong, innovative sector - we want to hear from you!","Young farmers are the future of Canada's agriculture and agri-food sector. Your fresh ideas and approaches will help build a strong, innovative sector - we want to hear from you!",[],16,5,0,16,0,0,0,0,0,0,21,Environmental,en,0.0,CanadianAgriculture_facebook,"['agri-food', 'agriculture', 'or', 'mer']",neutral
254,254,883120228472315_1077925178991818,2016-11-16 11:45:16,http://ow.ly/AoD6306ekWS,They're delicious - but did you know that pulses have some amazing health benefits too? Scientists at our Guelph Research and Development Centre are looking into beans can help sufferers of inflammatory bowel disease (IBD). Learn more about this work: http://ow.ly/AoD6306ekWS #IYP2016,They're delicious - but did you know that pulses have some amazing health benefits too? Scientists at our Guelph Research and Development Centre are looking into beans can help sufferers of inflammatory bowel disease (IBD). Learn more about this work:,['#IYP2016'],9,1,8,8,1,0,0,0,0,0,18,Social,en,0.0,CanadianAgriculture_facebook,['health'],neutral
318,318,883120228472315_1079844895466513,2016-11-18 16:50:09,https://youtu.be/VtmKyR7ZpSk,Did you know pulses take less energy and water to grow than other crops? Learn more about the benefits of pulses: #IYP2016,Did you know pulses take less energy and water to grow than other crops? Learn more about the benefits of pulses:,['#IYP2016'],8,1,6,7,1,0,0,0,0,0,15,Environmental,en,0.0,CanadianAgriculture_facebook,"['water', 'or']",neutral
342,342,883120228472315_1091915134259489,2016-11-29 11:13:29,http://www.agr.gc.ca/air,"We're looking for weather reporters! We rely on our network of volunteers to give us info on agroclimate conditions around the country. The network also allows us to build a database of agroclimate impacts, which helps us to provide better data analysis and identify trends and anomalies. www.agr.gc.ca/air","We're looking for weather reporters! We rely on our network of volunteers to give us info on agroclimate conditions around the country. The network also allows us to build a database of agroclimate impacts, which helps us to provide better data analysis and identify trends and anomalies.",[],6,1,7,6,0,0,0,0,0,0,14,Environmental,en,0.0,CanadianAgriculture_facebook,"['climate', 'or', 'climat']",neutral
