,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
22,22,883120228472315_1398108820306784,2017-09-22 13:45:14,http://ow.ly/qRGG30flWzd,"Learn about the natural organism that can help you get rid of dandelions, thistles, and other broadleaf weeds. #OrganicWeek in #Canada. ow.ly/qRGG30flWzd","Learn about the natural organism that can help you get rid of dandelions, thistles, and other broadleaf weeds. in . d","['#OrganicWeek', '#Canada']",54,19,24,45,2,1,1,1,4,0,97,Environmental,en,0.04693956217393718,CanadianAgriculture_facebook,"['natural', 'or']",positive
67,67,883120228472315_1380083702109296,2017-09-01 15:00:20,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1380083702109296/?type=3,New pest control derived from natural organisms kills weeds without harming grasses or cereals. Find out more in the latest issue of Agri-info: ow.ly/516M30eQvoO,New pest control derived from natural organisms kills weeds without harming grasses or cereals. Find out more in the latest issue of Agri-info:,[],26,8,7,25,0,1,0,0,0,0,41,Environmental,en,0.08009777981704275,CanadianAgriculture_facebook,"['natural', 'or']",positive
93,93,883120228472315_1389587144492285,2017-09-12 13:15:09,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1389587144492285/?type=3,"This weekend, join us at our Harrow Open House on Sept 16. It’s a community event that’s perfect for the whole family! Have fun learning about agriculture! ow.ly/umRN30f60TC","This weekend, join us at our Harrow Open House on Sept . It’s a community event that’s perfect for the whole family! Have fun learning about agriculture! C",[],8,0,25,8,0,0,0,0,0,0,33,Social,en,0.0,CanadianAgriculture_facebook,"['ami', 'culture', 'community', 'family']",neutral
111,111,883120228472315_1384382841679382,2017-09-06 10:46:13,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1384382841679382/?type=3,"1600s: First Canadian apple tree was planted in Nova Scotia’s Annapolis Valley.
Today: Apples are produced on over 17,000 hectares of land across Canada.

Learn more about Canadian apples: http://ow.ly/hRqg30eXkyO","s: First Canadian apple tree was planted in Nova Scotia’s Annapolis Valley. Today: Apples are produced on over ,000 hectares of land across Canada. Learn more about Canadian apples:",[],21,1,9,21,0,0,0,0,0,0,31,Environmental,en,0.12571428571428572,CanadianAgriculture_facebook,"['tree', 'or']",positive
122,122,883120228472315_1402115883239411,2017-09-27 14:00:37,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1402115883239411/?type=3,Did you know potatoes are the top vegetable crop grown in Canada? Find out why we're interested in studying them: ow.ly/r4Wl30fsSEN,Did you know potatoes are the top vegetable crop grown in Canada? Find out why we're interested in studying them:,[],20,1,8,20,0,0,0,0,0,0,29,unknown,en,-0.10624999999999996,CanadianAgriculture_facebook,,negative
143,143,883120228472315_1383714928412840,2017-09-05 13:50:11,http://ow.ly/RR1c30eVjdI,Did you know alfalfa is the most widely grown forage crop in Canada? Our scientists are hard at work improving it. Find out how: http://ow.ly/RR1c30eVjdI,Did you know alfalfa is the most widely grown forage crop in Canada? Our scientists are hard at work improving it. Find out how:,[],20,3,3,19,0,1,0,0,0,0,26,Environmental,en,0.17647907647907649,CanadianAgriculture_facebook,['or'],positive
197,197,883120228472315_1397163307068002,2017-09-21 10:45:16,http://ow.ly/v3Pp30fknSS,DYK? AAFC’s Harrington Research Farm has a certified organic research plot! The certification comes from third-party auditor the Certified Organic Producers’ Co-op of PEI. #OrganicWeek in #Canada ow.ly/v3Pp30fknSS,DYK? AAFC’s Harrington Research Farm has a certified organic research plot! The certification comes from third-party auditor the Certified Organic Producers’ Co-op of PEI. in,"['#OrganicWeek', '#Canada']",17,0,5,16,0,1,0,0,0,0,22,Environmental,en,0.0,CanadianAgriculture_facebook,['or'],neutral
200,200,883120228472315_1396130923837907,2017-09-20 08:56:11,https://www.facebook.com/CanadianAgriculture/videos/1396130923837907/,Did you know that what cows eat affects how they produce milk? Learn how in this interview with two scientists researching the metabolism of dairy cows:,Did you know that what cows eat affects how they produce milk? Learn how in this interview with two scientists researching the metabolism of dairy cows:,[],14,1,7,14,0,0,0,0,0,0,22,Environmental,en,-0.006249999999999978,CanadianAgriculture_facebook,['air'],negative
203,203,883120228472315_1384454428338890,2017-09-06 12:25:05,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1384454428338890/?type=3,Our scientists work to make sure Canadian agriculture keeps on innovating! Check out some of the science that’s underway: http://ow.ly/KKLT30eXkLp,Our scientists work to make sure Canadian agriculture keeps on innovating! Check out some of the science that’s underway:,[],15,2,5,15,0,0,0,0,0,0,22,Environmental,en,0.11666666666666665,CanadianAgriculture_facebook,"['agriculture', 'or']",positive
214,214,883120228472315_1391098074341192,2017-09-14 10:00:31,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1391098074341192/?type=3,The fertilization of soil can play a big role in the environmental impact of Canadian dairy farms. Check out the research by our scientists: ow.ly/AyGE30f9rVL,The fertilization of soil can play a big role in the environmental impact of Canadian dairy farms. Check out the research by our scientists:,[],16,1,4,15,1,0,0,0,0,0,21,Environmental,en,0.3,CanadianAgriculture_facebook,['air'],positive
220,220,883120228472315_1397983956985937,2017-09-22 10:45:08,http://ow.ly/svTT30flVoX,"If warmer temperatures lead to soil decomposing its litter faster, how and when Canadian farmers use fertilizer may be affected: ow.ly/svTT30flVoX","If warmer temperatures lead to soil decomposing its litter faster, how and when Canadian farmers use fertilizer may be affected:",[],11,2,7,9,0,2,0,0,0,0,20,Social,en,-0.04296875,CanadianAgriculture_facebook,['mer'],negative
