,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
12,12,864858548706172929,2017-05-17 15:02:00,[],"RT @CanadaNATO: ""Everyone deserves to live free of stigma, persecution, and discrimination – no matter who they are or whom they love."" -@C…",RT CanadaNATO Everyone deserves live free stigma persecution discrimination matter love,[],480,0,480,Social,en,0.34545454545454546,Positive,CCG_GCC_tweeter,['discrimination']
13,13,859071346663452673,2017-05-01 15:45:44,"['https://t.co/Vlr7v8gLq', 'https://\xe2\x80\xa6']","RT @CanadianPM: During #MentalHealthWeek, use the hashtag #GetLoud to raise awareness about mental health. https://t.co/Vlr7v8gLq2 https://…",RT CanadianPM MentalHealthWeek use hashtag GetLoud raise awareness mental health https co Vlr7v8gLq2 https,"['#MentalHealthWeek', '#GetLoud']",474,0,474,Social,en,-0.1,Neutral,CCG_GCC_tweeter,['health']
15,15,864856466913669121,2017-05-17 14:53:44,['https://t.co/HifJL8VP\xe2\x80\xa6'],"RT @CanadianPM: “Today marks #IDAHOT—the International Day Against Homophobia, Transphobia and Biphobia."" #LoveisLove https://t.co/HifJL8VP…",RT CanadianPM Today marks International Day Homophobia Transphobia Biphobia LoveisLove https co,"['#IDAHOT', '#LoveisLove']",416,0,416,unknown,en,0.0,Neutral,CCG_GCC_tweeter,
20,20,864856920200556544,2017-05-17 14:55:32,[],"RT @Women_Canada: On Int’l Day Against Homophobia,Transphobia &amp; Biphobia, celebrate gender diversity b/c #EqualityMatters, no matter the ge…",RT Day Homophobia Transphobia amp Biphobia celebrate gender diversity EqualityMatters matter,['#EqualityMatters'],290,0,290,Social,en,0.0,Neutral,CCG_GCC_tweeter,"['equality', 'gender', 'diversity']"
37,37,865300922901123072,2017-05-18 20:19:51,['https://t.co/BFYO7WtVTq'],Our best wishes to players &amp; their families at the 2017 #MCMemorialCup tournament. It is truly an honour to sail with and deliver the Cup! https://t.co/BFYO7WtVTq,best wishes players amp families 2017 MCMemorialCup tournament truly honour sail deliver Cup https co BFYO7WtVTq,['#MCMemorialCup'],50,137,187,Social,en,1.0,Positive,CCG_GCC_tweeter,['ami']
42,42,861596452967124992,2017-05-08 14:59:36,[],RT @Safety_Canada: It’s Emergency Preparedness Week! Follow #EPWeek for tips on how to stay safe &amp; help your community do the same. https:/…,RT Emergency Preparedness Week Follow EPWeek tips stay safe amp help community https,['#EPWeek'],147,0,147,Social,en,0.25,Neutral,CCG_GCC_tweeter,"['safe', 'community', 'mer']"
43,43,861595372258549763,2017-05-08 14:55:19,[],"RT @CFOperations: Update: there are now approximately 1650 @CanadianForces members helping people in flooded areas 

#inondations #Quebec @…",RT CFOperations Update approximately 1650 CanadianForces members helping people flooded areas inondations Quebec,"['#inondations', '#Quebec']",142,0,142,Environmental,en,-0.4,Negative,CCG_GCC_tweeter,"['inondation', 'or']"
45,45,867353668382752768,2017-05-24 12:16:43,[],RT @canada150th: Canada turns 150! You don’t want to miss the 2017 #CanadaDay events. See you on July 1 for the biggest celebration in Cana…,RT canada150th Canada turns 150 want miss 2017 CanadaDay events See July biggest celebration,['#CanadaDay'],138,0,138,unknown,en,0.0,Neutral,CCG_GCC_tweeter,
83,83,864556139324813312,2017-05-16 19:00:20,['https://t.co/5XeJp4w7W'],Our new #Bell412EPi helicopter is an essential asset in our #AidsToNavigation work across our vast Central &amp; Arctic Region. #CCGProud https://t.co/5XeJp4w7W9,new Bell412EPi helicopter essential asset AidsToNavigation work across vast Central amp Arctic Region CCGProud https co 5XeJp4w7W9,"['#Bell412EPi', '#AidsToNavigation', '#CCGProud']",33,57,90,Economical,en,0.03409090909090909,Neutral,CCG_GCC_tweeter,['arctic']
138,138,861594216446783489,2017-05-08 14:50:43,[],"RT @CFOperations: At a time like this, Canadians come together. 
Members of the @CanadianForces are proud to help you, Quebeckers.

#inonda…",RT CFOperations time like Canadians come together Members CanadianForces proud help Quebeckers,['#inonda'],69,0,69,Environmental,en,0.8,Positive,CCG_GCC_tweeter,['or']
