,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
0,0,863106710424231936,2017-05-12 19:00:50,['https://t.co/pBnIVA0kzB'],RT @DFO_Science: BREAKING: First-ever footage of #Narwhals using their tusks to feed in the #Arctic  #OdySci https://t.co/pBnIVA0kzB https:…,RT BREAKING First ever footage Narwhals using tusks feed Arctic OdySci https co pBnIVA0kzB https,"['#Narwhals', '#Arctic', '#OdySci']",1768,0,1768,Economical,en,0.0,Neutral,DFO_Gulf_tweeter,['arctic']
2,2,863106649615159296,2017-05-12 19:00:35,"['https://t.co/A5pYcnTblJ', 'https://t.co/5a3JGydM1v']","RT @DFO_Science: The #Narwhal use their tusk to hit and stun fish, then eat them https://t.co/A5pYcnTblJ https://t.co/5a3JGydM1v",RT Narwhal use tusk hit stun fish eat https co A5pYcnTblJ https co 5a3JGydM1v,['#Narwhal'],208,0,208,unknown,en,0.0,Neutral,DFO_Gulf_tweeter,
24,24,869960633424371712,2017-05-31 16:55:52,['https://t.co/SssiE\xe2\x80\xa6'],RT @DFO_MPO: We’re proud to announce $75M investment for the restoration and protection of Canada’s coasts! #OurCoasts 🌊 https://t.co/SssiE…,RT proud announce 75M investment restoration protection coasts OurCoasts https co,['#OurCoasts'],45,0,45,Environmental,en,1.0,Positive,DFO_Gulf_tweeter,"['coasts', 'or', 'coast']"
41,41,867793751577681920,2017-05-25 17:25:27,"['https://t.co/ftE1Mizwtq', 'https://t\xe2\x80\xa6']","RT @DFO_Science: BREAKING: Canadian researchers discover new carnivorous sponge, Cladorhiza kenchingtonae https://t.co/ftE1Mizwtq https://t…",RT BREAKING Canadian researchers discover new carnivorous sponge Cladorhiza kenchingtonae https co ftE1Mizwtq https,[],33,0,33,Environmental,en,0.13636363636363635,Neutral,DFO_Gulf_tweeter,['or']
62,62,863124094954483714,2017-05-12 20:09:54,['https://t.co/R\xe2\x80\xa6'],RT @Transport_gc: Getting your vessel ready for the new season? Make sure you have the necessary life-saving equip on-board: https://t.co/R…,RT Getting vessel ready new season Make sure necessary life saving equip board https co,[],25,0,25,unknown,en,0.2090909090909091,Neutral,DFO_Gulf_tweeter,
114,114,859407786291200001,2017-05-02 14:02:37,['https://t.co/tznmZUr0NG'],The #Lobster fishery started on Saturday in PEI &amp; yesterday in Northern NB. Look at these photos of fishermen leaving the #Caraquet harbour! https://t.co/tznmZUr0NG,Lobster fishery started Saturday PEI amp yesterday Northern NB Look photos fishermen leaving Caraquet harbour https co tznmZUr0NG,"['#Lobster', '#Caraquet']",5,10,15,Economical,en,0.0,Neutral,DFO_Gulf_tweeter,['northern']
172,172,868111093129981953,2017-05-26 14:26:27,"['https://t.co/fOqtjysli', 'https://t.co/kIfAayG8aZ']",RT @CCG_GCC: Be aware. Be prepared. Have fun! #WaterSafetyWeek https://t.co/fOqtjysli8 https://t.co/kIfAayG8aZ,RT aware prepared fun WaterSafetyWeek https co fOqtjysli8 https co kIfAayG8aZ,['#WaterSafetyWeek'],9,0,9,Social,en,0.3125,Neutral,DFO_Gulf_tweeter,['safe']
218,218,863107591316135936,2017-05-12 19:04:20,['https://t.co/18zetSbcTv'],"RT @DFO_MAR: Chat with DFO’s Sea Turtle Biologist, Mike James Thursday, May 18th from 11:00-11:30 AT #OdySci https://t.co/18zetSbcTv",RT Chat Sea Turtle Biologist Mike James Thursday May 18th 11 00 11 30 OdySci https co 18zetSbcTv,['#OdySci'],7,0,7,unknown,en,0.0,Neutral,DFO_Gulf_tweeter,
228,228,862717733091373057,2017-05-11 17:15:10,"['https://t.co/uLomylOF8z', 'https://t.co/I4ubQzukg']","Living in Nova Scotia? Leading up to #WorldOceansDay, organize or join in a #GreatNSPickMeUp by registering at https://t.co/uLomylOF8z https://t.co/I4ubQzukgu",Living Nova Scotia Leading WorldOceansDay organize join GreatNSPickMeUp registering https co uLomylOF8z https co I4ubQzukgu,"['#WorldOceansDay', '#GreatNSPickMeUp']",2,4,6,Environmental,en,0.0,Neutral,DFO_Gulf_tweeter,"['oceans', 'or']"
246,246,868189796904177666,2017-05-26 19:39:12,['https://t.co/yQu2Odqv7'],"On Monday, we’ll welcome 5 delegates from the Department of Fisheries and Maritime Economy of Senegal to share knowledge and expertise https://t.co/yQu2Odqv79",Monday welcome delegates Department Fisheries Maritime Economy Senegal share knowledge expertise https co yQu2Odqv79,[],1,5,6,Environmental,en,0.8,Positive,DFO_Gulf_tweeter,['fisheries ']
252,252,859378253907337216,2017-05-02 12:05:16,"['https://t.co/l53vBvNIrM', 'https://t.co/dxKbBzhxzM']",The #lobster fishery wasn't born yesterday in the region. It's part of our History! #Canada150  https://t.co/l53vBvNIrM https://t.co/dxKbBzhxzM,lobster fishery born yesterday region part History Canada150 https co l53vBvNIrM https co dxKbBzhxzM,"['#lobster', '#Canada150']",4,2,6,Environmental,en,0.0,Neutral,DFO_Gulf_tweeter,['or']
270,270,869895957416226816,2017-05-31 12:38:52,['https://t.co/KF64t2ZBHt'],"Wherever you go, your favorite reusable bag can go. Thanks for sharing! https://t.co/KF64t2ZBHt",Wherever go favorite reusable bag go Thanks sharing https co KF64t2ZBHt,[],1,4,5,Environmental,en,0.375,Positive,DFO_Gulf_tweeter,['or']
273,273,869647211046608897,2017-05-30 20:10:27,['https://t.co/l2dklxvuMk'],Meetings with delegates from the #Senegal Department of Fisheries and Maritime Economy started off on the right foot! https://t.co/l2dklxvuMk,Meetings delegates Senegal Department Fisheries Maritime Economy started right foot https co l2dklxvuMk,['#Senegal'],1,4,5,Environmental,en,0.3571428571428571,Positive,DFO_Gulf_tweeter,['fisheries ']
266,266,870005453534543872,2017-05-31 19:53:58,['https://t.co/o7vit6SiuO'],Congratulations to NS Fishery Officers who received Peace Officer Exemplary Service Medals https://t.co/o7vit6SiuO,Congratulations NS Fishery Officers received Peace Officer Exemplary Service Medals https co o7vit6SiuO,[],2,3,5,Environmental,en,0.0,Neutral,DFO_Gulf_tweeter,['ice']
268,268,867794327992446976,2017-05-25 17:27:45,['https://t.\xe2\x80\xa6'],"RT @2017RDV: @canada_c3 is a project for Canada's 150th!😊
They will be in Charlottetown June 30th, at the same time of #RDV2017!
https://t.…",RT 2017RDV project Canada 150th Charlottetown June 30th time RDV2017 https,['#RDV2017'],5,0,5,unknown,en,0.0,Neutral,DFO_Gulf_tweeter,
298,298,865620591193104386,2017-05-19 17:30:06,['https://t.co/KIYtG8BCK'],Happy to provide this surplus vessel to #Esgenoôpetitj First Nation in NB to enhance management of their fisheries https://t.co/KIYtG8BCKc,Happy provide surplus vessel petitj First Nation NB enhance management fisheries https co KIYtG8BCKc,['#Esgeno'],2,2,4,Environmental,en,0.525,Positive,DFO_Gulf_tweeter,['fisheries ']
305,305,869273420147679232,2017-05-29 19:25:08,['https://t.co/V3tCUe1tzX'],Tweet us a selfie with your reusable bag and show your pride in reducing plastic in the ocean with #GulfGoesReusable https://t.co/V3tCUe1tzX,Tweet us selfie reusable bag show pride reducing plastic ocean GulfGoesReusable https co V3tCUe1tzX,['#GulfGoesReusable'],0,4,4,unknown,en,0.0,Neutral,DFO_Gulf_tweeter,
308,308,867712210369490944,2017-05-25 12:01:26,"['https://t.co/ffO2sklHRM', 'https://t.co/8UG1xATLj']","Leading up to #WorldOceansDay, call Gestion H2O to set up or join in an Eastern NB #BeachSweep (FR only website) https://t.co/ffO2sklHRM https://t.co/8UG1xATLju",Leading WorldOceansDay call Gestion H2O set join Eastern NB BeachSweep FR website https co ffO2sklHRM https co 8UG1xATLju,"['#WorldOceansDay', '#BeachSweep']",1,3,4,Environmental,en,0.0,Neutral,DFO_Gulf_tweeter,"['oceans', 'or']"
311,311,859747058835738625,2017-05-03 12:30:46,"['https://t.co/l53vBvNIrM', 'https://t.co/SkcC5m5nhI']","While the Gulf Region only has 1% of Canada's water, #lobster harvested here accounts for 30% of the catches https://t.co/l53vBvNIrM https://t.co/SkcC5m5nhI",Gulf Region Canada water lobster harvested accounts 30 catches https co l53vBvNIrM https co SkcC5m5nhI,['#lobster'],2,2,4,Environmental,en,0.0,Neutral,DFO_Gulf_tweeter,['water']
316,316,869561714223788035,2017-05-30 14:30:43,['https://t.co/MQrfJYSwvQ'],"Do you tend to forget your reusable bags? Follow #GulfGoesReusable for inspiration, so you too can join in the movement! https://t.co/MQrfJYSwvQ",tend forget reusable bags Follow GulfGoesReusable inspiration join movement https co MQrfJYSwvQ,['#GulfGoesReusable'],1,2,3,Environmental,en,0.0,Neutral,DFO_Gulf_tweeter,['or']
388,388,860102075551711232,2017-05-04 12:01:29,"['https://t.co/l53vBvNIrM', 'https://t.co/GzoQj4WmVR']","We do love our #lobster, but we're not alone! Lobster exports are an important part of the regional economy https://t.co/l53vBvNIrM https://t.co/GzoQj4WmVR",love lobster alone Lobster exports important part regional economy https co l53vBvNIrM https co GzoQj4WmVR,['#lobster'],1,1,2,Economical,ca,0.5125,Positive,DFO_Gulf_tweeter,"['import', 'exports', 'export']"
392,392,859384670231900161,2017-05-02 12:30:46,"['https://t.co/l53vBvNIrM', 'https://t.co/4wFhTZbm']",It takes a village... to catch a #lobster! Coastal communities bustle with life as the fishing season unfolds https://t.co/l53vBvNIrM https://t.co/4wFhTZbmD0,takes village catch lobster Coastal communities bustle life fishing season unfolds https co l53vBvNIrM https co 4wFhTZbmD0,['#lobster'],1,1,2,Environmental,en,0.0,Neutral,DFO_Gulf_tweeter,"['coastal', 'coast']"
390,390,859740665391042561,2017-05-03 12:05:22,"['https://t.co/l53vBvNIrM', 'https://t.co/F3lGbybyCk']","The #lobster you'll have for supper may not have a long life ahead of him, but the fishery has to be sustainable https://t.co/l53vBvNIrM https://t.co/F3lGbybyCk",lobster supper may long life ahead fishery sustainable https co l53vBvNIrM https co F3lGbybyCk,['#lobster'],1,1,2,Environmental,en,-0.05,Neutral,DFO_Gulf_tweeter,['sustainable']
377,377,869515026301898752,2017-05-30 11:25:11,['https://t.co/KKZP39Vidx'],"Planning to go clean up a shore? Leading up to #WorldOceansDay, nothing would cheer us up more than seeing your #CleanUpGulf pictures! https://t.co/KKZP39Vidx",Planning go clean shore Leading WorldOceansDay nothing would cheer us seeing CleanUpGulf pictures https co KKZP39Vidx,"['#WorldOceansDay', '#CleanUpGulf']",0,2,2,Environmental,en,0.4958333333333334,Positive,DFO_Gulf_tweeter,"['oceans', 'or', 'clean']"
