,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
95,95,789468756066103300,2016-10-21 14:09:53,['https://t.co/sItCht8\xe2\x80\xa6'],RT @DFO_Science: Over 500 adult fish released in an effort to recover Inner Bay of Fundy #AtlanticSalmon #savingsalmon https://t.co/sItCht8…,RT 500 adult fish released effort recover Inner Bay Fundy AtlanticSalmon savingsalmon https co,"['#AtlanticSalmon', '#savingsalmon']",27,0,27,Environmental,en,0.05,Neutral,DFO_MAR_tweeter,['or']
107,107,790521340944125952,2016-10-24 11:52:29,['https://t.co/99xDc5Oer3'],DFO is holding public open houses as one way to obtain input on Marine Protected Area (MPA) planning #CdnOceans https://t.co/99xDc5Oer3,DFO holding public open houses one way obtain input Marine Protected Area MPA planning CdnOceans https co 99xDc5Oer3,['#CdnOceans'],20,6,26,Environmental,en,0.0,Neutral,DFO_MAR_tweeter,"['oceans', 'marine']"
106,106,783004450420129793,2016-10-03 18:03:03,['https://t.co/jwoIIcxKO'],Open ocean personnel transfer between #CCGSSpray and #CCGSHudson off #NovaScotia - always a challenge https://t.co/jwoIIcxKOd,Open ocean personnel transfer CCGSSpray CCGSHudson NovaScotia always challenge https co jwoIIcxKOd,"['#CCGSSpray', '#CCGSHudson', '#NovaScotia']",15,11,26,unknown,en,0.0,Neutral,DFO_MAR_tweeter,
121,121,788387044221411328,2016-10-18 14:31:33,['https://t.co/TMCrC4KIn'],"#BecauseOfHer, #DFO scientist Ellen Kenchington, a new species of clam -Acesta cryptadelphe- was discovered in 2007 https://t.co/TMCrC4KIn0",BecauseOfHer DFO scientist Ellen Kenchington new species clam Acesta cryptadelphe discovered 2007 https co TMCrC4KIn0,"['#BecauseOfHer', '#DFO']",10,14,24,Environmental,en,0.13636363636363635,Neutral,DFO_MAR_tweeter,['species']
181,181,790941590789431297,2016-10-25 15:42:24,"['https://t.co/PKMzJ722ej', 'https://t.co/IcS25HtaFM']",Want to improve living conditions for aquatic species near you? See stewardship program https://t.co/PKMzJ722ej https://t.co/IcS25HtaFM,Want improve living conditions aquatic species near See stewardship program https co PKMzJ722ej https co IcS25HtaFM,[],12,8,20,Environmental,en,0.1,Neutral,DFO_MAR_tweeter,['species']
194,194,786927648144560128,2016-10-14 13:52:26,[],"RT @Min_LeBlanc: Following a request by @rodgercuzner &amp; @markeyking_mp, I've asked that CCG College in Cape Breton be open to house those a…",RT Following request rodgercuzner amp asked CCG College Cape Breton open house,[],19,0,19,unknown,en,0.0,Neutral,DFO_MAR_tweeter,
216,216,784064362105475072,2016-10-06 16:14:45,['https://t.co/eFbCE2zU86'],#DYK the Bedford Institute of Oceanography (BIO) will celebrate its 55th Anniversary next Sept. @NRCan @environmentca https://t.co/eFbCE2zU86,DYK Bedford Institute Oceanography BIO celebrate 55th Anniversary next Sept NRCan environmentca https co eFbCE2zU86,['#DYK'],9,9,18,Environmental,en,0.0,Neutral,DFO_MAR_tweeter,['or']
232,232,784081414698459141,2016-10-06 17:22:31,['https://t.co/hftwLdTeLh'],"Present Commanding Officer &amp; First Commanding Officer (dad &amp; son) w. Director of #CCG Programs, Anne Miller at Clark’s Harbour celebrations https://t.co/hftwLdTeLh",Present Commanding Officer amp First Commanding Officer dad amp son Director CCG Programs Anne Miller Harbour celebrations https co hftwLdTeLh,['#CCG'],6,11,17,Environmental,en,0.125,Neutral,DFO_MAR_tweeter,"['or', 'ice']"
241,241,788777249268989952,2016-10-19 16:22:05,"['https://t.co/XpRyViSHxV', 'https://t.co/z67eRJcJQQ']",The BIO will be celebrating its 55th anniversary next fall and needs a logo for the largest open house yet! https://t.co/XpRyViSHxV https://t.co/z67eRJcJQQ,BIO celebrating 55th anniversary next fall needs logo largest open house yet https co XpRyViSHxV https co z67eRJcJQQ,[],11,6,17,unknown,en,0.0,Neutral,DFO_MAR_tweeter,
243,243,783725254929739776,2016-10-05 17:47:16,['https://t.co/Bd8MGBgAKG'],Celebrations underway to mark the 50th anniversary of the Clark’s Harbour Coast Guard Station in southwest #NovaScotia https://t.co/Bd8MGBgAKG,Celebrations underway mark 50th anniversary Harbour Coast Guard Station southwest NovaScotia https co Bd8MGBgAKG,['#NovaScotia'],9,8,17,Environmental,en,0.0,Neutral,DFO_MAR_tweeter,"['guard', 'coast']"
