,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
12,12,377625007887_10155141029477888,2017-03-16 09:26:11,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155141029477888/?type=3,Vous utilisez un drone à des fins récréatives? Voici un aide-mémoire sur les règles à connaître : http://ow.ly/b3Rz309Y78O,Vous utilisez un drone à des fins récréatives? Voici un aide-mémoire sur les règles à connaître :,[],13,8,132,10,1,0,0,0,2,0,153,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
67,67,377625007887_10155097006617888,2017-03-03 16:00:20,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795895067888.1073741829.377625007887/10155097006617888/?type=3,"Rappel : VUTT Polaris. Erreur de production possible : friction excessive des freins avant et risque d’incendie, à cause du gonflement des joints d’étanchéité. http://www.tc.gc.ca/lh2at","Rappel : VUTT Polaris. Erreur de production possible : friction excessive des freins avant et risque d’incendie, à cause du gonflement des joints d’étanchéité.",[],4,11,10,3,0,0,0,0,1,0,25,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
89,89,377625007887_10155100692172888,2017-03-04 16:00:31,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10155100692172888/?type=3,Rappel : Véhicules Ford et Lincoln. Problème d’assemblage de certains modules de coussin gonflable avant côté conducteur. http://www.tc.gc.ca/l948l,Rappel : Véhicules Ford et Lincoln. Problème d’assemblage de certains modules de coussin gonflable avant côté conducteur.,[],4,4,11,4,0,0,0,0,0,0,19,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['or'],neutral
116,116,377625007887_10155164051147888,2017-03-23 14:00:43,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155164051147888/?type=3,Rappel : VUS Nissan Murano. La conduite de servodirection pourrait se détacher et causer une fuite. http://www.tc.gc.ca/223hc,Rappel : VUS Nissan Murano. La conduite de servodirection pourrait se détacher et causer une fuite. c,[],3,0,13,3,0,0,0,0,0,0,16,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
154,154,377625007887_10155151285277888,2017-03-19 12:50:12,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155151285277888/?type=3,Préparez-vous à la saison de navigation! Demandez dès aujourd’hui votre carte de conducteur d’embarcation de plaisance. http://ow.ly/cRXn3082Ued,Préparez-vous à la saison de navigation! Demandez dès aujourd’hui votre carte de conducteur d’embarcation de plaisance. d,[],11,0,2,9,1,1,0,0,0,0,13,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
172,172,377625007887_10155103655632888,2017-03-05 14:00:40,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795895067888.1073741829.377625007887/10155103655632888/?type=3,Rappel : VUTT Polaris. Défaut d’allumage possible : du carburant non brûlé pourrait passer dans l’échappement et prendre feu. http://www.tc.gc.ca/0jbg2,Rappel : VUTT Polaris. Défaut d’allumage possible : du carburant non brûlé pourrait passer dans l’échappement et prendre feu. 2,[],3,2,7,3,0,0,0,0,0,0,12,unknown,fr,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
201,201,377625007887_10155132243987888,2017-03-13 11:01:34,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155132243987888/?type=3,"#Innovation150 : Le Pont de la Confédération, arqué et mesurant 12,9 km, est le plus long au monde surplombant des eaux prises par des glaces. @Canada150e",": Le Pont de la Confédération, arqué et mesurant ,9 km, est le plus long au monde surplombant des eaux prises par des glaces.",['#Innovation150'],11,0,0,10,0,1,0,0,0,0,11,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['eau'],neutral
244,244,377625007887_10155118536277888,2017-03-09 18:00:19,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10155118536277888/?type=3,"Rappel : Porsche Macan. Avec le temps, le tapis de détection du passager avant pourrait se détériorer et empêcher le coussin gonflable de se déployer. http://www.tc.gc.ca/genmp","Rappel : Porsche Macan. Avec le temps, le tapis de détection du passager avant pourrait se détériorer et empêcher le coussin gonflable de se déployer.",[],2,2,5,1,0,0,0,1,0,0,9,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['or'],neutral
289,289,377625007887_10155132773207888,2017-03-13 15:00:32,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10155132773207888/?type=3,"Rappel : VUS Volkswagen Touareg. Des fissures pourraient se former dans la bride de la pompe à carburant, ce qui pourrait causer une fuite de carburant. http://ow.ly/5tcL309RoYO","Rappel : VUS Volkswagen Touareg. Des fissures pourraient se former dans la bride de la pompe à carburant, ce qui pourrait causer une fuite de carburant.",[],2,0,6,2,0,0,0,0,0,0,8,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,"['or', 'mer']",neutral
330,330,377625007887_10155163138977888,2017-03-23 07:01:32,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155163138977888/?type=3,"Histoire maritime : En mars 1921, le Bluenose était mis à l’eau. 
http://ow.ly/XXdkG","Histoire maritime : En mars , le Bluenose était mis à l’eau.",[],4,1,2,3,1,0,0,0,0,0,7,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['eau'],neutral
353,353,377625007887_10155185931422888,2017-03-30 13:16:27,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10150706622607888.423076.377625007887/10153423753207888/?type=3,,,[],6,1,0,5,1,0,0,0,0,0,7,unknown,tl,0.0,TransportsetInfrastructureauCanada_facebook,,neutral
365,365,377625007887_10155154855652888,2017-03-20 17:01:00,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155154855652888/?type=3,Pleins phares! Familiarisez-vous avec les différents types de feux de votre véhicule et leurs symboles. En savoir plus : https://www.tc.gc.ca/VoiretEtreVu,Pleins phares! Familiarisez-vous avec les différents types de feux de votre véhicule et leurs symboles. En savoir plus : u,[],5,0,1,5,0,0,0,0,0,0,6,Social,fr,0.0,TransportsetInfrastructureauCanada_facebook,['ami'],neutral
443,443,377625007887_10155132534702888,2017-03-13 13:01:26,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155132534702888/?type=3,"Acheter une voiture coûte cher. L’utiliser, pas nécessairement. Optez pour un modèle écoénergétique. http://ow.ly/KUvj309INl4","Acheter une voiture coûte cher. L’utiliser, pas nécessairement. Optez pour un modèle écoénergétique.",[],1,3,1,1,0,0,0,0,0,0,5,Environmental,fr,0.0,TransportsetInfrastructureauCanada_facebook,['air'],neutral
