,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
0,0,837697838238814208,2017-03-03 16:15:02,['https://t.co/zAsOslPySF'],RT @MPO_DFO: Les côtes du Canada sont exceptionnelles à chaque saison! Affichez votre photo préférée avec #MaRive 📷 https://t.co/zAsOslPySF,RT Les tes du Canada sont exceptionnelles chaque saison Affichez votre photo avec MaRive https co zAsOslPySF,['#MaRive'],39,0,39,unknown,fr,0.0,Neutral,MPO_MAR_tweeter,
8,8,840240924173185025,2017-03-10 16:40:21,"['https://t.co/Ggv4mYn7B', 'https://t.co\xe2\x80\xa6']",RT @MPO_DFO: Engagés pour un secteur canadien du poisson et des fruits de mer plus prospère et durable https://t.co/Ggv4mYn7B0 https://t.co…,RT pour un secteur canadien du poisson et des fruits de mer plus et durable https co Ggv4mYn7B0 https,[],14,0,14,Environmental,fr,0.0,Neutral,MPO_MAR_tweeter,"['durable', 'mer']"
9,9,837697850779844609,2017-03-03 16:15:05,['https://t\xe2\x80\xa6'],RT @MPO_DFO: L’hiver + les côtes du Canada = superbes photos! Envoyez-nous vos photos d’une côte canadienne en hiver! #MaRive ❄️️ https://t…,RT hiver les tes du Canada superbes photos Envoyez nous vos photos une te canadienne en hiver MaRive https,['#MaRive'],13,0,13,unknown,fr,0.0,Neutral,MPO_MAR_tweeter,
80,80,840001005739732992,2017-03-10 00:47:00,['https://t.co/hUZzWe8UG'],RT @MPO_DFO: #MaRive est _____! Complétez cette phrase en nous expliquant ce que vous aimez le plus de votre côte 🌊 https://t.co/hUZzWe8UGc,RT MaRive est tez cette phrase en nous expliquant ce que vous aimez le plus de votre te https co hUZzWe8UGc,['#MaRive'],7,0,7,unknown,fr,0.0,Neutral,MPO_MAR_tweeter,
85,85,841332662979698688,2017-03-13 16:58:32,[],"RT @GCC_CCG: Un accueil chaleureux à notre nouveau Commissaire, Jeffery Hutchinson qui prend le commandement de la GCC aujourd’hui. https:/…",RT Un accueil chaleureux notre nouveau Commissaire Jeffery Hutchinson qui prend le commandement de la GCC hui https,[],7,0,7,Environmental,fr,0.0,Neutral,MPO_MAR_tweeter,"['eau', 'air']"
135,135,839916486101716992,2017-03-09 19:11:09,['https://t.co/bonXnFsjbv'],RT @salledepresseGC: .@MPO_DFO Le ministre LeBlanc annonce des fonds pour les pêches de l’Atlantique https://t.co/bonXnFsjbv,RT salledepresseGC Le ministre LeBlanc annonce des fonds pour les de Atlantique https co bonXnFsjbv,[],5,0,5,Economical,fr,0.0,Neutral,MPO_MAR_tweeter,['ministre']
138,138,839550052938956800,2017-03-08 18:55:05,[],RT @salledepresseGC: Le MPO et l'@EcologyAction collaborent pour informer les Canadiens de l'Atlantique sur le changement climatique https:…,RT salledepresseGC Le MPO et EcologyAction collaborent pour informer les Canadiens de Atlantique sur le changement climatique https,[],5,0,5,Environmental,fr,0.0,Neutral,MPO_MAR_tweeter,"['climat', 'mer', 'changement climatique', 'climatique', 'or']"
196,196,839081798508367872,2017-03-07 11:54:24,['https://t.co/7CYqdCkKiv'],Il est prévu que le phare de Long Eddy Point soit dûment transféré au Village de Grand Manan https://t.co/7CYqdCkKiv,Il est vu que le phare de Long Eddy Point soit ment au Village de Grand Manan https co 7CYqdCkKiv,[],2,2,4,unknown,fr,0.225,Neutral,MPO_MAR_tweeter,
254,254,841312189495554048,2017-03-13 15:37:11,['https://t.co/DCHIx2Z1ke'],Le MPO collabore avec @FundyAquarium pour faire progresser la gestion de nos collections biologiques! https://t.co/DCHIx2Z1ke,MPO collabore FundyAquarium faire progresser gestion collections biologiques https co DCHIx2Z1ke,[],1,2,3,Environmental,fr,0.0,Neutral,MPO_MAR_tweeter,"['or', 'air']"
435,435,839110790082854913,2017-03-07 13:49:36,['https://t.co/\xe2\x80\xa6'],"RT @MPO_Science: Combinaison de plongée, sarrau, gilet de sauvetage! Vêtements (et emplois!) aux Sciences du MPO sont variés: https://t.co/…",RT Combinaison de sarrau gilet de sauvetage et emplois aux Sciences du MPO sont https co,[],2,0,2,Economical,fr,0.0,Neutral,MPO_MAR_tweeter,['emplois']
