,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
33,33,768079359768920065,2016-08-23 13:36:04,"['https://t.co/n5ePvImb16', 'https://t.co/wS0GEMrh2G']",Bagages perdus? Consultez notre vidéo : https://t.co/n5ePvImb16 #Voyage #DroitsPassager #MardiVoyage https://t.co/wS0GEMrh2G,Bagages perdus Consultez notre https co n5ePvImb16 Voyage DroitsPassager MardiVoyage https co wS0GEMrh2G,"['#Voyage', '#DroitsPassager', '#MardiVoyage']",2,0,2,Economical,en,0.0,Neutral,OTC_gc_tweeter,['droits']
100,100,770322949446443009,2016-08-29 18:11:17,['https://t.co/Ocqj5Q20Ei'],Prenez vous un vol? Consultez notre guide pour les transports accessibles : https://t.co/Ocqj5Q20Ei #accessibilité #Voyage #Canada,Prenez vous un vol Consultez notre guide pour les transports accessibles https co Ocqj5Q20Ei Voyage Canada,"['#accessibilit', '#Voyage', '#Canada']",1,0,1,Economical,fr,0.0,Neutral,OTC_gc_tweeter,['transport']
283,283,766630357722595328,2016-08-19 13:38:15,"['https://t.co/P8oOzn4H6k', 'https://t.co/S5xXahWXO']",#LSV? Nous avons 3 types d'arbitrage pour résoudre les différends : https://t.co/P8oOzn4H6k #AgCan @ReseauFCM https://t.co/S5xXahWXOd,LSV Nous avons types arbitrage pour soudre les rends https co P8oOzn4H6k AgCan ReseauFCM https co S5xXahWXOd,"['#LSV', '#AgCan']",0,0,0,Environmental,fr,0.0,Neutral,OTC_gc_tweeter,['eau']
298,298,764161279410012160,2016-08-12 18:07:01,[],"Ne manquez pas l'entrevue @HannahThibedeau avec Scott Streiner, notre président et premier dirigeant! Aujourd'hui sur @PnPCBC (en anglais)",Ne manquez pas entrevue HannahThibedeau avec Scott Streiner notre sident et premier dirigeant Aujourd hui sur PnPCBC en anglais,[],0,0,0,Environmental,fr,0.0,Neutral,OTC_gc_tweeter,['eau']
296,296,770940519316881408,2016-08-31 11:05:17,['https://t.co/MmjhYCSWMP'],.@OTC_gc a mis en place des normes élevées pour veiller à ce qu'ils fournissent un service efficace et transparent https://t.co/MmjhYCSWMP,mis en place des normes es pour veiller ce qu ils fournissent un service efficace et transparent https co MmjhYCSWMP,[],0,0,0,Environmental,fr,0.0,Neutral,OTC_gc_tweeter,"['or', 'ice']"
295,295,770681276110106624,2016-08-30 17:55:09,"['https://t.co/VwWoOIDZK6', 'https://t.co/N7YZ0Z2H6Y']",#MardiVoyage Avez-vous une plainte à formuler sur le transport aérien? Consultez : https://t.co/VwWoOIDZK6 #voyage https://t.co/N7YZ0Z2H6Y,MardiVoyage Avez vous une plainte formuler sur le transport rien Consultez https co VwWoOIDZK6 voyage https co N7YZ0Z2H6Y,"['#MardiVoyage', '#voyage']",0,0,0,Economical,fr,0.0,Neutral,OTC_gc_tweeter,['transport']
294,294,764239423437414400,2016-08-12 23:17:32,['https://t.co/CRlFZwwE37'],MT: Déclaration des droits des passagers Canadiens? Les passagers aériens doivent comprendre leurs droits https://t.co/CRlFZwwE37,MT claration des droits des passagers Canadiens Les passagers riens doivent comprendre leurs droits https co CRlFZwwE37,[],0,0,0,Economical,fr,0.0,Neutral,OTC_gc_tweeter,['droits']
292,292,769865905752907776,2016-08-28 11:55:10,['https://t.co/1NfcBqm6pX'],Essayez le #médiation. Il emploie une communication ouverte &amp; respectueuse de résoudre les différends https://t.co/1NfcBqm6pX #AgCan,Essayez le diation Il emploie une communication ouverte amp respectueuse de soudre les rends https co 1NfcBqm6pX AgCan,"['#m', '#AgCan']",0,0,0,Environmental,fr,0.0,Neutral,OTC_gc_tweeter,['vert']
291,291,769146239531245569,2016-08-26 12:15:28,"['https://t.co/O1q74jyFwz', 'https://t.co/O4XvdjNXuE']",.@OTC_gc peut vous aider avec les plaintes de bruit &amp; vibrations ferroviaires https://t.co/O1q74jyFwz #MuniCan https://t.co/O4XvdjNXuE #FF,peut aider les plaintes bruit amp vibrations ferroviaires https co O1q74jyFwz MuniCan https co O4XvdjNXuE FF,"['#MuniCan', '#FF']",0,0,0,Environmental,fr,0.0,Neutral,OTC_gc_tweeter,['air']
290,290,768841095816019968,2016-08-25 16:02:56,"['https://t.co/tzoKQBx9BL', 'https://t.co/ei9a2w17l7']",L'arbitrage est un des outils pour les expéditeurs à résoudre leurs différends https://t.co/tzoKQBx9BL #MuniCan https://t.co/ei9a2w17l7,arbitrage est un des outils pour les diteurs soudre leurs rends https co tzoKQBx9BL MuniCan https co ei9a2w17l7,['#MuniCan'],0,0,0,unknown,fr,0.0,Neutral,OTC_gc_tweeter,
