,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
15,15,839550059377217536,2017-03-08 18:55:06,['https://\xe2\x80\xa6'],"RT @Transport_gc: In 1977, Lorna deBlicquy became #Canada’s first civil aviation inspector. #InternationalWomensDay #SheInspiresMe https://…",RT 1977 Lorna deBlicquy became first civil aviation inspector InternationalWomensDay SheInspiresMe https,"['#Canada', '#InternationalWomensDay', '#SheInspiresMe']",17,0,17,Social,en,0.25,Neutral,CTA_gc_tweeter,"['civil', 'women']"
38,38,837326355373174785,2017-03-02 15:38:54,['https://t.co/s76czTV3jn'],"My luggage was lost, 
Oh what do I do?
Talk to your airline
and CTA too!
Happy Dr. Seuss Day!
https://t.co/s76czTV3jn",luggage lost Oh Talk airline CTA Happy Dr Seuss Day https co s76czTV3jn,[],3,4,7,Environmental,en,1.0,Positive,CTA_gc_tweeter,['air']
91,91,841657932748079105,2017-03-14 14:31:03,['https://t.co/Fc4u2fzNWe'],Lost Baggage? Check out our helpful video &gt; https://t.co/Fc4u2fzNWe  #PassengerRights #TravelTuesdays,Lost Baggage Check helpful video gt https co Fc4u2fzNWe PassengerRights TravelTuesdays,"['#PassengerRights', '#TravelTuesdays']",2,1,3,Economical,en,0.0,Neutral,CTA_gc_tweeter,['rights']
129,129,839159252396695553,2017-03-07 17:02:11,['https://t.co/RcJWMtZghM'],Booking a flight soon? Airlines must provide all-inclusive air price advertising. Learn more &gt; https://t.co/RcJWMtZghM #TravelTuesdays,Booking flight soon Airlines must provide inclusive air price advertising Learn gt https co RcJWMtZghM TravelTuesdays,['#TravelTuesdays'],1,1,2,Environmental,en,0.5,Positive,CTA_gc_tweeter,"['vert', 'ice', 'air']"
139,139,846437125167960066,2017-03-27 19:01:51,['https://t.co/FZXmNmIcew'],#DYK? We have 3 types of arbitration for dispute resolution &gt; https://t.co/FZXmNmIcew  #CdnAg #agchat @FCM_online,DYK types arbitration dispute resolution gt https co FZXmNmIcew CdnAg agchat,"['#DYK', '#CdnAg', '#agchat']",1,1,2,Environmental,en,0.0,Neutral,CTA_gc_tweeter,['ice']
144,144,846389158537039874,2017-03-27 15:51:15,['https://t.co/rTll21bn6'],"Check-ins, #flightdelay, #cancellation, #bumped from your flight? What you need to know here &gt; https://t.co/rTll21bn6u",Check ins flightdelay cancellation bumped flight need know gt https co rTll21bn6u,"['#flightdelay', '#cancellation', '#bumped']",2,0,2,unknown,en,0.0,Neutral,CTA_gc_tweeter,
252,252,843885286136446977,2017-03-20 18:01:45,['https://t.co/wbarCQItdi'],The Agency's resource tool for people with disabilities is included in toolbox principle #8: https://t.co/wbarCQItdi  #ThinkAccessibility,Agency resource tool people disabilities included toolbox principle https co wbarCQItdi ThinkAccessibility,"['#8', '#ThinkAccessibility']",1,0,1,unknown,en,0.0,Neutral,CTA_gc_tweeter,
256,256,842073008533581829,2017-03-15 18:00:24,"['https://t.co/tIsXJ6VBY6', 'https://t.co/eBqulQlazG']",It's World Consumer Rights Day and we have tips to #FlySmart this season &gt; https://t.co/tIsXJ6VBY6 https://t.co/eBqulQlazG,World Consumer Rights Day tips FlySmart season gt https co tIsXJ6VBY6 https co eBqulQlazG,['#FlySmart'],1,0,1,Environmental,en,0.0,Neutral,CTA_gc_tweeter,"['or', 'mer']"
254,254,843163910589087749,2017-03-18 18:15:16,['https://t.co/IoxtN2Sx64'],#Accessibility is about #information and knowing #YourRights https://t.co/IoxtN2Sx64  #transportation #canada #gaad,Accessibility information knowing YourRights https co IoxtN2Sx64 transportation canada gaad,"['#Accessibility', '#information', '#YourRights', '#transportation', '#canada', '#gaad']",1,0,1,Economical,en,0.0,Neutral,CTA_gc_tweeter,"['transport', 'rights']"
251,251,844187362896809984,2017-03-21 14:02:06,"['https://t.co/QoFGbc1M4F', 'https://t.co/zNlenI4M0T']",Do you have a complaint related to air travel? Find out more here &gt; https://t.co/QoFGbc1M4F #travel #TravelTuesdays https://t.co/zNlenI4M0T,complaint related air travel Find gt https co QoFGbc1M4F travel TravelTuesdays https co zNlenI4M0T,"['#travel', '#TravelTuesdays']",0,1,1,Environmental,en,0.06666666666666668,Neutral,CTA_gc_tweeter,['air']
221,221,844978364704264193,2017-03-23 18:25:15,['https://t.co/GiDdXvi6b'],Spring is in the air! You could be too - check out our helpful air travel videos https://t.co/GiDdXvi6bc #cdntravel,Spring air could check helpful air travel videos https co GiDdXvi6bc cdntravel,['#cdntravel'],1,0,1,Environmental,en,0.0,Neutral,CTA_gc_tweeter,['air']
219,219,842405812941275136,2017-03-16 16:02:51,['https://t.co/DZzZyy0J'],"A neutral &amp; impartial mediator helps guide a process that is informal, voluntary and confidential&gt;  https://t.co/DZzZyy0Ju2",neutral amp impartial mediator helps guide process informal voluntary confidential gt https co DZzZyy0Ju2,[],1,0,1,Environmental,en,0.0,Neutral,CTA_gc_tweeter,['or']
638,638,840955903973195778,2017-03-12 16:01:26,['https://t.co/DZzZyy0J'],Mediation promotes collaboration via face to face discussions https://t.co/DZzZyy0Ju2  #MediationWorks,Mediation promotes collaboration via face face discussions https co DZzZyy0Ju2 MediationWorks,['#MediationWorks'],0,0,0,Social,en,0.0,Neutral,CTA_gc_tweeter,['collaboration']
634,634,841352018040127488,2017-03-13 18:15:27,['https://t.co/x5mUJgg9BJ'],Reservation checklist for persons with disabilities : a step-by-step guide for planning your travel &gt; https://t.co/x5mUJgg9BJ,Reservation checklist persons disabilities step step guide planning travel gt https co x5mUJgg9BJ,[],0,0,0,unknown,en,0.0,Neutral,CTA_gc_tweeter,
635,635,839540105777975296,2017-03-08 18:15:33,['https://t.co/8r3WbehLPt'],"When you make a website #accessible, you make it better for everyone &gt; https://t.co/8r3WbehLPt #a11y #transportation #AccessibleCanada",make website accessible make better everyone gt https co 8r3WbehLPt a11y transportation AccessibleCanada,"['#accessible', '#a11y', '#transportation', '#AccessibleCanada']",0,0,0,Economical,en,0.4375,Positive,CTA_gc_tweeter,['transport']
636,636,841281575048355840,2017-03-13 13:35:32,['https://t.co/VIY1yRG0Q'],Have a suitable &amp; available Canadian ship? We consider the application contested; see how it works &gt; https://t.co/VIY1yRG0QD,suitable amp available Canadian ship consider application contested see works gt https co VIY1yRG0QD,[],0,0,0,Environmental,en,0.475,Positive,CTA_gc_tweeter,['or']
637,637,840989588525076481,2017-03-12 18:15:17,['https://t.co/EIILWs5kkA'],Check out our video about how to resolve accessible transportation issues &gt; https://t.co/EIILWs5kkA #accessibility #cdntravel,Check video resolve accessible transportation issues gt https co EIILWs5kkA accessibility cdntravel,"['#accessibility', '#cdntravel']",0,0,0,Economical,en,0.375,Positive,CTA_gc_tweeter,['transport']
679,679,847478862141247490,2017-03-30 16:01:20,"['https://t.co/giKhUCaEDl', 'https://t.co/h7BfE97NkO']",Do you have emotional baggage? Make sure you're aware of your airline's baggage policies when you travel &gt;  https://t.co/giKhUCaEDl https://t.co/h7BfE97NkO,emotional baggage Make sure aware airline baggage policies travel gt https co giKhUCaEDl https co h7BfE97NkO,[],0,0,0,Environmental,en,0.25,Neutral,CTA_gc_tweeter,['air']
640,640,840608746720120834,2017-03-11 17:01:57,['https://t.co/VIY1yRG0Q'],Who requires a coasting trade licence? Find out &gt; https://t.co/VIY1yRG0QD #cabotage #shipping #ship,requires coasting trade licence Find gt https co VIY1yRG0QD cabotage shipping ship,"['#cabotage', '#shipping', '#ship']",0,0,0,Environmental,en,0.0,Neutral,CTA_gc_tweeter,"['ice', 'coast']"
641,641,840287498312024064,2017-03-10 19:45:26,['https://t.co/SJ8pArLg5g'],#VacationWoes - Airline lost your baggage? Find out more here &gt; https://t.co/SJ8pArLg5g #cdntravel #Canada #facilitation,VacationWoes Airline lost baggage Find gt https co SJ8pArLg5g cdntravel Canada facilitation,"['#VacationWoes', '#cdntravel', '#Canada', '#facilitation']",0,0,0,Environmental,en,0.5,Positive,CTA_gc_tweeter,['air']
677,677,847146883256664065,2017-03-29 18:02:10,['https://t.co/dKdDUPAuPM'],Options for resolving your #accessible #transportation #complaint - find out more here: https://t.co/dKdDUPAuPM,Options resolving accessible transportation complaint find https co dKdDUPAuPM,"['#accessible', '#transportation', '#complaint']",0,0,0,Economical,en,0.19166666666666665,Neutral,CTA_gc_tweeter,['transport']
678,678,847448941834543105,2017-03-30 14:02:27,['https://t.co/HTsSMz8Gzy'],Arbitration is one of the options available to shippers to resolve their disputes &gt; https://t.co/HTsSMz8Gzy #CdnMuni,Arbitration one options available shippers resolve disputes gt https co HTsSMz8Gzy CdnMuni,['#CdnMuni'],0,0,0,unknown,en,0.4,Positive,CTA_gc_tweeter,
