,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
3,3,884416638086504449,2017-07-10 14:18:52,['https://\xe2\x80\xa6'],"RT @JustinTrudeau: As of September 21, 98% of #CETA will be applied, creating more jobs for people &amp; opportunities for businesses: https://…",RT JustinTrudeau September 21 98 CETA applied creating jobs people amp opportunities businesses https,['#CETA'],317,0,317,Economical,en,0.5,Positive,AAFC_Canada_tweeter,['jobs']
8,8,882342130487787520,2017-07-04 20:55:31,[],RT @Transport_gc: The $2B National Trade Corridors Fund will support 🇨🇦 trade &amp; increase resilience of the 🇨🇦 transportation system #TradeC…,RT 2B National Trade Corridors Fund support trade amp increase resilience transportation system,['#TradeC'],190,0,190,Social,en,0.0,Neutral,AAFC_Canada_tweeter,['resilience']
28,28,888427442100219904,2017-07-21 15:56:23,"['https://t.co/TXyoNVM6Lk', 'https://t.co/16wIej6qzZ']",FPT Ag Ministers reach agreement on key elements of new #CdnAgPartnership: https://t.co/TXyoNVM6Lk https://t.co/16wIej6qzZ,FPT Ag Ministers reach agreement key elements new CdnAgPartnership https co TXyoNVM6Lk https co 16wIej6qzZ,['#CdnAgPartnership'],44,28,72,Economical,en,0.06818181818181818,Neutral,AAFC_Canada_tweeter,"['partnership', 'minister']"
37,37,892038443504685056,2017-07-31 15:05:12,"['https://t.co/UBGfdT8t7t', 'https://t.co/g5svQDyk1p']",Did you hear? We've extended the deadline for a #FoodPolicy4Canada online survey! Complete yours now: https://t.co/UBGfdT8t7t https://t.co/g5svQDyk1p,hear extended deadline FoodPolicy4Canada online survey Complete https co UBGfdT8t7t https co g5svQDyk1p,['#FoodPolicy4Canada'],40,14,54,Economical,en,0.1,Neutral,AAFC_Canada_tweeter,['policy']
73,73,888073612900655108,2017-07-20 16:30:23,['https://t.co/dhHLgiza'],#CdnAg is doing great in international markets. Have a look at the global view: https://t.co/dhHLgizacC,CdnAg great international markets look global view https co dhHLgizacC,['#CdnAg'],14,18,32,Economical,en,0.26666666666666666,Neutral,AAFC_Canada_tweeter,['global']
80,80,889561985217699840,2017-07-24 19:04:39,"['https://t.co/cvpX2EfwLY', 'https://t.co/Y6mYLmdpTk']","Have you completed A #FoodPolicy4Canada survey? If not, don't worry, we've extended the deadline until August 31! https://t.co/cvpX2EfwLY https://t.co/Y6mYLmdpTk",completed FoodPolicy4Canada survey worry extended deadline August 31 https co cvpX2EfwLY https co Y6mYLmdpTk,['#FoodPolicy4Canada'],26,5,31,Economical,en,0.0,Neutral,AAFC_Canada_tweeter,['policy']
89,89,886624032690405376,2017-07-16 16:30:16,"['https://t.co/awos86zZMF', 'https://t.co/1qYbPVuop']","Watching @GameofThrones tonight? As #WinterIsComing, learn how #CdnAg uses swath grazing to prepare! https://t.co/awos86zZMF https://t.co/1qYbPVuopU",Watching GameofThrones tonight WinterIsComing learn CdnAg uses swath grazing prepare https co awos86zZMF https co 1qYbPVuopU,"['#WinterIsComing', '#CdnAg']",12,17,29,unknown,en,0.0,Neutral,AAFC_Canada_tweeter,
119,119,892083720034930689,2017-07-31 18:05:07,['https://t.co/dwJDAdHjML'],"We are researching feeds that not only reduce greenhouse gas emissions, but improve #CdnAg milk yields! https://t.co/dwJDAdHjML",researching feeds reduce greenhouse gas emissions improve CdnAg milk yields https co dwJDAdHjML,['#CdnAg'],10,13,23,Environmental,en,0.0,Neutral,AAFC_Canada_tweeter,"['gas', 'emissions ', 'greenhouse gas']"
125,125,883028817618644994,2017-07-06 18:24:10,"['https://t.co/Vby3kSFyp5', 'https://t.co/fCy7MBYDl']",$2M investment to @OntarioBeef to help improve feed efficiency https://t.co/Vby3kSFyp5 https://t.co/fCy7MBYDl1,2M investment OntarioBeef help improve feed efficiency https co Vby3kSFyp5 https co fCy7MBYDl1,[],8,15,23,Economical,en,0.0,Neutral,AAFC_Canada_tweeter,['invest']
142,142,887767770942799873,2017-07-19 20:15:05,['https://t.co/Bz2SquSYRp'],Looking for #WomenInAg to be on the National Program Advisory Cmte. Apply today: https://t.co/Bz2SquSYRp #CdnAg,Looking WomenInAg National Program Advisory Cmte Apply today https co Bz2SquSYRp CdnAg,"['#WomenInAg', '#CdnAg']",15,7,22,Social,en,0.0,Neutral,AAFC_Canada_tweeter,['women']
