,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
11,11,401846167974_10153972429527975,2016-01-28 13:30:28,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10153972429527975/?type=3,Recall: 2013-2015 Nissan Altima cars. The secondary hood latch may fail to hold the hood closed.  Dealers will replace the hood latch. http://www.tc.gc.ca/kf8w6,Recall: -2015 Nissan Altima cars. The secondary hood latch may fail to hold the hood closed. Dealers will replace the hood latch.,[],16,9,412,16,0,0,0,0,0,0,437,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
105,105,401846167974_10153927752537975,2016-01-07 20:01:49,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10153927752537975/?type=3,Resolve to remove all ice and snow from your vehicle before you hit the road.,Resolve to remove all ice and snow from your vehicle before you hit the road.,[],29,2,14,29,0,0,0,0,0,0,45,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'ice']",neutral
123,123,401846167974_10153959652707975,2016-01-22 15:57:19,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10153959652707975/?type=3,Recall on Kukuxumusu & Apramo Booster Seats imported by Canadian Tire. Learn more: http://www.tc.gc.ca/d9zxz,Recall on Kukuxumusu & Apramo Booster Seats imported by Canadian Tire. Learn more:,[],6,0,32,6,0,0,0,0,0,0,38,Economical,en,0.0,TransportandInfrastructureinCanada_facebook,['import'],neutral
136,136,401846167974_10153932564802975,2016-01-10 08:01:58,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10153932564802975/?type=3,Wondering will your winter tires last another season? This will make it as clear as ice: https://www.tc.gc.ca/6fxf0,Wondering will your winter tires last another season? This will make it as clear as ice: 0,[],23,0,11,23,0,0,0,0,0,0,34,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['ice'],neutral
137,137,401846167974_10153951095157975,2016-01-22 08:00:00,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10153951095157975/?type=3,Fun Fact Friday: The Port Metro Vancouver is the largest port in Canada and the third largest in North America. https://www.portmetrovancouver.com,Fun Fact Friday: The Port Metro Vancouver is the largest port in Canada and the third largest in North America.,[],19,1,14,19,0,0,0,0,0,0,34,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'mer']",neutral
175,175,401846167974_10153964234172975,2016-01-24 18:01:44,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10153964234172975/?type=3,"It’s dark this time of year. If you drive a car, truck or a recreational vehicle, use proper lighting. 
https://www.tc.gc.ca/SeeAndBeSeen","It’s dark this time of year. If you drive a car, truck or a recreational vehicle, use proper lighting.",[],21,0,5,21,0,0,0,0,0,0,26,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
187,187,401846167974_10153966107137975,2016-01-25 15:35:32,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10153966107137975/?type=3,Driver’s side Takata air bag recalled on 2004-2006 Ford Ranger trucks. http://www.tc.gc.ca/mr1g8  Ford Canada,Driver’s side Takata air bag recalled on -2006 Ford Ranger trucks. 8 Ford Canada,[],10,3,12,10,0,0,0,0,0,0,25,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'air']",neutral
205,205,401846167974_10153929731662975,2016-01-08 20:01:53,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10153929731662975/?type=3,"On this day: In 1869, the first suspension bridge over the Niagara Gorge at Niagara Falls was opened to traffic.","On this day: In , the first suspension bridge over the Niagara Gorge at Niagara Falls was opened to traffic.",[],19,1,3,19,0,0,0,0,0,0,23,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
228,228,401846167974_10153923241082975,2016-01-05 15:34:12,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10150765032597975.462178.401846167974/10153923240962975/?type=3,,,[],21,1,0,21,0,0,0,0,0,0,22,unknown,tl,0.0,TransportandInfrastructureinCanada_facebook,,neutral
235,235,401846167974_10153969808232975,2016-01-27 09:02:02,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10153969808232975/?type=3,Pointing a laser in the sky can be dangerous to pilots and passengers @FlyYKF #NotABrightIdea https://www.tc.gc.ca/NotABrightIdea,Pointing a laser in the sky can be dangerous to pilots and passengers,['#NotABrightIdea'],15,1,5,15,0,0,0,0,0,0,21,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
299,299,401846167974_10153960088967975,2016-01-22 20:02:01,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10153960088967975/?type=3,"Keep your focus on the road when you're driving. Put the phone down; it’s not worth the risk.
https://www.tc.gc.ca/x8qd2",Keep your focus on the road when you're driving. Put the phone down; it’s not worth the risk. d2,[],15,0,3,15,0,0,0,0,0,0,18,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
304,304,401846167974_10153965360137975,2016-01-25 08:03:13,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10153965360137975/?type=3,"Did you know? Young people only make up 13% of licensed drivers, but account for 25% of road-related injuries.  Help raise awareness, share this message","Did you know? Young people only make up % of licensed drivers, but account for % of road-related injuries. Help raise awareness, share this message",[],13,0,5,13,0,0,0,0,0,0,18,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'ice', 'rivers']",neutral
