,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
17,17,401846167974_10154702464317975,2016-10-18 06:01:24,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10153859321727975.1073741827.401846167974/10154702464317975/?type=3,"Recall: RAM trucks. The alternator could develop a short, increasing the risk of an engine compartment fire. http://www.tc.gc.ca/snvwl","Recall: RAM trucks. The alternator could develop a short, increasing the risk of an engine compartment fire.",[],7,8,216,6,0,1,0,0,0,0,231,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
66,66,401846167974_10154699916697975,2016-10-17 15:00:43,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10153859321727975.1073741827.401846167974/10154699916697975/?type=3,Recall: Toyota Prius cars. The parking brake cables may disengage causing the brake to become inoperative. http://www.tc.gc.ca/41wdd,Recall: Toyota Prius cars. The parking brake cables may disengage causing the brake to become inoperative. dd,[],3,0,68,2,0,1,0,0,0,0,71,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['park'],neutral
97,97,401846167974_10154644596927975,2016-10-04 15:00:00,https://www.facebook.com/TransportandInfrastructureinCanada/videos/10154644596927975/,Our NASP crew is proud to serve Canada by protecting our precious waterways.,Our NASP crew is proud to serve Canada by protecting our precious waterways.,[],38,4,6,36,2,0,0,0,0,0,48,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['water'],neutral
212,212,401846167974_10154686640177975,2016-10-14 09:30:21,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10153859321727975.1073741827.401846167974/10154686640177975/?type=3,Recall: Turbocharged Subaru vehicles. The secondary air injection pump could overheat. http://www.tc.gc.ca/2d89h,Recall: Turbocharged Subaru vehicles. The secondary air injection pump could overheat.,[],4,1,17,4,0,0,0,0,0,0,22,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['air'],neutral
231,231,401846167974_10154682476377975,2016-10-13 07:02:22,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10154682476377975/?type=3,"We cannot make this any clearer…  Lasers + sky = Not a bright idea
http://www.canada.ca/not-a-bright-idea",We cannot make this any clearer… Lasers + sky = Not a bright idea,[],9,0,13,9,0,0,0,0,0,0,22,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
269,269,401846167974_10154717731637975,2016-10-22 07:01:59,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10154717731637975/?type=3,"Did you know that, after its creation on July 31, 1942, some 7,000 women served in the Women’s Royal Canadian Naval Service? Veterans Affairs Canada
https://bit.ly/1WA8YAf","Did you know that, after its creation on July , , some ,000 women served in the Women’s Royal Canadian Naval Service? Veterans Affairs Canada",[],12,0,7,11,1,0,0,0,0,0,19,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['ice', 'air']",neutral
346,346,401846167974_10154696122782975,2016-10-16 17:01:23,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10154696122782975/?type=3,"Warning! A train can pass at any time. If you see tracks, think train! Operation Lifesaver Canada","Warning! A train can pass at any time. If you see tracks, think train! Operation Lifesaver Canada",[],13,0,3,13,0,0,0,0,0,0,16,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
383,383,401846167974_10154709185872975,2016-10-19 19:01:45,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10154709185872975/?type=3,"Women’s History Month: In 1947, Vi Milstead became Canada’s first female bush pilot after having flown 47 types of aircraft while working for the Air Transport Auxiliary in Britain during the Second World War. #GrâceàElle Women in Canada","Women’s History Month: In , Vi Milstead became Canada’s first female bush pilot after having flown types of aircraft while working for the Air Transport Auxiliary in Britain during the Second World War. âceàElle Women in Canada",['#Gr'],8,3,4,8,0,0,0,0,0,0,15,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'air']",neutral
543,543,401846167974_10154738849337975,2016-10-28 19:01:16,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10154738849337975/?type=3,Helene Rother became the first female automotive designer when she joined General Motors in 1943. #BecauseOfHer Women in Canada,Helene Rother became the first female automotive designer when she joined General Motors in . Women in Canada,['#BecauseOfHer'],8,0,2,8,0,0,0,0,0,0,10,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['women'],neutral
541,541,401846167974_10154711826952975,2016-10-20 13:31:14,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10154711826952975/?type=3,"Throwback Thursday!

In honour of Women’s History Month, we are paying homage to Esther Marjorie Hill– Canada’s first female architect.

Esther graduated from the University of Toronto with a degree in architecture in 1920, becoming the first woman to do so anywhere in Canada. Her passion for design inspired a legacy of projects across the country. 

From the interior design of the former Eaton’s department store in Toronto, to the conception of the Edmonton public library, to the design of various residential buildings in Victoria, B.C., her extensive resume has diversified Canadian architectural design and paved the way for other women to do the same.","Throwback Thursday! In honour of Women’s History Month, we are paying homage to Esther Marjorie Hill– Canada’s first female architect. Esther graduated from the University of Toronto with a degree in architecture in , becoming the first woman to do so anywhere in Canada. Her passion for design inspired a legacy of projects across the country. From the interior design of the former Eaton’s department store in Toronto, to the conception of the Edmonton public library, to the design of various residential buildings in Victoria, B.C., her extensive resume has diversified Canadian architectural design and paved the way for other women to do the same.",[],9,0,1,9,0,0,0,0,0,0,10,Social,en,0.0,TransportandInfrastructureinCanada_facebook,"['mer', 'library', 'women']",neutral
