,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
13,13,789474992182464512,2016-10-21 14:34:40,['https://t.co/COZaNfZyX'],RT @DFO_MPO: #FisheriesAct online consultation now open until Nov 25 on letstalkfishhabitat.ca #TalkFishHabitat https://t.co/COZaNfZyXC,RT FisheriesAct online consultation open Nov 25 letstalkfishhabitat ca TalkFishHabitat https co COZaNfZyXC,"['#FisheriesAct', '#TalkFishHabitat']",60,0,60,unknown,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,
35,35,789474696781787136,2016-10-21 14:33:30,"['https://t.co/pQX0lGg5hb', 'https://t.\xe2\x80\xa6']",RT @DFO_MPO: Let’s #TalkFishHabitat! #GoC is consulting on the #FisheriesAct. Join the conversation on https://t.co/pQX0lGg5hb ! https://t.…,RT TalkFishHabitat GoC consulting FisheriesAct Join conversation https co pQX0lGg5hb https,"['#TalkFishHabitat', '#GoC', '#FisheriesAct']",44,0,44,unknown,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,
124,124,790920037699813376,2016-10-25 14:16:46,['https://t.co/dO5trEvkkG'],CCGS Des Groseilliers now back in Québec from her annual trip in the #Arctic #CCG https://t.co/dO5trEvkkG,CCGS Des Groseilliers back bec annual trip Arctic CCG https co dO5trEvkkG,"['#Arctic', '#CCG']",11,9,20,Economical,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,['arctic']
183,183,792030280869634048,2016-10-28 15:48:28,['https://t.co/TQw7VMTlW'],RT @jobs_gc: Is the sea calling you? @CCG_GCC is hiring rescue boat crew members. https://t.co/TQw7VMTlW2 #iwanttowork #GCstudentjobs #Serv…,RT sea calling hiring rescue boat crew members https co TQw7VMTlW2 iwanttowork GCstudentjobs,"['#iwanttowork', '#GCstudentjobs', '#Serv']",16,0,16,Economical,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,['jobs']
322,322,792420114389954560,2016-10-29 17:37:32,['https://t.co/UBasgu486s'],3/3 #RHIOT is a #CCG training on #SAR and driving at high speed in inclement weather https://t.co/UBasgu486s,RHIOT CCG training SAR driving high speed inclement weather https co UBasgu486s,"['#RHIOT', '#CCG', '#SAR']",3,8,11,unknown,en,0.16,Neutral,DFO_CCG_Quebec_tweeter,
336,336,790978184015642624,2016-10-25 18:07:49,[],"RT @DFO_Central: CCGS Île Saint-Ours, based in Sorel-Tracy Quebec carries out buoy-tending duties on the Ottawa River #AidsToNavigation #CC…",RT CCGS le Saint based Sorel Tracy Quebec carries buoy tending duties Ottawa River AidsToNavigation,"['#AidsToNavigation', '#CC']",10,0,10,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,['or']
360,360,791291713079894016,2016-10-26 14:53:40,['https://t.co/9JyJvSpvD7'],RT @NewsroomGC: #GC is taking action to further strengthen the long-term sustainability of our fisheries https://t.co/9JyJvSpvD7,RT NewsroomGC GC taking action strengthen long term sustainability fisheries https co 9JyJvSpvD7,['#GC'],9,0,9,Environmental,en,0.05,Neutral,DFO_CCG_Quebec_tweeter,['fisheries ']
375,375,792419865856471040,2016-10-29 17:36:33,['https://t.co/6nJqJflwY'],1/3 #CCG Rigid Hull Inflatable Operator Training in Tadoussac this week #RHIOT https://t.co/6nJqJflwYc,CCG Rigid Hull Inflatable Operator Training Tadoussac week RHIOT https co 6nJqJflwYc,"['#CCG', '#RHIOT']",4,5,9,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,['or']
428,428,792419963390849029,2016-10-29 17:36:56,['https://t.co/OlMSFDnkpW'],2/3 To #RCMP Marine Security Enforcement Team @rcmpqc #CCG #RHIOT https://t.co/OlMSFDnkpW,RCMP Marine Security Enforcement Team rcmpqc CCG RHIOT https co OlMSFDnkpW,"['#RCMP', '#CCG', '#RHIOT']",3,5,8,Environmental,en,0.0,Neutral,DFO_CCG_Quebec_tweeter,"['marine', 'or']"
431,431,789188401299718144,2016-10-20 19:35:51,['https://t.co/o2JbSLqHHg'],RT @NewsroomGC: Funding applications now welcome for Round 6 of #recfish @DFO_MPO https://t.co/o2JbSLqHHg,RT NewsroomGC Funding applications welcome Round recfish https co o2JbSLqHHg,['#recfish'],8,0,8,Economical,en,0.30000000000000004,Neutral,DFO_CCG_Quebec_tweeter,['funding']
