,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
5,5,879347786717822976,2017-06-26 14:37:04,"['https://t.co/YGEkLnMdHq', 'https://t.co/wPg4nJyhGq']","Très heureuse d’annoncer avec ministre David Heurtel, la programmation du Plan #StLaurent pour un fleuve en santé. https://t.co/YGEkLnMdHq https://t.co/wPg4nJyhGq",heureuse annoncer avec ministre David Heurtel la programmation du Plan StLaurent pour un fleuve en https co YGEkLnMdHq https co wPg4nJyhGq,['#StLaurent'],43,151,194,Social,fr,0.0,Neutral,ministre_ec_tweeter,['fleuve']
15,15,871412223150891009,2017-06-04 17:03:58,['https://t.co/pBkubz0FzV'],"RT @UNEPfr: ""En nous rapprochant de la nature, nous devenons les gardiens de notre planète"" https://t.co/pBkubz0FzV
#JournéeMondialeDelEnvi…",RT UNEPfr En nous rapprochant de la nature nous devenons les gardiens de notre te https co pBkubz0FzV,['#Journ'],76,0,76,Social,fr,0.0,Neutral,ministre_ec_tweeter,['nature']
16,16,871761776811147264,2017-06-05 16:12:58,[],"RT @UNEPfr: Aujourd'hui, célébrons notre planète &amp; la nature
Partagez vos photos des endroits qui comptent pour vous #JournéeMondialeDelEnv…",RT UNEPfr Aujourd hui brons notre te amp la nature Partagez vos photos des endroits qui comptent pour vous,['#Journ'],69,0,69,Social,fr,0.0,Neutral,ministre_ec_tweeter,['nature']
17,17,877599573786734592,2017-06-21 18:50:18,['https://t.co/diUAUENCA\xe2\x80\xa6'],RT @PMcanadien: Déclaration du premier ministre Justin Trudeau à l’occasion de la Journée nationale des Autochtones: https://t.co/diUAUENCA…,RT PMcanadien claration du premier ministre Justin Trudeau occasion de la nationale des Autochtones https co,[],68,0,68,Social,fr,0.0,Neutral,ministre_ec_tweeter,['autochtones']
27,27,870415718646468609,2017-06-01 23:04:13,['https://t.co/leadF5qL\xe2\x80\xa6'],RT @PMcanadien: Déclaration du PM Trudeau en réponse à la décision des États-Unis de se retirer de l’Accord de Paris: https://t.co/leadF5qL…,RT PMcanadien claration du PM Trudeau en ponse la cision des tats Unis de se retirer de Accord de Paris https co,[],53,0,53,Environmental,fr,0.0,Neutral,ministre_ec_tweeter,"['eau', 'or']"
30,30,871737767658745859,2017-06-05 14:37:34,[],RT @PMcanadien: Le Canada est l'hôte des célébrations mondiales officielles de la #JournéeMondialeDelEnvironnement pour la 1re fois. https:…,RT PMcanadien Le Canada est te des brations mondiales officielles de la eMondialeDelEnvironnement pour la 1re fois https,['#Journ'],51,0,51,Economical,fr,0.0,Neutral,ministre_ec_tweeter,"['mondiale', 'mondial']"
39,39,879792386230104066,2017-06-27 20:03:45,['https://\xe2\x80\xa6'],RT @PMcanadien: Le PM Trudeau annonce que Jennifer MacIntyre a été nommée ambassadrice du Canada pour les changements climatiques: https://…,RT PMcanadien Le PM Trudeau annonce que Jennifer MacIntyre ambassadrice du Canada pour les changements climatiques https,[],45,0,45,Environmental,fr,0.0,Neutral,ministre_ec_tweeter,"['eau', 'climat', 'ice']"
42,42,877570858868518913,2017-06-21 16:56:11,['https://t.co/\xe2\x80\xa6'],RT @GCAutochtones: Bonne Journée nationale des Autochtones! Célébrez et partagez photos et histoires en utilisant #JNACanada. https://t.co/…,RT GCAutochtones Bonne nationale des Autochtones brez et partagez photos et histoires en utilisant JNACanada https co,['#JNACanada'],40,0,40,Social,fr,0.0,Neutral,ministre_ec_tweeter,['autochtones']
50,50,871036068388376576,2017-06-03 16:09:16,[],"RT @UNEPfr: Quel est votre endroit préféré sur Terre ?
Préservons notre planète, célébrons ensemble la #JournéeMondialeDelEnvironnement.
#P…",RT UNEPfr Quel est votre endroit sur Terre servons notre te brons ensemble la eMondialeDelEnvironnement,"['#Journ', '#P']",37,0,37,Economical,fr,0.0,Neutral,ministre_ec_tweeter,"['mondiale', 'mondial']"
51,51,877587169199575040,2017-06-21 18:01:00,['https://t.co/1X9RZSlIVX'],"Trop mignons!! La réintroduction du bison au @PNBanff... un triomphe écologique, historique et culturel! #ScienceParcsCanada https://t.co/1X9RZSlIVX",Trop mignons La introduction du bison au PNBanff un triomphe cologique historique et culturel ScienceParcsCanada https co 1X9RZSlIVX,['#ScienceParcsCanada'],16,20,36,Social,fr,0.0,Neutral,ministre_ec_tweeter,"['culture', 'parc', 'historique']"
